input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,tls_wildcard_certificate,webserver,csp_domains_,tls_subject_org_,favicon,tls_mismatched,final_url,tls_expired,location
seated-venue-designer.cmtelecom.com,404 | CM.com Ticketing,404,1547,seated-venue-designer.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,seated-venue-designer.cmtelecom.com,cloudflare,443,https://seated-venue-designer.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/icons/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,57,False,True,error,0,True,cloudflare,,,849619871,,,,
secondary.ticketing.cm.com,Secondary Ticketing,200,4949,secondary.ticketing.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-22T23:28:51Z,2025-04-23T00:28:48Z,CN=cm.com,cm.com,*.ticketing.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,bd1478f08f2cb5176136b4e5e96de7f2,d094524c3f8263640a6051b560c7de5dbe28df89bfc69c4628f72c65f3e67d3f,ctls,secondary.ticketing.cm.com,cloudflare,443,https://secondary.ticketing.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,Node.js,17,False,True,other,0,True,cloudflare,,,900925979,,,,
secure.pay.cm.com,,200,371,secure.pay.cm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-09-02T00:00:00Z,2025-09-07T23:59:59Z,CN=*.pay.cm.com,*.pay.cm.com,pay.cm.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,343c87fe181e486334332cdf2d8d9ff2,3f902983746ef841e17a25506aef656b76961da5db11c9a75be7e6e79b5d599c,ctls,secure.pay.cm.com,,443,https://secure.pay.cm.com,https,text/html,GET,85.119.54.5,/,/favicon.ico,85.119.54.5,Nginx,13,False,,error,0,True,nginx,url=http://www.docdatapayments.com/,,-83344694,,,,
secure.sandbox.pay.cm.com,,200,1309,secure.sandbox.pay.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-23T17:59:36Z,2025-04-23T18:59:33Z,CN=cm.com,cm.com,*.sandbox.pay.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,3892fda18688062b8a9f95a613732dfb,7b4d0e7c5d843332348aa94dbda1ddb4a3bc1b0845631bba78fde7ae7ccfa728,ctls,secure.sandbox.pay.cm.com,cloudflare,443,https://secure.sandbox.pay.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,13,False,True,error,0,True,cloudflare,url=http://www.docdatapayments.com/,,-83344694,,,,
securenvoy.cmtelecom.com,"Secure Logins with One Time Passwords via SMS, WhatsApp and more",200,258230,www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T11:15:41Z,2025-05-12T12:15:37Z,CN=www.cm.com,www.cm.com,www.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c8299ccaec666c01386b8d4d2ed27eb9,6495b1fb6bf48bb105187b8c64e8f2656d1d39a0c19a544de9e2f55991a6a3bb,ctls,www.cm.com,cloudflare,80,http://securenvoy.cmtelecom.com,http,text/html,GET,104.18.41.171,/,/favicon-196x196.png,2606:4700:4400::6812:29ab,HTTP/3,3698,False,True,other,0,,cloudflare,,,,,https://www.cm.com/one-time-password/,,
securewatchphx.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://securewatchphx.botsupport.cm.com,http,text/html,GET,172.217.18.19,/,/favicon.ico,2a00:1450:4001:80b::2013,,12,False,True,error,0,,ghs,,,,,,,
securitysupport.cm.com,Jira Service Management,200,47721,cmcom.atlassian.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-24T00:00:00Z,2025-12-13T23:59:59Z,"CN=*.atlassian.net, O=Atlassian US\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,atlassian.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,405c5583d5f9b883c41245a128c0cf06,933d3aa19c8f9605329c08f71bc0bde257b7f987ad64197ba6cb7a97060cbb16,ctls,cmcom.atlassian.net,cloudflare,443,https://securitysupport.cm.com,https,text/plain,GET,104.16.239.200,/,/s/g2slup/b/9/_/favicon-family.ico,2606:4700::6811:f0a9,HSTS,3,False,True,nonerror,0,True,AtlassianEdge,*.atlassian.net,"Atlassian US, Inc.",,,https://cmcom.atlassian.net/servicedesk/customer/portal/19/user/login?destination=portal%2F19,,
sers-alpha.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sers-alpha.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
service-upload-0.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://service-upload-0.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
services.pay.cm.com,CM Payments e-Commerce Portal,200,3373,sso.docdatapayments.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-09-02T00:00:00Z,2025-09-14T23:59:59Z,CN=*.docdatapayments.com,*.docdatapayments.com,docdatapayments.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,75eb85a32917120cc8479dc66fc3081f,d1228f5fdaea0120d142e6148d36d638fa5ba7900807e16bf4a5215921fc22e5,ctls,sso.docdatapayments.com,,443,https://services.pay.cm.com,https,text/html,GET,85.119.54.4,/,/favicon/favicon.ico,85.119.54.4,HSTS,87,False,,nonerror,0,True,,,,-83344694,,https://sso.docdatapayments.com/auth/realms/merchants/protocol/openid-connect/auth?response_type=code&redirect_uri=https%3A%2F%2Fservices.docdatapayments.com%2Fportal%2Fauth%2Fcallback&client_id=docdata,,
services.sandbox.pay.cm.com,CM Payments e-Commerce Portal,200,4310,sso.sandbox.pay.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-23T17:59:36Z,2025-04-23T18:59:33Z,CN=cm.com,cm.com,*.sandbox.pay.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,3892fda18688062b8a9f95a613732dfb,7b4d0e7c5d843332348aa94dbda1ddb4a3bc1b0845631bba78fde7ae7ccfa728,ctls,sso.sandbox.pay.cm.com,cloudflare,443,https://services.sandbox.pay.cm.com,https,text/html,GET,104.16.239.200,/,/favicon/favicon.ico,2606:4700::6810:efc8,HTTP/3,87,False,True,nonerror,0,True,cloudflare,,,-83344694,,https://sso.sandbox.pay.cm.com/auth/realms/merchants/protocol/openid-connect/auth?response_type=code&redirect_uri=https%3A%2F%2Fservices.sandbox.pay.cm.com%2Fportal%2Fauth%2Fcallback&client_id=docdata,,
serviceuser.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://serviceuser.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
settings-auth.cm.com,,503,1046,settings-auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,settings-auth.cm.com,cloudflare,443,https://settings-auth.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,5,False,True,error,0,True,cloudflare,,,,,,,
settings-beta.cmtelecom.com,,200,1773,settings-beta.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,settings-beta.cmtelecom.com,cloudflare,443,https://settings-beta.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,45,False,True,other,0,True,cloudflare,,,849619871,,,,
settings.cmtelecom.com,Just a moment...,429,8592,login.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T21:19:53Z,2025-05-11T22:19:48Z,CN=login.cm.com,login.cm.com,login.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,9d00c54552b51d682c9615abf97ea0a5,7298bda52bd6c62bd699ca0a59a3895870eca9999d79f9f2fce5434559190519,ctls,login.cm.com,cloudflare,443,https://settings.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::6812:29ab,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,-1830840454,,https://login.cm.com?ReturnUrl=https://www.cm.com%2Fen-gb%2Fapp%2Faccounts%2F,,
sgardner.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sgardner.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:81d::2013,,12,False,True,error,0,,ghs,,,,,,,
sgsin3-corpclient-vpn1.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sgsin3-corpclient-vpn1.botsupport.cm.com,http,text/html,GET,142.250.186.51,/,/favicon.ico,2a00:1450:4001:810::2013,,12,False,True,error,0,,ghs,,,,,,,
shadow.api.cm.com,,401,46,shadow.api.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-14T21:18:05Z,2025-04-14T21:18:04Z,CN=cm.com,cm.com,shadow.api.cm.com,"CN=E6, O=Let's Encrypt, C=US",E6,Let's Encrypt,bc1727c8982af04b456b1c3c306ddab8,d3e08673b826b23675d1262c5b8e35a4f9d79a103be470945b508c6cb54b1834,ctls,shadow.api.cm.com,cloudflare,443,https://shadow.api.cm.com,https,application/json,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,,,
shadow.www.cm.com,CM.com - 25 Years at the Forefront of Innovation,200,243859,shadow.www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-16T13:32:06Z,2025-04-16T13:32:05Z,CN=shadow.www.cm.com,shadow.www.cm.com,shadow.www.cm.com,"CN=E5, O=Let's Encrypt, C=US",E5,Let's Encrypt,8a0f5aeb9d9c8dc4bac0efa75fca80e2,55ad6a01d0cf73d76d2e4b7d67b0437517e05e7ee7a02a86feb178a812832a95,ctls,shadow.www.cm.com,cloudflare,443,https://shadow.www.cm.com,https,text/html,GET,104.16.239.200,/,/favicon-196x196.png,2606:4700::6810:efc8,YouTube,3373,False,True,other,0,,cloudflare,,,-146926949,,,,
share.ticketing.cm.com,Share Statistics - CM.com,200,2827,share.ticketing.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-22T05:16:21Z,2025-04-22T06:16:17Z,CN=share.ticketing.cm.com,share.ticketing.cm.com,share.ticketing.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,1008022d11798ada4061006b27824d08,3f559ade66e958729d042a8650b06f7f9f53b103a8cf30a96eed8926f6f13803,ctls,share.ticketing.cm.com,cloudflare,443,https://share.ticketing.cm.com,https,text/html,GET,104.17.240.169,/,/cm/favicon-32x32.png,2606:4700::6810:efc8,HTTP/3,29,False,True,other,0,,cloudflare,,,849619871,,,,
shop.cmtelecom.com,Just a moment...,429,8538,login.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T21:19:53Z,2025-05-11T22:19:48Z,CN=login.cm.com,login.cm.com,login.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,9d00c54552b51d682c9615abf97ea0a5,7298bda52bd6c62bd699ca0a59a3895870eca9999d79f9f2fce5434559190519,ctls,login.cm.com,cloudflare,443,https://shop.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,https://login.cm.com?ReturnUrl=https://www.cm.com%2Fen-gb%2Fapp%2Fshop%2F,,
shop.ticketing.cm.com,CM Tickets,200,70487,shop.ticketing.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-16T11:41:51Z,2025-04-16T12:41:46Z,CN=shop.ticketing.cm.com,shop.ticketing.cm.com,shop.ticketing.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,1cfe9214b7d610ab63f57a233bea56b0,732831ea09e2b38aa6d5a62b24e62559d7d31402a067c75bef137c88b597e980,ctls,shop.ticketing.cm.com,cloudflare,443,https://shop.ticketing.cm.com,https,text/html,GET,104.16.239.200,/,/cm/favicon-32x32.png,2606:4700::6811:f0a9,HTTP/3,54,False,True,other,0,,cloudflare,,,849619871,,,,
shop.tickets.cm.com,Yourticketprovider | Ticketshop,200,10593,shop.tickets.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T11:36:12Z,2025-04-27T12:36:06Z,CN=shop.tickets.cm.com,shop.tickets.cm.com,shop.tickets.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb959382ec43318f5ea61b60e96a1e7d,7d0a0fe6c33850df4978bae0f41aca5b2368a31048ef0d7ff064057a37189780,ctls,shop.tickets.cm.com,cloudflare,443,https://shop.tickets.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,68,False,True,other,0,,cloudflare,,,-436212736,,,,
shops.cmtelecom.com,Just a moment...,429,8529,login.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T21:19:53Z,2025-05-11T22:19:48Z,CN=login.cm.com,login.cm.com,login.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,9d00c54552b51d682c9615abf97ea0a5,7298bda52bd6c62bd699ca0a59a3895870eca9999d79f9f2fce5434559190519,ctls,login.cm.com,cloudflare,443,https://shops.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::6812:29ab,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,https://login.cm.com?ReturnUrl=https://www.cm.com%2Fapp%2Fdashboard%2F,,
sjc1-enbackup-a2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sjc1-enbackup-a2.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
sjc1-pstorage-a27.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sjc1-pstorage-a27.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:810::2013,,12,False,True,error,0,,ghs,,,,,,,
sm3na.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sm3na.botsupport.cm.com,http,text/html,GET,142.250.185.211,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
sms-donations.cmtelecom.com,,429,16,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://sms-donations.cmtelecom.com,https,text/plain,GET,172.64.146.85,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,error,0,True,cloudflare,,,,,https://auth.cm.com/connect/authorize?client_id=bff-prod&redirect_uri=https%3A%2F%2Flogin.cmtelecom.com%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access%20cm&code_challenge=33lLED2MidtRkKNwO9JsY07YlmPLPDHTDFJaNH7DNcQ&code_challenge_method=S256&nonce=638750678985682254.Zjg2NjZjODQtY2IwYS00ODljLTg2MjUtOGJjOTIyMWM4YzgwMjI1M2QwODAtOTAzNC00ZTg5LTg3OTgtZWVlMjAxYmNlNGJk&expires_on=2025-02-13T18%3A39%3A58&state=CfDJ8KHSN4GV-ttCi7FJN6N0WDeFiXFwtIcL2R8RW_oMicsad6CEgERaYe4G-H2AVi81CQX5qs86HpBNyUiV1EDmvf-dC9eaNDpLlTgMfqag_iY9LvXS89O3JLxBQ0u7SWQCZhJLF9gPSc_jpnpb_M6YH9n3BSqfyZj70IX5nypsuRA8luUDj9mPYXZib3zaDJ2SZWvOXmJ8R5iA6fohd1-uLDI_HP5_O2uo3VxQQsW9BegSCcYRzUNyhGbA_-FBIRe3OqZuawcN01YW37zLmPMBVTg3XiRUN3B_MmsHS1T6kZWeS2epobIagQoRriBR9UE8_8t4rI18cIaxDU0u2tlXr9KNIVhLPw-p8_NJnwEWmUT9L8VW3zx33MMVD94E5eWV06MlRsv6nXJvKq1Mtk_TCBxKyV55755mBEi6gTouij2l&x-client-SKU=ID_NET8_0&x-client-ver=7.1.2.0,,
smscampaigns-shadow.cmtelecom.com,Just a moment...,429,8586,login.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T21:19:53Z,2025-05-11T22:19:48Z,CN=login.cm.com,login.cm.com,login.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,9d00c54552b51d682c9615abf97ea0a5,7298bda52bd6c62bd699ca0a59a3895870eca9999d79f9f2fce5434559190519,ctls,login.cm.com,cloudflare,443,https://smscampaigns-shadow.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,https://login.cm.com?ReturnUrl=https://www.cm.com%2Fapp%2Fcampaigns-beta%2F,,
smscampaigns.cmtelecom.com,Just a moment...,429,8550,login.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T21:19:53Z,2025-05-11T22:19:48Z,CN=login.cm.com,login.cm.com,login.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,9d00c54552b51d682c9615abf97ea0a5,7298bda52bd6c62bd699ca0a59a3895870eca9999d79f9f2fce5434559190519,ctls,login.cm.com,cloudflare,443,https://smscampaigns.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,https://login.cm.com?ReturnUrl=https://www.cm.com%2Fapp%2Fcampaigns%2F,,
smscgateway.cmtelecom.com,405 - HTTP verb used to access this page is not allowed.,405,1293,smscgateway.cmtelecom.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-11-21T11:16:36Z,2025-02-19T11:16:35Z,CN=smscgateway.cmtelecom.com,smscgateway.cmtelecom.com,smscgateway.cmtelecom.com,"CN=R10, O=Let's Encrypt, C=US",R10,Let's Encrypt,b06cc99c02695494c064f79e533bf7de,0cf5272b9711cd106b86630249b2079cdcbac5c7bc8cc742173f8d0a6abaddbb,ctls,smscgateway.cmtelecom.com,,443,https://smscgateway.cmtelecom.com,https,text/html,GET,188.94.184.10,/,/favicon.ico,188.94.186.10,,30,False,,error,0,,,,,,,,,
solutiontest.cm.com,,521,15,solutiontest.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T05:44:13Z,2025-05-12T06:44:12Z,CN=solutiontest.cm.com,solutiontest.cm.com,solutiontest.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,dfebbb8c9070de8b976fa5e4cc8a4166,7428bef45c223797616331a55573713598a8d8ebaa79a1843d4289fb77da0029,ctls,solutiontest.cm.com,cloudflare,443,https://solutiontest.cm.com,https,text/plain,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,1,False,True,error,0,,cloudflare,,,,,,,
sots-season-detail-qa.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sots-season-detail-qa.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
sqlserver-db2-corp.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://sqlserver-db2-corp.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81d::2013,,12,False,True,error,0,,ghs,,,,,,,
ssilber-butler-client.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://ssilber-butler-client.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
sso.pay.cm.com,,200,1087,sso.pay.cm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-09-02T00:00:00Z,2025-09-07T23:59:59Z,CN=*.pay.cm.com,*.pay.cm.com,pay.cm.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,343c87fe181e486334332cdf2d8d9ff2,3f902983746ef841e17a25506aef656b76961da5db11c9a75be7e6e79b5d599c,ctls,sso.pay.cm.com,,443,https://sso.pay.cm.com,https,text/html,GET,85.119.54.4,/,/favicon.ico,85.119.54.4,,31,False,,error,0,True,,,,,,,,
sso.sandbox.pay.cm.com,,200,2025,sso.sandbox.pay.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-23T17:59:36Z,2025-04-23T18:59:33Z,CN=cm.com,cm.com,*.sandbox.pay.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,3892fda18688062b8a9f95a613732dfb,7b4d0e7c5d843332348aa94dbda1ddb4a3bc1b0845631bba78fde7ae7ccfa728,ctls,sso.sandbox.pay.cm.com,cloudflare,443,https://sso.sandbox.pay.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,31,False,True,error,0,True,cloudflare,,,,,,,
ssologin.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://ssologin.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82a::2013,,12,False,True,error,0,,ghs,,,,,,,
stage-prfws.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://stage-prfws.botsupport.cm.com,http,text/html,GET,142.250.185.115,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
stage.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://stage.botsupport.cm.com,http,text/html,GET,216.58.212.147,/,/favicon.ico,2a00:1450:4001:831::2013,,12,False,True,error,0,,ghs,,,,,,,
stage2pph28.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://stage2pph28.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:80f::2013,,12,False,True,error,0,,ghs,,,,,,,
stage2pph34.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://stage2pph34.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:80b::2013,,12,False,True,error,0,,ghs,,,,,,,
staging-bdc.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://staging-bdc.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
start.cmtelecom.com,Just a moment...,429,8550,login.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T21:19:53Z,2025-05-11T22:19:48Z,CN=login.cm.com,login.cm.com,login.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,9d00c54552b51d682c9615abf97ea0a5,7298bda52bd6c62bd699ca0a59a3895870eca9999d79f9f2fce5434559190519,ctls,login.cm.com,cloudflare,443,https://start.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,https://login.cm.com?ReturnUrl=https://www.cm.com%2Fapp%2Fdashboard%2F,,
static.cm.com,404 Not Found,404,1100,static.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-01T12:00:22Z,2025-05-02T13:00:19Z,CN=static.cm.com,static.cm.com,static.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,6ccc933d78cb4f003bc9e51d0f40750c,48ce4dec5a4dccf3005806a04e21542a9a0d1bc71be1a9afc198fbf3ed84f0d3,ctls,static.cm.com,cloudflare,443,https://static.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,8,False,True,error,0,,cloudflare,,,,,,,
static.cmtelecom.com,403 Forbidden,403,162,static.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,static.cmtelecom.com,cloudflare,443,https://static.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::6812:29ab,HTTP/3,8,False,True,error,0,True,cloudflare,,,,,,,
