input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,tls_expired,final_url,csp_domains_,tls_self_signed
test.backoffice.evcharging.abb.com.cn,ABB Ability Charging Service Operation,200,1789,test.backoffice.evcharging.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=test.backoffice.evcharging.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.backoffice.evcharging.abb.com.cn,test.resource.evcharging.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7b02c36cda6bb7cb04d256467a1c6de3,091bf0534dfab4d9dda964b470858337898c980e1ff73fa85a7883a99709e9e7,,ctls,test.backoffice.evcharging.abb.com.cn,,443,https://test.backoffice.evcharging.abb.com.cn:443,https,nginx,text/html,GET,124.70.166.150,/,566218143,124.70.166.150,Nginx,41,False,,,ABB Asea Brown Boveri Ltd,,,,
test.bimagicdesigner.abb.com,BIMagic® Designer,200,2661,test.bimagicdesigner.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-13T00:00:00Z,2023-05-16T23:59:59Z,"CN=bimagicdesigner.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",bimagicdesigner.abb.com,test.bimagicdesigner.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,60130052a8d232189c377d227427e2c2,d336cda519a327c5c37e765a96bd05adf307c205f9f946ab3828ea47f52060b4,,ctls,test.bimagicdesigner.abb.com,azure,443,https://test.bimagicdesigner.abb.com:443,https,nginx/1.23.4,text/html,GET,20.50.64.10,/,-296908019,20.50.64.10,Nginx:1.23.4,19,False,True,,ABB Asea Brown Boveri Ltd,,,,
test.cdn.productimages.abb.com,,404,223,test.cdn.productimages.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-10T00:00:00Z,2023-12-10T23:59:59Z,"CN=test.cdn.productimages.abb.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",test.cdn.productimages.abb.com,test.cdn.productimages.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9d904eb98f3e6952f05574649fe80e6e,f411eda113820d05933770c255621c6ec6f83da679d61e56bd5f5c5d4c359211,,ctls,test.cdn.productimages.abb.com,,443,https://test.cdn.productimages.abb.com:443,https,,application/xml,GET,13.107.237.45,/,520975726,2620:1ec:4f:1::45,Azure Front Door,3,False,,,Microsoft Corporation,,,,
test.cloudapps02.abb.com.cn,Redirecting,200,156641,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,,443,https://test.cloudapps02.abb.com.cn:443,https,,text/html,GET,2.17.100.243,/,1772087922,2.17.100.129,HSTS,86,False,,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/wsfed?wtrealm=https%3a%2f%2ftest.cloudapps02.abb.com.cn&wctx=WsFedOwinState%3do4YDtq5vpvWje_mOu6e5gRWUkkjlIVG8cGuAMDSWlkC5lDsz4_riQSwoXGWeaC58dF2Kizrf7r9COm6yWy5M6Pd4-8dwrN1U_moK6rzPNTFg91ek0F-9EFJ1KdnGjsIFFNtuo_r7bdOt9GnHZyKbeQ&wa=wsignin1.0,,
test.connectivity.evcharging.abb.com.cn,,400,15,test.connectivity.evcharging.abb.com.cn,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=test.backoffice.evcharging.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.backoffice.evcharging.abb.com.cn,test.resource.evcharging.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7b02c36cda6bb7cb04d256467a1c6de3,091bf0534dfab4d9dda964b470858337898c980e1ff73fa85a7883a99709e9e7,,ctls,test.connectivity.evcharging.abb.com.cn,,443,https://test.connectivity.evcharging.abb.com.cn:443,https,openresty,,GET,121.37.128.213,/,-1179026472,121.37.128.213,OpenResty,1,False,,,ABB Asea Brown Boveri Ltd,,,,
test.developers.connect.abb.com,ABB Developer Portal-ABB Apis,200,4513,test.developers.connect.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-07T00:00:00Z,2023-11-07T23:59:59Z,"CN=test.developers.connect.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.developers.connect.abb.com,test.developers.connect.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7538aa6bc4f84c6bf676a076515f44e9,3c9da40b877f1df664fd6955990af89c3c8662f793ed4613e1a500712ad3b04f,,ctls,test.developers.connect.abb.com,azure,443,https://test.developers.connect.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,20.50.64.4,/,-1255347784,20.50.64.4,Windows Server,56,False,True,,ABB Asea Brown Boveri Ltd,,,https://apimstynyadftiyz2kocvzyc.blob.core.windows.net,
test.digital.motion.abb.com.cn,ABB数字化传动链状态监测系统,200,2380,test.digital.motion.abb.com.cn,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=test.digital.motion.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.digital.motion.abb.com.cn,test.digital.motion.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c01a08cb08713d5d550990fb919ed7c8,17b1b919e10559db081f9113c833a259a6c28958acad4634890ba7f120229ea3,,ctls,test.digital.motion.abb.com.cn,,443,https://test.digital.motion.abb.com.cn:443,https,CloudWAF,text/html,GET,49.4.56.17,/,1551964178,117.78.24.38,,1,False,,,ABB Asea Brown Boveri Ltd,,,,
test.dis.motorprojects.abb.com.cn,Site Error,503,3108,test.dis.motorprojects.abb.com.cn,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,2024-03-14T23:59:59Z,"CN=waf-abb-cert02.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert02.abb.com,wstst.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2e106d15913f739b3ffa7b16571f10fa,2b1ef775e1249b27b47435f27194fc8537a132794a0ced5d236a7d9eda3e4ce7,,ctls,test.dis.motorprojects.abb.com.cn,,443,https://test.dis.motorprojects.abb.com.cn:443,https,AkamaiNetStorage,text/html,GET,95.101.111.148,/,-125479084,95.101.111.133,,114,False,,,ABB Asea Brown Boveri Ltd,,,,
test.docweb.econfigure.abb.com,403 Forbidden,403,146,test.docweb.econfigure.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-23T23:59:59Z,"CN=test.docweb.econfigure.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.docweb.econfigure.abb.com,test.otcweb.econfigure.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d52da28e7d0083405da271c10d107f2a,db29d1e1f76259c8055e315f64f639cf8bdc04ea1ef496b7efefbc4f8af43416,,ctls,test.docweb.econfigure.abb.com,,443,https://test.docweb.econfigure.abb.com:443,https,,text/html,GET,20.105.120.183,/,-1561873722,20.105.120.183,HSTS,8,False,,,ABB Asea Brown Boveri Ltd,,,,
test.econfigure.abb.com,IIS Windows Server,200,703,test.econfigure.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-03-30T08:40:56Z,9999-12-31T23:59:59Z,CN=docGenerator2,docGenerator2,,CN=docGenerator2,docGenerator2,,e2ac281b8916b2aea9561ce0ac3fe7d2,ab2fc91879c3849d4ef3af6c0873e474f91a87d450f78ced95accf3da25c3ad3,,ctls,test.econfigure.abb.com,azure,443,https://test.econfigure.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.94.145.138,/,1631801191,13.94.145.138,Windows Server,32,False,True,True,,,,,True
test.enclosure.abb.com,Apache Tomcat/8.5.65,200,11334,test.enclosure.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-07-28T23:59:59Z,"CN=test.enclosure.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.enclosure.abb.com,test.enclosure.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c234671051f57f81f5e65da3b15fff91,aadaec49f52ebff0559447237944ec7725836009bb5d5f1915a1e4cc45c775b7,,ctls,test.enclosure.abb.com,azure,443,https://test.enclosure.abb.com:443,https,,text/html,GET,52.157.168.132,/,-297069493,52.157.168.132,HSTS,199,False,True,,ABB Asea Brown Boveri Ltd,,,,
test.idp.is.motion.abb.com.cn,Welcome to Keycloak,200,3882,test.idp.is.motion.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-03T00:00:00Z,2023-08-03T23:59:59Z,"CN=test.idp.is.motion.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.idp.is.motion.abb.com.cn,test.idp.is.motion.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ac9bfed086b5d489223e70a4ac9fbb67,d92c9b26f987a91cb797378dd10561147e5183d8b018e5c771bcad7686b4bb7b,,ctls,test.idp.is.motion.abb.com.cn,,443,https://test.idp.is.motion.abb.com.cn:443,https,,text/html,GET,52.131.83.134,/,2005480653,52.131.83.134,HSTS,88,False,,,ABB Asea Brown Boveri Ltd,,,,
test.industrialsolutions.befr.abb.com,,401,,test.industrialsolutions.befr.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-24T00:00:00Z,2023-10-19T23:59:59Z,"CN=waf-abb-cert10.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",waf-abb-cert10.abb.com,www.tnbmobile.ca,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9d7b5a71c4d06f4f5757614806861e12,fc98967f380ae191b18f4753b436587b62a0a9385463f34e149436b02593f5cd,,ctls,test.industrialsolutions.befr.abb.com,,80,http://test.industrialsolutions.befr.abb.com:80,http,nginx,text/html,GET,2.17.100.209,/,-1840324437,2.17.100.169,PHP,1,False,,,ABB Asea Brown Boveri Ltd,,https://test.industrialsolutions.befr.abb.com/,,
test.is.motion.abb.com.cn,404 Not Found,404,146,test.is.motion.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=test.is.motion.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.is.motion.abb.com.cn,test.is.motion.abb.com.cn,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,6ef54318f0914ae4ba5937c920163dc4,9eb009f6ff5858f607a0139992491f7e04331930150cc9dd025a9d329fa46488,,ctls,test.is.motion.abb.com.cn,,80,http://test.is.motion.abb.com.cn:80,http,,text/html,GET,52.131.83.134,/,1494302000,52.131.83.134,,8,False,,,ABB Asea Brown Boveri Ltd,,https://test.is.motion.abb.com.cn/,,
test.issue.is.motion.abb.com.cn,404 Not Found,404,548,test.issue.is.motion.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=test.is.motion.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.is.motion.abb.com.cn,test.is.motion.abb.com.cn,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,6ef54318f0914ae4ba5937c920163dc4,9eb009f6ff5858f607a0139992491f7e04331930150cc9dd025a9d329fa46488,,ctls,test.issue.is.motion.abb.com.cn,,443,https://test.issue.is.motion.abb.com.cn:443,https,,text/html,GET,52.131.83.134,/,566218143,52.131.83.134,,14,False,,True,ABB Asea Brown Boveri Ltd,,,,
test.motorcustomerregister.abb.com.cn,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://test.motorcustomerregister.abb.com.cn:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,40.73.72.63,/,225052475,40.73.72.63,Microsoft HTTPAPI:2.0,7,False,,,,,,,
test.motorinfo.abb.com,Microsoft Azure Web App - Error 404,404,2667,,,,,,,,,,,,,,,,,,,azure,80,http://test.motorinfo.abb.com:80,http,,text/html,GET,52.138.218.121,/,387302845,52.138.218.121,,87,False,True,,,,,,
test.my.privacy.abb.com,ABB My Privacy,200,9909,test.my.privacy.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-01T00:00:00Z,2023-11-02T23:59:59Z,"CN=test.my.privacy.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.my.privacy.abb.com,test.my.privacy.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,95c60a231bce2282044dba445879e4e3,5374edfd1943c1c5718f5f1049f818296dd43458af2cd9800b203667a73fc076,,ctls,test.my.privacy.abb.com,azure,443,https://test.my.privacy.abb.com:443,https,,text/html,GET,168.63.58.38,/,-1427235327,168.63.58.38,HSTS,286,False,True,,ABB Asea Brown Boveri Ltd,,,,
test.oem.drives.abb.com.cn,OEM业务管理平台,200,498,test.oem.drives.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-26T00:00:00Z,2024-01-02T23:59:59Z,"CN=test.oem.drives.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.oem.drives.abb.com.cn,test.oem.drives.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d18a94ac474987035463e2e45fe423d9,6f8e93c7b29071022bd5504995fc81684b2308bbcdf6f2720d775d9082635f8a,,ctls,test.oem.drives.abb.com.cn,,443,https://test.oem.drives.abb.com.cn:443,https,Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0,text/html,GET,52.131.83.134,/,-1529912537,52.131.83.134,Microsoft HTTPAPI:2.0,13,False,,,ABB Asea Brown Boveri Ltd,,,,
test.powergrids.spine.abb.com,IIS XC-S-ZW00710,200,750,test.powergrids.spine.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=test.powergrids.spine.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.powergrids.spine.abb.com,test.powergrids.spine.abb.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8c4640953d9960f6fc44dfafba6993b2,d487856693d522224800e4d08374c934c078b278ce656850d8f48e57be7c390d,,ctls,test.powergrids.spine.abb.com,azure,443,https://test.powergrids.spine.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,104.208.167.133,/,1631801191,104.208.167.133,Windows Server,35,False,True,,ABB Asea Brown Boveri Ltd,,,,
test.projectspace.abb.com,Home Page,200,1654,test.projectspace.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-07-28T00:00:00Z,2023-07-28T23:59:59Z,"CN=test.projectspace.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.projectspace.abb.com,test.projectspace.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,59aa326d290519b2d2fcc31759517290,f9e0edf7cf9f272c5128ffc928e2713e466e3a22d93baf2b42b3c31c9cd70a71,,ctls,test.projectspace.abb.com,azure,443,https://test.projectspace.abb.com:443,https,Microsoft-IIS/8.5,text/html,GET,104.215.193.108,/,1772087922,104.215.193.108,Windows Server,53,False,True,,ABB Asea Brown Boveri Ltd,,,,
test.quantisconfig.abb.com,Site Error,503,3109,test.quantisconfig.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-22T00:00:00Z,2024-01-24T23:59:59Z,"CN=waf-abb-cert01.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert01.abb.com,abacusanalyzer.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1f13e997ed73119bcf51296fee515ac3,5f242a06cb495ae705e98540b6f002294d6788353edb74a1c504854b90ae133b,,ctls,test.quantisconfig.abb.com,,443,https://test.quantisconfig.abb.com:443,https,AkamaiNetStorage,text/html,GET,2.17.100.184,/,-1145065725,2.17.100.129,,114,False,,,ABB Asea Brown Boveri Ltd,,,,
test.quotations.abb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,80,http://test.quotations.abb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.180,/,-1756764272,95.101.111.153,,8,False,,,,,,,
test.resource.evcharging.abb.com.cn,403 Forbidden,403,552,test.resource.evcharging.abb.com.cn,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=test.backoffice.evcharging.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.backoffice.evcharging.abb.com.cn,test.resource.evcharging.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7b02c36cda6bb7cb04d256467a1c6de3,091bf0534dfab4d9dda964b470858337898c980e1ff73fa85a7883a99709e9e7,,ctls,test.resource.evcharging.abb.com.cn,,443,https://test.resource.evcharging.abb.com.cn:443,https,nginx,text/html,GET,124.70.153.59,/,566218143,124.70.153.59,Nginx,14,False,,,ABB Asea Brown Boveri Ltd,,,,
test.shorturl.abb.com,URL shortener,200,2161,test.shorturl.abb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,CN=*.test.shorturl.abb.com,*.test.shorturl.abb.com,test.shorturl.abb.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b4a03482c47389af07e69f41dc679f6,fc33d82553911da4e199f70c9f5de16cdd69763fb3a108eeae16d02bdacc2335,True,ctls,test.shorturl.abb.com,cloudfront,443,https://test.shorturl.abb.com:443,https,AmazonS3,text/html,GET,18.66.97.54,/,-1903436475,18.66.97.83,Amazon Web Services,1,False,True,,,,,,
test.sitemanager.ability.abb.com.cn,ABB Ability ™,200,9965,test.sitemanager.ability.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-06T00:00:00Z,2024-03-06T23:59:59Z,"CN=test.sitemanager.ability.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.sitemanager.ability.abb.com.cn,test.sitemanager.ability.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e274de04b26c59bca203f819960589c0,99cff581157a17f6e802c3d15c7c595937254b7e1fce4c02e937ed03a9206d8a,,ctls,test.sitemanager.ability.abb.com.cn,,443,https://test.sitemanager.ability.abb.com.cn:443,https,elb,text/html,GET,119.3.186.60,/,1593207841,119.3.186.60,Node.js,187,False,,,ABB Asea Brown Boveri Ltd,,,,
test.tracking.abb.com.cn,,200,110,test.tracking.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-10T00:00:00Z,2024-04-10T23:59:59Z,"CN=test.tracking.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",test.tracking.abb.com.cn,test.tracking.abb.com.cn,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,c5b7e1e75b2fb6e5a00c9114b1503268,49d47f0afe628b5070c1751a280c51713a1fb0b7dfd37f08186ccb3b8664828e,,ctls,test.tracking.abb.com.cn,,443,https://test.tracking.abb.com.cn:443,https,Microsoft-IIS/10.0,text/html,GET,159.27.40.94,/,-1840324437,159.27.40.94,Windows Server,3,False,,,ABB Asea Brown Boveri Ltd,,,,
test.tripcurves.econfigure.abb.com,403 Forbidden,403,548,test.tripcurves.econfigure.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-23T23:59:59Z,"CN=tripcurves.econfigure.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",tripcurves.econfigure.abb.com,dev.tripcurves.econfigure.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,28b1f149451b12352aef817c3fcdb826,3f3c609494988cc31c6b5c3d7de171e32a821ae99bf0e6ca98fe0861574369ad,,ctls,test.tripcurves.econfigure.abb.com,,443,https://test.tripcurves.econfigure.abb.com:443,https,,text/html,GET,20.105.120.183,/,586998417,20.105.120.183,HSTS,14,False,,,ABB Asea Brown Boveri Ltd,,,,
test.wizard.enclosures.econfigure.abb.com,Web Configurator,200,909,test.wizard.enclosures.econfigure.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:00:00Z,2024-05-08T23:59:59Z,"CN=waf-abb-cert09.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",waf-abb-cert09.abb.com,www.tnb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0220cf61403e1eb3d7a551b1c1c171fc,3312804f0fa7beb4529a8fd640de1bf7a6c1b3a4d0e019544aaa93193ba8424a,,ctls,test.wizard.enclosures.econfigure.abb.com,,443,https://test.wizard.enclosures.econfigure.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,2.17.100.251,/,1908095742,2.17.100.210,Windows Server,20,False,,,ABB Asea Brown Boveri Ltd,,,,
test1.api.comfortplaner.de.abb.com,IIS Windows Server,200,703,test1.api.comfortplaner.de.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:00:00Z,2024-05-08T23:59:59Z,"CN=waf-abb-cert09.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",waf-abb-cert09.abb.com,www.tnb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0220cf61403e1eb3d7a551b1c1c171fc,3312804f0fa7beb4529a8fd640de1bf7a6c1b3a4d0e019544aaa93193ba8424a,,ctls,test1.api.comfortplaner.de.abb.com,,443,https://test1.api.comfortplaner.de.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,2.17.100.210,/,1631801191,2.17.100.251,Windows Server,32,False,,,ABB Asea Brown Boveri Ltd,,,,
test1.comfortplaner.de.abb.com,ABB STRIEBEL & JOHN,200,5742,test1.comfortplaner.de.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:00:00Z,2024-05-08T23:59:59Z,"CN=waf-abb-cert09.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",waf-abb-cert09.abb.com,www.tnb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0220cf61403e1eb3d7a551b1c1c171fc,3312804f0fa7beb4529a8fd640de1bf7a6c1b3a4d0e019544aaa93193ba8424a,,ctls,test1.comfortplaner.de.abb.com,,443,https://test1.comfortplaner.de.abb.com:443,https,,text/html,GET,2.17.100.251,/,1638843268,2.17.100.210,React,1,False,,,ABB Asea Brown Boveri Ltd,,,,
testextdmz.us.abb.com,IIS Windows Server,200,703,testextdmz.us.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-10-13T23:59:59Z,"CN=testextdmz.us.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",testextdmz.us.abb.com,testextdmz.us.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efc2759632dbd4d4ce94b0fec80397e,cd10b54e901e6727438dcf5598fcc37e0a1f624782caf3553d85cf478f61714a,,ctls,testextdmz.us.abb.com,azure,443,https://testextdmz.us.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.225.231.172,/,1631801191,52.225.231.172,Windows Server,32,False,True,,ABB Asea Brown Boveri Ltd,,,,
