new,host,a,cname,soa,ns,status_code,cdn,cdn-name,aaaa,mx,txt
,accountsqa.jetblue.com,199.232.18.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,agiletransformation.it.jetblue.com,35.237.110.194,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,aosaintsvcs-primary.jetblue.com,64.25.24.67,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aosaintsvcs.jetblue.com,64.25.24.67,aosaintsvcs-primary.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aosaprodsvcs-primary.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aosaqasvcs.jetblue.com,64.25.24.66,aosaqasvcs-primary.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aosastgsvcs-primary.jetblue.com,64.25.24.69,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aosastgsvcs.jetblue.com,64.25.24.69,aosastgsvcs-primary.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aosatest.jetblue.com,64.25.24.49,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,api-dev.jetblue.com,13.90.243.96,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,api-int.jetblue.com,13.90.243.96,api-dev.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,api-stg.jetblue.com,64.25.24.99,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,api.jetblue.com,64.25.24.98,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,api.paisly.jetblue.com,"172.64.151.139, 104.18.36.117",,"connie.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,True,cloudflare,"2606:4700:4400::ac40:978b, 2606:4700:4400::6812:2475",,
,api.reimbursements.jetblue.com,,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,app.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,appaccess.gslb.jetblue.com,64.25.24.71,,"gslbns3.jetblue.com, jetblue",,NOERROR,,,,,
,appaccess.jetblue.com,64.25.24.71,appaccess.gslb.jetblue.com,"gslbns3.jetblue.com, jetblue",,NOERROR,,,,,
,apps.jetblue.com,64.25.24.126,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aqd.jetblue.com,64.25.24.109,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,artifactory.it.jetblue.com,34.120.185.17,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,aspectwfm-dr-x.jetblue.com,64.25.28.170,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aspectwfm-lab-x.jetblue.com,64.25.24.168,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,aspectx.jetblue.com,64.25.24.111,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,atlas.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,autodiscover.jetblue.com,"40.99.157.40, 40.99.157.56, 40.99.155.232","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com","ns1-ms-acdc.office.com, hostmaster.microsoft.com",,NOERROR,,,"2603:1026:c0d:6a::8, 2603:1026:c0d:70::8, 2603:1026:c0d:77::8",,
,ayuda.jetblue.com,"151.101.66.245, 151.101.130.245, 151.101.194.245, 151.101.2.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,az-f5-ext-stg.jetblue.com,40.121.10.69,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,azrest.jetblue.com,"151.101.194.245, 151.101.2.245, 151.101.66.245, 151.101.130.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,b62-int.jetblue.com,151.193.60.27,b62-int-jetblue.sabresonicweb.com,"ctx-ib-ipam01.sabre.com, hostmaster.sabre.com",,NOERROR,,,,,
,backupblueconnect.jetblue.com,64.25.24.12,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,bccuatest.jetblue.com,64.25.24.223,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,bcss1.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,bcsspoc1.jetblue.com,168.62.59.183,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,bcssqa1.jetblue.com,168.62.59.183,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,benefits.jetblue.com,,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,NOERROR,,,,,
,bitbucket-devops.it.jetblue.com,35.237.177.117,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,blogs.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,blueconnect.jetblue.com,64.25.28.12,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,blueeyesvc-stg.jetblue.com,64.25.24.162,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,blueeyesvc.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,bluelearning.jetblue.com,"151.101.194.245, 151.101.2.245, 151.101.66.245, 151.101.130.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,blueonboarding.jetblue.com,52.234.130.85,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,blueonboarding1.jetblue.com,52.234.130.85,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,blueonboardingdev1.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,blueonboardingpoc1.jetblue.com,168.62.59.183,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,blueonboardingqa1.jetblue.com,168.62.59.183,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,bluereset.jetblue.com,64.25.24.40,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,blueriders.jetblue.com,64.25.24.15,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,blueservicesstg.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,book.jetblue.com,,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,book.prd.egw.ctr.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,book.stg.cua.ibx.jetblue.com,64.25.24.34,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,booking.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com","ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",NOERROR,True,fastly,,,
,bookjetpack.jetblue.com,151.193.254.124,jetblue-bookjetpack.sabresonicweb.com,"ctx-ib-ipam01.sabre.com, hostmaster.sabre.com",,NOERROR,,,,,
,bookqa.jetblue.com,"151.101.2.245, 151.101.66.245, 151.101.130.245, 151.101.194.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,bookqa2.jetblue.com,,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,bpbarcode.jetblue.com,151.101.133.91,n.sni.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,brandguide.jetblue.com,"108.138.85.53, 108.138.85.105, 108.138.85.37, 108.138.85.90",jetbluebrandguide.mybrandfolder.com,"ns-648.awsdns-17.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,
,brs-prod-primary.jetblue.com,64.25.24.60,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,brs-stg.jetblue.com,64.25.24.61,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,brs.jetblue.com,64.25.24.60,brs-prod-primary.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,builds.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,canjear.getaways.jetblue.com,146.20.232.212,esjetblue.convertlanguage.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,careers.jetblue.com,23.253.31.170,"jetblue.jobs2web.com, rmkrs.jobs2web.com, RMKRS.jobs2web.com","ns4.sap-ag.de, dns.sap-ag.de",,NOERROR,,,,,
,cass.jetblue.com,64.25.24.164,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,change.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,smtpin1.livemail.co.uk,v=spf1 include:b6-spf.email15.net include:eentf.com
,checkin.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,clientjq1.jetblue.com,,,,,NOERROR,,,,,
,cloud.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,cms1.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,cmsdam-dev.travelproducts.jetblue.com,35.190.44.163,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,cmsdam.travelproducts.jetblue.com,,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,cobrand.jetblue.com,"151.101.194.245, 151.101.66.245, 151.101.2.245, 151.101.130.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,cobrand.prd.cua.ctr.jetblue.com,64.25.24.59,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,cobrand.prd.egw.ctr.jetblue.com,64.25.28.59,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,companyblue.jetblue.com,"151.101.194.245, 151.101.66.245, 151.101.130.245, 151.101.2.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,confluence.it.jetblue.com,35.237.110.194,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,content-stg.jetblue.com,151.101.246.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,content.jetblue.com,"151.101.194.245, 151.101.2.245, 151.101.130.245, 151.101.66.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,crew.jetblue.com,209.235.229.109,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,ctwebsvc-stg.jetblue.com,,,,,NOERROR,,,,,
,cuahotspot.jetblue.com,64.25.24.179,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,cuasiprelay.jetblue.com,64.25.24.167,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,cuatraxaerodata.jetblue.com,64.25.24.36,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,culae.jetblue.com,"70.105.69.34, 70.105.69.37",,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,culfewebext.jetblue.com,70.105.69.32,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,culwc.jetblue.com,"70.105.69.35, 70.105.69.38",,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,db.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,dc-cert.jetblue.com,45.60.155.144,"dc-cert.jetblue.com.sabre.net, 5j7vtj6.x.incapdns.net","ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,NOERROR,True,incapsula,,,
,dc.jetblue.com,,"dc.jetblue.com.sabre.net, 6ejpgmz.x.incapdns.net","ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,NOERROR,True,incapsula,,,
,derbysoft-qa.travelproducts.jetblue.com,54.144.128.85,,,,NOERROR,,,,,
,desktop.gslb.jetblue.com,64.25.24.72,,"gslbns3.jetblue.com, jetblue",,NOERROR,,,,,
,dev.travelproducts.jetblue.com,"104.17.50.89, 104.17.49.89, 108.162.192.114, 172.64.32.114, 173.245.58.114, 108.162.193.88, 172.64.33.88, 173.245.59.88",,"clay.ns.cloudflare.com, dns.cloudflare.com","clay.ns.cloudflare.com, eva.ns.cloudflare.com",NOERROR,True,cloudflare,"2606:4700::6811:3259, 2606:4700::6811:3159, 2606:4700:50::adf5:3a72, 2803:f800:50::6ca2:c072, 2a06:98c1:50::ac40:2072, 2606:4700:58::adf5:3b58, 2803:f800:50::6ca2:c158, 2a06:98c1:50::ac40:2158",,
,devops.b6.jetblue.com,35.237.177.117,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,disney-qa.api.travelproducts.jetblue.com,54.144.128.85,,,,NOERROR,,,,,
,dop-jenkins01.it.jetblue.com,35.201.99.235,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,dx-cert.jetblue.com,45.223.138.145,ttd6ouo.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,NOERROR,True,incapsula,,,
,egw44495fps001b.jetblue.com,54.144.128.85,,,,NOERROR,,,,,
,egwsip1.jetblue.com,64.25.28.166,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,egwsiprelay.jetblue.com,64.25.28.167,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,email.jetblue.com,199.7.201.100,,"ns1.responsys.net, hostmaster.responsys.com","ns2.responsys.net, ns1.responsys.net",NOERROR,,,,imh.rsys5.net,"google-site-verification=hWQ_IheGl518Aq79eXU2vbN_vZKe0C3HrhuSFF4x5ts, v=spf1 ip4:199.7.200.0/21 ip4:12.130.135.0/24 ip4:207.135.2.0/23 -all"
,email.reimbursements.jetblue.com,,mailgun.org,"ns-586.awsdns-09.net, awsdns-hostmaster.amazon.com","ns-133.awsdns-16.com, ns-1482.awsdns-57.org, ns-1614.awsdns-09.co.uk, ns-586.awsdns-09.net",NOERROR,True,google,,,
,enterpriseenrollment.jetblue.com,20.91.147.72,"enterpriseenrollment.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu03.swedencentral.cloudapp.azure.com","ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,,
,enterpriseregistration.jetblue.com,20.190.137.40,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.trafficmanager.net, www.tm.prd.adrs.akadns.net","tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",,NOERROR,True,azure,,,
,etbtest.it.jetblue.com,1.1.1.1,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,,,,,
,eu-east-1.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,experience.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,extranet.jetblue.com,64.50.124.108,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,faq.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,fcsperf-efitqdc.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,fe.travelproducts.jetblue.com,142.251.167.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",,NOERROR,,,2607:f8b0:4004:c19::79,,
,financeventures2.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,fly.b6.jetblue.com,35.237.110.194,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,fonts.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,foundations.jetblue.com,52.226.230.63,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,frwebgate.reimbursements.jetblue.com,,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,fs.jetblue.com,64.25.24.38,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,fsnonprod.jetblue.com,64.25.24.138,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,fsntui-stg.jetblue.com,,,,,NOERROR,,,,,
,gcp-nonprod-jenkins01.it.jetblue.com,34.120.142.119,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,getaways.jetblue.com,146.75.122.245,"www.jetblue.com, jetblue.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com","ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",NOERROR,True,fastly,,,
,gladly-jenkins01.it.jetblue.com,1.1.1.1,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,,,,,
,grafana-devops.it.jetblue.com,35.231.227.226,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,ground.jetblue.com,,"s6.ct.cartrawler.com, cs1185.wac.sigmacdn.net","ns1.sigmacdn.net, noc.edgecast.com",,NOERROR,,,,,
,groups.jetblue.com,44.236.24.46,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,groups.jetblue.com,v=spf1 a mx ip4:44.236.24.46 -all
,gslbns2.jetblue.com,64.25.28.72,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,help.jetblue.com,"151.101.2.245, 151.101.66.245, 151.101.130.245, 151.101.194.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,hola-book.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,hola-trueblue.jetblue.com,205.216.24.140,esjetblue.convertlanguage.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,hola-truebluetest.jetblue.com,146.20.232.212,esjetblue.convertlanguage.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,hola.jetblue.com,"151.101.2.245, 151.101.66.245, 151.101.130.245, 151.101.194.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,holastg2.jetblue.com,146.20.232.212,esjetblue.convertlanguage.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,hotels.jetblue.com,184.27.220.5,"hotels.jetblue.com.edgekey.net, e19.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,,
,ibmrest.jetblue.com,,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,ibmrest.prd.cua.ctr.jetblue.com,64.25.24.54,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,ibmrest.qa.egw.ctr.jetblue.com,64.25.28.52,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,ids-fwi-contentmgrwebadm-stg.jetblue.com,,,,,NOERROR,,,,,
,interstitialsprd.travelproducts.jetblue.com,35.227.228.152,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,investor.jetblue.com,"162.159.130.11, 162.159.129.11","jetblue2022ir-farm.q4web.com, webfarm-31002.q4web.com, webfarm-300.q4web.com, cloudflare.cdn.web.prd.q4inc.com, cloudflare.cdn.web.prd.q4inc.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,"2606:4700:7::a29f:810b, 2606:4700:7::a29f:820b",,
,ir.jetblue.com,"162.159.129.11, 162.159.130.11","jetblue2022ir-farm.q4web.com, webfarm-31002.q4web.com, webfarm-300.q4web.com, cloudflare.cdn.web.prd.q4inc.com, cloudflare.cdn.web.prd.q4inc.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,"2606:4700:7::a29f:810b, 2606:4700:7::a29f:820b",,
,irisimagegenprd.travelproducts.jetblue.com,34.98.119.77,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,jbapix-glb.jetblue.com,"64.25.24.20, 64.25.28.20",,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jbdesktop.jetblue.com,,,,,NOERROR,,,,,
,jbegwmacc1001.jetblue.com,,,,,NOERROR,,,,,
,jbrest.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,jbsftp.jetblue.com,64.25.24.78,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jbsprm.jetblue.com,64.25.24.167,cuasiprelay.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jetpack.jetblue.com,,jetblue-jetpack.sabresonicweb.com,"ctx-ib-ipam01.sabre.com, hostmaster.sabre.com",,NOERROR,,,,,
,jfkhotspot01.jetblue.com,1.1.1.1,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jfkhotspot02.jetblue.com,1.1.1.1,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jfkhotspot03.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jfkhotspot04.jetblue.com,1.1.1.1,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jfkhotspot05.jetblue.com,1.1.1.1,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jfkhotspot06.jetblue.com,1.1.1.1,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,jira-cybersecurity.it.jetblue.com,34.120.11.144,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,jira-devops.it.jetblue.com,,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,,,,,
,jira-training.gslb.jetblue.com,,,,,NOERROR,,,,,
,jsrcr28-account.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,kana.jetblue.com,64.50.124.80,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,kibana-sandbox.it.jetblue.com,1.1.1.1,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,,,,,
,kioskcheckinqa2.jetblue.com,54.144.128.85,,,,NOERROR,,,,,
,lab.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,ldap.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,learningportal.jetblue.com,"151.101.194.245, 151.101.2.245, 151.101.66.245, 151.101.130.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,lesley22.reimbursements.jetblue.com,,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,log.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com","ns-1011.awsdns-62.net, ns-1219.awsdns-24.org, ns-1846.awsdns-38.co.uk, ns-59.awsdns-07.com",NOERROR,,,,,
,logs.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,lync.jetblue.com,,webdir.online.lync.com,"admin.nsatc.net, dns.level3.net","eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",NOERROR,,,2603:1027:0:2::e,,
