input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,cdn_name,cdn,final_url,tls_expired,csp_domains_
revproxy.constantcontact.com,The page you were looking for doesn't exist (404),503,696,revproxy.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T19:39:02Z,2023-12-05T15:11:07Z,"CN=*.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",*.constantcontact.com,constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0aded2bfabff5997c82c81bcb4a24e85,07ccca20235f9a8535d38286bd01e911127d690fb6f1faa361d78917a23c1b91,True,ctls,revproxy.constantcontact.com,443,https://revproxy.constantcontact.com:443,https,squid/3.1.23,text/html,GET,208.75.122.186,/,959974338,208.75.122.186,,26,False,"Constant Contact, Inc.",,,,,
ringcentral.constantcontact.com,Just a moment...,403,6540,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://ringcentral.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-2018427758,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=ringcentral,,
s.api-sandbox.singleplatform.com,,403,255,s.api-sandbox.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=api-sandbox.singleplatform.com,api-sandbox.singleplatform.com,*.api-sandbox.singleplatform.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,129c5e592f9a9f3961b2ac4c8b89e798,038c1915d33fbd6bbff99edbfbfe9b9dcea5d8738dc0f56c999e058d47704f93,True,ctls,s.api-sandbox.singleplatform.com,443,https://s.api-sandbox.singleplatform.com:443,https,AmazonS3,application/xml,GET,18.66.147.35,/,515004299,18.66.147.107,Amazon Web Services,2,False,,cloudfront,True,,,
s.integration.singleplatform.com,,403,275,s.integration.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2024-01-19T23:59:59Z,CN=integration.singleplatform.com,integration.singleplatform.com,integration.singleplatform.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b40d6798b135f5af85e6e38c26b3acbd,afe851eb2a55b1d5dbbaa46eaf64d19c9690009aaa54c06f5537f11646d36b54,True,ctls,s.integration.singleplatform.com,443,https://s.integration.singleplatform.com:443,https,AmazonS3,application/xml,GET,99.86.4.118,/,515004299,99.86.4.126,Amazon Web Services,2,False,,cloudfront,True,,,
s.login.integration.singleplatform.com,,403,275,s.login.integration.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-09-26T23:59:59Z,CN=paywall.integration.singleplatform.com,paywall.integration.singleplatform.com,login.integration.singleplatform.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f63a8ab17e15e12fbfd92acc81e1a858,037aec85d16b6d0232737556586f4cb74f7da3231ad4d05c3d36fd5c33a50494,True,ctls,s.login.integration.singleplatform.com,443,https://s.login.integration.singleplatform.com:443,https,AmazonS3,application/xml,GET,18.66.112.78,/,698593314,18.66.112.75,Amazon Web Services,2,False,,cloudfront,True,,,
s.login.singleplatform.com,,403,243,s.login.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-22T00:00:00Z,2024-01-12T23:59:59Z,CN=login.singleplatform.com,login.singleplatform.com,s.login.singleplatform.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,014667aeaa6884d10e349deebdf10f4a,ea6a64ffc530b9000bb88aaaeb77e686bb018e7315a7d496f917947327510a0a,,ctls,s.login.singleplatform.com,443,https://s.login.singleplatform.com:443,https,AmazonS3,application/xml,GET,52.222.139.73,/,-1679131499,52.222.139.122,Amazon Web Services,2,False,,cloudfront,True,,,
s.qa1.singleplatform.com,,403,275,s.qa1.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-01-19T23:59:59Z,CN=qa1.singleplatform.com,qa1.singleplatform.com,qa1.singleplatform.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3685e50f5778d69fd70cce968fb0d562,57ee9433cf087065f2e680d792e9dbb4953406776462c9b4fab0d4a78d458b71,True,ctls,s.qa1.singleplatform.com,443,https://s.qa1.singleplatform.com:443,https,AmazonS3,application/xml,GET,18.66.122.93,/,515004299,18.66.122.7,Amazon Web Services,2,False,,cloudfront,True,,,
s.qa2.singleplatform.com,,403,243,s.qa2.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-01T00:00:00Z,2024-01-19T23:59:59Z,CN=qa2.singleplatform.com,qa2.singleplatform.com,qa2.singlepage.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3d7f8a0e10a2fa3c770f1d15f6e84c43,55a3076b370546ec091e464080c1281cc0be691a19d7319a3943a7b7e63f9f34,True,ctls,s.qa2.singleplatform.com,443,https://s.qa2.singleplatform.com:443,https,AmazonS3,application/xml,GET,108.138.17.116,/,515004299,108.138.17.66,Amazon Web Services,2,False,,cloudfront,True,,,
s.singleplatform.com,,403,243,s.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2024-01-24T23:59:59Z,CN=singleplatform.com,singleplatform.com,*.singleplatform.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,64e05307e951b16106e8e03de813db92,2860011d6db6998326bf976245449645066b3b3461be1c9b5bc458dfa862584d,True,ctls,s.singleplatform.com,443,https://s.singleplatform.com:443,https,AmazonS3,application/xml,GET,18.66.147.102,/,515004299,18.66.147.7,Amazon Web Services,2,False,,cloudfront,True,,,
s1.listgrowth-svc.constantcontact.com,,403,42,s1.listgrowth-svc.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-08T00:00:00Z,2024-06-04T23:59:59Z,CN=s1.listgrowth-svc.constantcontact.com,s1.listgrowth-svc.constantcontact.com,s1.listgrowth-svc.constantcontact.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b749ea3721d3203a9f6095d2daa414a4,054b79d80b0eb3c35e03ef81f576c084b72630634ac2b60b9a9a4e9af73e31ac,,ctls,s1.listgrowth-svc.constantcontact.com,443,https://s1.listgrowth-svc.constantcontact.com:443,https,,application/json,GET,108.138.17.87,/,768769774,108.138.17.7,Amazon Web Services,1,False,,cloudfront,True,,,
sandiego.constantcontact.com,Just a moment...,403,6527,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://sandiego.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,1685989679,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=sandiego,,
sbs.constantcontact.com,Just a moment...,403,6483,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://sbs.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-503304346,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=sbs,,
search.constantcontact.com,Just a moment...,403,6429,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://search.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1021469443,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com,,
securemail.constantcontact.com,Forbidden,403,2200,securemail.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-12T15:51:11Z,2024-01-13T15:51:10Z,"CN=securemail.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",securemail.constantcontact.com,securemail.constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e634b2c6d70850ef23941d6e6ad6817e,7292c30522056b6e2985417bf8bb43c16048776fa7a859c8659fd22aad9b43e3,,ctls,securemail.constantcontact.com,443,https://securemail.constantcontact.com:443,https,,text/html,GET,205.220.179.98,/,942678640,205.220.179.98,HSTS,98,False,"Constant Contact, Inc.",,,,,
sei.constantcontact.com,Just a moment...,403,6483,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://sei.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,416607546,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=sei,,
seo.constantcontact.com,Just a moment...,403,6932,login.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-18T00:00:00Z,2024-04-17T23:59:59Z,"CN=login.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",login.constantcontact.com,*.login.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2012104e07b6064db17e1a9c267c7db0,3e1359af949eef6a06ba6f627fb4fc1ca0a29e47399a4464db8a6f5237296d66,True,ctls,login.constantcontact.com,443,https://seo.constantcontact.com:443,https,cloudflare,text/html,GET,108.138.17.13,/,190856733,108.138.17.95,HSTS,82,False,"Cloudflare, Inc.",cloudfront,True,https://login.constantcontact.com/login/login.sdo?goto=https://app.constantcontact.com/pages/seobuilder/website,,
shelby.constantcontact.com,Just a moment...,403,6496,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://shelby.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,2049284033,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=shelby,,
shoppingcart.constantcontact.com,,404,104,shoppingcart.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T19:39:02Z,2023-12-05T15:11:07Z,"CN=*.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",*.constantcontact.com,constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0aded2bfabff5997c82c81bcb4a24e85,07ccca20235f9a8535d38286bd01e911127d690fb6f1faa361d78917a23c1b91,True,ctls,shoppingcart.constantcontact.com,443,https://shoppingcart.constantcontact.com:443,https,Apache,application/json,GET,208.75.122.10,/,-81780560,208.75.122.10,Spring,1,False,"Constant Contact, Inc.",,,,,
shrm.constantcontact.com,Just a moment...,403,6490,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://shrm.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,1009103476,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=shrm,,
signarama.constantcontact.com,Just a moment...,403,6530,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://signarama.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-310581874,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=signarama,,
sma.constantcontact.com,Just a moment...,403,6483,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://sma.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1796108168,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=sma,,
smartling.s1.constantcontact.com,,404,25,smartling.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-06-28T00:00:00Z,2024-07-27T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,201af1db58583ed0a83c08f26cc375e0,b1c2acc822c218caa1ae434ef6ae7c40bfd34a8072c61d99f5a8a177ac7f12a0,True,ctls,smartling.s1.constantcontact.com,443,https://smartling.s1.constantcontact.com:443,https,nginx,text/html,GET,34.192.50.133,/,480409337,3.211.66.96,Nginx,2,False,,,,,,
sms.pro.constantcontact.com,. . .,200,1990,sms.pro.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-11-06T23:59:59Z,CN=sms.pro.constantcontact.com,sms.pro.constantcontact.com,sms.pro.constantcontact.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7d9145bd0a70e8585211bfc1411d7baf,d549dcdfcecc03bff5413cfc3ee34e7cb178343ecdf9adb4083f582c48c06e46,,ctls,sms.pro.constantcontact.com,443,https://sms.pro.constantcontact.com:443,https,AmazonS3,text/html,GET,18.66.147.49,/,-1182921858,2600:9000:225e:bc00:1a:1074:6800:93a1,Amazon Web Services,1,False,,cloudfront,True,,,
sms.pro.s1.constantcontact.com,. . .,200,1990,sms.pro.s1.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-11-06T23:59:59Z,CN=sms.pro.s1.constantcontact.com,sms.pro.s1.constantcontact.com,sms.pro.s1.constantcontact.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,998392a8428ac7abe8d1d42b32ad9036,0d60f418a078261e635d1253a5e9fa3470176619454b01b59ec6d231fd943c7b,,ctls,sms.pro.s1.constantcontact.com,443,https://sms.pro.s1.constantcontact.com:443,https,AmazonS3,text/html,GET,18.66.147.65,/,-1011254921,2600:9000:225e:ec00:12:9367:9c0:93a1,Amazon Web Services,1,False,,cloudfront,True,,,
socialpub.constantcontact.com,Just a moment...,403,6429,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://socialpub.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-381398048,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/,,
southflorida.l1.constantcontact.com,,403,16,southflorida.l1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=l1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",l1.constantcontact.com,l1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",964ddddc9a2cff487a5c26b679569a6e,8d5a9d015b3cbb343f73c84a8ad08bb8f12de192d5b2dddd4a913b79cac8d6b5,True,ctls,southflorida.l1.constantcontact.com,443,https://southflorida.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.13.244,/,1268003052,104.18.12.244,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
spdj-singlepage.api-sandbox.singleplatform.com,403 Forbidden,403,160,spdj-singlepage.api-sandbox.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=api-sandbox.singleplatform.com,api-sandbox.singleplatform.com,*.api-sandbox.singleplatform.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,129c5e592f9a9f3961b2ac4c8b89e798,038c1915d33fbd6bbff99edbfbfe9b9dcea5d8738dc0f56c999e058d47704f93,True,ctls,spdj-singlepage.api-sandbox.singleplatform.com,443,https://spdj-singlepage.api-sandbox.singleplatform.com:443,https,awselb/2.0,text/html,GET,44.215.3.82,/,-453353750,174.129.113.82,,8,False,,,,,,
spdj-singlepage.integration.singleplatform.com,403 Forbidden,403,160,spdj-singlepage.integration.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2024-01-19T23:59:59Z,CN=integration.singleplatform.com,integration.singleplatform.com,integration.singleplatform.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b40d6798b135f5af85e6e38c26b3acbd,afe851eb2a55b1d5dbbaa46eaf64d19c9690009aaa54c06f5537f11646d36b54,True,ctls,spdj-singlepage.integration.singleplatform.com,443,https://spdj-singlepage.integration.singleplatform.com:443,https,awselb/2.0,text/html,GET,34.238.230.86,/,-453353750,107.22.24.238,,8,False,,,,,,
spdj-singlepage.qa1.singleplatform.com,403 Forbidden,403,160,spdj-singlepage.qa1.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-01-19T23:59:59Z,CN=qa1.singleplatform.com,qa1.singleplatform.com,qa1.singleplatform.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3685e50f5778d69fd70cce968fb0d562,57ee9433cf087065f2e680d792e9dbb4953406776462c9b4fab0d4a78d458b71,True,ctls,spdj-singlepage.qa1.singleplatform.com,443,https://spdj-singlepage.qa1.singleplatform.com:443,https,awselb/2.0,text/html,GET,54.88.50.86,/,-453353750,107.22.113.52,,8,False,,,,,,
spdj-singlepage.qa2.singleplatform.com,403 Forbidden,403,160,spdj-singlepage.qa2.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-01T00:00:00Z,2024-01-19T23:59:59Z,CN=qa2.singleplatform.com,qa2.singleplatform.com,qa2.singlepage.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3d7f8a0e10a2fa3c770f1d15f6e84c43,55a3076b370546ec091e464080c1281cc0be691a19d7319a3943a7b7e63f9f34,True,ctls,spdj-singlepage.qa2.singleplatform.com,443,https://spdj-singlepage.qa2.singleplatform.com:443,https,awselb/2.0,text/html,GET,34.228.133.165,/,-453353750,3.230.62.197,,8,False,,,,,,
stage.ace-svc.constantcontact.com,,403,42,stage.ace-svc.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2024-02-09T23:59:59Z,CN=stage.ace-svc.constantcontact.com,stage.ace-svc.constantcontact.com,stage.ace-svc.constantcontact.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c8cb6fd0d77a238153689fd4487dc00a,754b830a118d7f8690aecd53d5150ebbf5b06457dc86e012f536af7b83df9fff,,ctls,stage.ace-svc.constantcontact.com,443,https://stage.ace-svc.constantcontact.com:443,https,,application/json,GET,18.66.97.29,/,768769774,18.66.97.76,Amazon Web Services,1,False,,cloudfront,True,,,
stage.authz.constantcontact.com,,403,16,stage.authz.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=stage.authz.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",stage.authz.constantcontact.com,stage.authz.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",144bc38d752f2b71ae090131c0bfc7f3,63f62a9625de29fd4dfaad07efb070890c15c453206cd668438c2e809eab4c39,True,ctls,stage.authz.constantcontact.com,443,https://stage.authz.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.3.109,/,1268003052,104.18.2.109,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
stage.docs.singleplatform.com,SinglePlatform's API documentation - SinglePlatform Documentation,200,11528,,,,,,,,,,,,,,,,,,,,80,http://stage.docs.singleplatform.com:80,http,AmazonS3,text/html,GET,52.217.121.245,/,82908135,54.231.163.133,Amazon Web Services,288,False,,,,,,
stage.identity.constantcontact.com,,403,16,stage.identity.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=stage.identity.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",stage.identity.constantcontact.com,stage.identity.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a8fa8098311a0a0f2f67d606c2869b47,0178efbcaea816985b240912348ee6ebde17ff3c908e2628a13348c557ee6fe0,True,ctls,stage.identity.constantcontact.com,443,https://stage.identity.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.6.16,/,1268003052,104.18.7.16,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
stage.lp-metadata-svc.constantcontact.com,,403,67,stage.lp-metadata-svc.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-11-29T23:59:59Z,CN=stage.lp-metadata-svc.constantcontact.com,stage.lp-metadata-svc.constantcontact.com,stage.lp-metadata-svc.constantcontact.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8cca265d3e2f8b8d709c898cd1bbc4bb,27336aeffbbb6a7cf951b0e59b4a4a360ae71c4998016e5abc6121f9c5e6da95,,ctls,stage.lp-metadata-svc.constantcontact.com,443,https://stage.lp-metadata-svc.constantcontact.com:443,https,,application/json,GET,143.204.98.48,/,1498466787,143.204.98.51,Amazon Web Services,1,False,,cloudfront,True,,,
