input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,cdn,tls_issuer_org_,tech_,tls_wildcard_certificate,webserver,tls_subject_org_,csp_domains_,final_url,tls_expired
itservices.engelvoelkers.com,,404,19,itservices.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-11T04:43:30Z,2023-08-09T04:43:29Z,CN=itservices.engelvoelkers.com,itservices.engelvoelkers.com,itservices.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,539cf594671fc66da018d4d2444d41e0,81767e127995acd0523428ebf69b90defa5e30854274222d63e69880e33bd356,ctls,itservices.engelvoelkers.com,google,443,https://itservices.engelvoelkers.com:443,https,text/plain,GET,35.186.199.237,/,-138391155,35.186.199.237,2,False,True,Let's Encrypt,,,,,,,
jobs.engelvoelkers.com,Immobilienmakler werden - Engel & Völkers Stellenangebote - Karriere / Jobs,200,76039,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://jobs.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,,35.190.46.123,1510,False,True,DigiCert Inc,Google Tag Manager,True,cloudflare,,,https://www.engelvoelkers.com/de-de/karriere/,
kariera.engelvoelkers.com,Software de Recursos Humanos para pyme y gran empresa • Bizneo HR,200,249143,www.bizneo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-18T00:00:00Z,2024-05-17T23:59:59Z,"CN=*.bizneo.com, O=Bizneo Solutions Sociedad Limitada, ST=Ciudad Real, C=ES",*.bizneo.com,bizneo.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,a70e0d77c2148b00d189da056cb97bfe,b4808f3c60195729647faab7dda8ab5e662298156ce2cd9f2df2fa4bb8174b90,ctls,www.bizneo.com,,443,https://kariera.engelvoelkers.com:443,https,text/html,GET,34.254.136.44,/,-519971797,34.254.136.44,2092,False,,Sectigo Limited,Google Tag Manager,True,cloudflare,Bizneo Solutions Sociedad Limitada,,https://www.bizneo.com,
karlsruhe.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190699,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://karlsruhe.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-168168289,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
kassel.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190933,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://kassel.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-345512542,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
kiel.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190699,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://kiel.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-345512542,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
kyc-api.engelvoelkers.com,,401,,kyc-api.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-05T12:43:08Z,2023-10-03T12:43:07Z,CN=kyc-api.engelvoelkers.com,kyc-api.engelvoelkers.com,kyc-api.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,194e91ecbc258537732604555f7e0d40,f80b59e94836a8288715052c67f9cf77ed922fa6c3f93923e128a1db8558a971,ctls,kyc-api.engelvoelkers.com,google,443,https://kyc-api.engelvoelkers.com:443,https,,GET,35.186.199.237,/,-1840324437,35.186.199.237,1,False,True,Let's Encrypt,HSTS,,,,,,
laspalmas.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,191275,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://laspalmas.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-168168289,35.190.46.123,4548,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
lavoroitalia.engelvoelkers.com,Engel & Voelkers Italia,200,2856,lavoroitalia.engelvoelkers.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-06-12T11:41:14Z,2023-09-10T11:41:13Z,CN=lavoroitalia.engelvoelkers.com,lavoroitalia.engelvoelkers.com,lavoroitalia.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,b55f551756bc2c00a59d968f9246d64d,0c8e16eea222267870222d10bff297a63d63c8594de88854f04fd4f29cb47030,ctls,lavoroitalia.engelvoelkers.com,,443,https://lavoroitalia.engelvoelkers.com:443,https,text/html,GET,34.254.136.44,/,-1840324437,34.254.136.44,17,False,,Let's Encrypt,Ruby on Rails,,,,*.google.com,https://lavoroitalia.engelvoelkers.com/jobs,
lavororoma.engelvoelkers.com,Engel & Völkers Roma,200,3636,lavororoma.engelvoelkers.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-06-12T11:41:24Z,2023-09-10T11:41:23Z,CN=lavororoma.engelvoelkers.com,lavororoma.engelvoelkers.com,lavororoma.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,3e21eb59ac61106aef1742e9f1856780,c6ee95d4788ce0fc9f5fd11a664fd9dcb62bdbea25a8570ef0907a54534fe849,ctls,lavororoma.engelvoelkers.com,,443,https://lavororoma.engelvoelkers.com:443,https,text/html,GET,34.254.136.44,/,-1840324437,34.254.136.44,33,False,,Let's Encrypt,Ruby on Rails,,,,*.taboola.com,https://lavororoma.engelvoelkers.com/jobs,
leadapi.engelvoelkers.com,Error,404,68,leadapi.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-09T14:02:36Z,2023-09-07T14:02:35Z,CN=leadapi.engelvoelkers.com,leadapi.engelvoelkers.com,leadapi.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,a2cbf28476c5fc8c3a9a697b1df2d258,859883b0514ec8e2c0fa22e46f6f7f5e61d223ed4031e45b2f773a866e88fe5a,ctls,leadapi.engelvoelkers.com,google,443,https://leadapi.engelvoelkers.com:443,https,text/html,GET,35.186.199.237,/,758704772,35.186.199.237,1,False,True,Let's Encrypt,HSTS,,,,,,
leadhub.engelvoelkers.com,,200,4668,leadhub.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-29T12:33:16Z,2023-08-27T12:33:15Z,CN=leadhub.engelvoelkers.com,leadhub.engelvoelkers.com,leadhub.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,b5b6812434845b90e6d8497f1d58e8d5,df98c16b94f1f26c42ea768f43c7c7c3ae42c7adb7c65af250e08ee888f9910e,ctls,leadhub.engelvoelkers.com,google,443,https://leadhub.engelvoelkers.com:443,https,text/html,GET,35.186.199.237,/,1680517250,35.186.199.237,1,False,True,Let's Encrypt,webpack,,,,,,
liquidhome.engelvoelkers.com,Immobilien-Teilverkauf | Engel & Völkers LiquidHome,200,172764,ev-liquidhome.de,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-06T00:05:34Z,2023-10-04T01:04:54Z,CN=ev-liquidhome.com,ev-liquidhome.com,www.ev-liquidhome.de,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,6f66cb976ad99899ca8040dcd2c61425,bfdc9b4bd77878354acdd80acfa40ffbe8d5cff977de2723986ffd6a7ce4f8c2,ctls,ev-liquidhome.de,google,443,https://liquidhome.engelvoelkers.com:443,https,text/html,GET,34.95.111.165,/,-687420765,34.95.111.165,1,False,True,Google Trust Services LLC,HTTP/3,,Google Frontend,,storage.googleapis.com,https://ev-liquidhome.de/,
live-keycloak.engelvoelkers.com,Welcome to Keycloak,200,4033,live-keycloak.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-16T22:49:24Z,2023-09-14T23:42:58Z,CN=live-keycloak.engelvoelkers.com,live-keycloak.engelvoelkers.com,live-keycloak.engelvoelkers.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,9a448c9f45da5bff0aa44e32debe5211,6a5da68ffa8073560413a930feb58488ae7625a2fe96c3f24ad1ec49a9660ad6,ctls,live-keycloak.engelvoelkers.com,google,443,https://live-keycloak.engelvoelkers.com:443,https,text/html,GET,34.111.193.173,/,2039456110,34.111.193.173,89,False,True,Google Trust Services LLC,HTTP/3,,,,,,
llucmajor.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190933,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://llucmajor.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-345512542,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
login.engelvoelkers.com,Login to Engel & Völkers,200,12825,login.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-01-16T00:00:00Z,2024-02-16T23:59:59Z,CN=login.engelvoelkers.com,login.engelvoelkers.com,login.engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,39841e1f344d7901213e84571f3f44fd,2d6eb4b657382c53c8ab8273093ec3642706cd2b0c7bda0b6fd160ba56b4ea32,ctls,login.engelvoelkers.com,google,443,https://login.engelvoelkers.com:443,https,text/html,GET,34.110.218.13,/,-780928015,34.110.218.13,237,False,True,DigiCert Inc,UNIX,,Apache/2.4.57 (Unix) OpenSSL/3.0.9,,https://www.google-analytics.com,https://login.engelvoelkers.com/cas/login,
luxembourg.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190699,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://luxembourg.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-740843223,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
malaga.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190933,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://malaga.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-345512542,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
mallorca.engelvoelkers.com,Immobilien auf Mallorca | Immobilienmakler Engel & Völkers,200,130284,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://mallorca.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,,35.190.46.123,2659,False,True,DigiCert Inc,Google Tag Manager,True,cloudflare,,,https://www.engelvoelkers.com/de-es/mallorca/,
marbella.engelvoelkers.com,Real estate in Marbella – Your real estate agent Engel & Völkers,200,167154,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://marbella.engelvoelkers.com:443,https,text/html,GET,34.95.111.165,/,1339160098,34.95.111.165,3388,False,True,DigiCert Inc,Google Tag Manager,True,cloudflare,,,https://www.engelvoelkers.com/en-es/marbella/,
marketingportal.engelvoelkers.com,Engel & Völkers Marketingportal,200,4060,marketingportal.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,CN=marketingportal.engelvoelkers.com,marketingportal.engelvoelkers.com,marketingportal.engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,17c001fd31655f3e142e655b2df751bc,3b26b8e986a6b9159072d8fd042234cc3d31674e2878ae54722506306afdd163,ctls,marketingportal.engelvoelkers.com,,443,https://marketingportal.engelvoelkers.com:443,https,text/html,GET,212.88.152.239,/,33781896,212.88.152.239,74,False,,DigiCert Inc,HSTS,,,,https://*.contentcdn.net,https://marketingportal.engelvoelkers.com/authService/login/92/restricted.xhtml,
master-data-person-service.engelvoelkers.com,,404,19,master-data-person-service.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-27T10:08:55Z,2023-08-25T10:08:54Z,CN=master-data-person-service.engelvoelkers.com,master-data-person-service.engelvoelkers.com,master-data-person-service.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,9e22ff817ac60361151b458832dc145e,45d140f03b159afca5f95487953d37be01f8029a0ab88c80406f3d4962dcab75,ctls,master-data-person-service.engelvoelkers.com,google,443,https://master-data-person-service.engelvoelkers.com:443,https,text/plain,GET,35.186.199.237,/,-138391155,35.186.199.237,2,False,True,Let's Encrypt,,,,,,,
master-data-service-prod.engelvoelkers.com,,404,19,master-data-service-prod.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2023-07-08T03:14:47Z,2024-07-07T03:14:47Z,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,6845bd19c1bf11ae072706d18df36607.ea53ef340a348c403e14e4febcd45e38.traefik.default,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,25b13fb04e04f0055f7de06d87de9418,3ce53e48569788f2b3f1ae401350bfeb81387388d5dfe58910f624c4c2aadfdc,ctls,master-data-service-prod.engelvoelkers.com,google,443,https://master-data-service-prod.engelvoelkers.com:443,https,text/plain,GET,35.186.199.237,/,-138391155,35.186.199.237,2,False,True,,,,,,,,
master-data-service.engelvoelkers.com,,404,89,master-data-service.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-30T02:53:58Z,2023-08-28T02:53:57Z,CN=master-data-service.engelvoelkers.com,master-data-service.engelvoelkers.com,master-data-service.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,cde3102e1714723a0b45dad68426a394,788430ee69dc10be72fb5783bbe623cf823b4dfbceaac24b1f4b363bdb09c34e,ctls,master-data-service.engelvoelkers.com,google,443,https://master-data-service.engelvoelkers.com:443,https,application/json,GET,35.186.199.237,/,-1330886847,35.186.199.237,1,False,True,Let's Encrypt,HSTS,,,,,,
move-dev.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,191275,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://move-dev.engelvoelkers.com:443,https,text/html,GET,130.211.18.191,/,-740843223,130.211.18.191,4548,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
move-stage.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,191275,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://move-stage.engelvoelkers.com:443,https,text/html,GET,35.190.43.115,/,-168168289,35.190.43.115,4548,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
move.engelvoelkers.com,Sign in to Engel & Völkers,200,4608,login.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-01-16T00:00:00Z,2024-02-16T23:59:59Z,CN=login.engelvoelkers.com,login.engelvoelkers.com,login.engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,39841e1f344d7901213e84571f3f44fd,2d6eb4b657382c53c8ab8273093ec3642706cd2b0c7bda0b6fd160ba56b4ea32,ctls,login.engelvoelkers.com,cloudflare,443,https://move.engelvoelkers.com:443,https,text/html,GET,104.22.22.187,/,35711676,2606:4700:10::6816:17bb,127,False,True,DigiCert Inc,HTTP/3,,,,,https://login.engelvoelkers.com/realms/ev/protocol/saml?RelayState=https%3A%2F%2Fmove.engelvoelkers.com%2Ftools%2Fapi%2Fauth%2Fcas%2Fcallback&SAMLRequest=jZLLTsMwEEX3fEXkfeLUAZJaTVBFhVSpPNQWFuyMMykWjh08ToG%2Fx01VqUi8Ft7Yc89cHXly8d7qaAsOlTUlGSUpicBIWyuzKcn9%2BiouyEV1MkHR6o5Pe%2F9slvDaA%2FpoigjOh9ilNdi34FbgtkrC%2FXJRkmfvO%2BSUtnYLCZgN6K0F%2FRL2JNK21FurkYpOURGQVAoMR%2BsnIV9INAt0ZYQfGh1A2m6U%2BYa0i6q6o52zjdJAV9PrBaNLqJUD6elqdUui%2BawkcZ6mZ%2BPzphgV4yzLTzN29hTnTVOHZ8Qe5ga9ML4kLGVZnOZxWqzTjLOCp3nCcvZIooeDJbazFLwZ5IOXkvTOcCtQITeiBeRe8l0RHiZ5aOattJpUg0U%2BrHNH%2Bd%2Fj4qCZVH9IndAj%2Fn4Z6%2FhNIM5nd1Yr%2BRFNtbZvlw6Eh5J41wOJrqxrhf%2B5wygZDTeqjpthlPcGO5CqUVAfa2D%2F9UCrfdOv%2F6n6BA%3D%3D,
mysql.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190699,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,443,https://mysql.engelvoelkers.com:443,https,text/html,GET,35.190.46.123,/,-345512542,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
neighbourhood-alert.engelvoelkers.com,E&V Neighbourhood Alert - Engel & Völkers Property Alert,200,42854,neighbourhood-alert.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-25T05:08:32Z,2023-09-23T05:08:31Z,CN=neighbourhood-alert.engelvoelkers.com,neighbourhood-alert.engelvoelkers.com,neighbourhood-alert.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,90791da431d525051ea8336d564c2269,b1bea72e021a5abc8bdfa3d202d82191b3495f0c8fc3555e5283e1b7c32ecf7a,ctls,neighbourhood-alert.engelvoelkers.com,google,443,https://neighbourhood-alert.engelvoelkers.com:443,https,text/html,GET,35.186.199.237,/,-88625836,35.186.199.237,11,False,True,Let's Encrypt,HSTS,,,,,,
news.engelvoelkers.com,news.engelvoelkers.com,200,99,news.engelvoelkers.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-06-15T17:44:10Z,2023-09-13T17:44:09Z,CN=news.engelvoelkers.com,news.engelvoelkers.com,news.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,bf497369a644a0acac0998104c8c6645,57c84117901377bf29e8ef268bedf6eec85d3421cf5cec9336c3949c75f1ff01,ctls,news.engelvoelkers.com,,443,https://news.engelvoelkers.com:443,https,application/octet-stream text/html,GET,193.169.180.193,/,-206762697,193.169.180.193,1,False,,Let's Encrypt,Nginx,,nginx,,,,
newsboard.engelvoelkers.com,,200,154,newsboard.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,newsboard.engelvoelkers.com,cloudflare,443,https://newsboard.engelvoelkers.com:443,https,text/html,GET,104.22.22.187,/,465636379,2606:4700:10::ac43:1768,1,False,True,DigiCert Inc,HSTS,True,cloudflare,,,,
nuernberg.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190933,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,80,http://nuernberg.engelvoelkers.com:80,http,text/html,GET,35.190.46.123,/,-740843223,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
ownerapp.engelvoelkers.com,Owner app,200,822,ownerapp.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-16T08:09:51Z,2023-09-14T08:09:50Z,CN=ownerapp.engelvoelkers.com,ownerapp.engelvoelkers.com,ownerapp.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,4cb3c48b9b0a1f17e8e11e450ab8dafb,d7de16840a045815ab89397e59f297b37e30a05c8f84560b60066a5cea973050,ctls,ownerapp.engelvoelkers.com,google,443,https://ownerapp.engelvoelkers.com:443,https,text/html,GET,35.186.199.237,/,525355844,35.186.199.237,1,False,True,Let's Encrypt,Node.js,,,,,,
