input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,tls_mismatched,tls_subject_org_,cdn_name,cdn,tls_self_signed,final_url,csp_domains_,tls_expired
fglm-int.app.sbb.ch,,403,42,fglm-int.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-14T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5e44b89aa5dd3f1199c3d0ba43b1df52,5085a6f4206c40ea19b433360f836aec3fcde70d698c81ae2280adbcf14ce846,True,ctls,fglm-int.app.sbb.ch,443,https://fglm-int.app.sbb.ch:443,https,application/json,GET,3.75.75.100,/,1252052806,3.123.94.26,2,False,openresty/1.21.4.1,OpenResty:1.21.4.1,,,,,,,,
fh7tzj.app.sbb.ch,,503,2503,fh7tzj.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,fh7tzj.app.sbb.ch,443,https://fh7tzj.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,3.124.169.12,94,False,,,,,,,,,,
flow-i.sbb.ch,Sign in to your account,200,205537,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://flow-i.sbb.ch:443,https,text/html,GET,3.123.99.246,/,-1687759603,2a00:4bc0:2104:0:d95f:e3d2:f588:5e57,174,False,,HSTS,,Microsoft Corporation,,,,https://login.microsoftonline.com/2cda5d11-f0ac-46b3-967d-af1b2e1bd01a/oauth2/authorize?client_id=c170364d-0dad-435a-b4e9-42a413802e0d&redirect_uri=https%3A%2F%2Fflow-i.sbb.ch%2Foauth2%2Fidpresponse&response_type=code&scope=openid&state=zqqbhc0VunfDztapmJQ%2BzdgM9A4vgR7J5M9Ki%2FgGdrS2uHopGLlHlItISMqHilB5NvUduhvp0YWOAeTphUam5eaqELMcs1uywQLiHaV29BEvnUymAAibpji6dkkIcB0lZieMk0PeWb4eQ0fKzOKnL3%2FSYhKPd1OXjKRwwFLdI3ja4XeYKFA%2BEPZt2YaTOSlRXDkHfV%2FBveexb8A7uMjGkfyA3pZbsl6bntt3SE86aAFKSIYnlQ%3D%3D,,
flow.sbb.ch,Sign in to your account,200,205450,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://flow.sbb.ch:443,https,text/html,GET,52.28.108.42,/,-1193559137,2a00:4bc0:2103:2:bfce:f88b:5a99:ebe1,174,False,,HSTS,,Microsoft Corporation,,,,https://login.microsoftonline.com/2cda5d11-f0ac-46b3-967d-af1b2e1bd01a/oauth2/authorize?client_id=c170364d-0dad-435a-b4e9-42a413802e0d&redirect_uri=https%3A%2F%2Fflow.sbb.ch%2Foauth2%2Fidpresponse&response_type=code&scope=openid&state=AnXNFgVsswYy7d5BwxbYLzsFKeTFRkofpYoDLdNysMxj2%2BbJQnyM6zAoo%2F%2FwJ8Y39Xc7%2BX%2Fc5pdTZm3LKto7C%2BSMoEF%2Fr4N6fSS%2Ba1t5dz1fTFSF%2BvcP%2BjXZqpeOsZLlBtrdSuZnxuhkcbTREnnzpGVN4vqaoCF%2B6IXHD3qwWvL7%2FcOqTHDa%2FH2Z78pbhwaCYq%2Fc7r9%2Fj2s03uNCQ%2Blog3pOnH6BgnHU%2BhUa%2BIXSYVOBhZsMHg%3D%3D,,
fm.app.sbb.ch,Facts zu den SBB Bürostandorten,200,20852,fm.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-14T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5e44b89aa5dd3f1199c3d0ba43b1df52,5085a6f4206c40ea19b433360f836aec3fcde70d698c81ae2280adbcf14ce846,True,ctls,fm.app.sbb.ch,443,https://fm.app.sbb.ch:443,https,text/html,GET,52.58.149.237,/,-2023777713,18.197.180.226,364,False,Apache/2.4.52 (Debian),ProcessWire,,,,,,,,
fntcmd-int.sbb.ch,Command - FNT GmbH,200,228,fntcmd-int.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-18T13:01:56Z,2023-08-18T13:01:56Z,"CN=fntcmd-prod.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",fntcmd-prod.sbb.ch,fntcmd-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,780b8f2b36316aa73fa5d43d4c0f7159,918f9b7858615fb666954b9b13f373db30583185c33b6a24082db5a2acf9fc7f,,ctls,fntcmd-int.sbb.ch,443,https://fntcmd-int.sbb.ch:443,https,text/html,GET,194.150.244.204,/,2012581155,194.150.244.204,11,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,,,
fntcmd-prod.sbb.ch,Command - FNT GmbH,200,228,fntcmd-prod.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-18T13:01:56Z,2023-08-18T13:01:56Z,"CN=fntcmd-prod.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",fntcmd-prod.sbb.ch,fntcmd-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,780b8f2b36316aa73fa5d43d4c0f7159,918f9b7858615fb666954b9b13f373db30583185c33b6a24082db5a2acf9fc7f,,ctls,fntcmd-prod.sbb.ch,443,https://fntcmd-prod.sbb.ch:443,https,text/html,GET,194.150.244.134,/,2012581155,194.150.244.134,11,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,,,
fntcmd-test.sbb.ch,Command - FNT GmbH,200,228,fntcmd-test.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-18T13:01:56Z,2023-08-18T13:01:56Z,"CN=fntcmd-prod.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",fntcmd-prod.sbb.ch,fntcmd-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,780b8f2b36316aa73fa5d43d4c0f7159,918f9b7858615fb666954b9b13f373db30583185c33b6a24082db5a2acf9fc7f,,ctls,fntcmd-test.sbb.ch,443,https://fntcmd-test.sbb.ch:443,https,text/html,GET,194.150.245.70,/,2012581155,194.150.245.70,11,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,,,
fortuna.sbb.ch,Power BI,200,23789,app.powerbi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-17T17:33:53Z,2023-11-13T17:33:53Z,"CN=powerbi.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",powerbi.com,fabric.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,dd16874ceb4bc9cd777f9a1c796c0a2b,4cf835bcbc928e5c0da9f331bcda75d063b2287b818514783c4ea1bd767d8ae8,True,ctls,app.powerbi.com,443,https://fortuna.sbb.ch:443,https,text/html,GET,52.174.193.210,/,-948666931,52.174.193.210,327,False,,Microsoft ASP.NET,,Microsoft Corporation,azure,True,,https://app.powerbi.com/groups/f3511dc4-c403-4524-bf37-9d87b18c5e38/reports/3b709b85-9f5a-48ef-a3ff-890c5220269b/ReportSection63e7eb8f4ac482d01a38,https://outlook.office365.com,
fps-h1.app.sbb.ch,,503,2503,fps-h1.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,fps-h1.app.sbb.ch,443,https://fps-h1.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,3.124.169.12,94,False,,,,,,,,,,
freesurf-dev.app.sbb.ch,Sign in to your account,200,203475,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://freesurf-dev.app.sbb.ch:443,https,text/html,GET,3.64.161.23,/,-676582064,18.156.126.221,174,False,,HSTS,,Microsoft Corporation,,,,https://login.microsoftonline.com/2cda5d11-f0ac-46b3-967d-af1b2e1bd01a/oauth2/v2.0/authorize?response_type=code&client_id=10d5bef5-d5b1-4ce3-ac35-5995af337864&scope=openid&state=cZ6MtTx2m_pigV1ZR4OVWvCUNyq2s7Mdo2G7MzEfVj8%3D&redirect_uri=https://freesurf-dev.app.sbb.ch/login/oauth2/code/azure&nonce=CnmvFKmPykTwNtVUVdn3AmdRC6iKb4e7-wlmy2rzaS0,,
freesurf-int.app.sbb.ch,Sign in to your account,200,203480,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://freesurf-int.app.sbb.ch:443,https,text/html,GET,52.58.149.237,/,1807172850,18.197.180.226,174,False,,HSTS,,Microsoft Corporation,,,,https://login.microsoftonline.com/2cda5d11-f0ac-46b3-967d-af1b2e1bd01a/oauth2/v2.0/authorize?response_type=code&client_id=d50877dc-0aeb-475b-9741-b36508937635&scope=openid&state=UqqAkxt126i-_XRF9xkX-S5oID1vhR3hytVpG3Uot90%3D&redirect_uri=https://freesurf-int.app.sbb.ch/login/oauth2/code/azure&nonce=XLsrtQCxbanzQGlgyZOjSl7-AwK1O6-gHaRaZL1l2qA,,
freesurf.app.sbb.ch,Sign in to your account,200,203338,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://freesurf.app.sbb.ch:443,https,text/html,GET,18.197.180.226,/,236184354,52.58.149.237,174,False,,HSTS,,Microsoft Corporation,,,,https://login.microsoftonline.com/2cda5d11-f0ac-46b3-967d-af1b2e1bd01a/oauth2/v2.0/authorize?response_type=code&client_id=cbdebe1f-126f-4911-8483-a5f750103272&scope=openid&state=cQH8GfIo2efOxPAzj7G_WUHsOnbpauiKdfGydkryLBM%3D&redirect_uri=https://freesurf.app.sbb.ch/login/oauth2/code/azure&nonce=tnXdOmCyaiQ98XT15zibzcQDLgRapnz9I9eUNry-KT0,,
freizeit.sbb.ch,Raus in den Frühling – SBB,200,163919,freizeit.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-10T07:02:23Z,2023-08-08T07:02:22Z,CN=freizeit.sbb.ch,freizeit.sbb.ch,freizeit.sbb.ch,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,54594b9877b08fa450a22077924aad8f,2b36ec1858468f6314a691a54099f5eb38e90eca0aef0c9c7bdab08bc27815e4,,ctls,freizeit.sbb.ch,443,https://freizeit.sbb.ch:443,https,text/html,GET,3.126.70.71,/,102855332,18.193.151.66,118,False,,Vue.js,,,,,,https://freizeit.sbb.ch/de/,,
fsma.app.sbb.ch,,503,2503,fsma.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,fsma.app.sbb.ch,443,https://fsma.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
ftia18-1.app.sbb.ch,,503,2503,ftia18-1.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,ftia18-1.app.sbb.ch,443,https://ftia18-1.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
ftpi.app.sbb.ch,,503,2503,ftpi.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,ftpi.app.sbb.ch,443,https://ftpi.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
fvpvoev-int.sbb.ch,404 Not Found,404,713,fvpvoev-int.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-05T05:56:36Z,2023-07-05T05:56:36Z,"CN=fvpvoev.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",fvpvoev.sbb.ch,fvpvoev-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,4ded08139133721d2ec3242cf5ca896f,60d1b6b0a2ae770e2b13c48e2398fc60f37aa1be71a2d4a0fefed2dc430d33f4,,ctls,fvpvoev-int.sbb.ch,443,https://fvpvoev-int.sbb.ch:443,https,text/html,GET,193.203.120.86,/,-260957048,193.203.120.86,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
fvpvoev-test.sbb.ch,404 Not Found,404,713,fvpvoev-test.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-05T05:56:36Z,2023-07-05T05:56:36Z,"CN=fvpvoev.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",fvpvoev.sbb.ch,fvpvoev-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,4ded08139133721d2ec3242cf5ca896f,60d1b6b0a2ae770e2b13c48e2398fc60f37aa1be71a2d4a0fefed2dc430d33f4,,ctls,fvpvoev-test.sbb.ch,443,https://fvpvoev-test.sbb.ch:443,https,text/html,GET,193.203.120.27,/,-2026382831,193.203.120.27,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
fvpvoev.sbb.ch,404 Not Found,404,713,fvpvoev.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-05T05:56:36Z,2023-07-05T05:56:36Z,"CN=fvpvoev.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",fvpvoev.sbb.ch,fvpvoev-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,4ded08139133721d2ec3242cf5ca896f,60d1b6b0a2ae770e2b13c48e2398fc60f37aa1be71a2d4a0fefed2dc430d33f4,,ctls,fvpvoev.sbb.ch,443,https://fvpvoev.sbb.ch:443,https,text/html,GET,193.203.120.150,/,1217000652,193.203.120.150,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
fzf-dev.app.sbb.ch,,503,2503,fzf-dev.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,fzf-dev.app.sbb.ch,443,https://fzf-dev.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
fzf-p.app.sbb.ch,,404,9,fzf-p.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-14T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5e44b89aa5dd3f1199c3d0ba43b1df52,5085a6f4206c40ea19b433360f836aec3fcde70d698c81ae2280adbcf14ce846,True,ctls,fzf-p.app.sbb.ch,443,https://fzf-p.app.sbb.ch:443,https,text/plain,GET,18.192.85.67,/,-738705486,3.75.75.100,1,False,,,,,,,,,,
fzf.app.sbb.ch,,503,2503,fzf.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,fzf.app.sbb.ch,443,https://fzf.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
galcit.dev-beta.sbb.ch,,401,,galcit.dev-beta.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=dev-beta.sbb.ch,dev-beta.sbb.ch,graphql.dev-beta.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,eb8bf3499926cf1d80bd0c139bcd0b03,34392f8868cf6559c7d9bc057c4c79c931d5b2166cd7334083af559176bedb9e,True,ctls,galcit.dev-beta.sbb.ch,443,https://galcit.dev-beta.sbb.ch:443,https,,GET,18.66.112.86,/,-1840324437,18.66.112.55,1,False,none,HSTS,,,cloudfront,True,,,,
gaoxiaohua.app.sbb.ch,,503,2503,gaoxiaohua.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,gaoxiaohua.app.sbb.ch,443,https://gaoxiaohua.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,3.124.169.12,94,False,,,,,,,,,,
gas.app.sbb.ch,,503,2503,gas.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-14T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5e44b89aa5dd3f1199c3d0ba43b1df52,5085a6f4206c40ea19b433360f836aec3fcde70d698c81ae2280adbcf14ce846,True,ctls,gas.app.sbb.ch,443,https://gas.app.sbb.ch:443,https,text/html,GET,18.197.180.226,/,1539244717,52.58.149.237,94,False,,,,,,,,,,
gatemanager.sbb.ch,GateManager,200,2196,gatemanager.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-14T11:43:47Z,2024-04-14T11:43:47Z,"CN=gatemanager.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",gatemanager.sbb.ch,www.gatemanager.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,1bf60caa5085c56c1111ebadc9a74571,efe549e9914f688a3d61d0d38b97fc73cb1dff484592448d5edf98ea20eeea97,,ctls,gatemanager.sbb.ch,443,https://gatemanager.sbb.ch:443,https,text/html,GET,18.196.26.85,/,-1840324437,18.196.26.85,32,False,,HSTS,,Schweizerische Bundesbahnen SBB,,,,,,
gcp-nodepanel.app.sbb.ch,,503,2503,gcp-nodepanel.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,gcp-nodepanel.app.sbb.ch,443,https://gcp-nodepanel.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
gcpdockerintra-backups-www-test.app.sbb.ch,,503,2503,gcpdockerintra-backups-www-test.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,gcpdockerintra-backups-www-test.app.sbb.ch,443,https://gcpdockerintra-backups-www-test.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
gdi-dev.sbb.ch,,200,8652,gdi-dev.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T06:08:04Z,2023-07-04T06:08:04Z,"CN=geo.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",geo.sbb.ch,geo-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,554590b17d01742315d915b9cd4c1c8e,d283d708bdb4034f5db298fb6f3871053fc8d7ec2c6645647ff363f61ec2657a,,ctls,gdi-dev.sbb.ch,443,https://gdi-dev.sbb.ch:443,https,text/html,GET,20.250.73.91,/,-50688905,20.250.73.91,181,False,,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://gdi-dev.sbb.ch/portal/home/,https://sbb.sharepoint.com,
geo-dev.sbb.ch,,200,8652,geo-dev.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T06:08:04Z,2023-07-04T06:08:04Z,"CN=geo.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",geo.sbb.ch,geo-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,554590b17d01742315d915b9cd4c1c8e,d283d708bdb4034f5db298fb6f3871053fc8d7ec2c6645647ff363f61ec2657a,,ctls,geo-dev.sbb.ch,443,https://geo-dev.sbb.ch:443,https,text/html,GET,20.250.60.104,/,-50688905,20.250.60.104,181,False,,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://geo-dev.sbb.ch/portal/home/,https://confluence.sbb.ch,
