new,host,ttl,soa,txt,status_code,a,ns,cname,aaaa,has_internal_ips,internal_ips,caa,mx,cdn,cdn-name
[x],mail.open-xchange.com,202,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,"87.191.57.186, 87.191.57.187",,mx.open-xchange.com,,,,,,,
[x],mailman.powerdns.com,3600,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",v=spf1 a ~all,NOERROR,149.210.233.238,,,2a01:7c8:aab9:732::1,,,,,,
[x],manager.demo1.dev.platform.powerdns.com,2406,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,37.97.168.205,,demo1.dev.platform.powerdns.com,,,,,,,
[x],metrics-private.powerdns.com,3600,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,84.22.103.68,,,2a02:2770:8:0:21a:4aff:fe17:5276,,,,,,
[x],metrics.powerdns.com,3600,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,37.252.122.50,,metronome1.powerdns.com,2a02:2770:8::2635:0:1,,,,,,
[x],metronome1.powerdns.com,3600,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,,,,2a02:2770:8::2635:0:1,,,,,,
[x],mirrors.dovecot.org,1798,"{'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}",,NOERROR,,,,,,,,,,
[x],mon1.powerdns.com,3600,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,84.22.100.75,,,2a02:2770:12:0:21a:4aff:fe0c:cbca,,,,,,
[x],monitoring.powerdns.com,2755,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,84.22.100.75,,mon1.powerdns.com,,,,,,,
[x],mx.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,,,,,,,,,,
[x],mx1.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,87.191.57.186,,,,,,,,,
[x],mx2.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,87.191.57.187,,,,,,,,,
[x],mx3.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,87.191.57.183,,,,,,,,,
[x],mx4.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,87.191.57.184,,,,,,,,,
[x],ns1.dovecot.org,1800,"{'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}",,NOERROR,87.106.245.223,,,,,,,,,
[x],ns2.dovecot.org,1800,"{'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}",,NOERROR,193.210.130.68,,,,,,,,,
[x],office.qa.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,87.191.39.188,,wgw-oe.open-xchange.com,,,,,,,
[x],old.dovecot.org,300,"{'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}, {'name': 'dovecot.org', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'hostmaster.dovecot.org', 'serial': 2024013103, 'refresh': 28800, 'retry': 7200, 'expire': 1209600, 'minttl': 21600}",,NOERROR,94.237.25.159,,,,,,,,,
[x],open-xchange.com,213,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,"199.60.103.141, 199.60.103.41","dns3.easydns.org, dns1.easydns.com, dns2.easydns.net",,,,,,"mx2.open-xchange.com, mx1.open-xchange.com",,
[x],otrs.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,,,wgw-oe.open-xchange.com,,,,,,,
[x],ox-pdns-demo.platform.powerdns.com,3600,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,37.139.25.184,,,,,,,,,
[x],pad.open-xchange.com,300,"{'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}, {'name': 'open-xchange.com', 'ns': 'dns1.easydns.com', 'mailbox': 'zone.easydns.com', 'serial': 1722346026, 'refresh': 3600, 'retry': 600, 'expire': 604800, 'minttl': 300}",,NOERROR,10.20.30.122,,,,True,10.20.30.122,,,,
[x],pages-test.open-xchange.com,60,"{'name': 'pages-test.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073104, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages-test.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073104, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages-test.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073104, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages-test.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073104, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages-test.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073104, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,87.106.115.49,"pdns-public-ns1.powerdns.com, pdns-public-ns2.powerdns.com",,,,,,,,
[x],pages.open-xchange.com,60,"{'name': 'pages.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073004, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073004, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073004, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073004, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'pages.open-xchange.com', 'ns': 'peter\\.van\\.dijk.powerdns.com', 'mailbox': 'hostmaster.powerdns.com', 'serial': 2024073004, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,85.184.251.193,"pdns-public-ns2.powerdns.com, pdns-public-ns1.powerdns.com",,,,,,,,
[x],parental.demo1.dev.platform.powerdns.com,3600,"{'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'powerdns.com', 'ns': 'pdns-public-ns1.powerdns.com', 'mailbox': 'peter\\.van\\.dijk.powerdns.com', 'serial': 2024080101, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,37.97.168.205,,demo1.dev.platform.powerdns.com,,,,,,,
