input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_subject_org_,webserver,tls_wildcard_certificate,csp_domains_,final_url,tls_mismatched,tls_self_signed
qa-connect-projectwisewac.bentley.com,,200,749,qa-connect-projectwisewac.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T13:01:11Z,2023-10-01T13:01:10Z,CN=qa-connect-projectwisewac.bentley.com,qa-connect-projectwisewac.bentley.com,qa-pwlink.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,baad1099158e0d58057030c0160828da,0be9506bcf364da6768904c524e770574893ad245dd0a16ce2987bd0dce89cab,ctls,qa-connect-projectwisewac.bentley.com,443,https://qa-connect-projectwisewac.bentley.com:443,https,text/html,GET,20.119.0.25,/,1602413302,20.119.0.25,Windows Server,26,False,,,,Microsoft-IIS/10.0,,,,,
qa-connect-projectwisewebview.bentley.com,,200,749,qa-connect-projectwisewebview.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T05:33:29Z,2023-09-01T05:33:28Z,CN=qa-connect-projectwisewebview.bentley.com,qa-connect-projectwisewebview.bentley.com,qa-connect-projectwisewebview.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,531dcd1cf9ce6b5bde1fff59fe7bb1fa,02540a76d0f054c69d54861ce3451d39537f274eb6b99f962e0b278ec011046a,ctls,qa-connect-projectwisewebview.bentley.com,443,https://qa-connect-projectwisewebview.bentley.com:443,https,text/html,GET,20.119.0.25,/,1602413302,20.119.0.25,Windows Server,26,False,,,,Microsoft-IIS/10.0,,*.bentleyhosted.com/,,,
qa-connect-rbacapi.bentley.com,,200,8,qa-connect-rbacapi.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-09T16:34:58Z,2023-09-07T16:34:57Z,CN=qa-connect-rbacapi.bentley.com,qa-connect-rbacapi.bentley.com,qa-connect-rbacapi.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f4c20432ca8e18c957cf70300dba23b7,78d6a3054277a294b3db4cb15e666abdaeaf8ca08630b44c53a296526ec17c48,ctls,qa-connect-rbacapi.bentley.com,443,https://qa-connect-rbacapi.bentley.com:443,https,text/plain,GET,40.79.154.192,/,-1840324437,40.79.154.192,,1,False,azure,True,,,,,,,
qa-connect-realitydataservices.bentley.com,,404,,qa-connect-realitydataservices.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-18T18:48:42Z,2023-10-16T18:48:41Z,CN=qa-connect-realitydataservices.bentley.com,qa-connect-realitydataservices.bentley.com,qa-connect-realitydataservices.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,21aa86984eb43190b0432d7d1b48c855,3acaf230c2b22a28e188a0b8d07ca21d24aeb1cdb3b5b2a94b3358777affe92f,ctls,qa-connect-realitydataservices.bentley.com,443,https://qa-connect-realitydataservices.bentley.com:443,https,,GET,40.71.11.132,/,-1840324437,40.71.11.132,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-realitydataviewer.bentley.com,iTwin Capture,200,3953,qa-connect-realitydataviewer.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-06T17:37:16Z,2023-10-04T17:37:15Z,CN=qa-connect-realitydataviewer.bentley.com,qa-connect-realitydataviewer.bentley.com,qa-connect-realitydataviewer.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ee33012a4c2e2d4de255cfcec2bf60d7,6b4fd825ed3a0bdac23429d8c7b6f63e0a19dfd38f42c66a0595a970fe93963a,ctls,qa-connect-realitydataviewer.bentley.com,443,https://qa-connect-realitydataviewer.bentley.com:443,https,text/html,GET,40.71.11.132,/,-1472954013,40.71.11.132,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-scorecardfuncappv2.bentley.com,Your Azure Function App is up and running.,200,150093,qa-connect-scorecardfuncappv2.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-01T15:33:34Z,2023-09-29T15:33:33Z,CN=qa-connect-scorecardfuncappv2.bentley.com,qa-connect-scorecardfuncappv2.bentley.com,qa-connect-scorecardfuncappv2.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,00947d018e2b552069c94797fc8c20ee,4865d891aa3aa568431bd65d217690b119c16a2f7a15a21d3f9bfd477885cd43,ctls,qa-connect-scorecardfuncappv2.bentley.com,443,https://qa-connect-scorecardfuncappv2.bentley.com:443,https,text/html,GET,40.76.192.15,/,-1840324437,40.76.192.15,,300,False,azure,True,,,,,,,
qa-connect-supplychainportal.bentley.com,Bentley Cloud Services,200,3751,qa-connect-supplychainportal.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T07:07:20Z,2023-08-25T07:07:19Z,CN=qa-connect-supplychainportal.bentley.com,qa-connect-supplychainportal.bentley.com,qa-connect-supplychainportal.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d6b09f8a62504790f08d6cfb969328f1,7e1f5808d92c23c25c5d0985df9ce70fff8bc2427b2ab84b2678951872eb0dad,ctls,qa-connect-supplychainportal.bentley.com,80,http://qa-connect-supplychainportal.bentley.com:80,http,text/html,GET,40.71.11.142,/,,40.71.11.142,Windows Server,75,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-connect-supplychainportal.bentley.com/,,
qa-connect-supplychainservice.bentley.com,,404,139,qa-connect-supplychainservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-15T23:56:28Z,2023-10-13T23:56:27Z,CN=qa-connect-supplychainservice.bentley.com,qa-connect-supplychainservice.bentley.com,qa-connect-supplychainservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ed1e69068fbb3552c9143dc53875324a,ab02d9fe7b8dc3de9bfbc232cc2aa2ccae76dec5e2d55b0659627d7dbd2518dc,ctls,qa-connect-supplychainservice.bentley.com,443,https://qa-connect-supplychainservice.bentley.com:443,https,application/problem+json,GET,40.71.11.142,/,,40.71.11.142,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-tagservice.bentley.com,Swagger UI,200,6742,qa-connect-tagservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T08:03:38Z,2023-09-08T08:03:37Z,CN=qa-connect-tagservice.bentley.com,qa-connect-tagservice.bentley.com,qa-connect-tagservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,60d8b8abc02bc768db74ee8d3b7b8a93,6d904344bafc9b55c32a4d8b6ecbbde612d18e65a5a29e7948cf306d8e1e10ab,ctls,qa-connect-tagservice.bentley.com,443,https://qa-connect-tagservice.bentley.com:443,https,text/html,GET,40.85.190.10,/,,40.85.190.10,Windows Server,156,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-connect-tagservice.bentley.com/swagger/ui/index,,
qa-connect-ulas-clientsettingswebapp-dr.bentley.com,,404,,qa-connect-ulas-clientsettingswebapp-dr.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-27T00:00:00Z,2023-09-27T23:59:59Z,CN=qa-connect-ulas-clientsettingswebapp-dr.bentley.com,qa-connect-ulas-clientsettingswebapp-dr.bentley.com,qa-connect-ulas-clientsettingswebapp-dr.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",6e825837a3dfef2c47cf1f7167bf0488,7b2c257284cdbadd772ad9ea390d48a95a3e88ad3c5bd0019d1f8f17cc559121,ctls,qa-connect-ulas-clientsettingswebapp-dr.bentley.com,443,https://qa-connect-ulas-clientsettingswebapp-dr.bentley.com:443,https,,GET,20.49.97.22,/,,20.49.97.22,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-ulassf-eus2.bentley.com,,400,,qa-connect-ulassf-eus2.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-01T16:15:18Z,2023-09-29T16:15:17Z,CN=qa-connect-ulastm.bentley.com,qa-connect-ulastm.bentley.com,qa-connect-ulastm.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b728641fefe23e1ce9153f35b2ce9a44,3a7397ef4851a00cb5c3cb71594692100bca729a0e1c74d9346587644e45e50a,ctls,qa-connect-ulassf-eus2.bentley.com,443,https://qa-connect-ulassf-eus2.bentley.com:443,https,,GET,52.167.219.234,/,-1840324437,52.167.219.234,Microsoft HTTPAPI:2.0,1,False,azure,True,,Microsoft-HTTPAPI/2.0,,,,,
qa-connect-updateservicev1.bentley.com,Sign in,200,13790,qa-ims.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-ims.bentley.com,443,https://qa-connect-updateservicev1.bentley.com:443,https,text/html,GET,40.71.11.135,/,,40.71.11.135,Java,329,False,azure,True,"Bentley Systems, Incorporated",,True,,https://qa-ims.bentley.com/?wa=wsignin1.0&wtrealm=https%3a%2f%2fqa-connect-updateservicev1.bentley.com&wctx=rm%3d0%26id%3dpassive%26ru%3d%252fAdmin%252fPolicy%252fIndex&wct=2023-07-24T02%3a27%3a49Z,,
qa-connect-weatherservice.bentley.com,,404,,qa-connect-weatherservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T06:53:11Z,2023-08-25T06:53:10Z,CN=qa-connect-weatherservice.bentley.com,qa-connect-weatherservice.bentley.com,qa-connect-weatherservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d5f0cd298d8a1a56fd290820154ccf92,34e95eff846ab4f69d3e7315b13da654bbbf91384867548cbb8347b6c8c3c074,ctls,qa-connect-weatherservice.bentley.com,443,https://qa-connect-weatherservice.bentley.com:443,https,,GET,20.90.134.3,/,-1840324437,20.90.134.3,Windows Server,1,False,,,,Microsoft-IIS/10.0,,,,,
qa-construction.bentley.com,SYNCHRO Control,200,24112,qa-construction.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-29T13:38:26Z,2023-09-27T13:38:25Z,CN=qa-construction.bentley.com,qa-construction.bentley.com,qa-infrastructurecloud.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0caad60eb316479403f92fea33bc564f,32dd24fed999a1ddf5b4e0eda6b9b6b27361112f0651d01dac343fc37e585c03,ctls,qa-construction.bentley.com,443,https://qa-construction.bentley.com:443,https,text/html,GET,20.90.134.3,/,-870694073,20.90.134.3,Windows Server,33,False,,,,Microsoft-IIS/10.0,,,,,
qa-dataexportfunc-sea.bentley.com,Your Azure Function App is up and running.,200,150093,qa-dataexportfunc-sea.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-23T12:27:18Z,2023-09-21T12:27:17Z,CN=qa-dataexportfunc-sea.bentley.com,qa-dataexportfunc-sea.bentley.com,qa-dataexportfunc-sea.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1f8e83ca45897017cba78df73beba96e,1de3816e52dac524343e6bf58f1255788a84a09c6c93ff55344e3fbcb087ef56,ctls,qa-dataexportfunc-sea.bentley.com,443,https://qa-dataexportfunc-sea.bentley.com:443,https,text/html,GET,23.97.56.169,/,-1840324437,23.97.56.169,,300,False,azure,True,,,,,,,
qa-gp-portal.bentley.com,,200,170,qa-gp-portal.bentley.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-04-10T00:00:00Z,2024-04-09T23:59:59Z,"CN=qa-gp-portal.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",qa-gp-portal.bentley.com,www.qa-gp-portal.bentley.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f30ca9bedd2d899dead396f62c3b6ed8,52ec6232eb55d3b179a6f7c0e703ac474b48026918bd67dd60e2c3655f2ad1cb,ctls,qa-gp-portal.bentley.com,443,https://qa-gp-portal.bentley.com:443,https,text/html,GET,64.90.231.21,/,-412060278,64.90.231.21,HSTS,4,False,,,"Bentley Systems, Incorporated",,,,,,
qa-icons-service-eus.bentley.com,,404,,qa-icons-service-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T07:02:46Z,2023-08-25T07:02:45Z,CN=qa-icons-service.bentley.com,qa-icons-service.bentley.com,qa-icons-service.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d3ec2c613ab73f26be781a57aa7616da,57aa5e0e05a185b5251698490ff8cb1707e203747a9bb6e0ac549ed1becac554,ctls,qa-icons-service-eus.bentley.com,443,https://qa-icons-service-eus.bentley.com:443,https,,GET,20.49.104.24,/,-1840324437,20.49.104.24,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-imodelacquisitionservice.bentley.com,,404,,qa-imodelacquisitionservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T06:59:31Z,2023-08-25T06:59:30Z,CN=qa-imodelacquisitionservice.bentley.com,qa-imodelacquisitionservice.bentley.com,qa-imodelacquisitionservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e59cce9b1f0c45c54da6f8d2a589c9d5,61b8dcdf692be2e147798fbdddf9952bb14a850768d45a88714b2ad9bc566987,ctls,qa-imodelacquisitionservice.bentley.com,80,http://qa-imodelacquisitionservice.bentley.com:80,http,,GET,40.87.70.95,/,-1840324437,40.87.70.95,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-imodelacquisitionservice.bentley.com/,,
qa-imodelhubapi-eus.bentley.com,,404,,qa-imodelhubapi-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-29T06:55:12Z,2023-08-27T06:55:11Z,CN=qa-imodelhubapi.bentley.com,qa-imodelhubapi.bentley.com,qa-imodelhubapi.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7cc930fba97c05c03a3f8c4326d43869,d5b10a9eb6c39da30324c87257c80beb0ed465046478b89e8599fbc5374b18bd,ctls,qa-imodelhubapi-eus.bentley.com,443,https://qa-imodelhubapi-eus.bentley.com:443,https,,GET,52.226.134.64,/,,52.226.134.64,HSTS,1,False,azure,True,,,,,,,
qa-imodelschemaeditor.bentley.com,iModel Schema Explorer,200,742,qa-imodelschemaeditor.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-19T00:00:00Z,2024-02-19T23:59:59Z,"CN=qa-imodelschemaeditor.bentley.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",qa-imodelschemaeditor.bentley.com,qa-imodelschemaeditor.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,355725117d3de00a74de5b332d11ec3e,574996c112f339adaa40ddaddaa8ee1c6d6d45cd0c0152f44b74c71271856a5a,ctls,qa-imodelschemaeditor.bentley.com,80,http://qa-imodelschemaeditor.bentley.com:80,http,text/html,GET,13.107.213.45,/,,2620:1ec:bdf::45,Azure Front Door,1,False,,,Microsoft Corporation,,,,https://qa-imodelschemaeditor.bentley.com/,,
qa-imodelsynccleanup-eus.bentley.com,Your Azure Function App is up and running.,200,150093,qa-imodelsynccleanup-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-24T00:00:00Z,2023-12-24T23:59:59Z,CN=qa-imodelsynccleanup-eus.bentley.com,qa-imodelsynccleanup-eus.bentley.com,qa-imodelsynccleanup-eus.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",8f1a73475b1dc8ca2b5757fa7ea09cee,c84fadfb5781971cb80abb3458073cac183d3bd76cc12e1ecdf28194c3ee2cb6,ctls,qa-imodelsynccleanup-eus.bentley.com,443,https://qa-imodelsynccleanup-eus.bentley.com:443,https,text/html,GET,20.49.104.24,/,,20.49.104.24,,300,False,azure,True,,,,,,,
qa-imsoidc-staging.bentley.com,Web App - Unavailable,403,2342,qa-imsoidc-staging.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T07:20:07Z,2023-08-25T07:20:06Z,CN=qa-imsoidc.bentley.com,qa-imsoidc.bentley.com,qa-imsoidcbackend.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,caf407a514b173b168a6eea9d74eaa6b,21d3e9c525fb216f0dde9a31c26fe08b1601104d704e9614e5be72f25c7929d0,ctls,qa-imsoidc-staging.bentley.com,443,https://qa-imsoidc-staging.bentley.com:443,https,text/html,GET,40.121.221.52,/,,40.121.221.52,,75,False,azure,True,,,,,,,
qa-imsoidcbackend.bentley.com,,404,,qa-imsoidcbackend.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T07:20:07Z,2023-08-25T07:20:06Z,CN=qa-imsoidc.bentley.com,qa-imsoidc.bentley.com,qa-imsoidcbackend.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,caf407a514b173b168a6eea9d74eaa6b,21d3e9c525fb216f0dde9a31c26fe08b1601104d704e9614e5be72f25c7929d0,ctls,qa-imsoidcbackend.bentley.com,443,https://qa-imsoidcbackend.bentley.com:443,https,,GET,40.121.221.52,/,-1840324437,40.121.221.52,,1,False,azure,True,,,,,,,
qa-imsoidcui.bentley.com,Bentley OpenID Connect Management UI,200,21279,qa-imsoidcui.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-12T13:37:19Z,2023-09-10T13:37:18Z,CN=qa-imsoidcui.bentley.com,qa-imsoidcui.bentley.com,qa-imsoidcui.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a3e95f2e3d962b91a35e1417d6f17dc0,f24728a2016074d14c052601e1c564c86bf230f65d739516e0ec3cd9ec0ebbf2,ctls,qa-imsoidcui.bentley.com,443,https://qa-imsoidcui.bentley.com:443,https,text/html,GET,40.121.221.52,/,,40.121.221.52,Windows Server,15,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-infrastructurecloud-eus.bentley.com,SYNCHRO Control,200,26939,qa-infrastructurecloud-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-27T03:47:53Z,2023-09-25T03:47:52Z,CN=qa-construction.bentley.com,qa-construction.bentley.com,qa-infrastructurecloud.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,246f0c25db2bdc82be0f8fc0f3f266f7,9ca4c92603ec64d64b76aa597c5f13010f4bb2863b556e100cecd3cab6ead90c,ctls,qa-infrastructurecloud-eus.bentley.com,443,https://qa-infrastructurecloud-eus.bentley.com:443,https,text/html,GET,20.49.104.24,/,-1794579740,20.49.104.24,Windows Server,33,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-infrastructurecloud-uks.bentley.com,SYNCHRO Control,200,24112,qa-infrastructurecloud-uks.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-29T13:38:26Z,2023-09-27T13:38:25Z,CN=qa-construction.bentley.com,qa-construction.bentley.com,qa-infrastructurecloud.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0caad60eb316479403f92fea33bc564f,32dd24fed999a1ddf5b4e0eda6b9b6b27361112f0651d01dac343fc37e585c03,ctls,qa-infrastructurecloud-uks.bentley.com,443,https://qa-infrastructurecloud-uks.bentley.com:443,https,text/html,GET,20.90.134.3,/,1665051065,20.90.134.3,Windows Server,33,False,,,,Microsoft-IIS/10.0,,,,,
qa-itwinenablementstorybook.bentley.com,WebContentNotFound,404,321,qa-itwinenablementstorybook.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-04-19T23:59:59Z,"CN=qa-itwinenablementstorybook.bentley.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",qa-itwinenablementstorybook.bentley.com,qa-itwinenablementstorybook.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bff2094bda55c00380bcfe3b71876ad,afbdbbd842743526ca4c3a6526542d032ed9e918d27aad771a6530b0afb1e294,ctls,qa-itwinenablementstorybook.bentley.com,443,https://qa-itwinenablementstorybook.bentley.com:443,https,text/html,GET,13.107.213.45,/,88886335,2620:1ec:bdf::45,Azure Front Door,1,False,,,Microsoft Corporation,,,,,,
qa-itwiniot.bentley.com,iTwin IoT,200,1061,qa-itwiniot.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-16T00:00:00Z,2023-11-16T23:59:59Z,CN=qa-itwiniot.bentley.com,qa-itwiniot.bentley.com,qa-itwiniot.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",12538b035c282cfcef8de19b5751dcd2,02fd04991f4756361ce22ff84c7e4c964c4a1d573637a3d3d672551c472f6ea7,ctls,qa-itwiniot.bentley.com,443,https://qa-itwiniot.bentley.com:443,https,text/html,GET,20.119.16.1,/,-41964453,20.119.16.1,React,1,False,,,,nginx,,,,,
qa-microview.bentley.com,PlantSight,200,905,qa-microview.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-15T23:59:59Z,"CN=qa-microview.bentley.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",qa-microview.bentley.com,qa-microview.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bc5700cf5118170f94e349ca11fea013,754137ea7b8ee5bb30ddd7af106cd2014dcb6a63ff7f89d2ab7a3287a969a2d7,ctls,qa-microview.bentley.com,443,https://qa-microview.bentley.com:443,https,text/html,GET,13.107.246.45,/,666358009,2620:1ec:46::45,HSTS,1,False,,,Microsoft Corporation,,,,,,
qa-offlinelog-weu.bentley.com,Your Azure Function App is up and running.,200,150093,qa-offlinelog-weu.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-20T00:00:00Z,2024-01-20T23:59:59Z,CN=qa-offlinelog-weu.bentley.com,qa-offlinelog-weu.bentley.com,qa-offlinelog-weu.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",03682cbdfa30099b4e712f9a516eb5f4,9312e28fb21fcdc5e8c1d64be7ff5b16c66a0ed8d91d5f27bfd632ab6962ad5c,ctls,qa-offlinelog-weu.bentley.com,80,http://qa-offlinelog-weu.bentley.com:80,http,text/html,GET,40.118.102.46,/,-1840324437,40.118.102.46,,300,False,azure,True,,,,,https://qa-offlinelog-weu.bentley.com/,,
qa-opentoweriqjobs.bentley.com,,404,,qa-opentoweriqjobs.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2023-10-05T23:59:59Z,CN=qa-opentoweriqjobs.bentley.com,qa-opentoweriqjobs.bentley.com,qa-opentoweriqjobs.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d828b828313324043587f0c2b5e358c7,88cbb35af9be1aa5c7f3d583795fe4e07a0c86f577579934951d022afcccf976,ctls,qa-opentoweriqjobs.bentley.com,80,http://qa-opentoweriqjobs.bentley.com:80,http,,GET,104.211.26.212,/,-1840324437,104.211.26.212,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-opentoweriqjobs.bentley.com/,,
qa-operationaltestsscheduler.bentley.com,Your Azure Function App is up and running.,200,150093,qa-operationaltestsscheduler.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-06T13:44:14Z,2023-10-04T13:44:13Z,CN=qa-operationaltestsscheduler.bentley.com,qa-operationaltestsscheduler.bentley.com,qa-operationaltestsscheduler.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dd05d697b9439704b43e80e7bb9d46ea,f519105be985e5ae8b1ec3834f3a4ab041e6c532eaae7a9bf2c794dcdb97aabc,ctls,qa-operationaltestsscheduler.bentley.com,443,https://qa-operationaltestsscheduler.bentley.com:443,https,text/html,GET,20.119.8.38,/,-1840324437,20.119.8.38,,300,False,,,,,,,,,
qa-payloadresolvesvc.bentley.com,Sign in,200,13790,qa-ims.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-ims.bentley.com,80,http://qa-payloadresolvesvc.bentley.com:80,http,text/html,GET,40.71.11.135,/,638891851,40.71.11.135,Java,329,False,azure,True,"Bentley Systems, Incorporated",,True,,https://qa-ims.bentley.com/?wa=wsignin1.0&wtrealm=https%3a%2f%2fqa-payloadresolvesvc.bentley.com&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-07-24T02%3a28%3a04Z,,
