input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,content_type,tls_expired,tls_mismatched,final_url,csp_domains_
rr2.vpn.arrival.com,Forbidden,403,103,rr2.vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T05:06:56Z,2023-10-18T05:06:55Z,CN=vpn.arrival.com,vpn.arrival.com,,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bbd294574732d76041d2747d9f333e41,34c2f44784947b8802d01ae710c9cb50a0d0db13e35713cd0d89490ec128e78c,ctls,rr2.vpn.arrival.com,,443,https://rr2.vpn.arrival.com:443,https,nginx,GET,13.40.7.53,/,396533629,13.40.7.53,Nginx,1,False,,,text/html,,True,https://rr2.vpn.arrival.com/__session_start__,
s1.tu-chemniz.de,tu-chemniz.de,200,14714,s1.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:13Z,2023-09-01T23:14:12Z,CN=s1.tu-chemniz.de,s1.tu-chemniz.de,,s1.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,35f18bbfe823e420b70b37e1d6966ada,948ca77aafdb7ea05baf08313c2d99048ef2bbefaf6bd99f33139330427ddef4,ctls,s1.tu-chemniz.de,,443,https://s1.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
s3.tu-chemniz.de,tu-chemniz.de,200,14726,s3.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:17Z,2023-09-01T23:15:16Z,CN=s3.tu-chemniz.de,s3.tu-chemniz.de,,s3.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,61afb043473d8bf5f9c3300edfca5d3a,e73c01ea87f292866c116df1b39679065e0774025537abd5b731fe56953a3aa8,ctls,s3.tu-chemniz.de,,443,https://s3.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
service.arrival.co,Sign in ・ Cloudflare Access,200,31481,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,ctls,arrival.cloudflareaccess.com,cloudflare,443,https://service.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,963160286,2606:4700:4400::6812:250d,HSTS,74,False,True,True,text/html,,,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/service.arrival.co?kid=227871a01b4277ac68711caace4e2e328ddb98c39c78644d39095e7e94dd81f1&redirect_url=%2F&meta=eyJraWQiOiI0ZGNmMWM3YjM0ZWE3NTBmZDFhYWNhMThjNzRkYjVjMWRkMTM1OGE3OWU0ZTgzNDhmOWQyMmY3MzFjMjBkNzE5IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTk5NTU2NCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjIyNzg3MWEwMWI0Mjc3YWM2ODcxMWNhYWNlNGUyZTMyOGRkYjk4YzM5Yzc4NjQ0ZDM5MDk1ZTdlOTRkZDgxZjEiLCJob3N0bmFtZSI6InNlcnZpY2UuYXJyaXZhbC5jbyIsImFwcF9zZXNzaW9uX2hhc2giOiI2MGU4YmQ1NDk0YzBkMDgyODgzZWM1ODljNWZlNjNiY2I0MjYzMDk3ZWYzMjI2MWNjZjQ0NTc0N2Y5ZTQ1NGFkIiwibmJmIjoxNjg5OTk1NTY0LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.ntA5Ja5WqwBnGXD4e_Cn2CR_3KqXPhUmcImZ70I3Ren-076Z6I3VvsbzWpOqeg27PObvpY1IqXk5d5YND0mIZk-v4EoMHhX9Uj0uTdnzU51UUq3J_9xTpNfYjv0I84ju5-4TEUSK-RWF4j9560NPG9NQX1GpQIluQr_ZwSgs1QT9LuQmLnAIUOmqtqz0D_407f3z2ocfXBZ5g_Pr9x8cb-nKtZW3B5BcyyvSJplQJ8BAc8lkvv0HZClbxX2_eN1smSyCUb5AcqSICF-LR4pcElz4iN5K0ztCjgS8XeO02Hl4qnEj2c203ajRtCZ0UA8bCiFiKuweddwZ2EUNp10-lA,https:
service.tu-chemniz.de,tu-chemniz.de,200,14736,service.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:40Z,2023-09-01T23:14:39Z,CN=service.tu-chemniz.de,service.tu-chemniz.de,,service.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fb09ce12caf6af91f6bad777d405c3f8,d171c4dbf04c3a1ddafa38abd15833aea924deb2861e8c90e1fa18a024bbaae9,ctls,service.tu-chemniz.de,,443,https://service.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
shop.tu-chemniz.de,tu-chemniz.de,200,14730,shop.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:24Z,2023-09-01T23:15:23Z,CN=shop.tu-chemniz.de,shop.tu-chemniz.de,,shop.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8065b3c3bbe2f37911e64047461aad82,f651b9178a0f462a988835540ed908191a4962d63f409dbc233a19cc5918904d,ctls,shop.tu-chemniz.de,,443,https://shop.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
stage.tu-chemniz.de,tu-chemniz.de,200,14732,stage.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:28Z,2023-09-01T23:15:27Z,CN=stage.tu-chemniz.de,stage.tu-chemniz.de,,stage.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,03ab5db394df4da90c31fb92244dca2d,c0ac9ae4370ff161e66b1d894f965577113ddd26f239544ca74b077a449abde7,ctls,stage.tu-chemniz.de,,443,https://stage.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
staging.tu-chemniz.de,tu-chemniz.de,200,14736,staging.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:10Z,2023-09-01T23:14:09Z,CN=staging.tu-chemniz.de,staging.tu-chemniz.de,,staging.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,220e020c8460829fc3434629eb09b05a,0bb94b26e6fa6ec50907c60de3874f1bd736c433b1bbaa101d1566030486c5df,ctls,staging.tu-chemniz.de,,443,https://staging.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
stats.tu-chemniz.de,tu-chemniz.de,200,14726,stats.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:28Z,2023-09-01T23:14:27Z,CN=stats.tu-chemniz.de,stats.tu-chemniz.de,,stats.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a363ed96b18ceb24dae9399511da0f47,e82f95886d627cdeebfe49d64580b77ad0469ab3eedf34bf5e8c58a38c4d1170,ctls,stats.tu-chemniz.de,,443,https://stats.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
storage.tu-chemniz.de,tu-chemniz.de,200,14706,storage.tu-chemniz.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-06-03T23:14:54Z,2023-09-01T23:14:53Z,CN=storage.tu-chemniz.de,storage.tu-chemniz.de,,storage.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d5a23fedf969988c8a5b919181857ffe,7a1bdb0a3faf4e8b9cadfd83ba361c85eaa7afaa6ee5ff6dadff2a9e121e05af,ctls,storage.tu-chemniz.de,,443,https://storage.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
stripe.tu-chemniz.de,tu-chemniz.de,200,14821,stripe.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:20Z,2023-09-01T23:15:19Z,CN=stripe.tu-chemniz.de,stripe.tu-chemniz.de,,stripe.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bab05a78edc88285cef51df624fdd990,885b94bc8e1db5c01eec8aaf40ad875183dd7e9e1006c04f133a9c3e2f6e8227,ctls,stripe.tu-chemniz.de,,443,https://stripe.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,389,False,,,text/html,,,,
talent-test.arrival.co,Origin DNS error | talent-test.arrival.co | Cloudflare,530,8342,talent-test.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-09T00:00:00Z,2024-07-08T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,"Cloudflare, Inc.",dev.ecom.adt.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",13f104a6625fd38da9e148c7b7868dfe,7706a35b56d7c37809d484b8a239a30c4d9bfcc91d38f6e38f7a01e2f5384f3e,ctls,talent-test.arrival.co,cloudflare,443,https://talent-test.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,1497742932,2606:4700:4400::ac40:96f3,Cloudflare,92,False,True,True,text/html,,,,
temp.tu-chemniz.de,tu-chemniz.de,200,14817,temp.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:02Z,2023-09-01T23:14:01Z,CN=temp.tu-chemniz.de,temp.tu-chemniz.de,,temp.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,42d01196e184096cc4446c95b947398a,ec485b05041a62eb70ea48d3a348485f78f9ae1135182c41539f3043ec36b132,ctls,temp.tu-chemniz.de,,443,https://temp.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,389,False,,,text/html,,,,
tempvideo-mobilemaster-backups-www-test.mail.tu-chemniz.de,tu-chemniz.de,200,14810,tempvideo-mobilemaster-backups-www-test.mail.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:15:05Z,2023-09-01T23:15:04Z,CN=tempvideo-mobilemaster-backups-www-test.mail.tu-chemniz.de,tempvideo-mobilemaster-backups-www-test.mail.tu-chemniz.de,,tempvideo-mobilemaster-backups-www-test.mail.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b408dc68f41ef22e51379512a4ccd17b,4f20812de2c9982f08f0d645278002b86d152a3692fda953ceee413c822981db,ctls,tempvideo-mobilemaster-backups-www-test.mail.tu-chemniz.de,,443,https://tempvideo-mobilemaster-backups-www-test.mail.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
test-technical.cloud.arrival.com,,404,21,test-technical.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T11:42:49Z,2023-03-07T11:42:48Z,CN=test-technical.cloud.arrival.com,test-technical.cloud.arrival.com,,test-technical.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c23884c16d524bb2db9c3e9a85e96283,855800909810d3f992146c61cc0a740254105074386abd5441da393ab1727aba,ctls,test-technical.cloud.arrival.com,google,443,https://test-technical.cloud.arrival.com:443,https,nginx/1.19.1,GET,34.89.105.164,/,-1669793162,34.89.105.164,Nginx:1.19.1,1,False,True,,text/plain,True,,,
test198269612596-3.tu-chemniz.de,tu-chemniz.de,200,14758,test198269612596-3.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-14T12:17:07Z,2023-09-12T12:17:06Z,CN=test198269612596-3.tu-chemniz.de,test198269612596-3.tu-chemniz.de,,test198269612596-3.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,780ce8270f92c3b0130ea39ff18a8ba0,7e668cd297ef8d6a48a206822e8fb67bd763f8cf7a730ed107109428ee8b3a3d,ctls,test198269612596-3.tu-chemniz.de,,443,https://test198269612596-3.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
tor299-389-pda.www.tu-chemniz.de,tu-chemniz.de,200,14746,tor299-389-pda.www.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:26Z,2023-09-01T23:14:25Z,CN=tor299-389-pda.www.tu-chemniz.de,tor299-389-pda.www.tu-chemniz.de,,tor299-389-pda.www.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,514c57ad5fc8896e7965c3fd9f618bd0,d01bcdfd921955da67532e1de565a692ec9e38dbc57109cfd865ef961a11ba4e,ctls,tor299-389-pda.www.tu-chemniz.de,,443,https://tor299-389-pda.www.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
tor61-77-vzb.tu-chemniz.de,tu-chemniz.de,200,14746,tor61-77-vzb.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:00Z,2023-09-01T23:13:59Z,CN=tor61-77-vzb.tu-chemniz.de,tor61-77-vzb.tu-chemniz.de,,tor61-77-vzb.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9a12437367d175622947dedc49ca8a90,57f40e11ea2e5a2cae1e142a1086d16f46f4c42e609e230c6c64457e6d9c485b,ctls,tor61-77-vzb.tu-chemniz.de,,443,https://tor61-77-vzb.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
traceability.arrival.com,Traceability Portal,200,3278,portal.traceability.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-22T00:00:00Z,2024-07-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,"Cloudflare, Inc.",portal.traceability.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a03497bcf64844be7ff5218c10f60288,f02f31e6bdf785a39fb3ceeb893dce92fec5a0fba96eb290020866e2c12b564b,ctls,portal.traceability.arrival.com,cloudflare,443,https://traceability.arrival.com:443,https,cloudflare,GET,104.18.38.227,/,-210007978,2606:4700:4400::ac40:951d,Envoy,1,False,True,,text/html,,,https://portal.traceability.arrival.com/,
tu-chemniz.de,tu-chemniz.de,200,14720,tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T06:11:47Z,2022-11-27T06:11:46Z,CN=tu-chemniz.de,tu-chemniz.de,,tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4bbcf308bd8ab569a0c4bc2782734407,fa06fa66d672de795ec8f84ab26abcfafa7f8d9f08509c0760aa152bb36bcefa,ctls,tu-chemniz.de,,443,https://tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,True,,,
twilio-webhooks-development.api.arrival.co,,503,19,twilio-webhooks-development.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,"Cloudflare, Inc.",*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,ctls,twilio-webhooks-development.api.arrival.co,cloudflare,443,https://twilio-webhooks-development.api.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,87638684,2606:4700:4400::6812:250d,Cloudflare Bot Management,1,False,True,True,text/plain,,,,
twilio-webhooks-integration.api.arrival.co,,404,109,twilio-webhooks-integration.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,"Cloudflare, Inc.",*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,ctls,twilio-webhooks-integration.api.arrival.co,cloudflare,443,https://twilio-webhooks-integration.api.arrival.co:443,https,cloudflare,GET,172.64.150.243,/,1441590787,2606:4700:4400::6812:250d,Envoy,1,False,True,True,application/json,,,,
twilio-webhooks-production.api.arrival.co,,404,108,twilio-webhooks-production.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,"Cloudflare, Inc.",*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,ctls,twilio-webhooks-production.api.arrival.co,cloudflare,443,https://twilio-webhooks-production.api.arrival.co:443,https,cloudflare,GET,172.64.150.243,/,-150250727,2606:4700:4400::6812:250d,Envoy,1,False,True,True,application/json,,,,
twilio-webhooks-staging.api.arrival.co,,404,109,twilio-webhooks-staging.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,"Cloudflare, Inc.",*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,ctls,twilio-webhooks-staging.api.arrival.co,cloudflare,443,https://twilio-webhooks-staging.api.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,-1735250091,2606:4700:4400::6812:250d,Envoy,1,False,True,True,application/json,,,,
uk-bnbry.vpn.arrival.com,Fireware XTM User Authentication,200,727,uk-bnbry.vpn.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2021-08-30T10:59:48Z,2021-11-28T10:59:47Z,CN=in.arrival.com,in.arrival.com,,in.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2b25282a37e0a38aac2244f2d6a90298,73d524b944d87b3132c2f969b667413fa06ad6a4d37f0ccb16a6236fcf6a9b8d,ctls,uk-bnbry.vpn.arrival.com,,443,https://uk-bnbry.vpn.arrival.com:443,https,,GET,188.39.230.134,/,2087014467,188.39.230.134,HSTS,25,False,,True,text/html,True,True,,
upload-8.tu-chemniz.de,tu-chemniz.de,200,14738,upload-8.tu-chemniz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:14:02Z,2023-09-01T23:14:01Z,CN=upload-8.tu-chemniz.de,upload-8.tu-chemniz.de,,upload-8.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fa63efdf277f4d46e8c797e5d7669dfe,b4d65df53fb6c1fef75b44be2f298fdb9ece3ee7aba2a5e306cbedfaf1dee069,ctls,upload-8.tu-chemniz.de,,443,https://upload-8.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
vb-stage.api.arrival.co,Error ・ Cloudflare Access,401,21966,vb-stage.api.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,"Cloudflare, Inc.",*.api.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd5de44ba22aa3747f9aa668998f780e,23e1002dee55db80ebfc68ee136143586ebe776acb05f1fc596b5835cab8caed,ctls,vb-stage.api.arrival.co,cloudflare,443,https://vb-stage.api.arrival.co:443,https,cloudflare,GET,172.64.150.243,/,-845261314,2606:4700:4400::6812:250d,Cloudflare Bot Management,69,False,True,True,text/html,,,,
vb.api.arrival.co,Sign in ・ Cloudflare Access,200,30956,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,ctls,arrival.cloudflareaccess.com,cloudflare,443,https://vb.api.arrival.co:443,https,cloudflare,GET,104.18.37.13,/,-859639528,2606:4700:4400::ac40:96f3,HSTS,67,False,True,True,text/html,,,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/vb.api.arrival.co?kid=b7e9d5adbe677631dfcaceaeba169c76220057966ceb567079403627654345d5&redirect_url=%2F&meta=eyJraWQiOiI0ZGNmMWM3YjM0ZWE3NTBmZDFhYWNhMThjNzRkYjVjMWRkMTM1OGE3OWU0ZTgzNDhmOWQyMmY3MzFjMjBkNzE5IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTk5NTU3Nywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImI3ZTlkNWFkYmU2Nzc2MzFkZmNhY2VhZWJhMTY5Yzc2MjIwMDU3OTY2Y2ViNTY3MDc5NDAzNjI3NjU0MzQ1ZDUiLCJob3N0bmFtZSI6InZiLmFwaS5hcnJpdmFsLmNvIiwiYXBwX3Nlc3Npb25faGFzaCI6IjA5ZGQzNGRkODRkZjQ4NWUxNjQ0ZjQ4NTZiZWU3N2JkYTlhM2RjNjAzM2YwZTNlYjU1MzkwYWRhMzc0M2RlOWEiLCJuYmYiOjE2ODk5OTU1NzcsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.Sul5dFdGDiljP7mZGU4lAmv7jBZ2KMgPVQkRmlqAABnrZ1WxlMSMmg0U30ikGa2r74g1CEF5UprFo05433nX2F8ffJVIznyMJfn-f_I3SVCtt6jxxd6S-LSQ5GokyjCe-QzSJ0etb1uViLPEpLJm0Rndb4crHSo_z7mcW979miPbuYGtTj9kV3O0Yy4Pgs5HPYmtULN-CeTBT-rJKLbJn6C1pH1kicFB_cyrlURJeC-VUBJ6x9LgZw__4lUMBifNSKdpzB8R2XAsuwywLu_uZYqE7TcaWF8BLNvXk2fXlItlWcAJACp7ujr9cHK1dIdOOCTp-EsCHL6wFFXqwMCeuQ,https:
vpn.arrival.com,Forbidden,403,103,vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T05:06:56Z,2023-10-18T05:06:55Z,CN=vpn.arrival.com,vpn.arrival.com,,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bbd294574732d76041d2747d9f333e41,34c2f44784947b8802d01ae710c9cb50a0d0db13e35713cd0d89490ec128e78c,ctls,vpn.arrival.com,,443,https://vpn.arrival.com:443,https,nginx,GET,35.178.103.212,/,396533629,13.40.7.53,Nginx,1,False,,,text/html,,,https://vpn.arrival.com/__session_start__,
www.arrival.com,Arrival | Zero-emission solutions,200,86086,arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-22T00:00:00Z,2024-07-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,"Cloudflare, Inc.",portal.traceability.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a03497bcf64844be7ff5218c10f60288,f02f31e6bdf785a39fb3ceeb893dce92fec5a0fba96eb290020866e2c12b564b,ctls,arrival.com,cloudflare,443,https://www.arrival.com:443,https,cloudflare,GET,172.64.149.29,/,-1876737972,2606:4700:4400::6812:26e3,HSTS,230,False,True,,text/html,,,https://arrival.com/,
www.tu-chemniz.de,tu-chemniz.de,200,14716,www.tu-chemniz.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:14:09Z,2023-08-17T15:14:08Z,CN=www.tu-chemniz.de,www.tu-chemniz.de,,www.tu-chemniz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1a3749feba1b591b7a28ef37f40a6fbd,552ae7d780d47dcb60831ddb381768f268aebfeeb7105f6894bc66a3e44f0fa2,ctls,www.tu-chemniz.de,,443,https://www.tu-chemniz.de:443,https,nginx,GET,185.53.178.54,/,-1840324437,185.53.178.54,Nginx,385,False,,,text/html,,,,
