input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,content_type,final_url,cdn_name,cdn,tls_expired,tls_self_signed,tls_emails_,csp_domains_
quarantine2.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://quarantine2.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
recreavolleykortrijk.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://recreavolleykortrijk.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
redirect.telenet.be,Status Servers,200,24423,redirect.telenet.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2023-03-23T11:13:31Z,2024-04-23T11:13:30Z,"CN=status.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",status.telenet.be,Telenet BV,status.telenet.be,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,06910feb62c7bd28b63313a72f3a79e8,4cccd892089dbbc5b79219f1a698e2661864660e3a41133c5df95da168ab18c1,,ctls,redirect.telenet.be,443,https://redirect.telenet.be:443,https,Apache,GET,195.130.131.248,/,185491001,195.130.131.248,Apache,307,False,True,text/html,,,,,,,
redirect.uat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://redirect.uat.telenet.be:80,http,BigIP,GET,195.162.204.156,/,-1840324437,2a02:1800:1e1:6002::c,F5 BigIP,1,False,,,,,,,,,
registration.int.digitalsecurity.telenet.be,Not Found,404,179,registration.int.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-14T08:31:46Z,2023-08-15T08:31:45Z,"CN=registration.int.digitalsecurity.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",registration.int.digitalsecurity.telenet.be,TELENET B.V.,registration.int.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,1d4d638db0b1f07b5eed47f28f03f3fa,abc1f2214b444d60474a7280ca7db596915400824e9f6d22fa256f89287d1fc1,,ctls,registration.int.digitalsecurity.telenet.be,443,https://registration.int.digitalsecurity.telenet.be:443,https,nginx,GET,52.29.122.110,/,-909858089,2a05:d014:3af:9f03:1ec7:685c:3b59:3fe2,Nginx,11,False,,text/html,,,,,,,
registration.prd.digitalsecurity.telenet.be,Not Found,404,27157,registration.prd.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-14T08:29:46Z,2023-08-15T08:29:45Z,"CN=registration.prd.digitalsecurity.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",registration.prd.digitalsecurity.telenet.be,TELENET B.V.,registration.prd.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d9d59fb327ba95299176c96e7b4703bb,c12176cf403f680dce5b311e7467e98f1ce8f2ccf8e3b5ee7a780dabd94d763e,,ctls,registration.prd.digitalsecurity.telenet.be,443,https://registration.prd.digitalsecurity.telenet.be:443,https,nginx,GET,3.68.58.15,/,528017091,2a05:d014:e42:c303:a21a:6bff:d73d:4338,Nginx,11,False,,text/html,,,,,,,
repair.telenet.be,Telenet Repairs,200,13116,repair.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-14T15:29:14Z,2023-08-15T15:29:13Z,"CN=repair.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",repair.telenet.be,TELENET B.V.,repair.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f49f71b5db9f712533a025a1fc8d9b6e,4c35a7bdceb78ce3b02fd60cdcf1c1131d898c84784cfa23ff58df7633af1a77,,ctls,repair.telenet.be,443,https://repair.telenet.be:443,https,,GET,188.205.144.7,/,1483217389,188.205.144.7,PHP,271,False,,text/html,,,,,,,
reputation.int.digitalsecurity.telenet.be,Not Found,404,179,reputation.int.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-09T07:51:38Z,2024-04-09T07:51:37Z,"CN=reputation.int.digitalsecurity.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",reputation.int.digitalsecurity.telenet.be,Telenet BV,reputation.int.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4154004ad05fbe3dc2b8e36eb0e36ecb,ff518a50f71a388eb1568c060f6e9e2e7e2e05bac2d112c089246813b6454f41,,ctls,reputation.int.digitalsecurity.telenet.be,443,https://reputation.int.digitalsecurity.telenet.be:443,https,openresty,GET,3.67.45.81,/,-909858089,2a05:d014:3af:9f01:b1e8:4f61:4e66:db1d,OpenResty,11,False,,text/html,,,,,,,
reputation.prd.digitalsecurity.telenet.be,Not Found,404,27157,reputation.prd.digitalsecurity.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T08:29:15Z,2024-04-28T08:29:14Z,"CN=reputation.prd.digitalsecurity.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",reputation.prd.digitalsecurity.telenet.be,Telenet BV,reputation.prd.digitalsecurity.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,77d3f14cd259254ab12557794697e98e,73a65095c79460e3d2543d4320d547144d012e7897b7083c69610e8b601f48fe,,ctls,reputation.prd.digitalsecurity.telenet.be,443,https://reputation.prd.digitalsecurity.telenet.be:443,https,openresty,GET,18.158.206.76,/,-147015386,2a05:d014:e42:c302:27e2:2926:cf49:18e7,OpenResty,11,False,,text/html,,,,,,,
reroutingmngr.prd.telenet.be,,200,2771,reroutingmngr.prd.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T05:46:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,38f8a262dcdd51a53c677ab6894e75a5,283ac6d610a082ca099ffe8c6ee5468a1f72a6e483c0f4d7d8d06a1720406695,True,ctls,reroutingmngr.prd.telenet.be,443,https://reroutingmngr.prd.telenet.be:443,https,,GET,195.130.147.38,/,-1087746801,195.130.147.38,Bootstrap,89,False,,text/html,https://reroutingmngr.prd.telenet.be/RRM,,,,,,http://www.w3.org/2000/svg
reroutingmngr.telenet.be,,200,2771,reroutingmngr.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T05:46:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,38f8a262dcdd51a53c677ab6894e75a5,283ac6d610a082ca099ffe8c6ee5468a1f72a6e483c0f4d7d8d06a1720406695,True,ctls,reroutingmngr.telenet.be,443,https://reroutingmngr.telenet.be:443,https,,GET,195.130.147.38,/,-1087746801,195.130.147.38,Bootstrap,89,False,True,text/html,https://reroutingmngr.telenet.be/RRM,,,,,,http://www.w3.org/2000/svg
respirators.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://respirators.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
respiratory-care-sleep-medicine.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://respiratory-care-sleep-medicine.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
resume.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://resume.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
rnavirus.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://rnavirus.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
rootsweb.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://rootsweb.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
rrn-client.telenet.be,403 Forbidden,403,202,rrn-client.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-14T13:44:38Z,2023-07-16T13:44:37Z,"CN=ogone-resources.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",ogone-resources.telenet.be,TELENET B.V.,ogone-resources.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,abba2ffaa232906ee459f85778e93570,4ef8c98f36f439e99ec234ce54c37076018930d5da819e9308e35c1369f5408b,,ctls,rrn-client.telenet.be,443,https://rrn-client.telenet.be:443,https,Apache,GET,195.130.131.42,/,-366337701,195.130.131.42,Apache,9,False,True,text/html,,,,,,,
rumble.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://rumble.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
rune.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://rune.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
s.uat.base.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://s.uat.base.be:80,http,BigIP,GET,213.224.154.196,/,-1840324437,213.224.154.196,F5 BigIP,1,False,,,,,,,,,
s.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://s.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
sa.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,80,http://sa.yelo.be:80,http,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
saec-metrics.base.be,,200,,saec-metrics.base.be,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,2024-02-01T23:59:59Z,"CN=saec-metrics.base.be, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",saec-metrics.base.be,Adobe Systems Incorporated,saec-metrics.base.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8dd16012628a84f6ca0c7c0dfe5712b4,fd8a65aad6b47206410675f19e7eeebe38541186dd09da04df0faaa310037c27,,ctls,saec-metrics.base.be,443,https://saec-metrics.base.be:443,https,jag,GET,63.140.62.164,/,1936786007,63.140.62.160,HSTS,1,False,,,,,,,,,
safespot.telenet.be,,404,47,safespot.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-01T23:27:13Z,2023-06-30T23:27:12Z,CN=safespot.telenet.be,safespot.telenet.be,,safespot.telenet.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8dcf00ed8fbc427a9cc871a85e26dcb2,c517c46174074c57b5ad26d898544f45f669275eabbf8242778b3252bccf4bdc,,ctls,safespot.telenet.be,443,https://safespot.telenet.be:443,https,,GET,3.126.202.50,/,-1335621053,3.69.136.55,,1,False,,text/plain,,,,,,,
scheduledlocationservicetests.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://scheduledlocationservicetests.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
scmerp.connect.telenet.be,,403,,scmerp.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,scmerp.connect.telenet.be,443,https://scmerp.connect.telenet.be:443,https,BigIP,GET,212.123.29.172,/,-1840324437,212.123.29.172,F5 BigIP,1,False,True,,,,,,,,
scmerp.prd.connect.telenet.be,Welcome to Oracle Fusion Middleware,200,11028,scmerp.prd.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,scmerp.prd.connect.telenet.be,443,https://scmerp.prd.connect.telenet.be:443,https,,GET,212.123.29.172,/,-723685921,212.123.29.172,,213,False,,text/html,,,,,,,
sdcw.virus1.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://sdcw.virus1.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
searchapi.dvp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://searchapi.dvp.telenet.be:80,http,BigIP,GET,195.162.204.91,/,-1840324437,2a02:1800:1e1:6001::2,F5 BigIP,1,False,,,,,,,,,
searchapi.edp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://searchapi.edp.telenet.be:80,http,BigIP,GET,195.162.204.92,/,-1840324437,2a02:1800:1e1:6001::1,F5 BigIP,1,False,,,,,,,,,
searchapi.int.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://searchapi.int.telenet.be:80,http,BigIP,GET,195.162.204.82,/,-1840324437,2a02:1800:1e1:6001::4,F5 BigIP,1,False,,,,,,,,,
searchapi.lat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://searchapi.lat.telenet.be:80,http,BigIP,GET,195.162.204.85,/,-1840324437,2a02:1800:1e1:6001::6,F5 BigIP,1,False,,,,,,,,,
searchapi.sup.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://searchapi.sup.telenet.be:80,http,BigIP,GET,195.162.204.81,/,-1840324437,2a02:1800:1e1:6001::3,F5 BigIP,1,False,,,,,,,,,
searchapi.trg.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://searchapi.trg.telenet.be:80,http,BigIP,GET,195.162.204.83,/,-1840324437,2a02:1800:1e1:6001::7,F5 BigIP,1,False,,,,,,,,,
searchapi.uat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://searchapi.uat.telenet.be:80,http,BigIP,GET,195.162.204.84,/,-1840324437,2a02:1800:1e1:6001::5,F5 BigIP,1,False,,,,,,,,,
secure.dvp.telenet.be,Dashboard Mijn apps | telenetciam-dvp,200,8964,secure.dvp.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T15:01:14Z,2024-03-06T15:01:13Z,"CN=secure.dvp.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",secure.dvp.telenet.be,Telenet BV,secure.dvp.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d54bb59c3bec3dc9c627aa5719334905,e9f2476424e5c6e741b23ae85f0ce9f24c50d2008a38ae79c2d528f62d5061e6,,ctls,secure.dvp.telenet.be,443,https://secure.dvp.telenet.be:443,https,nginx,GET,52.223.7.228,/,-599803935,35.71.186.154,Nginx,183,False,,text/html,https://secure.dvp.telenet.be/app/UserHome?iss=https%3A%2F%2Fsecure.dvp.telenet.be&session_hint=AUTHENTICATED,,,,,,http://localhost:8769
secure.lat.telenet.be,My Apps Dashboard | telenetciam-lat,200,8896,secure.lat.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T15:45:13Z,2024-03-06T15:45:12Z,"CN=secure.lat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",secure.lat.telenet.be,Telenet BV,secure.lat.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e5088ced665dc9c0a7ea1b8a580391b6,c3ab0b0d36f24f9f0b63f3d64da74fe934c57032c6a7620c22e1291ce05e68f9,,ctls,secure.lat.telenet.be,443,https://secure.lat.telenet.be:443,https,nginx,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,text/html,https://secure.lat.telenet.be/app/UserHome?iss=https%3A%2F%2Fsecure.lat.telenet.be&session_hint=AUTHENTICATED,,,,,,login.okta.com
secure.sup.telenet.be,My Apps Dashboard | telenetciam-sup,200,8896,secure.sup.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T15:46:40Z,2024-03-06T15:46:39Z,"CN=secure.sup.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",secure.sup.telenet.be,Telenet BV,secure.sup.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,acd1e3bd7a2ac1e6591e36c8cb6e37a7,0f9442cd7f5484ab7cef40f62a87b7044f46461145b5c01469f6db710afcd098,,ctls,secure.sup.telenet.be,443,https://secure.sup.telenet.be:443,https,nginx,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,text/html,https://secure.sup.telenet.be/app/UserHome?iss=https%3A%2F%2Fsecure.sup.telenet.be&session_hint=AUTHENTICATED,,,,,,fonts.gstatic.com
secure.trg.telenet.be,My Apps Dashboard | telenetciam-trg,200,8896,secure.trg.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T15:46:52Z,2024-03-06T15:46:51Z,"CN=secure.trg.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",secure.trg.telenet.be,Telenet BV,secure.trg.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,543430e173814c1acd5a8d20cf2bcc6f,79bcae80cf41eb4cc1ca8cb40593a7a76f6514a4ffd46f1118687c46873154e0,,ctls,secure.trg.telenet.be,443,https://secure.trg.telenet.be:443,https,nginx,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,text/html,https://secure.trg.telenet.be/app/UserHome?iss=https%3A%2F%2Fsecure.trg.telenet.be&session_hint=AUTHENTICATED,,,,,,cdn.pendo.io
securitymonitoring.telenet.be,404 Not Found,404,111,,,,,,,,,,,,,,,,,,,,80,http://securitymonitoring.telenet.be:80,http,,GET,84.199.64.206,/,-1189882634,84.199.64.206,,1,False,,text/html,,,,,,,
