input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_expired,final_url,csp_domains_,tls_mismatched,tls_subject_org_
webcast16-normal-gquic-useast1a.tiktokv.com,404 Not Found,404,146,webcast16-normal-gquic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,webcast16-normal-gquic-useast1a.tiktokv.com,443,https://webcast16-normal-gquic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.16.186.27,/,190856733,2.16.186.25,Nginx,8,False,,,,,,,
webcast16-normal-gquic-useast2a.tiktokv.com,404 Not Found,404,146,webcast16-normal-gquic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,webcast16-normal-gquic-useast2a.tiktokv.com,443,https://webcast16-normal-gquic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,23.53.41.241,/,190856733,23.53.42.65,Nginx,8,False,,,,,,,
webcast16-normal-gquic.tiktokv.com,Error,503,175,webcast16-normal-gquic.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,webcast16-normal-gquic.tiktokv.com,443,https://webcast16-normal-gquic.tiktokv.com:443,https,AkamaiGHost,text/html,GET,2.16.186.26,/,-2076690033,2.16.186.42,,5,False,,,,,,,
webcast16-normal-iquic-alisg.tiktokv.com,404 Not Found,404,146,webcast16-normal-iquic-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,webcast16-normal-iquic-alisg.tiktokv.com,443,https://webcast16-normal-iquic-alisg.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.11,/,190856733,23.53.41.241,Nginx,8,False,,,,,,,
webcast16-normal-iquic-useast1a.tiktokv.com,404 Not Found,404,146,webcast16-normal-iquic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,webcast16-normal-iquic-useast1a.tiktokv.com,443,https://webcast16-normal-iquic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.33,/,190856733,23.53.42.18,Nginx,8,False,,,,,,,
webcast16-normal-iquic-useast2a.tiktokv.com,404 Not Found,404,146,webcast16-normal-iquic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,webcast16-normal-iquic-useast2a.tiktokv.com,443,https://webcast16-normal-iquic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.49,/,190856733,23.53.42.9,Nginx,8,False,,,,,,,
webcast16-normal-iquic.tiktokv.com,404 Not Found,404,146,webcast16-normal-iquic.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,webcast16-normal-iquic.tiktokv.com,443,https://webcast16-normal-iquic.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.27,/,190856733,23.53.42.59,Nginx,8,False,,,,,,,
webcast16-normal-probe-alisg.tiktokv.com,404 Not Found,404,146,webcast16-normal-probe-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-normal-probe-alisg.tiktokv.com,443,https://webcast16-normal-probe-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.17.100.193,/,190856733,2.17.100.240,Nginx,8,False,,,,,,,
webcast16-normal-probe-useast1a.tiktokv.com,404 Not Found,404,146,webcast16-normal-probe-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-normal-probe-useast1a.tiktokv.com,443,https://webcast16-normal-probe-useast1a.tiktokv.com:443,https,nginx,text/html,GET,23.38.98.134,/,190856733,23.38.98.178,Nginx,8,False,,,,,,,
webcast16-normal-probe-useast2a.tiktokv.com,404 Not Found,404,146,webcast16-normal-probe-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-normal-probe-useast2a.tiktokv.com,443,https://webcast16-normal-probe-useast2a.tiktokv.com:443,https,nginx,text/html,GET,2.16.241.210,/,190856733,2.16.241.216,Nginx,8,False,,,,,,,
webcast16-normal-useast5.us.tiktokv.com,404 Not Found,404,162,webcast16-normal-useast5.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T00:00:00Z,2024-06-29T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8937238adccc688a2d6ab6f1406e536d,c668c34a58c45bc999f32680496da16996d5d1493d91dd01afe7ccc718c7dafd,True,ctls,webcast16-normal-useast5.us.tiktokv.com,443,https://webcast16-normal-useast5.us.tiktokv.com:443,https,nginx,text/html,GET,184.29.143.163,/,190856733,184.29.143.185,Nginx,8,False,,,,,,,
webcast16-normal.tiktokv.com,404 Not Found,404,146,webcast16-normal.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-normal.tiktokv.com,443,https://webcast16-normal.tiktokv.com:443,https,nginx,text/html,GET,80.67.82.16,/,190856733,80.67.82.32,Nginx,8,False,,,,,,,
webcast16-open-alisg.tiktokv.com,404 Not Found,404,146,webcast16-open-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-open-alisg.tiktokv.com,443,https://webcast16-open-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.23.7.27,/,1494302000,2.23.7.9,Nginx,8,False,,,,,,,
webcast16-tmp-normal-useast1a.tiktokv.com,404 Not Found,404,146,webcast16-tmp-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-tmp-normal-useast1a.tiktokv.com,443,https://webcast16-tmp-normal-useast1a.tiktokv.com:443,https,nginx,text/html,GET,104.126.37.136,/,190856733,104.126.37.177,Nginx,8,False,,,,,,,
webcast16-ws-alisg.tiktok.com,404 Not Found,404,146,webcast16-ws-alisg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,webcast16-ws-alisg.tiktok.com,443,https://webcast16-ws-alisg.tiktok.com:443,https,nginx,text/html,GET,95.101.111.185,/,1494302000,95.101.111.149,Nginx,8,False,,,,,,,
webcast16-ws-alisg.tiktokv.com,404 Not Found,404,146,webcast16-ws-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-ws-alisg.tiktokv.com,443,https://webcast16-ws-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.23.7.26,/,1494302000,2.23.7.42,Nginx,8,False,,,,,,,
webcast16-ws-c-alisg.tiktokv.com,404 Not Found,404,146,webcast16-ws-c-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-ws-c-alisg.tiktokv.com,443,https://webcast16-ws-c-alisg.tiktokv.com:443,https,nginx,text/html,GET,104.126.37.136,/,1494302000,104.126.37.138,Nginx,8,False,,,,,,,
webcast16-ws-c-va.tiktokv.com,404 Not Found,404,146,webcast16-ws-c-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-ws-c-va.tiktokv.com,443,https://webcast16-ws-c-va.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.161,/,1494302000,23.53.42.208,Nginx,8,False,,,,,,,
webcast16-ws-useast1a.tiktok.com,404 Not Found,404,146,webcast16-ws-useast1a.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,webcast16-ws-useast1a.tiktok.com,443,https://webcast16-ws-useast1a.tiktok.com:443,https,nginx,text/html,GET,95.101.111.138,/,1494302000,95.101.111.158,Nginx,8,False,,,,,,,
webcast16-ws-useast2a.tiktokv.com,404 Not Found,404,146,webcast16-ws-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-ws-useast2a.tiktokv.com,443,https://webcast16-ws-useast2a.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.186,/,1494302000,95.101.111.148,Nginx,8,False,,,,,,,
webcast16-ws-useast5.us.tiktok.com,404 Not Found,404,146,webcast16-ws-useast5.us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.us.tiktok.com,*.us.tiktok.com,us.tiktok.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",938fcd6bf51143b6e42dfb192c690aa0,39e4c3c4d814fcba786cbf387f60b219c22aec03182ef214b4c55372a604b8e3,True,ctls,webcast16-ws-useast5.us.tiktok.com,443,https://webcast16-ws-useast5.us.tiktok.com:443,https,nginx,text/html,GET,95.101.111.166,/,1494302000,95.101.111.137,Nginx,8,False,,,,,,,
webcast16-ws-useast5.us.tiktokv.com,404 Not Found,404,146,webcast16-ws-useast5.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T00:00:00Z,2024-06-29T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8937238adccc688a2d6ab6f1406e536d,c668c34a58c45bc999f32680496da16996d5d1493d91dd01afe7ccc718c7dafd,True,ctls,webcast16-ws-useast5.us.tiktokv.com,443,https://webcast16-ws-useast5.us.tiktokv.com:443,https,nginx,text/html,GET,23.43.85.216,/,1494302000,23.43.85.213,Nginx,8,False,,,,,,,
webcast16-ws.tiktokv.com,404 Not Found,404,146,webcast16-ws.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16-ws.tiktokv.com,443,https://webcast16-ws.tiktokv.com:443,https,nginx,text/html,GET,104.126.37.144,/,1494302000,104.126.37.137,Nginx,8,False,,,,,,,
webcast16.tiktokv.com,404 Not Found,404,146,webcast16.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,webcast16.tiktokv.com,443,https://webcast16.tiktokv.com:443,https,nginx,text/html,GET,2.16.241.197,/,190856733,2.16.241.211,Nginx,8,False,,,,,,,
webcast19-core-c-alisg.tiktokv.com,404 Not Found,404,146,webcast19-core-c-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-core-c-alisg.tiktokv.com,443,https://webcast19-core-c-alisg.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,1494302000,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast19-core-c-useast1a.tiktokv.com,404 Not Found,404,146,webcast19-core-c-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-core-c-useast1a.tiktokv.com,443,https://webcast19-core-c-useast1a.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,1494302000,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast19-core-c-useast2a.tiktokv.com,404 Not Found,404,146,webcast19-core-c-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-core-c-useast2a.tiktokv.com,443,https://webcast19-core-c-useast2a.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,1494302000,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast19-normal-c-useast1a.tiktokv.com,404 Not Found,404,146,webcast19-normal-c-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-normal-c-useast1a.tiktokv.com,443,https://webcast19-normal-c-useast1a.tiktokv.com:443,https,nginx,text/html,GET,146.75.122.73,/,190856733,146.75.122.73,Varnish,8,False,fastly,True,,,,,
webcast19-normal-iquic-alisg.tiktokv.com,404 Not Found,404,146,webcast19-normal-iquic-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-normal-iquic-alisg.tiktokv.com,443,https://webcast19-normal-iquic-alisg.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,190856733,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast19-normal-iquic-useast1a.tiktokv.com,404 Not Found,404,146,webcast19-normal-iquic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-normal-iquic-useast1a.tiktokv.com,443,https://webcast19-normal-iquic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,190856733,151.101.10.73,Varnish,8,False,fastly,True,,,,,
webcast19-normal-iquic-useast2a.tiktokv.com,404 Not Found,404,146,webcast19-normal-iquic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-normal-iquic-useast2a.tiktokv.com,443,https://webcast19-normal-iquic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,190856733,151.101.10.73,Varnish,8,False,fastly,True,,,,,
webcast19-normal-iquic.tiktokv.com,404 Not Found,404,146,webcast19-normal-iquic.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-normal-iquic.tiktokv.com,443,https://webcast19-normal-iquic.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,190856733,151.101.10.73,Varnish,8,False,fastly,True,,,,,
webcast19-normal-probe-useast2a.tiktokv.com,404 Not Found,404,146,webcast19-normal-probe-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-normal-probe-useast2a.tiktokv.com,443,https://webcast19-normal-probe-useast2a.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,190856733,146.75.118.73,Varnish,8,False,fastly,True,,,,,
webcast19-normal.tiktokv.com,404 Not Found,404,146,webcast19-normal.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,webcast19-normal.tiktokv.com,443,https://webcast19-normal.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,190856733,151.101.10.73,Varnish,8,False,fastly,True,,,,,
