input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url,location,tls_subject_org_
vpn.clario.co,BIG-IP logout page,200,5303,vpn.clario.co,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-09T23:59:59Z,CN=*.clario.co,*.clario.co,clario.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9093bc0cdcf68e026b462063a92aa507,0078eb006b85eb8252f21c3e2b5e00dba87ccb608684a8e57e3d188997c57f86,True,ctls,vpn.clario.co,,443,https://vpn.clario.co:443,https,BigIP,text/html,GET,91.196.156.126,/,878647854,213.160.140.158,HSTS,131,False,,,,https://vpn.clario.co/my.logout.php3?errorcode=19,,
webapi.clario.co,Not Found,404,1552,webapi.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,webapi.clario.co,cloudfront,443,https://webapi.clario.co:443,https,nginx,text/html,GET,13.32.99.71,/,-1840324437,13.32.99.20,Nginx,61,False,True,,,,,
webapi.sz.clario.co,403 Forbidden,403,146,webapi.sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-12T23:59:59Z,CN=sz.clario.co,sz.clario.co,*.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fadc632842d4ad2a4a1c9b2732f49e5d,21b48d1612a228cd8b29fe601b77314bd8aa87f298157ee3233da13eb459e715,True,ctls,webapi.sz.clario.co,cloudfront,443,https://webapi.sz.clario.co:443,https,nginx,text/html,GET,18.66.97.92,/,-1561873722,18.66.97.43,Nginx,8,False,True,,,,,
welcome.clario.co,Clario - Cybersecurity Software Made Simple,200,840644,clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,clario.co,cloudflare,443,https://welcome.clario.co:443,https,nginx,text/html,GET,104.16.83.103,/,-738705486,2606:4700::6810:5367,Sentry:5.5.0,2533,False,True,,https://p.adsymptotic.com,https://clario.co/,,
wfa.clario.co,BIG-IP logout page,200,5303,wfa.clario.co,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-09T23:59:59Z,CN=*.clario.co,*.clario.co,clario.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9093bc0cdcf68e026b462063a92aa507,0078eb006b85eb8252f21c3e2b5e00dba87ccb608684a8e57e3d188997c57f86,True,ctls,wfa.clario.co,,443,https://wfa.clario.co:443,https,BigIP,text/html,GET,213.160.140.158,/,878647854,91.196.156.126,HSTS,131,False,,,,https://wfa.clario.co/my.logout.php3?errorcode=19,,
wta.clario.co,Clario,200,719,wta.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,wta.clario.co,cloudfront,443,https://wta.clario.co:443,https,AmazonS3,text/html,GET,13.225.78.9,/,-1482667470,13.225.78.82,HSTS,5,False,True,,,,,
www.static.mackeeper.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.static.mackeeper.com:80,http,CloudFront,text/html,GET,52.222.236.69,/,313488501,52.222.236.50,Amazon Web Services,20,False,True,,,,,
www.statistic.mackeeper.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.statistic.mackeeper.com:80,http,CloudFront,text/html,GET,13.32.121.126,/,1311741582,13.32.121.119,Amazon Web Services,20,False,True,,,,,
www.sz.clario.co,403 Forbidden,403,146,sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-12T23:59:59Z,CN=sz.clario.co,sz.clario.co,*.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fadc632842d4ad2a4a1c9b2732f49e5d,21b48d1612a228cd8b29fe601b77314bd8aa87f298157ee3233da13eb459e715,True,ctls,sz.clario.co,cloudfront,443,https://www.sz.clario.co:443,https,nginx,text/html,GET,18.66.97.43,/,-1561873722,18.66.97.53,Nginx,8,False,True,,,https://sz.clario.co/,,
yapi.mackeeper.com,403 Forbidden,403,146,yapi.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T00:00:00Z,2024-03-25T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2bd0c36e33bf1a97367ea9e1f3505a35,be68dbca1711a4b9c8e0373d32c2363797b6213cee7b2b000e9723aaf447c571,True,ctls,yapi.mackeeper.com,,443,https://yapi.mackeeper.com:443,https,nginx,text/html,GET,18.207.84.77,/,1494302000,34.234.147.225,Nginx,8,False,,,,,,
zchat.account.clario.co,Zchat,200,941,zchat.account.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-12-30T23:59:59Z,CN=account.clario.co,account.clario.co,*.account.clario.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,776b95fb383972d2ced5c4bc90cbe2c7,0d5bd7d6c2289f65217c7dbdd04af3255920bf98f9fe59918a5c940dd4ba6525,True,ctls,zchat.account.clario.co,cloudfront,443,https://zchat.account.clario.co:443,https,AmazonS3,text/html,GET,52.222.236.88,/,262328522,52.222.236.15,Amazon Web Services,17,False,True,,,,,
zchat.account.mackeeper.com,Zchat,200,941,zchat.account.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-02T23:59:59Z,CN=account.mackeeper.com,account.mackeeper.com,*.account.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,137d155583be74ddb33ddd04cbc81e49,5fdd75b155d4c52f47ae2e9b127121708ef1ffed5e5c81cfa693b8817e70ce5a,True,ctls,zchat.account.mackeeper.com,cloudfront,443,https://zchat.account.mackeeper.com:443,https,AmazonS3,text/html,GET,52.222.236.88,/,262328522,52.222.236.91,Amazon Web Services,17,False,True,,,,,
zchat.account.sz.clario.co,Zchat,200,941,zchat.account.sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-11-29T23:59:59Z,CN=account.sz.clario.co,account.sz.clario.co,*.account.sz.clario.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,cf74d9a1153bb073bd5089cf58daddd5,a8d1415962c3dfb70d6d653da9bedd6ec2736bda2dc28f1ad8370e93bb9338b3,True,ctls,zchat.account.sz.clario.co,cloudfront,443,https://zchat.account.sz.clario.co:443,https,AmazonS3,text/html,GET,65.9.66.7,/,-1734252988,65.9.66.106,Amazon Web Services,17,False,True,,,,,
