input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,webserver,tls_expired,csp_domains_,final_url
digital-leap.nestle.com,Redirecting to login page...,200,960,digital-leap.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-19T00:00:00Z,2024-05-21T23:59:59Z,"CN=digital-leap.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",digital-leap.nestle.com,Nestlé Ltd,www.digital-leap.nestle.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b39cf3d7b35f9baef1206601557aab7e,b17594eeff6be9e969f17cc4dcd1ff99bcc7a263670067182249d769802b8ec9,ctls,digital-leap.nestle.com,azure,443,https://digital-leap.nestle.com:443,https,text/html,GET,40.118.100.127,/,-1427415860,40.118.100.127,Microsoft ASP.NET,22,False,True,,,,,
digitalmarketing.nestle.com,,503,691,,,,,,,,,,,,,,,,,,,,,incapsula,80,http://digitalmarketing.nestle.com:80,http,text/html,GET,192.230.66.95,/,-780180922,199.83.129.95,Imperva,1,False,True,,,,,
dispatcher.nestpay.nestle.com,This site is temporarily unavailable | Nestlé,403,36180,dispatcher.nestpay.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-24T19:14:58Z,2023-08-22T19:14:57Z,CN=prod6.edgeduck.io,prod6.edgeduck.io,,www.optifast.ch,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fdac7f2641b8757cd58dbdd35e922794,836eb104001ff8ce47b0ebce23b646a111839d5616f9f058a2d6709562b9f507,ctls,dispatcher.nestpay.nestle.com,,443,https://dispatcher.nestpay.nestle.com:443,https,text/html,GET,184.86.103.202,/,-1320984956,2a02:26f0:1700:11::b856:679b,HSTS,528,False,,,,,,
dqv.az.ciam.nestle.com,,404,21,dqv.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,dqv.az.ciam.nestle.com,azure,443,https://dqv.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
dragon.nestle.com,Olympe,200,3007,dragon.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-17T09:05:38Z,2023-08-15T09:05:37Z,CN=dragon.nestle.com,dragon.nestle.com,,dragon.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fed433e2468105ae0284f125ea97c917,8f3f48d4724dc6a0c6d2c6bb9693d7c3bd7f8a0a79f691b9000ea8a573b68d77,ctls,dragon.nestle.com,,443,https://dragon.nestle.com:443,https,text/html,GET,3.126.62.220,/,1494302000,18.195.93.196,HSTS,80,False,,,,,,
drupal-8-g-connector-carlos.az.ciam.nestle.com,,404,21,drupal-8-g-connector-carlos.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-8-g-connector-carlos.az.ciam.nestle.com,azure,443,https://drupal-8-g-connector-carlos.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal-carlos.az.ciam.nestle.com,,404,21,drupal-carlos.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-carlos.az.ciam.nestle.com,azure,443,https://drupal-carlos.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal-enrico.az.ciam.nestle.com,,404,21,drupal-enrico.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-enrico.az.ciam.nestle.com,azure,443,https://drupal-enrico.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal-standard.az.ciam.nestle.com,,404,21,drupal-standard.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-standard.az.ciam.nestle.com,azure,443,https://drupal-standard.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal-team1.az.ciam.nestle.com,,404,21,drupal-team1.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-team1.az.ciam.nestle.com,azure,443,https://drupal-team1.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal-team3.az.ciam.nestle.com,,404,21,drupal-team3.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-team3.az.ciam.nestle.com,azure,443,https://drupal-team3.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal-team4.az.ciam.nestle.com,,404,21,drupal-team4.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-team4.az.ciam.nestle.com,azure,443,https://drupal-team4.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal-team5.az.ciam.nestle.com,,404,21,drupal-team5.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal-team5.az.ciam.nestle.com,azure,443,https://drupal-team5.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
drupal.az.ciam.nestle.com,,404,21,drupal.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,drupal.az.ciam.nestle.com,azure,443,https://drupal.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
dv.apt.nestle.com,WebContentNotFound,404,321,dv.apt.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=dv.apt.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",dv.apt.nestle.com,Nestlé Ltd,www.dv.apt.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7d41d0109036b8f5131cf7831a86c3ff,3962e32397195da53ba5aeb373674aa9dd57b8f91df9caf6f134569652fd4747,ctls,dv.apt.nestle.com,,443,https://dv.apt.nestle.com:443,https,text/html,GET,13.107.246.45,/,1050447999,2620:1ec:4f:1::45,Azure Front Door,1,False,,,,,,
dv.packdash.nestle.com,WebContentNotFound,404,321,dv.packdash.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-08T00:00:00Z,2023-06-08T23:59:59Z,"CN=dv.packdash.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",dv.packdash.nestle.com,Nestlé Ltd,www.dv.packdash.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0705a7bd9202968046674c830ed53125,73867a41881ee5a928bad8bdf6fc304c8be82fc56872dc04207e6557677e4c40,ctls,dv.packdash.nestle.com,,443,https://dv.packdash.nestle.com:443,https,text/html,GET,13.107.237.45,/,-1740558459,2620:1ec:46::45,Azure Front Door,1,False,,,,,,
dv.psc.nestle.com,WebContentNotFound,404,321,dv.psc.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=dv.psc.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",dv.psc.nestle.com,Nestlé Ltd,www.dv.psc.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b00c0d8ac92531473d19eee1a67db978,34d193ab1709f2212547af429d452546d4d6e48585ec80cb812e50d16b7bdf33,ctls,dv.psc.nestle.com,,443,https://dv.psc.nestle.com:443,https,text/html,GET,13.107.237.45,/,-815841100,2620:1ec:4f:1::45,Azure Front Door,1,False,,,,,,
dv.qstatnet.nestle.com,WebContentNotFound,404,321,dv.qstatnet.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=dv.qstatnet.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",dv.qstatnet.nestle.com,Nestlé Ltd,www.dv.qstatnet.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fb7d2cca0b54a14a24550459594f6481,47c82cdccd7d24bf83076c5dc6293f9374323693734b8d5ec37bd070c2f51bda,ctls,dv.qstatnet.nestle.com,,443,https://dv.qstatnet.nestle.com:443,https,text/html,GET,13.107.237.45,/,-1774427568,2620:1ec:4f:1::45,Azure Front Door,1,False,,,,,,
e.nestle.com,redt3.cheetahmail.com OK,200,139,e.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2022-06-27T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.chtah.com, O=Cheetah Digital\, Inc., L=New York, ST=New York, C=US",*.chtah.com,"Cheetah Digital, Inc.",chtah.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad3b83afa9995c72de079778b309a725,2b0820380e6aef7176e741ad06e2bf5a7f47ce5eaafce28aa5a48ea2a4c9ace3,ctls,e.nestle.com,,443,https://e.nestle.com:443,https,text/html,GET,8.23.247.244,/,-1064755455,67.134.222.254,HSTS,9,False,,True,Apache,,,
ec.jobs.nestle.com,Empieza ahora tu carrera profesional | Nestlé Ecuador,200,246545,www.nestle.com.ec,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.nestle.com.ec,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3c20cec6575e5e759777d5140ee99c17,96298879406f1f02644a5683c8888ea05375ceecb7f06b41503ed0d29b43754f,ctls,www.nestle.com.ec,cloudflare,443,https://ec.jobs.nestle.com:443,https,text/html,GET,104.18.26.142,/,537786111,2606:4700::6812:1b8e,Varnish,4651,False,True,,cloudflare,,,https://www.nestle.com.ec/es/carreras
ecommerce.nestle.com,Error 401,401,688,ecommerce.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-02T10:05:19Z,2023-07-31T10:05:18Z,CN=prod11.edgeduck.io,prod11.edgeduck.io,,www.vitalproteins.pt,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d66e8035780cf8518eda8bf0bed26791,bc48a1cb25ac85fc63601d6ce3456e3838d05ed540ad48886ac742875d98f9f2,ctls,ecommerce.nestle.com,,443,https://ecommerce.nestle.com:443,https,text/html,GET,104.126.37.168,/,-1061055783,2a02:26f0:1700:11::b856:678f,Platform.sh,3,False,,,,,,
edc.nestle.com,External Data Management,200,10739,edc.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-05-05T14:02:04Z,2024-05-04T14:02:04Z,"emailAddress=ESPTBATGenericMail@es.nestle.com, CN=edc.nestle.com, OU=GLOBE, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=ESPTBATGenericMail@es.nestle.com",edc.nestle.com,Nestle,edc.nestle.com,"emailAddress=pki-security@nestle.com, CN=Nestle SHA2 Internal Subordinate CA4, OU=IS/IT, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=pki-security@nestle.com",Nestle SHA2 Internal Subordinate CA4,Nestle,8bbddfb83c47787ec95f9ee4d5ada2b1,b15d224b95293c1b0550c10bceef923abd594b3724834f1d61dfc3e0d6d62329,ctls,edc.nestle.com,azure,443,https://edc.nestle.com:443,https,text/html,GET,20.50.64.26,/,-494211620,20.50.64.26,,16,False,True,,,,,
elastic.az.ciam.nestle.com,,404,21,elastic.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,elastic.az.ciam.nestle.com,azure,443,https://elastic.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
elastic.dev.az.ciam.nestle.com,401 Authorization Required,401,172,elastic.dev.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-22T06:15:54Z,2023-08-20T06:15:53Z,CN=elastic.dev.az.ciam.nestle.com,elastic.dev.az.ciam.nestle.com,,elastic.dev.az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c543def2ce4944639b605f7c1038e3cd,7d74182e10c02c1785a725729137d5c5e7a24e83265d6aff3ddedfca4756ec76,ctls,elastic.dev.az.ciam.nestle.com,azure,443,https://elastic.dev.az.ciam.nestle.com:443,https,text/html,GET,40.68.121.103,/,-1710455754,40.68.121.103,HSTS,8,False,True,,,,,
emenab2b.nestle.com,Nestle Site,200,9945,emenab2b.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2022-11-03T00:00:00Z,2023-11-03T23:59:59Z,"CN=emenab2b.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",emenab2b.nestle.com,Nestlé Ltd,www.emenab2b.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3aa9697aa9be48da7f4656b861c69959,f3d36c594dbecc9c8a498687e22c98a4a3c0416bdc50f528b7092f2d912cf9fa,ctls,emenab2b.nestle.com,azure,443,https://emenab2b.nestle.com:443,https,text/html,GET,13.80.174.77,/,-1840324437,13.80.174.77,SAP Commerce Cloud,258,False,True,,*,,,https://emenab2b.nestle.com/nestle/login?clear=true
employsuretesting.factory.nestle.com,Web Site Not Found,404,970,employsuretesting.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,employsuretesting.factory.nestle.com,cloudflare,443,https://employsuretesting.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
enterpriseenrollment.aoa.nestle.com,Microsoft Intune admin center,200,39496,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,ctls,intune.microsoft.com,azure,443,https://enterpriseenrollment.aoa.nestle.com:443,https,text/html,GET,13.74.111.192,/,1631801191,13.74.111.192,HSTS,4,False,True,,,,,https://intune.microsoft.com/
enterpriseenrollment.ch.nestle.com,Microsoft Intune admin center,200,39496,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,ctls,intune.microsoft.com,azure,443,https://enterpriseenrollment.ch.nestle.com:443,https,text/html,GET,52.236.189.96,/,1631801191,52.236.189.96,HSTS,4,False,True,,,,,https://intune.microsoft.com/
enterpriseenrollment.nestle.com,Microsoft Intune admin center,200,39496,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,ctls,intune.microsoft.com,,443,https://enterpriseenrollment.nestle.com:443,https,text/html,GET,20.91.147.72,/,1631801191,20.91.147.72,HSTS,4,False,,,,,,https://intune.microsoft.com/
enterpriseregistration.ams.nestle.com,Service,404,1565,enterpriseregistration.ams.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-05-17T10:06:53Z,2024-05-11T10:06:53Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 01, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 01,Microsoft Corporation,9c63f59aa24f3f22874d7ea3998b82bd,894d8730e2e4c7c06b0d207438c8957cbd4aaae151221772f9a4db78085bdfc6,ctls,enterpriseregistration.ams.nestle.com,azure,443,https://enterpriseregistration.ams.nestle.com:443,https,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,True,True,,,,
enterpriseregistration.aoa.nestle.com,Service,404,1565,enterpriseregistration.aoa.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-05-17T10:06:53Z,2024-05-11T10:06:53Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 01, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 01,Microsoft Corporation,9c63f59aa24f3f22874d7ea3998b82bd,894d8730e2e4c7c06b0d207438c8957cbd4aaae151221772f9a4db78085bdfc6,ctls,enterpriseregistration.aoa.nestle.com,azure,443,https://enterpriseregistration.aoa.nestle.com:443,https,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,True,True,,,,
enterpriseregistration.cs.nestle.com,Service,404,1565,enterpriseregistration.cs.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-05-17T10:06:53Z,2024-05-11T10:06:53Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 01, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 01,Microsoft Corporation,9c63f59aa24f3f22874d7ea3998b82bd,894d8730e2e4c7c06b0d207438c8957cbd4aaae151221772f9a4db78085bdfc6,ctls,enterpriseregistration.cs.nestle.com,azure,443,https://enterpriseregistration.cs.nestle.com:443,https,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,True,True,,,,
enterpriseregistration.eur.nestle.com,Service,404,1565,enterpriseregistration.eur.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-05-17T10:06:53Z,2024-05-11T10:06:53Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 01, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 01,Microsoft Corporation,9c63f59aa24f3f22874d7ea3998b82bd,894d8730e2e4c7c06b0d207438c8957cbd4aaae151221772f9a4db78085bdfc6,ctls,enterpriseregistration.eur.nestle.com,azure,443,https://enterpriseregistration.eur.nestle.com:443,https,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,True,True,,,,
