input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_subject_org_,cdn_name,content_type,cdn,favicon,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_
jg-partners.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://jg-partners.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
kaesakuratsubuyaki.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://kaesakuratsubuyaki.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
lbs-navi-server-sz-7.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://lbs-navi-server-sz-7.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
lifelinks.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://lifelinks.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,18.66.122.57,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
mailings.sidn.nl,,204,,mailings.sidn.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-19T15:51:04Z,2025-03-19T15:51:03Z,CN=mailings.sidn.nl,mailings.sidn.nl,mailings.sidn.nl,"CN=R10, O=Let's Encrypt, C=US",R10,Let's Encrypt,98812a78250ae208752dd3939fe1aaa6,78bbb241948ccdcd623189e8b192d6f52f090bcd6a130dc631fd1fb0bee618ca,ctls,mailings.sidn.nl,443,https://mailings.sidn.nl,https,Spotler,GET,46.31.51.35,/,/favicon.ico,2a02:23e8:200::49:154,HSTS,1,False,other,0,,,,,,,,,
miprometheus.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://miprometheus.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
mmr-zphvchofgcalyhi3.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://mmr-zphvchofgcalyhi3.survey.sidn.nl,https,cloudflare,GET,13.227.219.66,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:2200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
mori.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://mori.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
mta-sts.sidn.nl,403 Forbidden,403,199,mta-sts.sidn.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-27T11:26:17Z,2025-04-27T11:26:16Z,CN=mta-sts.sidn.nl,mta-sts.sidn.nl,mta-sts.sidn.nl,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,db6c0aa215aeb50d4d9361170b1d5a02,c1bf40625714940dd98d4599e29d3525057f951a701444be16b3bdd3d83621e2,ctls,mta-sts.sidn.nl,443,https://mta-sts.sidn.nl,https,Apache,GET,94.198.159.35,/,/favicon.ico,2a00:d78:0:712:94:198:159:35,HSTS,8,False,error,0,,,text/html,,,,,,
mta11v1.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://mta11v1.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:9e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
mymagic.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://mymagic.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
myphonedesktop.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://myphonedesktop.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
nlnog.sidn.nl,Introduction - NLNOG RING,200,8331,ring.nlnog.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-13T13:54:34Z,2025-05-14T13:54:33Z,CN=ring.nlnog.net,ring.nlnog.net,ring.nlnog.net,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,da438e6208a96856faeeb00cf63e0877,a9f6719709ce6125917fa5c86e2c489a21a61d1b49f2a1b03cf20040c508a7c3,ctls,ring.nlnog.net,80,http://nlnog.sidn.nl,http,Apache/2.4.52 (Ubuntu),GET,193.176.144.164,/,/favicon.ico,2a00:d78:0:fd:193:176:144:164,Ubuntu,173,False,other,0,,,text/html,,1598162924,,,https://ring.nlnog.net/,
novotest01.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://novotest01.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:dc00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
onpride23.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://onpride23.survey.sidn.nl,https,cloudflare,GET,13.227.219.66,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
opusa23-cookies.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://opusa23-cookies.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:b200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
pgg3vs.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://pgg3vs.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
portal.sidn.nl,Submit Form,200,1535,sso.connect.pingidentity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-11-20T00:00:00Z,2025-11-19T23:59:59Z,"CN=sso.connect.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",sso.connect.pingidentity.com,sso.connect.pingidentity.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f7a547769898cdfe869bbf0ac2eb988c,d796fb8324209caf7861fda3dce70759a93be3150036691f1d6aeec770df69b4,ctls,sso.connect.pingidentity.com,443,https://portal.sidn.nl,https,,GET,94.198.154.203,/,/sso/assets/images/favicon.ico,2a00:d78:0:b001:94:198:154:203,HSTS,26,False,nonerror,0,Ping Identity Corporation,,text/html,,,,,https://sso.connect.pingidentity.com/sso/sp/initsso?saasid=d4c6830e-af0b-48a6-b846-d28ffc54d4a3&idpid=sidn,
preview.events.sidn.nl,,247,609,preview.events.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=preview.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",preview.sidn.nl,preview.staging.sidnlabs.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,5cb73ba5eac7ae675b0cb7cf77d12c7e,1b73b527c67e017ab2da5b0e486615d44f2d3d95cc210ede267db56567b390d0,ctls,preview.events.sidn.nl,443,https://preview.events.sidn.nl,https,openresty,GET,34.111.90.63,/,/favicon.ico,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
preview.registrars.sidn.nl,,247,613,preview.registrars.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=preview.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",preview.sidn.nl,preview.staging.sidnlabs.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,5cb73ba5eac7ae675b0cb7cf77d12c7e,1b73b527c67e017ab2da5b0e486615d44f2d3d95cc210ede267db56567b390d0,ctls,preview.registrars.sidn.nl,443,https://preview.registrars.sidn.nl,https,openresty,GET,34.111.90.63,/,,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
preview.sidn.nl,,247,602,preview.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=preview.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",preview.sidn.nl,preview.staging.sidnlabs.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,5cb73ba5eac7ae675b0cb7cf77d12c7e,1b73b527c67e017ab2da5b0e486615d44f2d3d95cc210ede267db56567b390d0,ctls,preview.sidn.nl,443,https://preview.sidn.nl,https,openresty,GET,34.111.90.63,/,,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
preview.staging.events.sidn.nl,,247,617,preview.staging.events.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=preview.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",preview.sidn.nl,preview.staging.sidnlabs.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,5cb73ba5eac7ae675b0cb7cf77d12c7e,1b73b527c67e017ab2da5b0e486615d44f2d3d95cc210ede267db56567b390d0,ctls,preview.staging.events.sidn.nl,443,https://preview.staging.events.sidn.nl,https,openresty,GET,34.111.90.63,/,,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
preview.staging.registrars.sidn.nl,,247,621,preview.staging.registrars.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=preview.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",preview.sidn.nl,preview.staging.sidnlabs.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,5cb73ba5eac7ae675b0cb7cf77d12c7e,1b73b527c67e017ab2da5b0e486615d44f2d3d95cc210ede267db56567b390d0,ctls,preview.staging.registrars.sidn.nl,443,https://preview.staging.registrars.sidn.nl,https,openresty,GET,34.111.90.63,/,/favicon.ico,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
preview.staging.sidn.nl,,247,610,preview.staging.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=preview.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",preview.sidn.nl,preview.staging.sidnlabs.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,5cb73ba5eac7ae675b0cb7cf77d12c7e,1b73b527c67e017ab2da5b0e486615d44f2d3d95cc210ede267db56567b390d0,ctls,preview.staging.sidn.nl,443,https://preview.staging.sidn.nl,https,openresty,GET,34.111.90.63,/,,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
primmr-zcqzmupemofkpj4b.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://primmr-zcqzmupemofkpj4b.survey.sidn.nl,http,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
prod-internaldb-users.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://prod-internaldb-users.survey.sidn.nl,http,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
publications.sidn.nl,Nieuws & blogs | SIDN,200,135356,www.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",sidn.nl,www.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,87251f402788885b40a61731e9543d88,b49ef7f70f8e978c44f7fabcc15d8547e858f41178989f2d601dde8ef34a24b5,ctls,www.sidn.nl,443,https://publications.sidn.nl,https,openresty,GET,34.91.215.247,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,34.91.215.247,OpenResty,2329,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,-1841151475,,,https://www.sidn.nl/nieuws-en-blogs,https://*.googletagmanager.com
rdap.api.sidn.nl,,404,63,rdap.api.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=rdap.api.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",rdap.api.sidn.nl,rdap.api.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,ba18e2a67577f6d713b856ba1bd9d5be,334e6f24c1fa710f8b98368744f98a1b5b709af1073e12462c2ec4d5fa422f7a,ctls,rdap.api.sidn.nl,443,https://rdap.api.sidn.nl,https,openresty,GET,34.120.237.201,/,/favicon.ico,2600:1901:0:d2f4::,OpenResty,1,False,nonerror,0,Stichting Internet Domeinregistratie Nederland,google,application/json,True,,,,,
rdap.sidn.nl,RDAP,200,1662,rdap.sidn.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-11-11T00:00:00Z,2025-11-11T23:59:59Z,"CN=rdap.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",rdap.sidn.nl,rdap.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,1a8001b97d408984f8d67215020d503c,5f90e75bbb24cf50c94c91fc48d9e72a98780827a5e2d9c2afb161cca811ce57,ctls,rdap.sidn.nl,443,https://rdap.sidn.nl,https,,GET,94.198.154.206,/,/favicon.ico,2a00:d78:0:b001:94:198:154:206,HSTS,39,False,nonerror,0,Stichting Internet Domeinregistratie Nederland,,text/html,,,,,,
register-21.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://register-21.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:e400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
registrars.sidn.nl,,247,605,registrars.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=registrars.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",registrars.sidn.nl,registrars.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,bcc5bb9f95a3481753261d35e5c4d1de,dc9760ffc04866aa5002ef2a1a69fab73104c41e281e9d941e58936e11b9a3db,ctls,registrars.sidn.nl,443,https://registrars.sidn.nl,https,openresty,GET,34.111.90.63,/,/favicon.ico,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
