input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_self_signed,tls_mismatched,final_url,tls_expired,tls_wildcard_certificate,csp_domains_
share.thomsonreuters.com,,403,243,share.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-27T00:00:00Z,2024-04-26T23:59:59Z,"CN=share.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",share.thomsonreuters.com,share.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3f5d644539b3661e95ae38f2c269cb33,2dd872499eb3496f6f67d075541862521caa9a11afe399e4c4aa37feb072dfae,ctls,share.thomsonreuters.com,cloudfront,443,https://share.thomsonreuters.com:443,https,AmazonS3,application/xml,GET,18.66.97.19,/,1808560589,2600:9000:223c:1800:8:96c5:e500:93a1,Amazon Web Services,2,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-29-1077.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-29-1077.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-29-1077.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-29-1077.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-32-6.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-32-6.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-32-6.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-32-6.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-34-16.ctrack.thomsonreuters.com,404 Not Found,404,179,shared-amq-1-34-16.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=flcms-amq-auto.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",flcms-amq-auto.ctrack.thomsonreuters.com,flpup-qa.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0436f77486f32c2cb9ba2ef8a1fa0cd8,5cc781a9be5c16033ca88223661db6b3fab44b85a3272ec215f6993deacac9dd,ctls,shared-amq-1-34-16.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-34-16.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,-1646985303,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,True,,,,
shared-amq-1-34-21.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-34-21.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-34-21.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-34-21.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-37-0.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-37-0.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-37-0.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-37-0.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-38-0.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-38-0.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-38-0.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-38-0.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-38-1.ctrack.thomsonreuters.com,404 Not Found,404,179,shared-amq-1-38-1.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=flcms-amq-auto.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",flcms-amq-auto.ctrack.thomsonreuters.com,flpup-qa.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0436f77486f32c2cb9ba2ef8a1fa0cd8,5cc781a9be5c16033ca88223661db6b3fab44b85a3272ec215f6993deacac9dd,ctls,shared-amq-1-38-1.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-38-1.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,-1646985303,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,True,,,,
shared-amq-1-40-0.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-40-0.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-40-0.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-40-0.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-40-1.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-40-1.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-40-1.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-40-1.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-40-3.ctrack.thomsonreuters.com,404 Not Found,404,179,shared-amq-1-40-3.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=flcms-amq-auto.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",flcms-amq-auto.ctrack.thomsonreuters.com,flpup-qa.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0436f77486f32c2cb9ba2ef8a1fa0cd8,5cc781a9be5c16033ca88223661db6b3fab44b85a3272ec215f6993deacac9dd,ctls,shared-amq-1-40-3.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-40-3.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,-1646985303,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,True,,,,
shared-amq-1-40-4.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-40-4.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-40-4.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-40-4.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-40-5.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-40-5.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-40-5.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-40-5.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-1-41-0.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-1-41-0.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-1-41-0.ctrack.thomsonreuters.com,azure,443,https://shared-amq-1-41-0.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-amq-alabama.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-amq-alabama.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-amq-alabama.ctrack.thomsonreuters.com,azure,443,https://shared-amq-alabama.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-32-6.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-32-6.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-32-6.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-32-6.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-34-16.ctrack.thomsonreuters.com,404 Not Found,404,179,shared-dpm-1-34-16.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=flcms-amq-auto.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",flcms-amq-auto.ctrack.thomsonreuters.com,flpup-qa.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0436f77486f32c2cb9ba2ef8a1fa0cd8,5cc781a9be5c16033ca88223661db6b3fab44b85a3272ec215f6993deacac9dd,ctls,shared-dpm-1-34-16.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-34-16.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,-1646985303,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,True,,,,
shared-dpm-1-34-21.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-34-21.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-34-21.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-34-21.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-37-0.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-37-0.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-37-0.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-37-0.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-38-3.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-38-3.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-38-3.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-38-3.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-39-0.ctrack.thomsonreuters.com,404 Not Found,404,179,shared-dpm-1-39-0.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=flcms-amq-auto.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",flcms-amq-auto.ctrack.thomsonreuters.com,flpup-qa.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0436f77486f32c2cb9ba2ef8a1fa0cd8,5cc781a9be5c16033ca88223661db6b3fab44b85a3272ec215f6993deacac9dd,ctls,shared-dpm-1-39-0.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-39-0.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,-1646985303,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,True,,,,
shared-dpm-1-40-0.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-40-0.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-40-0.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-40-0.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-40-3.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-40-3.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-40-3.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-40-3.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-40-4.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-40-4.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-40-4.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-40-4.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
shared-dpm-1-40-5.ctrack.thomsonreuters.com,403 Forbidden,403,179,shared-dpm-1-40-5.ctrack.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=shared-amq-1-29-1077.ctrack.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",shared-amq-1-29-1077.ctrack.thomsonreuters.com,shared-es8.ctrack.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,16318bd661afd7c2a9f04be1aa96ffa5,597d9672a9b2bcea3826071cc443cd1be2211e887f4e54792fb25baafae1d7b4,ctls,shared-dpm-1-40-5.ctrack.thomsonreuters.com,azure,443,https://shared-dpm-1-40-5.ctrack.thomsonreuters.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.62.81.183,/,1525958878,20.62.81.183,,8,False,True,Thomson Reuters Corporation,,,,,,
