new,host,a,soa,status_code,cdn,cdn-name,cname,mx,aaaa,ns,has_internal_ips,internal_ips,txt,caa
,www.mein.ayyildiz.de,194.245.166.3,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,mein.ayyildiz.de,,,,,,,
,www.mnpreminder.o2online.de,62.146.108.78,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,www.nettokom.de,194.245.170.17,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,www.netzclub.net,"185.159.110.7, 62.216.162.10","ns1.p09.dynect.net, hostmaster.sevenval.net",NOERROR,,,stricttls.eu.wao.zone,,,,,,,
,www.next.telefonica.de,,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,www.norma-mobil.de,80.237.130.36,"ns41.domaincontrol.com, dns.jomax.net",NOERROR,,,,,2a01:488:42:1000:50ed:8224:ffd7:e2dc,,,,,
,www.nova-mobil.de,194.245.170.18,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.o2.com,51.104.149.90,"n1.02.net, hostmaster.02.net",NOERROR,True,azure,,,,,,,,
,www.o2.de,82.113.101.129,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.o2business.de,82.113.101.169,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,o2business.de,mailserver1.viaginterkom.de,,"ns1.o2online.de, ns2.o2online.de, ns3.o2online.de",,,"2h225ryvxzqqbmd840h9m4ls98k0268n, f8g5j7lhgzrvsrdy175jzl2syw572fq6, facebook-domain-verification=gn31a6oy7ymtg062orhbl5syd5wbc9",
,www.o2online.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.o2service.de,212.23.125.160,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.o2spin.de,217.111.103.102,"ns2.syzygy.de, hostmaster.syzygy.de",NOERROR,,,,,,,,,,
,www.omnichannel.telefonica.de,80.72.141.90,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,omnichannel.telefonica.de,,,,,,,
,www.onlineservice.o2business.de,109.69.98.249,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.ortelmobile.de,213.95.36.174,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,www.prev.webviews.o2online.de,"18.184.223.90, 52.57.11.105","ns-1663.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,www.promoplanner.o2business.de,217.111.103.60,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.rechnung.telefonica.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,www.o2online.de,,,,,,,
,www.scs.blauworld.de,78.46.156.196,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,www.sk.o2.com,160.218.168.20,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,"ns2.tel.cz, dns.iol.cz",,,,
,www.statements.telefonica.de,213.95.181.18,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,statements.telefonica.de,,,,,,,
,www.telefonica.de,213.95.181.12,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,2001:780:138:547::d55f:b50c,"ns-2.mediaways.net, ns-3.mediaways.net, ns.mediaways.net",,,,
,www.tippspiel.ayyildiz.de,161.35.209.241,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.track.o2.de,82.113.101.162,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.turkei-sim.de,212.23.125.181,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,www.ueberaschung.o2.de,"141.101.90.96, 141.101.90.98, 141.101.90.99, 141.101.90.97","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,www.ueberaschung.o2.de.cdn.cloudflare.net,,"2a06:98c1:3200::90:2, 2a06:98c1:3200::90:1, 2a06:98c1:3200::90:3, 2a06:98c1:3200::90:0",,,,,
,www.vertriebspartner.de.o2.com,217.111.103.185,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,vertriebspartner.de.o2.com,,,,,,,
,www.webstatistics.telefonica.de,213.95.181.19,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,webstatistics.telefonica.de,,,,,,,
,www.whatsappsim.de,,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,www.zufriedenheit.aetkasmart.de,,"ns-1002.awsdns-61.net, admin.medallia.com",NOERROR,,,"smile-smile-survey-lb1.cname.ger.medallia.eu, survey-lb1.fra1.medallia.eu",,,,,,,
,www.zufriedenheit.alditalk-kundenbetreuung.de,147.75.180.92,"ns-1002.awsdns-61.net, admin.medallia.com",NOERROR,,,"smile-smile-survey-lb1.cname.ger.medallia.eu, survey-lb1.fra1.medallia.eu",,,"ns-1002.awsdns-61.net, ns-1113.awsdns-11.org, ns-1666.awsdns-16.co.uk, ns-269.awsdns-33.com",,,,
,www.zufriedenheit.ayyildiz.de,147.75.180.92,"ns-1002.awsdns-61.net, admin.medallia.com",NOERROR,,,"smile-smile-survey-lb1.cname.ger.medallia.eu, survey-lb1.fra1.medallia.eu",,,,,,v=spf1 ip4:199.102.176.0/22 ip4:64.124.157.0/24 ip4:147.75.176.0/20 ip4:147.75.240.0/20 ip4:13.55.19.192 ip4:13.55.127.37 ip4:52.222.55.156 ip4:52.222.6.146 ip4:54.210.19.248 ip4:13.54.117.251 ip4:52.222.91.187 ip4:52.61.56.140 ip4:52.222.103.228 ~all,
,www.zufriedenheit.blau.de,147.75.180.92,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,www.zufriedenheit.nettokom.de,147.75.180.92,"ns-1002.awsdns-61.net, admin.medallia.com",NOERROR,,,"smile-smile-survey-lb1.cname.ger.medallia.eu, survey-lb1.fra1.medallia.eu",,,,,,v=spf1 ip4:199.102.176.0/22 ip4:64.124.157.0/24 ip4:147.75.176.0/20 ip4:147.75.240.0/20 ip4:13.55.19.192 ip4:13.55.127.37 ip4:52.222.55.156 ip4:52.222.6.146 ip4:54.210.19.248 ip4:13.54.117.251 ip4:52.222.91.187 ip4:52.61.56.140 ip4:52.222.103.228 ~all,
,www.zufriedenheit.nova-mobil.de,147.75.180.92,"ns-1002.awsdns-61.net, admin.medallia.com",NOERROR,,,"smile-smile-survey-lb1.cname.ger.medallia.eu, survey-lb1.fra1.medallia.eu",,,,,,v=spf1 ip4:199.102.176.0/22 ip4:64.124.157.0/24 ip4:147.75.176.0/20 ip4:147.75.240.0/20 ip4:13.55.19.192 ip4:13.55.127.37 ip4:52.222.55.156 ip4:52.222.6.146 ip4:54.210.19.248 ip4:13.54.117.251 ip4:52.222.91.187 ip4:52.61.56.140 ip4:52.222.103.228 ~all,
,www.zufriedenheit.whatsappsim.de,147.75.180.92,"ns-1002.awsdns-61.net, admin.medallia.com",NOERROR,,,"smile-smile-survey-lb1.cname.ger.medallia.eu, survey-lb1.fra1.medallia.eu",,,,,,v=spf1 ip4:199.102.176.0/22 ip4:64.124.157.0/24 ip4:147.75.176.0/20 ip4:147.75.240.0/20 ip4:13.55.19.192 ip4:13.55.127.37 ip4:52.222.55.156 ip4:52.222.6.146 ip4:54.210.19.248 ip4:13.54.117.251 ip4:52.222.91.187 ip4:52.61.56.140 ip4:52.222.103.228 ~all,
,www2.base.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,www.o2online.de,,,,,,,
,www2.sk.o2.com,160.218.168.20,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,"dns.iol.cz, ns2.tel.cz",,,,
,x2valor.net.de.o2.com,82.113.122.101,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,x3e37b640.static.telefonica.de,62.55.182.64,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b641.static.telefonica.de,62.55.182.65,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b642.static.telefonica.de,62.55.182.66,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b643.static.telefonica.de,62.55.182.67,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b645.static.telefonica.de,62.55.182.69,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b650.static.telefonica.de,62.55.182.80,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b652.static.telefonica.de,62.55.182.82,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b653.static.telefonica.de,62.55.182.83,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b654.static.telefonica.de,62.55.182.84,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b662.static.telefonica.de,62.55.182.98,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b663.static.telefonica.de,62.55.182.99,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b665.static.telefonica.de,62.55.182.101,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b670.static.telefonica.de,62.55.182.112,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,x3e37b671.static.telefonica.de,62.55.182.113,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b672.static.telefonica.de,62.55.182.114,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b673.static.telefonica.de,62.55.182.115,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b674.static.telefonica.de,62.55.182.116,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x3e37b675.static.telefonica.de,62.55.182.117,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x4d033.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x4d04c.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x4d0719100.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x4d0a000.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x4db160357.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x4db4189b.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x4db8d00add.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x4dbf042.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x4e369d.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x55b69f01.static.telefonica.de,85.182.159.1,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b69f02.static.telefonica.de,85.182.159.2,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,x55b69f03.static.telefonica.de,85.182.159.3,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b69f04.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc01.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc02.static.telefonica.de,85.182.220.2,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc03.static.telefonica.de,85.182.220.3,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc05.static.telefonica.de,85.182.220.5,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc11.static.telefonica.de,85.182.220.17,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc12.static.telefonica.de,85.182.220.18,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc13.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc14.static.telefonica.de,85.182.220.20,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x55b6dc15.static.telefonica.de,85.182.220.21,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc21.static.telefonica.de,85.182.220.33,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc22.static.telefonica.de,85.182.220.34,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc23.static.telefonica.de,85.182.220.35,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc24.static.telefonica.de,85.182.220.36,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc30.static.telefonica.de,85.182.220.48,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc31.static.telefonica.de,85.182.220.49,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc32.static.telefonica.de,85.182.220.50,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc35.static.telefonica.de,85.182.220.53,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc40.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc41.static.telefonica.de,85.182.220.65,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc43.static.telefonica.de,85.182.220.67,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc44.static.telefonica.de,85.182.220.68,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc45.static.telefonica.de,85.182.220.69,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc50.static.telefonica.de,85.182.220.80,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc51.static.telefonica.de,85.182.220.81,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc52.static.telefonica.de,85.182.220.82,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc53.static.telefonica.de,85.182.220.83,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc54.static.telefonica.de,85.182.220.84,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc55.static.telefonica.de,85.182.220.85,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc60.static.telefonica.de,85.182.220.96,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x55b6dc63.static.telefonica.de,85.182.220.99,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc65.static.telefonica.de,85.182.220.101,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc70.static.telefonica.de,85.182.220.112,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc71.static.telefonica.de,85.182.220.113,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc72.static.telefonica.de,85.182.220.114,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc73.static.telefonica.de,85.182.220.115,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc74.static.telefonica.de,85.182.220.116,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc75.static.telefonica.de,85.182.220.117,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc80.static.telefonica.de,85.182.220.128,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc81.static.telefonica.de,85.182.220.129,,NOERROR,,,,,,,,,,
,x55b6dc82.static.telefonica.de,85.182.220.130,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x55b6dc84.static.telefonica.de,85.182.220.132,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc90.static.telefonica.de,85.182.220.144,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc91.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc92.static.telefonica.de,85.182.220.146,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,x55b6dc93.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dc95.static.telefonica.de,85.182.220.149,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dca0.static.telefonica.de,85.182.220.160,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dca1.static.telefonica.de,85.182.220.161,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dca2.static.telefonica.de,85.182.220.162,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dca3.static.telefonica.de,85.182.220.163,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dca4.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcb1.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcb2.static.telefonica.de,85.182.220.178,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcc0.static.telefonica.de,85.182.220.192,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,x55b6dcc1.static.telefonica.de,85.182.220.193,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcc2.static.telefonica.de,85.182.220.194,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x55b6dcc3.static.telefonica.de,85.182.220.195,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcd0.static.telefonica.de,85.182.220.208,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcd1.static.telefonica.de,85.182.220.209,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcd2.static.telefonica.de,85.182.220.210,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcd4.static.telefonica.de,85.182.220.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dce0.static.telefonica.de,85.182.220.224,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dce1.static.telefonica.de,85.182.220.225,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dce2.static.telefonica.de,85.182.220.226,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dce3.static.telefonica.de,85.182.220.227,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dce4.static.telefonica.de,85.182.220.228,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcf0.static.telefonica.de,85.182.220.240,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcf1.static.telefonica.de,85.182.220.241,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcf3.static.telefonica.de,85.182.220.243,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dcf4.static.telefonica.de,85.182.220.244,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd00.static.telefonica.de,85.182.221.0,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd01.static.telefonica.de,85.182.221.1,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd02.static.telefonica.de,85.182.221.2,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,x55b6dd03.static.telefonica.de,85.182.221.3,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd04.static.telefonica.de,85.182.221.4,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd05.static.telefonica.de,85.182.221.5,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd10.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd11.static.telefonica.de,85.182.221.17,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd12.static.telefonica.de,85.182.221.18,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd13.static.telefonica.de,85.182.221.19,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd20.static.telefonica.de,85.182.221.32,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd22.static.telefonica.de,85.182.221.34,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd23.static.telefonica.de,85.182.221.35,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd24.static.telefonica.de,85.182.221.36,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd25.static.telefonica.de,85.182.221.37,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd30.static.telefonica.de,85.182.221.48,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
,x55b6dd31.static.telefonica.de,85.182.221.49,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd32.static.telefonica.de,85.182.221.50,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,x55b6dd33.static.telefonica.de,85.182.221.51,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
,x55b6dd35.static.telefonica.de,85.182.221.53,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd40.static.telefonica.de,85.182.221.64,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,x55b6dd41.static.telefonica.de,85.182.221.65,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd42.static.telefonica.de,85.182.221.66,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd44.static.telefonica.de,85.182.221.68,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd50.static.telefonica.de,85.182.221.80,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd51.static.telefonica.de,85.182.221.81,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd52.static.telefonica.de,85.182.221.82,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd60.static.telefonica.de,85.182.221.96,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd61.static.telefonica.de,85.182.221.97,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd62.static.telefonica.de,85.182.221.98,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd65.static.telefonica.de,85.182.221.101,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd72.static.telefonica.de,85.182.221.114,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd73.static.telefonica.de,85.182.221.115,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd74.static.telefonica.de,85.182.221.116,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd80.static.telefonica.de,85.182.221.128,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd82.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd83.static.telefonica.de,85.182.221.131,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd84.static.telefonica.de,85.182.221.132,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,x55b6dd91.static.telefonica.de,85.182.221.145,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
,x55b6dd92.static.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
