input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url,csp_domains_
prod1.res.next.airbnb.com,Invalid URL,400,209,,,,,,,,,,,,,,,,,,,,,80,http://prod1.res.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-355714039,95.101.111.158,8,False,,,,,
pros-api.hoteltonight-test.com,HT Pros,200,2862,pros.hoteltonight-test.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-01T14:42:14Z,2023-12-03T14:42:13Z,CN=*.hoteltonight-test.com,*.hoteltonight-test.com,,*.hoteltonight-test.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,fd08dd99082f98a51107528795bebf17,0d792cd2b9c79074c46921488ef1543c31f9d0eac6441678ad541256e78ffd82,True,ctls,pros.hoteltonight-test.com,80,http://pros-api.hoteltonight-test.com:80,http,,text/html,GET,151.101.2.217,/,1834796069,151.101.194.217,7,False,Varnish,fastly,True,https://pros.hoteltonight-test.com/login,
pros-s3.hoteltonight-test.com,,403,243,pros-s3.hoteltonight-test.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-01T14:42:14Z,2023-12-03T14:42:13Z,CN=*.hoteltonight-test.com,*.hoteltonight-test.com,,*.hoteltonight-test.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,fd08dd99082f98a51107528795bebf17,0d792cd2b9c79074c46921488ef1543c31f9d0eac6441678ad541256e78ffd82,True,ctls,pros-s3.hoteltonight-test.com,443,https://pros-s3.hoteltonight-test.com:443,https,AmazonS3,application/xml,GET,151.101.2.217,/,1994083895,151.101.194.217,2,False,Varnish,fastly,True,,
pros.hoteltonight-test.com,HT Pros,200,2862,pros.hoteltonight-test.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-01T14:42:14Z,2023-12-03T14:42:13Z,CN=*.hoteltonight-test.com,*.hoteltonight-test.com,,*.hoteltonight-test.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,fd08dd99082f98a51107528795bebf17,0d792cd2b9c79074c46921488ef1543c31f9d0eac6441678ad541256e78ffd82,True,ctls,pros.hoteltonight-test.com,443,https://pros.hoteltonight-test.com:443,https,,text/html,GET,151.101.2.217,/,-1017833909,151.101.194.217,7,False,Varnish,fastly,True,https://pros.hoteltonight-test.com/login,
protools.airbnb.com,Access Denied,403,269,protools.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,protools.airbnb.com,443,https://protools.airbnb.com:443,https,AkamaiGHost,text/html,GET,23.213.161.198,/,-72323966,23.213.161.204,10,False,,,,,
protools.withairbnb.com,Access Denied,403,336,www.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,www.airbnb.com,443,https://protools.withairbnb.com:443,https,AkamaiGHost,text/html,GET,192.0.66.2,/,1274734426,192.0.66.2,10,False,HTTP/3,,,https://www.airbnb.com/resources/hosting-homes/t/professional-hosting-36,
prototype-internal-next.airbnb.com,Sign in - Google Accounts,200,586805,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,443,https://prototype-internal-next.airbnb.com:443,https,ESF,text/html,GET,34.120.23.133,/,-852470261,2600:1901:0:7a6a::,46,False,HTTP/3,google,True,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue%2526hd%253Dairbedandbreakfast.com&dsh=S1678401032%3A1684233116828031&client_id=1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com&code_challenge=dsIABvzJp2Giy41QiEwAEH2XBwdxBumHnRKwF1_qlqI&code_challenge_method=S256&hd=airbedandbreakfast.com&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AVinkEkE-5oXqT9iIPLFHu32zzAGRpO3Du8hh_pZfcf1QzyDTVR2O_Inat0fGD4AhQqRJE8d7f4eNF9vWVYVHzcVZPw54trLhAd9Dp_IodaTV8tZMCJZEW22hMYf2vJfT_YOVrdb4kOaYMDTtYYwJ9nHWpgNDdDfZ1tCU3lgLdjtw-L_FXZCYOx7UUNxCz79AaR-J0g3klFzbfzMbeNGXg2hdvgW60V4UenW40zC3Xj_G2Pa1mCXTJCuGVUPuw8oH7hi14J7HY6Lf68ezdQBCcgNu5wB6Nx7bBXVE4C1aY_CS7XnH8GHe0u0nMnLXO7d3eEAoQYuPSYMOMvXamxYSckZ9JYbmT8vAiP26TxS5lNJcC88lSaXoB7zYdVHPoP4tX55qYHg1ilsUo8ZkGQlWfWncE4vG0PN-nxLlfIYz19-LcUOl9aPGuihnsJJtlt68tm3vBtObVeOYKazK4gebW95UjVM7yti9-8hDGd2hlSG47IrYAqK_HwyrHtYPe6FyzpQRi2nncZDbSbWsWWVdjKIFeAC8Y6mt0r_-uAiytl0Ejq3wRq4S6wRmbVxKp0LLyGSYhaJXUPigTLLmCMklYcWAxyiUEA8ejQvpUX6_UcA4cI2Pir9BQmUfoSeU8PTTo9K19e8aGjHRkWoiCGJ2c6DTXkqJ9ZebQ_3bjwIz93XnEbTzHMbXu6u4tDIxYS8_JE0JKNYk1Sxkag3Nm8ek_6gu3kOm1vQkW5jYerqXYW-f30M8s89YoCqXFTjsMQ8SVsePDKCbObXup0fJeBlfSZl9l673ZLRDKyyruKEGjsVHHK61gB3GydULleMJrPPqILikz0U5a_3G-jyNKPWH3Gw3jS5v6RfqMLLc0sz7hhAXl0txJ_zECT3uC7-TKP0yabpbLYF8BoqtEHW5R-SEVToJCryIZh2B7-hqTIcQyS8I34BudJx4SAUELCpPYjoZ9FFQLjsuHrbfbDsePy_h2lJCUQQtKJnWGrudUuuUKMWf8BSfSDW9k5pQv77GlCFuxLVMCtA0GsS7Alvgm-iJjxvXjvfjetAipgpkuOFMf4dgmKb4HdVC20gAFFJi9soUWyzswIUg0wL&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAMp4mMmOLRD65dqfxuXRJfGFAvP98HBzHaRCv5TIEVu9f4zxIi30ymvLPSMiQySKhMxFZS_byU-ARMQ3w7gW24Fbs_kSoxFl16Zf_HW_hFiesMSlabBage3plX-6DSQthyMJZMlL-_ioKLTt1vWiMAKMQUHAZqM_pSjp-z0p9cM0Mrnws40dPVOJMSNIAcpSjX025H5L3TzG6cHD7__qbqd0rfMxoQw8pkd3Fn0JTzSWyFeWc_19XabjQrTXwheYEx55E8jEQDxlXt6GcvhHlMsUT996ujp0NuMvXRF_JTbM7r_oQE2OOgrnXFxpETR8VBfT0oRPzWhoIFJ154KqcV6F9WXGOpIke-ZcrNYgrkDIzk7wIr_bCizmaVfrls6AzWNZdDmPN10XseUh1-gwcYPdVYO8uzoFLhFxlQ8qIJALlvu8nTRwyD7oGTm7J57vLneU_zEVjkwXkL6DHtK5MiQsO5XFw%26as%3DS1678401032%253A1684233116828031%26client_id%3D1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxcdn2QiYGqJS1yH2vF5bVmaUI75VMpLccvHSfEN1uNzf248ugFt--BGgKoHdX2oPYClpaDBEWZWqNNMjczNhHTdMBzOx1w,
prototype-internal-staging.airbnb.com,Sign in - Google Accounts,200,588234,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,443,https://prototype-internal-staging.airbnb.com:443,https,ESF,text/html,GET,34.120.23.133,/,-704737216,2600:1901:0:7a6a::,46,False,HTTP/3,google,True,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue%2526hd%253Dairbedandbreakfast.com&dsh=S-335158446%3A1684233116829445&client_id=1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com&code_challenge=3shrhNkd9SOBQAWkKHrXdPsxYJcCq5WHXhIx5KIj3i4&code_challenge_method=S256&hd=airbedandbreakfast.com&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AVinkEkELRFilgBIbSn8KUIcyeaA45ACD4Y1b__Xa3pq8DMINeDu19G7-s79NhTntyvpsrqZmdmaF3PiR3sKW3D3oHNyjzzrfoMvLyqBTJwIpwmzNm31argCFyqsQ7TOIQ4WwZIKAJgoTRF-ojdQYAnfK-7hydHyysogxOo2ZQpqQ3zN90CgpNsdeZyv2YQVCwKnvdLFCOfN-5TjnjH259RhxSuJbF_Cmrwu3x-P5zGFK33wXqDd806Rj-FvB-zIpDuX8Dcc3bm2Sc0VLAwfeiYUy5Rm5nznFRcI-VYMk8MJg-0n786qjHahu6nQ82Vhvj8erdEOqZYGK4xxW6dwo1CcCZlbE8DBegz85McFz8A9uIfGL2oOW-WWjdgfTCzv8pmOFQ2qg-uND9fwSMVYwwL3kIFY6NHUPwzSd41Got8G-L-2QkgppZvz096mvgs7eRx2291x91YBkRGp3Gve6o4Kr4TNyhKQqSd7NJhyRm5PEVBae_DHypbbXJvHVrTTI4OFF0quQpIeVN9KQY-P2hhqZ6BPf39tBC3WZqQsZssr8l-2NMAUOiBLONRdcRK7FYmlSm8fwe5mtF8dxN1ABuAlZZACzzp_AObI85n-scOwhHZ6t7vF9RghJhUbLPYerhYmnbkwh_q1_nBu7hqANV8Z4Lb-xegEULkpd4kHUzR130RsxG0cDZtzkFfp8r-2D5ZhpTvNb2GIORxDeQtHpMF1T0r8KXHq7-P-MCrT9e3laPwzGcnRqp5efDT4tO9sIafoRhQjUNI-h_mNlgHurj6DHqdg3pkRxioptrlFmkxpXrb0EuW0p-8iiFWOLIYCvyVQDHeGosjN73NPoT7QfUMJNfxAo2dKMzG_hRwJjHP07dMSW6Yq9wWOQ_mnI_6zXfeMFYWgGDXC1HNyV93ElvW4VfbB4-mlcggp8si_ScLqqkTupiXTa07OpE7RKUuuPzfY6H37UfRYp_tvg_TAToYK2RjTmp7Tnnw2V74lwEQziiujaQxJDVmB24-ErVN2t2ZB1384_QCXsQTdRyC6ioaR9OixbTYgY2yyO-O40Y-x83HgM8cMOBX-61-aDt66ApjSWFeTj700JhQEWnpMHAo&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAOwNvG9_cU2MDBrRFGnebjwNzLL73BsY9Xhn4wZrvYWLj3nXtatWIVOPTbjclQVQYk1ndyROuZmFMFj8kZiFF05G_TQwYjO5f2f-eu6ziHJ54xLg5v3Z-Pz71oaGo0Xk3VsVxK_yXlNAo7WndzlhzXIud9pUhpcE9eGxAqPb7-CW5lcVpe-nKmR0gviFVuXipKbtPs07GKhn46SKW1sCJ-Qza-_SIvvTm74VWN4sJ8YI-pshP99J46oLLdi-M-JSXhtuWD35pEy3gVj97J2nVlNykTQZ-_Xd-9C0sACYceptZHEInx61xjbYMZQiU_JpxGi3sYfBSORypxLNfQg0fGxrsJ-6jppeE9pHkKT3A5sYktaJ-IyGFNGBMgiqloPX9eJmpOi5dSaaZw7RalLDNQN1z6pujKnQpndjWuY_Hkx_B1h8aBOyCTk2n9yDahTuE2Vua1fVKQSLNxdcAi6Pcp5yy1dnw%26as%3DS-335158446%253A1684233116829445%26client_id%3D1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxcdzAJOSgsHePMg7mKCOKrGf_NJhh0K_PpLXttFbB8tvBAWeFwc-0P7PkvrvCE3C5j3YaB6whRGlp0Olzk4Yc1ydyPgVPw,https://www.google-analytics.com
prototype.admin-lite-next.airbnb.com,Sign in - Google Accounts,200,586451,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,443,https://prototype.admin-lite-next.airbnb.com:443,https,ESF,text/html,GET,34.120.23.133,/,-423194514,2600:1901:0:7a6a::,46,False,HTTP/3,google,True,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue%2526hd%253Dairbedandbreakfast.com&dsh=S-1156684675%3A1684233116982298&client_id=1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com&code_challenge=UpPWoIHWuh29aq8zPMMtfRsXzDq7FBKW0AibeLq-I64&code_challenge_method=S256&hd=airbedandbreakfast.com&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AVinkEkEX3EluTH8nHdcbC6IDkOnp0MS6a_jsfx_XlipE3VsTYhm9kcxcsQe2s5HeS2QG9PMhMOnL3zWuffZfhipECE_HHYltD4YuFvhoJi0chhxv-EH9sQku7KJkZb00E_qWfh5VTWIUaIIDtGIg-1w10ur9eFyrXuQxOYRbzTB-uXvGGkFR_UbXNPEwNHpNxRo8EHXMRo7LcVnThwsTYZg4nYYXp6lOokW5R-nsosIJafqihPxPcHbncW7ACew_GNM-5F4hRpBFDOer-aljddXx4PgsDzthaZ2viH2RU1pULvYm2w5tzBijKTpZ5-im18QlQ7-h5J8OlsLr9rHw9GTjUEDqhoV3Oo9ln9PpLkDFIlu0u8P6dz1MG1riyzIHOgAIJa_J7t6edo4NsSt0PYlJaNR64KZ-r32te6610btQ7jSwkjgTp3sApAwbGSjQCXSH5dP_J0SkCAawnmGG7jRIfd76Bop54hnbTwOHeiwZEcMkHQ7LrmlZrByvyvsNIXogOLYv2VCNxPy3MJ7xS3nqtnv-WwsmNbz7uKmqJ4Sg4su3WgBiUgowcZV9qMhxVVkoIRLqXN09MP7jA7VilYjuyBmTwQM0ZDmMcMTOMM2xlSylgbSYdMtF7OMl7OLLNsSgoZxFtNhIpxfLu3DYFbPDIK-5ZfhamjtUC-FkAC-V74azSc0X2lt6D9-PnNs24JrXxwWN_FP8DxsyO1NH9LPmAaS8Crlq9-5RwS3AGHxigqwY7QJDMSdYi3ldpFt8yLHIDTa6DkxFJZDmVNa4urgJJxQyOXfIlBPJMSF5IJlEHEPecdBSZcj3yC_jCM-ENMvuiGhk-qGIMbW5o1eP3wfa22aWekARINmeC027kbG2K2kVvb4vZPw9lE2ivYrUudux08WSGWXQy4n0MPQMQ-klCLMvi5VbxHcLpRp0ZaJ_HgtbKbDU2kr2U_9lO6N0TbhJTL4j-n2bslGVtKEeZQI-5ycksNHflXxe_7Z3sw_xnoKEfLux8uxyD5Fl5sIro9aQAwrgOhYoI2cx3XJH1zTWBKCMFmXHIkDCYzwbn_wULRSja2luOPaClCQTwO3GIZVzC1Ze0nPumMjYeQ&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hANeFPNdJlA9xQgWpFWyjrCk29IJ55ZhoYb7v568hzR8_fGHDDJ9sCMjX8G6FP4jRgW6x9cYe-4Q9bcfumHNptQKnXfJKLxmhzts0as5VUpdkoy8QmM5FrZZHUYIbNMfD5TbwfEnQnjzCs743DKeF-u6OGaIdHyH51HFwPorkCq21z7uHD1Hs-ePhPbPZv5Pc8YNOTRVvtghJ10YQecjuxBLkHf2WI6DxQT7gMxLsvhIzyxQF84r2DeOs7njE-v8M-V_fsezcL6ArkQ1BLb5FodJA3E1Re5sVDMQTp8I4GGHbI-LQrDqzIMrplKIC8FLcW_amD06d4fCwJQacoWOrDaKZlS_QWkczPqYIH7_cm5M2_Gk-RSlqci8LzkpMQNo8TQgurOziIGSHEumx9FiJojMkAi4gYJao8gjE7V2YJNTTbCYnuqM1QuHyQB8DeSF1HnHNZKACKMzaDT4i03368s99TQ2Ow%26as%3DS-1156684675%253A1684233116982298%26client_id%3D1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxcfWRvvVBU_WJTyYI4EeKXIupwQ12u6plwUmdiVspytRgCo5el6c3F0vonpVEakuJRJploiRNzuCX4XPtgbAHLixZTzd3g,https://apis.google.com
prototype.admin-next.airbnb.com,Sign in - Google Accounts,200,585858,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,80,http://prototype.admin-next.airbnb.com:80,http,ESF,text/html,GET,34.120.23.133,/,-1254238767,2600:1901:0:7a6a::,46,False,HTTP/3,google,True,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue%2526hd%253Dairbedandbreakfast.com&dsh=S-603202357%3A1684233122591300&client_id=1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com&code_challenge=Tf_WOsJQdWhLppGvcBMYdw_8TKsEKU7K1V_mbzyKZQI&code_challenge_method=S256&hd=airbedandbreakfast.com&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AVinkEkEzIzkTEoWpKqpQ6MeLKJGARZhoEdcfFdUdTiss5BJdFrjpGSgyPofp_NZ2Hi9t85Hgo_zEVzPnbutQAWAIAlbRqroJh2neFmHItToragSKL1qEh238uYlMfFCcCXY1GnH4tnvT1JJea6LiIVGurVq4KFQ-6MGFGwdIxQhCtwBVE9Zr9vC2z_pCYqzVS6si54XmZrX8LshTYz1_WJWMpFEV5C3AG2N1bc_zdAen4hcl5Hqu6XauzMBRNJZBhMPPTLDjYyP_EdNJTSAN85YKs-i9wOLqjTZlKBk8sTIeur48-bpfmu4nZ-yJNLwzMUnEaDUSmGLWdOHY_CHkip90wmS0vN4zdxNqwmVPzytZtSqV6PRW8ve3FxzT6htePlWrooyRJLKRCu-9adSvpAcsz-NmjnbY5yEPR5RCpUmkCNz92tdkkyStAxU2bAkIlRHJYhw3JzZ5OLVY5RLbSvl08aYdxKmsht4zv9ad9VHW_Ui5NtsmU-4x9UOV4CiE3KDlL7gVo6INobHsiW0rjJI-wU4YPn4TCCLMMv5qUQh-ecxHLTiieZxeHVUnDIvLE_PkHwNpXjMcQwyz0rN-ctvhJlILPV6JtBmYF_A7VRFjlTANW_GdthQ-KXD1jrdBbx50dWlT0FmzqxcY21GEa1YPOA3kdTWI3z8Wxxyvt_mioGVQJDe4JGV5NstU44ntq6ccbI-oKch0C6hzZvraPbAA8t_X7NpHb_960fqCEmj8YBDtLua_5VlJSs-xLH_A5wUbCYFCmfWitsUXBpXcNdYwSvV2k9JLtPwubPVhbFb5Jw05KBGgVJIQ_aFbmZH6QcDyS97g5cJC8EmAOqE8PWbTQannZK281zV5QUjD1ZSo13AZi2Yn3kQmMpzzWakq6wdUKFAdn8vfgPcfSCXZAWRM9-z__1LKppe2rIOO-82Q4KL3Z6hbUhotjq77YC-10L-Pq4rHQKGDfy8YHazVJ7Mt8qaiS-wXw__--5EpvLNq-MXqCl8iNlbTKMigCj93xnNXc1Ph_HjNnmiaZz-5dAM1uV-edbttwvjuRjfdZ9cjG8Q5bSQUZfg0BsKsaquwA&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAOhRvJOBnC6W3Jj4u9X-Vfr7-KDCz70RHb3n1h35lbb4iZRSZKSSwxzJqyH8tifwRSgVXV4E8p6T6PVueKDZ3Pl7I9iVtiO_Fd75FcTN5gvyQKZHUi6msYNxILnPT7Toxf4apcLOESccn8qGbrsQZmAqIPmY8tBSLXOTXacfDp8Y7a0tZZjhA_Nlip-hzJmi6Hh-Y_Z9erB_N4CMqYsjpyH2JmCqmOp8f3ZOICWo_ZVnsugM23qYtTPgmoR1Mnwk7TbNfbSkPJgfMubZZf6RAclhWTWT4FtdjwjfocTWTeebdbiPT1R7OAuhV5u3hm3-VvnfOmrIsEvTXbOMcblYZtSO0fT7p5s4mkeEamfExHK0W1cZWCSW-HniWQD2iQUUDChosfgVh7gHqu7-6WEAxbVfUYwhbMvmPlGi5d5dLmLBhG8BXkIv7L3aBomfDagN0Enfv7KRnIOco99NahAiCQKP_jDsQ%26as%3DS-603202357%253A1684233122591300%26client_id%3D1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxceyasax6HggZ2A4MI_zxLUci5Mql4CySrl_zOr7gjnje0IFWG4yat-w0EyMhzRrftoF4h-cvAIyw9LFTC-mHVCQb1Qzrg,https://www.google-analytics.com
provider.urbandoor.com,Access Denied,403,281,www.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,www.airbnb.com,443,https://provider.urbandoor.com:443,https,AkamaiGHost,text/html,GET,35.168.81.148,/,1592393888,18.208.4.42,10,False,HTTP/3,,,https://www.airbnb.com:443/d/host_pro,
provincial.next.airbnb.com,Invalid URL,400,209,provincial.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,provincial.next.airbnb.com,443,https://provincial.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,-811246878,104.126.37.154,8,False,,,,,
proxy.next.airbnb.com,Invalid URL,400,209,proxy.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,proxy.next.airbnb.com,443,https://proxy.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.154,/,-79487430,104.126.37.162,8,False,,,,,
pt.airbnb.com,Access Denied,403,263,pt.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,pt.airbnb.com,443,https://pt.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,1986543132,95.101.111.163,10,False,HTTP/3,,,,
