new,host,ttl,a,aaaa,cname,mx,soa,ns,txt,caa,status_code,cdn,cdn-name
,wam.harvestapp.com,600,,2600:1901:0:1f7f::,harvestapp.com,"aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,,"mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes",NOERROR,True,google
,wanatop.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx4.googlemail.com, aspmx3.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, aspmx2.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq","mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes",NOERROR,True,google
,wangjelgraphics.harvestapp.com,600,"34.107.228.235, 108.162.192.138, 172.64.32.138, 173.245.58.138, 108.162.193.122, 172.64.33.122, 173.245.59.122","2600:1901:0:1f7f::, 2606:4700:50::adf5:3a8a, 2803:f800:50::6ca2:c08a, 2a06:98c1:50::ac40:208a, 2606:4700:58::adf5:3b7a, 2803:f800:50::6ca2:c17a, 2a06:98c1:50::ac40:217a",harvestapp.com,"aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com",,"pam.ns.cloudflare.com, jake.ns.cloudflare.com","google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","pki.goog; cansignhttpexchanges=yes, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,wanken.harvestapp.com,600,34.107.228.235,,harvestapp.com,"aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ","comodoca.com, amazon.com, digicert.com; cansignhttpexchanges=yes, mailto:systems@getharvest.com, pki.goog; cansignhttpexchanges=yes, letsencrypt.org",NOERROR,True,google
,warrenhuskaassociates.harvestapp.com,600,"34.107.228.235, 108.162.192.138, 172.64.32.138, 173.245.58.138, 108.162.193.122, 172.64.33.122, 173.245.59.122","2606:4700:50::adf5:3a8a, 2803:f800:50::6ca2:c08a, 2a06:98c1:50::ac40:208a, 2606:4700:58::adf5:3b7a, 2803:f800:50::6ca2:c17a, 2a06:98c1:50::ac40:217a",harvestapp.com,"aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, aspmx4.googlemail.com, alt2.aspmx.l.google.com, aspmx.l.google.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, comodoca.com, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,wasa.harvestapp.com,600,"108.162.192.138, 172.64.32.138, 173.245.58.138, 108.162.193.122, 172.64.33.122, 173.245.59.122","2600:1901:0:1f7f::, 2606:4700:50::adf5:3a8a, 2803:f800:50::6ca2:c08a, 2a06:98c1:50::ac40:208a, 2606:4700:58::adf5:3b7a, 2803:f800:50::6ca2:c17a, 2a06:98c1:50::ac40:217a",harvestapp.com,"alt1.aspmx.l.google.com, aspmx2.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx3.googlemail.com",,"jake.ns.cloudflare.com, pam.ns.cloudflare.com",,"digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, mailto:systems@getharvest.com, amazon.com, comodoca.com",NOERROR,True,google
,wasabi.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx2.googlemail.com, aspmx5.googlemail.com, aspmx4.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx3.googlemail.com, aspmx.l.google.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes",NOERROR,True,google
,wasabiwebab.harvestapp.com,328,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,,"pki.goog; cansignhttpexchanges=yes, digicert.com; cansignhttpexchanges=yes, comodoca.com, letsencrypt.org, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,watermarkincorporated.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx5.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,"v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, status-page-domain-verification=8mdlw558xmtq, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv",,NOERROR,True,google
,wavecreative.harvestapp.com,600,34.107.228.235,,harvestapp.com,"alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","letsencrypt.org, pki.goog; cansignhttpexchanges=yes, digicert.com; cansignhttpexchanges=yes, mailto:systems@getharvest.com, comodoca.com, amazon.com",NOERROR,True,google
,waypointdigitalmarketing.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,wchn.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","pam.ns.cloudflare.com, jake.ns.cloudflare.com","v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq","pki.goog; cansignhttpexchanges=yes, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,wcolbysmith.harvestapp.com,600,,2600:1901:0:1f7f::,harvestapp.com,"aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com",,"pki.goog; cansignhttpexchanges=yes, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,wdg.harvestapp.com,600,,,harvestapp.com,"aspmx4.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx5.googlemail.com, aspmx3.googlemail.com, aspmx2.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,"l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","pki.goog; cansignhttpexchanges=yes, comodoca.com, amazon.com, letsencrypt.org, digicert.com; cansignhttpexchanges=yes, mailto:systems@getharvest.com",NOERROR,True,google
,wdp.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","comodoca.com, amazon.com, letsencrypt.org, digicert.com; cansignhttpexchanges=yes, mailto:systems@getharvest.com, pki.goog; cansignhttpexchanges=yes",NOERROR,True,google
,wearecoast.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"alt1.aspmx.l.google.com, aspmx.l.google.com, aspmx4.googlemail.com, aspmx3.googlemail.com, aspmx5.googlemail.com, aspmx2.googlemail.com, alt2.aspmx.l.google.com",,"jake.ns.cloudflare.com, pam.ns.cloudflare.com",,"comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,wearecollective.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","pam.ns.cloudflare.com, jake.ns.cloudflare.com","status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv",,NOERROR,True,google
,wearecxa.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,,"{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com","google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","pki.goog; cansignhttpexchanges=yes, mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org",NOERROR,True,google
,wearemode.harvestapp.com,600,34.107.228.235,,harvestapp.com,"aspmx5.googlemail.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx.l.google.com, aspmx2.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","pam.ns.cloudflare.com, jake.ns.cloudflare.com",,"amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, mailto:systems@getharvest.com",NOERROR,True,google
,wearesocial.harvestapp.com,600,34.107.228.235,,harvestapp.com,"alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com",,"jake.ns.cloudflare.com, pam.ns.cloudflare.com","l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes",NOERROR,True,google
,wearetheo.harvestapp.com,600,34.107.228.235,,harvestapp.com,"aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com",,"pam.ns.cloudflare.com, jake.ns.cloudflare.com","status-page-domain-verification=8mdlw558xmtq, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk","pki.goog; cansignhttpexchanges=yes, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,weatherfordlabs.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,,"{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,"l9kn9tjccgx5rf151ptvmn9ln7yybgvv, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ","digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, comodoca.com, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,weavinglights.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com",,"pam.ns.cloudflare.com, jake.ns.cloudflare.com","google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, status-page-domain-verification=8mdlw558xmtq, l9kn9tjccgx5rf151ptvmn9ln7yybgvv","pki.goog; cansignhttpexchanges=yes, letsencrypt.org, digicert.com; cansignhttpexchanges=yes, comodoca.com, amazon.com, mailto:systems@getharvest.com",NOERROR,True,google
,web1marketing.harvestapp.com,600,,2600:1901:0:1f7f::,harvestapp.com,"aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","pam.ns.cloudflare.com, jake.ns.cloudflare.com","google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, status-page-domain-verification=8mdlw558xmtq, l9kn9tjccgx5rf151ptvmn9ln7yybgvv",,NOERROR,True,google
,web2grow.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","jake.ns.cloudflare.com, pam.ns.cloudflare.com",,,NOERROR,True,google
,webacoustics.harvestapp.com,1800,,,harvestapp.com,"aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx4.googlemail.com, aspmx5.googlemail.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, aspmx2.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,"google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes",NOERROR,True,google
,webalytix.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx2.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx5.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","pam.ns.cloudflare.com, jake.ns.cloudflare.com","google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, status-page-domain-verification=8mdlw558xmtq, l9kn9tjccgx5rf151ptvmn9ln7yybgvv","letsencrypt.org, pki.goog; cansignhttpexchanges=yes, mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes",NOERROR,True,google
,webandlogosolutions.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,,,,"status-page-domain-verification=8mdlw558xmtq, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ","pki.goog; cansignhttpexchanges=yes, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,webapps.harvestapp.com,366,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx4.googlemail.com, aspmx5.googlemail.com, aspmx2.googlemail.com, aspmx3.googlemail.com","{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}","pam.ns.cloudflare.com, jake.ns.cloudflare.com",,,NOERROR,True,google
,webbhall.harvestapp.com,600,34.107.228.235,2600:1901:0:1f7f::,harvestapp.com,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com",,,,"digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, comodoca.com, mailto:systems@getharvest.com, amazon.com",NOERROR,True,google
,webburza.harvestapp.com,600,34.107.228.235,,harvestapp.com,,"{'name': 'harvestapp.com', 'ns': 'jake.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2341108109, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,"google-site-verification=JmL1sgxnyya808c9j2XmLHFAdaO0BCgF3pL2gTkFdLQ, l9kn9tjccgx5rf151ptvmn9ln7yybgvv, google-site-verification=7RraCI3xnumdxZQud8M9MFmpYdXMYXHzsAfeAWI2Tqk, status-page-domain-verification=8mdlw558xmtq, v=spf1 include:mail.zendesk.com include:_spf.google.com include:mailgun.org ~all","mailto:systems@getharvest.com, amazon.com, comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes",NOERROR,True,google
