new,host,a,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,aaaa,txt,mx,caa,ptr
,pre-global-shop.beta.eff.org,173.239.79.206,pub.365m.eff.org,"ns1.eff.org, hostmaster.eff.org",NOERROR,,,,,,,v=spf1 a -all,,,
,pre-global-shop.discover.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245",glb.mongodb.com,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,,
,pre-global-shop.next.nos.nl,"52.57.213.175, 3.66.66.237, 52.29.248.163, 3.121.37.51, 52.58.140.166, 52.29.195.181",apps.nos.cluster.chp4.io,"ns-1081.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pre-global-shop.prod.personio-internal.de,"18.195.90.79, 52.59.17.24, 18.194.74.216",,"ns-1584.awsdns-06.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pre-global-shop.prod.sqills.com,84.241.158.135,ext-135.vdc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pre-global-shop.sg-dev.seek.com,"104.18.0.110, 104.18.1.110",wildcard.sg-dev.seek.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,"2606:4700::6812:6e, 2606:4700::6812:16e",,,,
,pre-global-shop.stage.twilio.com,"13.32.99.92, 13.32.99.99, 13.32.99.111, 13.32.99.43",dvksptar9cd7z.cloudfront.net,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-111.awsdns-13.com, ns-616.awsdns-13.net, ns-1221.awsdns-24.org, ns-1903.awsdns-45.co.uk",,,,,,,
,pre-global-shop.test.sketch.com,"184.73.192.152, 18.214.11.65, 3.217.176.91","lb-public.non-prod.sketch.com, public-lb.non-prod.sketch.com","ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pre-global-shop.test.sqills.com,84.241.158.137,ext-137.vdc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pre-global-shop.testing.pinterest.com,23.206.208.183,"www.pinterest.com, www-pinterest-com.gslb.pinterest.com, www.gslb.pinterest.net, www.pinterest.com.edgekey.net, e6449.a.akamaiedge.net, 2-01-37d2-0018.cdx.cedexis.net","n0a.akamaiedge.net, hostmaster.akamai.com, flipm.cdxcn.net, admin.cedexis.com",NOERROR,,,,,,,,,,
,pre-global-shop.unified.seek.com,"104.18.23.53, 104.18.22.53",wildcard.unified.seek.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
,predownload-peak.game.xiaomi.com,"104.110.240.227, 104.110.240.217","predownload-peak.game.xiaomi.com.mgslb.com, predownload-peak.game.xiaomi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:6c00::210:ba20, 2a02:26f0:6c00::210:ba11",,,,
,predownload.game.xiaomi.com,"23.213.161.19, 23.213.161.4","predownload.game.xiaomi.com.mgslb.com, predownload.game.xiaomi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:fd00:3::213:758c, 2a02:26f0:fd00:3::213:759a",,,,
,preload.xiaomi.com,"18.194.222.150, 3.127.227.23","preload.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,preview-payment.mina.mi.com,124.251.34.43,extranet-alllines-ipv6-pub-c3.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,"2403:a200:a200:14f1::15, 2403:a200:a200:14f1::23",,,,
,preview.api.miot.10046.mi.com,,extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,preview.api.misim.10046.mi.com,"120.133.33.137, 124.251.34.42",extranet-alllines-pub-c3.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.api.miwifi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.api.new.misim.10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.api.recharge.10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.cardmanage.10046.pt.mi.com,10.132.106.128,intranet.c4.miui-l7-telecom.sd5pulwwuw.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.132.106.128,,7m269dh26qd8nub30hj8isrc24,,,
,preview.crm.sms.miui.com,,"preview.crm.sms.miui.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,preview.gamebox.sec.miui.com,"10.132.107.99, 10.108.237.193",l7.34.n.sec.miui.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,"10.132.107.99, 10.108.237.193",,,,,
,preview.help.jr.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.i.ai.mi.com,120.133.33.167,extranet-ai-preview-pri-c3.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.m.jr.mi.com,183.84.5.238,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.miot.10046.mi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.pay.notify.10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.pay.xiaomi.com,124.243.204.150,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,preview.recharge.10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.secure.miot.10046.mi.com,127.0.0.1,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,127.0.0.1,,,,,
,preview.srv.b.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.trust.miot.10046.mi.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,preview.verca.xpa.assistant.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.web.ext.10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview.zhuti.n.xiaomi.com,10.115.24.20,intranet.c3.miui-l7-thm.dcddlxvqm9.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.115.24.20,,,,,
,preview4test-query-suggestion.ai.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,preview4test-speech.ai.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,privacy.api.intl.miui.com,20.47.97.47,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,privacy.g.mi.com,183.84.7.30,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,privacy.mi.com,"2.16.107.194, 2.16.107.178","privacy.mi.com.mgslb.com, privacy.mi.com.ksyna.net, privacy.mi.com.edgesuite.net, a2002.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:3500:12::1730:1797, 2a02:26f0:3500:12::1730:179e",,,,
,privacy.miui.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,processor.smartcamera.api.io.mi.com,"120.92.17.88, 120.92.210.167, 120.92.211.151, 120.131.7.217",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,product.10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,project.pt.xiaomi.com,47.74.175.228,"project.pt.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,promo.mi.com,,"promo.mi.com.mgslb.com, promo.mi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
,protect.dev.sec.intl.miui.com,20.47.97.238,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,providers.sec.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,proxy.open.be.mi.com,"183.84.7.86, 124.251.100.130",matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,proxy.recharge.pay.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,proxy.sec.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,pub.10046.mi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,pub.relay.xiaomi.com,"39.106.228.19, 39.105.192.14",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,publish.sec.miui.com,,extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,push.buy.mi.com,,ams.aznl.pubproxy.lb.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,pusherapi-iotdcm.ai.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,pv-dns.io.mi.com,"120.92.96.39, 120.92.88.186",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,2022071417344155qyhw5h10ybefha7rfyvxxto1zeyt42h5iqfx24os9wse5spi,,,
,pv.access.b.iot.mi.com,120.92.66.19,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,pv.api.home.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,pv.api.io.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,pv.dns.io.mi.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,pv.notify.smartcamera.api.io.mi.com,120.92.66.19,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,pv.rfcserver.smartcamera.api.io.mi.com,120.133.33.181,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,pwupdate.cdn.pandora.xiaomi.com,"47.246.48.226, 47.246.48.230, 47.246.48.224, 47.246.48.231, 47.246.48.228, 47.246.48.227, 47.246.48.225, 47.246.48.229","pwupdate.cdn.pandora.xiaomi.com.mgslb.com, pwupdate.cdn.pandora.xiaomi.com.m.alikunlun.com","ns3.alikunlun.com, root.taobao.com",NOERROR,,,,,,,,,,
,q.be.test.mi.com,47.74.175.228,"q.be.test.mi.com.w.mi-dun.com, cname-app-com.w.mi-dun.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,qiye.mi.com,"124.251.34.26, 183.84.7.185",b2c-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,qsb.browser.miui.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,quan.mis.migc.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,query-suggestion-preview.ai.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,queue.xiaomiyoupin.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,quoteapi.webull.sec.intl.miui.com,"13.227.219.90, 13.227.219.57, 13.227.219.121, 13.227.219.55","quoteapi.webull.com, d3oz7vcu1azzvp.cloudfront.net","ns-935.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1482.awsdns-57.org, ns-1689.awsdns-19.co.uk, ns-335.awsdns-41.com, ns-935.awsdns-52.net",,,,,,,
,quoteapi.webull.sec.miui.com,"13.32.27.41, 13.32.27.57, 13.32.27.71, 13.32.27.102","quoteapi.webull.com, d3oz7vcu1azzvp.cloudfront.net","ns-935.awsdns-52.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-335.awsdns-41.com, ns-935.awsdns-52.net, ns-1482.awsdns-57.org, ns-1689.awsdns-19.co.uk",,,,,,,
,r.bd.sec.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,r.mi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,r.sg.sec.miui.com,"183.84.7.188, 124.251.58.58, 124.251.34.43, 183.84.5.170",extranet-alllines-ipv6-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,"2409:8700:c21:61::a, 2403:a200:a200:14f1::15, 2403:a200:a200:14f1::23",,,,
,rancher.men.mi.com,"3.127.227.23, 18.194.222.150","rancher.men.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,reader.browser.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,reader.cdn.intl.miui.com,"52.222.236.43, 52.222.236.46, 52.222.236.70, 52.222.236.8","reader.cdn.intl.miui.com.mgslb.com, d15of56x51n7r5.cloudfront.net, reader.cdn.intl.miui.com.ksyna.net, reader.cdn.intl.miui.com.edgesuite.net, a1632.dscr.akamai.net","ns-864.awsdns-44.net, awsdns-hostmaster.amazon.com, n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,True,cloudfront,,,,"2a02:26f0:480:f::213:7ee0, 2a02:26f0:480:f::213:7ee1",,,,
,rec.www.mi.com,124.251.58.233,5-c3.misite.bgp.neo.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,recharge.10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,recharge.pay.xiaomi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,recommend.pt.xiaomi.com,10.108.230.80,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.230.80,,,,,
,redmine.n.xiaomi.com,10.237.2.63,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",True,10.237.2.63,,,,,
,redmine.xiaomi.com,10.237.37.22,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.37.22,,,,,
,register.xmpush.global.xiaomi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,register.xmpush.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,relay-dcm.ai.xiaomi.com,60.28.217.101,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,relay.xiaomi.com,"39.105.192.14, 39.106.228.19","cname.relay.mioffice.cn, pub.relay.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,relay01.c.assistant.tv.mi.com,124.251.101.13,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,relay02.c.assistant.tv.mi.com,183.84.6.231,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,rentdev.testit.miui.com,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,report.n.xiaomi.com,10.237.36.104,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.36.104,,,,,
,res-abroad-cdn.home.mi.com,"157.185.170.20, 157.185.170.210",res-abroad-cdn.home.mi.com.wsglb0.com,"dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,True,azure,,,,,,,,
,res.chess.g.mi.com,"113.106.101.6, 122.227.201.1, 60.221.16.6, 110.188.3.1, 58.218.65.2, 39.91.190.6, 150.139.237.1, 125.39.194.1, 219.144.69.6, 14.205.45.2, 125.89.76.1, 1.193.210.6, 221.195.206.1, 111.227.116.1","res.chess.g.mi.com.download.ks-cdn.com, k1.gslb.ksyuncdn.com","ns1.ksyuncdn.com, dnsadmin",NOERROR,True,azure,,,,,,,,
,reseller.n.xiaomi.com,10.237.39.47,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.237.39.47,,,,,
,resolver.mi.xiaomi.com,"3.127.109.209, 35.156.198.154",fr-resolver-msg-global-mi-1500629858.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,resource.ai.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,rommgr.miui.com,20.47.97.238,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,router.tracking.miui.com,20.157.18.58,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,rs.vip.miui.com,"125.77.132.77, 138.113.219.14",rs.vip.miui.com.wscdns.com,"dns1.wscdns.org, webmaster.glb0.lxdns.com",NOERROR,True,azure,,,,,,,,
,ru-api.buy.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru-d2s.buy.mi.com,"23.213.161.19, 23.213.161.4","ru-d2s.buy.mi.ks-cdn.com, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:3500:11::215:14d5, 2a02:26f0:3500:11::215:14d2",,,,
,ru-fs.buy.mi.com,"107.155.53.1, 107.155.51.204",matrix-pri-ksmos-epc.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,ru-go.buy.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru-push.buy.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru-unlock.update.intl.miui.com,20.47.97.238,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru-upload.global.mi.com,"107.155.53.1, 107.155.51.204",matrix-pri-ksmos-epc.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,ru.api.io.mi.com,"107.155.51.167, 107.155.52.189",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.api.xmpush.global.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.broker.miwifi.com,,"ru.broker.miwifi.com.mgslb.com, ru.broker.miwifi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,ru.buy.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.cdn.eco.mi.com,"2.16.107.27, 2.16.107.32","ru.cdn.eco.mi.com.mgslb.com, ru.cdn.eco.mi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:e8::6856:6f89, 2a02:26f0:e8::6856:6fa1",,,,
,ru.cs.be.mi.com,"3.127.227.23, 18.194.222.150","ru.cs.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ru.event.mi.com,"104.85.249.98, 104.85.249.137","ru.mi.gslb.ks-cdn.com, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:a600::b9e1:fa40, 2a02:26f0:a600::b9e1:fa49",,,,
,ru.home.mi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.m.beehive.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.maf.be.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.mbuy.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.miui.com,"107.155.53.109, 107.155.53.111",extranet-ipv4-pub-ksmos-epc.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,ru.openapp.io.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.processor.smartcamera.api.io.mi.com,107.155.53.33,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,ru.register.xmpush.global.xiaomi.com,107.155.52.56,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ru.video.intl.xiaomi.com,107.155.51.108,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,ru.wps.be.mi.com,,"ru.wps.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ruac.account.xiaomi.com,107.155.52.194,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
