input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,final_url,csp_domains_
tmall.api.xiaomi.com,,200,85,tmall.api.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-11-11T07:37:11Z,2023-12-13T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,,dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",f970d149aeacaa1e486edb47ce6313d5,4c6fc13486cbf9603fc254a28577c88cfc0744a966a1a977b68a150c0a7d8c12,ctls,tmall.api.xiaomi.com,443,https://tmall.api.xiaomi.com:443,https,MonKing/3.14,UTF-8,GET,20.47.97.231,/,-1047561351,20.47.97.231,,1,False,True,azure,True,,
tms.be.mi.com,Xiaomi-Konto - Anmelden,200,12368,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://tms.be.mi.com:443,https,Server,text/html,GET,18.194.222.150,/,-1371907540,3.127.227.23,Java,117,False,True,,,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Ftms.be.mi.com%252F%26sign%3DYThhZmFjMWFhNTZlMTBkYTlmNzNjODgxN2EwMzE3NjU%3D&sid=midun&checkSafeAddress=true&_old=true,
tob.home.mi.com,403 Forbidden,403,223,tob.home.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-19T07:11:04Z,2023-09-17T09:43:40Z,CN=*.home.mi.com,*.home.mi.com,,home.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",10ae4cc0a140e31c50a6040ce2a3312c,21dbdbba82cd332247e9dd23e99cc4dcfa44eec34c0e16572ee78782955a1c1b,ctls,tob.home.mi.com,443,https://tob.home.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,574014736,20.47.97.231,,9,False,True,azure,True,,
track.mcc.miui.com,,404,78,track.mcc.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2023-03-17T00:00:00Z,2024-04-09T23:59:59Z,CN=*.mcc.miui.com,*.mcc.miui.com,,*.mcc.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f8a69b3b7a491b468130df207f5f0412,c3780057161f5514830a6daac0ad3e0781781ad8a7feb36a39b27d37d6d9b7c2,ctls,track.mcc.miui.com,443,https://track.mcc.miui.com:443,https,,application/json,GET,183.84.7.188,/,-1840324437,2403:a200:a200:14f1::23,,1,False,True,,,,
tracker-preview.ai.xiaomi.com,403 Forbidden,403,583,tracker-preview.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-18T00:00:00Z,2023-10-12T23:59:59Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",3e22d9c6f6c815393211fca355224739,4e4e1569d5a648348f014087fe2222f4cb44eac3ddcc1fe0c69dfdfae2819a0f,ctls,tracker-preview.ai.xiaomi.com,443,https://tracker-preview.ai.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1592452376,20.47.97.231,,26,False,True,azure,True,,
tracker.ai.xiaomi.com,403 Forbidden,403,576,tracker.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-18T00:00:00Z,2023-10-12T23:59:59Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",3e22d9c6f6c815393211fca355224739,4e4e1569d5a648348f014087fe2222f4cb44eac3ddcc1fe0c69dfdfae2819a0f,ctls,tracker.ai.xiaomi.com,443,https://tracker.ai.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1491217559,20.47.97.231,,26,False,True,azure,True,,
tracking.eu.miui.com,404 Not Found,404,942,tracking.eu.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-10T03:16:32Z,2023-10-29T11:26:34Z,CN=tracking.eu.miui.com,tracking.eu.miui.com,,www.tracking.eu.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e316df624aa0e778e02299e2f3f3278b,4f1e3a92bdd09bf1fb70f59c9d9bc5b50258426f1d67aeed13aa5ebd5cff06e0,ctls,tracking.eu.miui.com,443,https://tracking.eu.miui.com:443,https,,text/html,GET,20.157.18.58,/,-692667212,20.157.18.58,,36,False,,,,,
tracking.india.miui.com,404 Not Found,404,192,tracking.india.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-04-21T00:00:00Z,2024-05-14T23:59:59Z,CN=tracking.india.miui.com,tracking.india.miui.com,,tracking.india.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",72f9246c5a28e969322eb77193f331e4,1f007e928f45386aed75298d0a92c2cf9b0f3f6dfdb9435c4c60bcfa6fad0f51,ctls,tracking.india.miui.com,443,https://tracking.india.miui.com:443,https,,text/html,GET,20.157.18.58,/,-769351218,20.157.18.58,,12,False,,,,,
tracking.intl.miui.com,404 Not Found,404,192,tracking.intl.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-04-06T05:42:44Z,2024-05-07T05:42:44Z,CN=tracking.intl.miui.com,tracking.intl.miui.com,,www.tracking.intl.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7a8672472d2b930da2634ae36f37ae55,14c02b07187dcc8c113c26202fd887acea50f01e00b8304025f3c0f973a1140f,ctls,tracking.intl.miui.com,443,https://tracking.intl.miui.com:443,https,,text/html,GET,20.157.18.58,/,-769351218,20.47.97.238,,12,False,,,,,
tracking.miui.com,404 Not Found,404,192,tracking.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-08-31T08:12:48Z,2023-09-24T06:23:05Z,CN=tracking.miui.com,tracking.miui.com,,www.tracking.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",8ee2e83aaeb7f009df2f40f769ba8f11,578fd2e0062ed06721bac20164187aa395e3fab3f97ddde1d7d5b4a190deb757,ctls,tracking.miui.com,443,https://tracking.miui.com:443,https,,text/html,GET,20.157.18.58,/,-769351218,20.157.18.58,,12,False,,,,,
trade.m.xiaomiyoupin.com,403 Forbidden,403,548,trade.m.xiaomiyoupin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-05-01T00:00:00Z,2024-05-24T23:59:59Z,CN=*.m.xiaomiyoupin.com,*.m.xiaomiyoupin.com,,*.m.xiaomiyoupin.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c7229a18bc78d15026b41347747af335,70f9c74c5955aa5d9df0b458d39a4587cc1b37ec3df0d5bd2c18ceef0c433b36,ctls,trade.m.xiaomiyoupin.com,443,https://trade.m.xiaomiyoupin.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,566218143,20.47.97.231,,14,False,True,azure,True,,
trading.assistant.miui.com,,404,121,trading.assistant.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-11-04T00:00:00Z,2023-12-04T23:59:59Z,CN=*.assistant.miui.com,*.assistant.miui.com,,assistant.miui.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",508f82fe62807640be9a192e2538db7d,aeb2dd8b49514ae9a49f688420a096c9813e0c6e3662a05c8d879548748c1a45,ctls,trading.assistant.miui.com,443,https://trading.assistant.miui.com:443,https,MonKing/3.14,application/json,GET,20.47.97.231,/,116323821,20.47.97.231,,1,False,True,azure,True,,
transfer.sec.miui.com,,200,1066,transfer.sec.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-12-26T00:00:00Z,2024-01-16T23:59:59Z,CN=*.sec.miui.com,*.sec.miui.com,,*.sec.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d4cb71fc8165311a6ced56c4b2698124,e4cf8ccfef895cd0b028329f1f40624333e3bb1d0987e4ddf30df0cc4e9290d4,ctls,transfer.sec.miui.com,443,https://transfer.sec.miui.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1564070426,20.47.97.231,,44,False,True,azure,True,,
translate.ai.xiaomi.com,403 Forbidden,403,578,translate.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-18T00:00:00Z,2023-10-12T23:59:59Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",3e22d9c6f6c815393211fca355224739,4e4e1569d5a648348f014087fe2222f4cb44eac3ddcc1fe0c69dfdfae2819a0f,ctls,translate.ai.xiaomi.com,443,https://translate.ai.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,752652866,20.47.97.231,,26,False,True,azure,True,,
trial.api.comm.miui.com,HTTP Status 404 – Not Found,404,1070,,,,,,,,,,,,,,,,,,,,,,80,http://trial.api.comm.miui.com:80,http,,text/html,GET,8.214.88.90,/,-927895498,8.214.39.79,,1,False,,,,,
ts.jr.mi.com,小米保险网销外呼系统,200,6882,ts.jr.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-11-23T09:34:41Z,2023-12-25T09:34:41Z,CN=*.jr.mi.com,*.jr.mi.com,,jr.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",dc44b7995bc90738250b491ed5409b06,e5b9c1f21a093cc3e0e98fbc48884f65dafcc5f8f7fefee942191dd3d03ee5b0,ctls,ts.jr.mi.com,443,https://ts.jr.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1840324437,20.47.97.231,,1,False,True,azure,True,,
ts.youpin.mi.com,404 Not Found,404,204,,,,,,,,,,,,,,,,,,,,,,80,http://ts.youpin.mi.com:80,http,MonKing/3.14,text/html,GET,20.47.97.231,/,1029589647,20.47.97.231,,9,False,,azure,True,,
tsmactivity.pay.xiaomi.com,This is tsm-activity-api,200,166,tsmactivity.pay.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-04T03:12:58Z,2023-07-23T06:09:38Z,CN=tsmactivity.pay.xiaomi.com,tsmactivity.pay.xiaomi.com,,staging2.tsmactivity.pay.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",1a7ec83ec0edd94b31db197034123a65,ed049bf696306a6479d557b7eac3e209b084d25c112a808ee4852aee97015cc1,ctls,tsmactivity.pay.xiaomi.com,443,https://tsmactivity.pay.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1465549821,20.47.97.231,HSTS,10,False,,azure,True,,
tsmapi.pay.xiaomi.com,404 Not Found,404,191,tsmapi.pay.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-11T07:07:46Z,2023-10-09T10:05:24Z,CN=*.pay.xiaomi.com,*.pay.xiaomi.com,,pay.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",df8674020ef1ade2e8e5de5a50b92f61,1a6236dd823aec7485772647b991fd42a7f129c6146c326c43d5cce0853d2f31,ctls,tsmapi.pay.xiaomi.com,443,https://tsmapi.pay.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1840324437,20.47.97.231,HSTS,12,False,True,azure,True,,
tsmclient.miui.com,404 Not Found,404,204,tsmclient.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-27T00:00:00Z,2023-09-28T23:59:59Z,CN=tsmclient.miui.com,tsmclient.miui.com,,tsmclient.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c3f2165ad7e7d132fdc880518032e640,fae5a05b66be015873d4aba8052fe13b84f118e94a4d29add17a2de44fe9d42f,ctls,tsmclient.miui.com,443,https://tsmclient.miui.com:443,https,MFE web server,text/html,GET,183.84.5.154,/,-1840324437,124.251.101.55,,9,False,,,,,
tuan.mi.com,小米团购商城,200,859,tuan.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-10-05T00:00:00Z,2023-10-29T23:59:59Z,CN=*.mi.com,*.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",027056bfd79babde7fbcd82e64678896,f6b6424fcf24751cd5771a25a3af47896a5ee1c16de259ec2b71a671894a59c2,ctls,tuan.mi.com,443,https://tuan.mi.com:443,https,,text/html,GET,124.251.34.26,/,-1300171131,183.84.7.185,,1,False,True,,,,
tv.india.xiaomi.com,404: Not Found,404,69,tv.india.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-07-27T08:06:31Z,2023-08-10T07:32:50Z,CN=tv.india.xiaomi.com,tv.india.xiaomi.com,,www.tv.india.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bae3cbcf75a85709b7d94af0777f738a,b2996bb0afa591355ec4cbfa598fbfcac58a5d36f2a48793b889929273694680,ctls,tv.india.xiaomi.com,443,https://tv.india.xiaomi.com:443,https,TornadoServer/4.0.2,text/html,GET,3.111.243.171,/,2038213217,13.233.71.48,TornadoServer:4.0.2,1,False,,,,,
tv.miui.com,Welcome to OpenResty!,200,1097,tv.miui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,True,2023-03-16T00:00:00Z,2024-03-15T23:59:59Z,CN=*.tv.mi.com,*.tv.mi.com,,*.video.9ddm.com,"CN=TrustAsia TLS ECC CA, OU=Domain Validated SSL, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia TLS ECC CA,"TrustAsia Technologies, Inc.",3d85dab09f110fd5a5096be2ff8da242,c2cd673757d4b382dca945c384c2b35d58c8974475f01f2238bc157daf9bf209,ctls,tv.miui.com,443,https://tv.miui.com:443,https,openresty,text/html,GET,120.133.33.141,/,1114301902,183.84.6.199,OpenResty,29,False,True,,,,
tvboss.pandora.xiaomi.com,403 Forbidden,403,200,tvboss.pandora.xiaomi.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2023-03-16T00:00:00Z,2024-03-15T23:59:59Z,CN=*.tv.mi.com,*.tv.mi.com,,*.video.9ddm.com,"CN=TrustAsia TLS RSA CA, OU=Domain Validated SSL, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia TLS RSA CA,"TrustAsia Technologies, Inc.",f24c87857016a40ffb7b2e2a4f9830c2,c9f194591630fa5b3b1944071d233f07f3a03d12d71fe01bcbfd28db1800df03,ctls,tvboss.pandora.xiaomi.com,443,https://tvboss.pandora.xiaomi.com:443,https,,text/html,GET,124.251.101.3,/,1909175156,183.84.5.56,,9,False,True,,,,
tvepg.pandora.xiaomi.com,,404,22,tvepg.pandora.xiaomi.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,True,True,2021-11-01T06:27:45Z,2031-10-30T06:27:45Z,"emailAddress=service@duokan.com, CN=box, OU=R&D, O=DuoKan, L=BJ, ST=BJ, C=CN, emailAddress=service@duokan.com",box,DuoKan,,"emailAddress=service@duokan.com, CN=box, OU=R&D, O=DuoKan, L=BJ, ST=BJ, C=CN, emailAddress=service@duokan.com",box,DuoKan,6bac1212c4c7f88e2eb094834f9466c3,a0658553f0f39171cf209ca334717a483ebd612d3940b0e6fbfdf85a9d0e418b,ctls,tvepg.pandora.xiaomi.com,443,https://tvepg.pandora.xiaomi.com:443,https,http-kit,text/html,GET,124.251.101.26,/,2108793723,124.251.101.26,,1,False,,,,,
tw.account.ai.xiaomi.com,,404,25,tw.account.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-25T00:00:00Z,2023-07-26T23:59:59Z,CN=tw.account.ai.xiaomi.com,tw.account.ai.xiaomi.com,,tw.account.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",3fa9295b055918e96ff6d84bef2126e1,0c8a7a3c98e87c36567106ce55373857a580d45226c6ad8cb55e7501cf6982bc,ctls,tw.account.ai.xiaomi.com,443,https://tw.account.ai.xiaomi.com:443,https,MonKing/3.14,application/json,GET,20.47.97.231,/,1859141148,20.47.97.231,,1,False,,azure,True,,
tw.account.migc.g.mi.com,Welcome to mife!,200,420,tw.account.migc.g.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-06-29T00:00:00Z,2023-07-30T23:59:59Z,CN=tw.account.migc.g.mi.com,tw.account.migc.g.mi.com,,tw.account.migc.g.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c57ad8139b370d91035a1426480f29af,a1363f8e6fc939953bacfac20c90d965ecd865ee12ed12975dd041c997b7580a,ctls,tw.account.migc.g.mi.com,443,https://tw.account.migc.g.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-2069181405,20.47.97.231,,20,False,,azure,True,,
tw.api.ai.xiaomi.com,,404,61,tw.api.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-08-01T00:00:00Z,2023-09-01T23:59:59Z,CN=tw.api.ai.xiaomi.com,tw.api.ai.xiaomi.com,,tw.api.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",7a3db84bd22ef79eb57452dc8133dc2c,847d0c418a4d8410bfcb7f5b22e80f1bf5bb5cd1b6a55f7782dc7aa42b1ae7fc,ctls,tw.api.ai.xiaomi.com,443,https://tw.api.ai.xiaomi.com:443,https,MonKing/3.14,application/json,GET,20.47.97.231,/,611305496,20.47.97.231,,1,False,,azure,True,,
tw.api.io.mi.com,,204,,tw.api.io.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-12-05T00:00:00Z,2023-12-04T23:59:59Z,CN=*.api.io.mi.com,*.api.io.mi.com,,*.api.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",34dfe2f0a03d8847631b78528e9dd097,ad84bb6b0a405495aacbe22daa972b7e5d75afc5e29b2b35c6099881c5af203e,ctls,tw.api.io.mi.com,443,https://tw.api.io.mi.com:443,https,MonKing/3.14,,GET,20.47.97.231,/,-1840324437,20.47.97.231,,1,False,True,azure,True,,
tw.api.mina.mi.com,403 Forbidden,403,603,tw.api.mina.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-06-28T00:00:00Z,2023-06-29T23:59:59Z,CN=*.api.mina.mi.com,*.api.mina.mi.com,,*.api.mina.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",859cd0fe750aee344c079f70ccfad436,0c4a3b9e59528c0b3a57a98e1f3a03639425e9f5ec20c48787b4252daddec0b2,ctls,tw.api.mina.mi.com,443,https://tw.api.mina.mi.com:443,https,,text/html,GET,47.241.127.21,/,-740856252,47.241.127.21,,25,False,True,,,,
tw.api.miwifi.com,404 Not Found,404,192,tw.api.miwifi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-11-08T00:00:00Z,2023-12-02T23:59:59Z,CN=*.api.miwifi.com,*.api.miwifi.com,,*.api.miwifi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c5c16d9f8614a0b656ac05ff9d0fadad,6220d1676079e6310315d53f952794404a825d115972008e4ffef21a23c89bb9,ctls,tw.api.miwifi.com,443,https://tw.api.miwifi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1352329972,20.47.97.231,,12,False,True,azure,True,,
tw.business.smartcamera.api.io.mi.com,404 Not Found,404,223,tw.business.smartcamera.api.io.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-06-07T00:00:00Z,2023-06-08T23:59:59Z,CN=home.mi.com,home.mi.com,,home.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",28e715ff94ac6fd3c3d6a24df1179795,416b2b9caa0cffcf7bf7e61f281d327e93a0044a188bb522b61249e7cdc7a4d4,ctls,tw.business.smartcamera.api.io.mi.com,443,https://tw.business.smartcamera.api.io.mi.com:443,https,Tengine,text/html,GET,161.117.73.68,/,223515758,161.117.73.68,Tengine,9,False,,,,,
tw.file.ai.xiaomi.com,,404,14,tw.file.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-25T00:00:00Z,2023-07-26T23:59:59Z,CN=tw.file.ai.xiaomi.com,tw.file.ai.xiaomi.com,,tw.file.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c526a2110fef6fae6feab51352431a42,e6f32a1434025904fd61b6f3928ee759e55ff5357ac5ac1968df76b8ca54846d,ctls,tw.file.ai.xiaomi.com,443,https://tw.file.ai.xiaomi.com:443,https,MonKing/3.14,application/json,GET,20.47.97.231,/,1281213884,20.47.97.231,,1,False,,azure,True,,
tw.hd.mina.mi.com,HTTP Status 404 – Not Found,404,427,tw.hd.mina.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-08-11T00:00:00Z,2023-08-12T23:59:59Z,CN=tw.hd.mina.mi.com,tw.hd.mina.mi.com,,tw.hd.mina.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",75f2a929218600c640727efff3f2c3a9,c773f6d890796114049543ac076b5ac76a7b62dc90f1fa596e6183640433f043,ctls,tw.hd.mina.mi.com,443,https://tw.hd.mina.mi.com:443,https,,text/html,GET,47.241.20.93,/,-230353730,47.241.20.93,,1,False,,,,,
tw.nlp.ai.xiaomi.com,403 Forbidden,403,575,tw.nlp.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-25T00:00:00Z,2023-07-26T23:59:59Z,CN=tw.nlp.ai.xiaomi.com,tw.nlp.ai.xiaomi.com,,tw.nlp.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",b7fda9c579690455cbf06b5a2f0fcacf,eeea6755835187ab3a6d0de38e8f50f67b3998ee71e9807ec0cd67969fe35409,ctls,tw.nlp.ai.xiaomi.com,443,https://tw.nlp.ai.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1755797693,20.47.97.231,,26,False,,azure,True,,
