new,host,a,cname,soa,status_code,mx,txt,cdn,cdn-name,aaaa,ns,caa,has_internal_ips,internal_ips
[x],test70.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test71.odoo.com,35.221.158.36,,"ns0.odoo.com, admin.odoo.com",NOERROR,as89a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test72.odoo.com,35.193.131.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,am136a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test73.odoo.com,141.95.196.48,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu144a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],test77.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test79.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],test8.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,,,,,,,,
[x],test82.odoo.com,35.195.143.95,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],test85.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test87.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test88.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test89.odoo.com,35.200.176.114,,"ns0.odoo.com, admin.odoo.com",NOERROR,me19a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test91.odoo.com,145.239.155.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu178a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],test99.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test9991.odoo.com,34.136.223.199,,"ns0.odoo.com, admin.odoo.com",NOERROR,am98a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],test9992.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testaccount.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testalpha.odoo.com,35.198.208.238,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspp22.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testapi.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testapi.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],testapp.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testapp2.odoo.com,34.172.26.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,am146a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testar.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testautomation.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testb.odoo.com,34.142.136.197,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspp28.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testbuild.odoo.com,35.233.74.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu197a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testch.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testclient.odoo.com,34.72.216.250,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampq01.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testcompany2.odoo.com,145.239.155.39,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu182a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testcorp.odoo.com,130.211.116.185,,"ns0.odoo.com, admin.odoo.com",NOERROR,am123a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testdata.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testdb.odoo.com,34.79.147.199,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu155a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testdede.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testdemo.odoo.com,141.95.203.43,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu147a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testdev.odoo.com,145.239.155.39,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu182a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testdocs.odoo.com,35.200.246.23,,"ns0.odoo.com, admin.odoo.com",NOERROR,me17a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testdrive.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testen.odoo.com,34.27.6.102,,"ns0.odoo.com, admin.odoo.com",NOERROR,am148a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testenv.odoo.com,34.28.145.14,,"ns0.odoo.com, admin.odoo.com",NOERROR,am128a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tester.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tester1.odoo.com,35.229.217.196,,"ns0.odoo.com, admin.odoo.com",NOERROR,as77a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testfinal.odoo.com,34.140.12.174,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupq01.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testg.odoo.com,34.100.165.26,,"ns0.odoo.com, admin.odoo.com",NOERROR,me16a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testhr.odoo.com,34.93.111.172,,"ns0.odoo.com, admin.odoo.com",NOERROR,mepq01.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testi.odoo.com,35.233.74.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu197a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testi2.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,,True,google,,,,,
[x],testing-3.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],testing1.odoo.com,35.221.158.36,,"ns0.odoo.com, admin.odoo.com",NOERROR,as89a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testing123.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testing2.odoo.com,35.200.246.23,,"ns0.odoo.com, admin.odoo.com",NOERROR,me17a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testing3.odoo.com,34.81.119.204,,"ns0.odoo.com, admin.odoo.com",NOERROR,as79a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testing5.odoo.com,34.80.54.166,,"ns0.odoo.com, admin.odoo.com",NOERROR,as82a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testing7.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testing72.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testing8.odoo.com,35.188.202.203,,"ns0.odoo.com, admin.odoo.com",NOERROR,am150a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testlocal.odoo.com,34.80.186.216,,"ns0.odoo.com, admin.odoo.com",NOERROR,as64a.odoo.com,,True,google,,,,,
[x],testmail.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],testmarket.odoo.com,145.239.155.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu157a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testme2.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testname.odoo.com,34.81.240.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,as84a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testnet.odoo.com,35.193.132.132,,"ns0.odoo.com, admin.odoo.com",NOERROR,am140a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testnva9-lcd2.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],testo.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testo1.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testov.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testportal.odoo.com,35.241.251.239,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp95.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testrun.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tests1.odoo.com,104.198.173.254,,"ns0.odoo.com, admin.odoo.com",NOERROR,am134a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tests3.odoo.com,35.221.152.28,,"ns0.odoo.com, admin.odoo.com",NOERROR,as90a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testserver.odoo.com,146.148.11.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,euedu17a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testshop.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testsite1.odoo.com,35.205.17.51,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu188a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testsite2.odoo.com,34.93.211.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,me28a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testssl.odoo.com,35.229.193.63,,"ns0.odoo.com, admin.odoo.com",NOERROR,as88a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],teststore.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testsupport.odoo.com,35.195.143.95,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu204a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testt.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],testtt.odoo.com,35.200.246.23,,"ns0.odoo.com, admin.odoo.com",NOERROR,me17a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],testy2.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],teta.odoo.com,145.239.155.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu178a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],texas.odoo.com,34.30.254.156,,"ns0.odoo.com, admin.odoo.com",NOERROR,am143a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],textiles.odoo.com,35.238.40.180,,"ns0.odoo.com, admin.odoo.com",NOERROR,am122a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tfstest.odoo.com,34.78.230.127,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp81.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thalys.odoo.com,104.199.41.131,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp112.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thaminmainweb.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],than.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],thanos.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],the-candle-tailor01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],the-cybersecurity-times.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],the-gate-sa.odoo.com,104.199.35.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu154a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],the-golf-company.odoo.com,34.79.147.199,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu155a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],theark.odoo.com,34.79.105.147,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp63.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thebest.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],thebox.odoo.com,35.239.200.50,,"ns0.odoo.com, admin.odoo.com",NOERROR,am138a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],theboys.odoo.com,34.70.69.234,,"ns0.odoo.com, admin.odoo.com",NOERROR,am133a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thedeal.odoo.com,34.93.133.227,,"ns0.odoo.com, admin.odoo.com",NOERROR,me20a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thedoghouse.odoo.com,35.233.116.112,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu151a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thelocker.odoo.com,35.238.40.180,,"ns0.odoo.com, admin.odoo.com",NOERROR,am122a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thema.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],theme-anelusia.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-artists.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-avantgarde.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-aviato.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-bewise.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-bookstore.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-clean.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-enark.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-graphene.odoo.com,145.239.155.24,themes-15.odoo.com,,NOERROR,,,,,,,,,
[x],theme-kea.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-kiddo.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-monglia.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-nano.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-notes.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-orchid.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-paptic.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-real-estate.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-treehouse.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-yes.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],theme-zap.odoo.com,145.239.155.24,themes-15.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,eu83a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],thenexus.odoo.com,34.116.92.174,,"ns0.odoo.com, admin.odoo.com",NOERROR,au06a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],theory.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],therealwhiteflag2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],theresa-test.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],these.odoo.com,35.188.113.147,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp88.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thestore.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thiago.odoo.com,35.239.200.50,,"ns0.odoo.com, admin.odoo.com",NOERROR,am138a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thieffine-arts1.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],thing.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],things.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],third.odoo.com,145.239.155.36,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu85a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],thirdeye.odoo.com,34.93.211.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,me28a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],this-is.odoo.com,34.140.231.113,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp109.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thnkr.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thomas-mangin.odoo.com,34.122.32.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,am101a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thor.odoo.com,145.239.155.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu178a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],threat.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],threefold.odoo.com,35.238.0.114,,"ns0.odoo.com, admin.odoo.com",NOERROR,am124a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thrive.odoo.com,35.225.111.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,am147a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],throne.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],thtest.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu177a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],thumb.odoo.com,35.200.207.9,,"ns0.odoo.com, admin.odoo.com",NOERROR,me22a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],thyssenkrupp.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tian.odoo.com,35.229.193.63,,"ns0.odoo.com, admin.odoo.com",NOERROR,as88a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tian1.odoo.com,34.27.6.102,,"ns0.odoo.com, admin.odoo.com",NOERROR,am148a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tiboz-creations.odoo.com,35.195.38.226,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu171a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tice.odoo.com,141.95.172.221,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu185a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ticketing.odoo.com,35.200.234.64,,"ns0.odoo.com, admin.odoo.com",NOERROR,me18a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tickets.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],tienda.odoo.com,34.76.100.2,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu189a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tier1test-hnas-evs8.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],tier2.odoo.com,34.136.46.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,am107a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tiffany.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tiffin.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tiger711blog001.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],tigi.odoo.com,104.199.209.126,,"ns0.odoo.com, admin.odoo.com",NOERROR,as86a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tiket.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],tiktok.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],timber.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],timdri01-amp001.odoo.com,34.72.121.107,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp68.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],time1.odoo.com,145.239.155.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu184a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],time5.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
