input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,tls_mismatched,csp_domains_,tls_subject_org_,tls_expired
d03xproxy114y.test.odoo.com,Typo | Odoo,200,41245,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://d03xproxy114y.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,91477872,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=d03xproxy114y.test.odoo.com&autodbname=d03xproxy114y&hosting=tt1.test.odoo.com,google,True,,,,
d09p-iamdb-01a.test.odoo.com,Typo | Odoo,200,41623,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://d09p-iamdb-01a.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1382446694,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=d09p-iamdb-01a.test.odoo.com&autodbname=d09p-iamdb-01a&hosting=tt1.test.odoo.com,google,True,,,,
d101.odoo.com,Page Not Found | D101,404,13231,d101.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,d101.odoo.com,443,https://d101.odoo.com:443,https,nginx,text/html,GET,141.95.196.44,/,2120182292,141.95.196.44,Python,247,False,,,,,,,
d5aab71fda3e16d77450e3abb5c7e154-7ax0jfun.odoo.com,Typo | Odoo,200,43475,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://d5aab71fda3e16d77450e3abb5c7e154-7ax0jfun.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1394443632,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=d5aab71fda3e16d77450e3abb5c7e154-7ax0jfun.odoo.com&autodbname=d5aab71fda3e16d77450e3abb5c7e154-7ax0jfun&hosting=eu177a.odoo.com,,,,,,
d5aab71fda3e16d77450e3abb5c7e154-qffai93m.odoo.com,Typo | Odoo,200,43848,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://d5aab71fda3e16d77450e3abb5c7e154-qffai93m.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1039534958,141.94.74.34,Python,598,False,https://www.odoo.com/typo?domain=d5aab71fda3e16d77450e3abb5c7e154-qffai93m.odoo.com&autodbname=d5aab71fda3e16d77450e3abb5c7e154-qffai93m&hosting=eu177a.odoo.com,,,,,,
daas.odoo.com,Odoo,200,5438,daas.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,daas.odoo.com,443,https://daas.odoo.com:443,https,nginx,text/html,GET,34.77.245.173,/,1781022844,34.77.245.173,Nginx,111,False,https://daas.odoo.com/web/login,google,True,,,,
dailynews.odoo.com,Activate your database,200,1485,dailynews.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,dailynews.odoo.com,443,https://dailynews.odoo.com:443,https,nginx,text/html,GET,35.200.176.114,/,-915085833,35.200.176.114,Nginx,30,False,https://dailynews.odoo.com/_activate_your_database/dailynews,google,True,,,,
dal09-dev-bastion-01a.test.odoo.com,Typo | Odoo,200,41859,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://dal09-dev-bastion-01a.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1945337181,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=dal09-dev-bastion-01a.test.odoo.com&autodbname=dal09-dev-bastion-01a&hosting=tt1.test.odoo.com,google,True,,,,
dal09-dev-xdrdca-01a.test.odoo.com,Typo | Odoo,200,41490,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://dal09-dev-xdrdca-01a.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1851270766,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=dal09-dev-xdrdca-01a.test.odoo.com&autodbname=dal09-dev-xdrdca-01a&hosting=tt1.test.odoo.com,google,True,,,,
dal09-prd-ctxapp-01b.test.odoo.com,Typo | Odoo,200,41490,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://dal09-prd-ctxapp-01b.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-181356313,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=dal09-prd-ctxapp-01b.test.odoo.com&autodbname=dal09-prd-ctxapp-01b&hosting=tt1.test.odoo.com,google,True,,,,
dal10-inf-smtprelay.test.odoo.com,Typo | Odoo,200,41450,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://dal10-inf-smtprelay.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1334079051,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=dal10-inf-smtprelay.test.odoo.com&autodbname=dal10-inf-smtprelay&hosting=tt1.test.odoo.com,google,True,,,,
dal10.runbot50.odoo.com,,400,90,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://dal10.runbot50.odoo.com:443,https,,text/html,GET,141.94.74.34,/,810328058,141.94.74.34,,4,False,https://www.odoo.com/typo?domain=dal10.runbot50.odoo.com&autodbname=dal10&hosting=eu177a.odoo.com,,,,,,
daleel.odoo.com,Database not available,200,1092,daleel.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,daleel.odoo.com,443,https://daleel.odoo.com:443,https,nginx,text/html,GET,141.94.74.33,/,162883784,141.94.74.33,Nginx,24,False,https://daleel.odoo.com/_odoo/upgrade/daleel,,,,,,
danesh.odoo.com,Database not available,200,1092,danesh.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,danesh.odoo.com,443,https://danesh.odoo.com:443,https,nginx,text/html,GET,34.22.243.227,/,-613632805,34.22.243.227,Nginx,24,False,https://danesh.odoo.com/_odoo/upgrade/danesh,google,True,,,,
darkside.odoo.com,Home | DarkSide,200,13644,darkside.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,darkside.odoo.com,443,https://darkside.odoo.com:443,https,nginx,text/html,GET,34.68.54.163,/,,34.68.54.163,Python,240,False,,google,True,,,,
darla.test.odoo.com,Typo | Odoo,200,40925,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://darla.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,304957294,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=darla.test.odoo.com&autodbname=darla&hosting=tt1.test.odoo.com,google,True,,,,
daryono.odoo.com,Activate your database,200,1481,daryono.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,daryono.odoo.com,443,https://daryono.odoo.com:443,https,nginx,text/html,GET,34.81.119.204,/,,34.81.119.204,Nginx,30,False,https://daryono.odoo.com/_activate_your_database/daryono,google,True,,,,
dashboard.odoo.com,Database not found,404,1165,dashboard.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,dashboard.odoo.com,443,https://dashboard.odoo.com:443,https,nginx,text/html,GET,34.140.12.174,/,-897686818,34.140.12.174,Nginx,27,False,,google,True,,,,
data-acceptatie-blogofficebackups-domain.runbot50.odoo.com,Typo | Odoo,200,43613,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://data-acceptatie-blogofficebackups-domain.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-602242000,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=data-acceptatie-blogofficebackups-domain.runbot50.odoo.com&autodbname=data-acceptatie-blogofficebackups-domain&hosting=eu177a.odoo.com,,,,,,
data-archive-examplestunnel-mx.runbot50.odoo.com,Typo | Odoo,200,43228,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://data-archive-examplestunnel-mx.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,753614273,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=data-archive-examplestunnel-mx.runbot50.odoo.com&autodbname=data-archive-examplestunnel-mx&hosting=eu177a.odoo.com,,,,,,
data-archive-examplestunnel-mx.test.odoo.com,Typo | Odoo,200,41890,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://data-archive-examplestunnel-mx.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1793711158,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=data-archive-examplestunnel-mx.test.odoo.com&autodbname=data-archive-examplestunnel-mx&hosting=tt1.test.odoo.com,google,True,,,,
data-cache-status-web.test.odoo.com,Typo | Odoo,200,41903,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://data-cache-status-web.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-556391584,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=data-cache-status-web.test.odoo.com&autodbname=data-cache-status-web&hosting=tt1.test.odoo.com,google,True,,,,
data-chef-manager-doc-corporate.runbot50.odoo.com,Typo | Odoo,200,43235,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://data-chef-manager-doc-corporate.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1099913879,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=data-chef-manager-doc-corporate.runbot50.odoo.com&autodbname=data-chef-manager-doc-corporate&hosting=eu177a.odoo.com,,,,,,
data-debug-uats-staging.runbot183.odoo.com,404 Not Found,404,153,data-debug-uats-staging.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,data-debug-uats-staging.runbot183.odoo.com,443,https://data-debug-uats-staging.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,163078286,141.94.74.20,Nginx,8,False,,,,,,,
data-debug-uats-staging.runbot50.odoo.com,Typo | Odoo,200,42899,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://data-debug-uats-staging.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-952789521,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=data-debug-uats-staging.runbot50.odoo.com&autodbname=data-debug-uats-staging&hosting=eu177a.odoo.com,,,,,,
data-debug-uats-staging.test.odoo.com,Typo | Odoo,200,41983,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://data-debug-uats-staging.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1610217802,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=data-debug-uats-staging.test.odoo.com&autodbname=data-debug-uats-staging&hosting=tt1.test.odoo.com,google,True,,,,
data-demo-v3engineering.test.odoo.com,Typo | Odoo,200,41983,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://data-demo-v3engineering.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1770551611,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=data-demo-v3engineering.test.odoo.com&autodbname=data-demo-v3engineering&hosting=tt1.test.odoo.com,google,True,,,,
data-development.test.odoo.com,Typo | Odoo,200,41738,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://data-development.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1759966289,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=data-development.test.odoo.com&autodbname=data-development&hosting=tt1.test.odoo.com,google,True,,,,
data-system-internal-support-corp.test.odoo.com,Typo | Odoo,200,42304,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://data-system-internal-support-corp.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-319319710,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=data-system-internal-support-corp.test.odoo.com&autodbname=data-system-internal-support-corp&hosting=tt1.test.odoo.com,google,True,,,,
data-upgrade-dev-alpha-customersdb2-corp.runbot183.odoo.com,404 Not Found,404,153,data-upgrade-dev-alpha-customersdb2-corp.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,data-upgrade-dev-alpha-customersdb2-corp.runbot183.odoo.com,443,https://data-upgrade-dev-alpha-customersdb2-corp.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,163078286,141.94.74.20,Nginx,8,False,,,,,,,
data-upgrade-dev-alpha-customersdb2-corp.runbot50.odoo.com,Typo | Odoo,200,43613,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://data-upgrade-dev-alpha-customersdb2-corp.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1258723534,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=data-upgrade-dev-alpha-customersdb2-corp.runbot50.odoo.com&autodbname=data-upgrade-dev-alpha-customersdb2-corp&hosting=eu177a.odoo.com,,,,,,
data-v2-crm.test.odoo.com,Typo | Odoo,200,41130,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://data-v2-crm.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,2055337880,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=data-v2-crm.test.odoo.com&autodbname=data-v2-crm&hosting=tt1.test.odoo.com,google,True,,,,
data.odoo.com,Home | My Website,200,12457,data.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,data.odoo.com,443,https://data.odoo.com:443,https,Odoo.sh,text/html,GET,34.87.151.2,/,-617743584,34.87.151.2,Python,229,False,,google,True,,,,
data1.odoo.com,Database not available,200,1092,data1.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,data1.odoo.com,80,http://data1.odoo.com:80,http,nginx,text/html,GET,34.81.199.206,/,1875177833,34.81.199.206,Nginx,24,False,https://data1.odoo.com/_odoo/upgrade/data1,google,True,,,,
database-china.test.odoo.com,Typo | Odoo,200,41658,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://database-china.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-656536090,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=database-china.test.odoo.com&autodbname=database-china&hosting=tt1.test.odoo.com,google,True,,,,
databaseaws.runbot50.odoo.com,Typo | Odoo,200,42430,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://databaseaws.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1305191119,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=databaseaws.runbot50.odoo.com&autodbname=databaseaws&hosting=eu177a.odoo.com,,,,,,
databasebackups-domain.test.odoo.com,Typo | Odoo,200,41570,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://databasebackups-domain.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-701874567,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=databasebackups-domain.test.odoo.com&autodbname=databasebackups-domain&hosting=tt1.test.odoo.com,google,True,,,,
