new,host,ttl,a,soa,status_code,ns,txt,has_internal_ips,internal_ips,aaaa,cname,caa,mx,cdn,cdn-name
[x],ww01.oid4.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.oid4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,v=spf1 -all,,,,,,,,
[x],ww01.oid5.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.oid5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oid5s.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.oid5s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oid6s.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.oid6s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid6s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid6s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",,,,,,,,,
[x],ww01.oid8-dev.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.oid8-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oid8-prd.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.oid8-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oid8-prod.lifeomic.life,300,,"{'name': 'ww01.oid8-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oid8.lifeomic.life,1399,"13.248.169.48, 76.223.54.146","{'name': 'ww01.oid8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oid8s-prd.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.oid8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oid8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oids-dev.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.oids-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oids-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oids-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oids-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oids-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.oids-prd.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.oids-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oids-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oids-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.oids-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old-dev.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.old-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",,,,,,,,,
[x],ww01.old-prd.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.old-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,v=spf1 -all,,,,,,,,
[x],ww01.old-prod.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.old-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",,,,,,,,,
[x],ww01.old1.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.old1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old2.lifeomic.life,300,,"{'name': 'ww01.old2.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old2.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old2.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old2.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old3.lifeomic.life,300,,"{'name': 'ww01.old3.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old3.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old3.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old4.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.old4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old4.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old4s.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.old4s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old4s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old4s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old4s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,,,,,,,,,
[x],ww01.old5.lifeomic.life,300,,"{'name': 'ww01.old5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old5.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old5s.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.old5s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old5s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old5s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old5s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old7s.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'ww01.old7s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old7s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old7s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old8.lifeomic.life,300,,"{'name': 'ww01.old8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old8s-dev.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.old8s-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-dev.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old8s-prd.lifeomic.life,300,,"{'name': 'ww01.old8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-prd.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old8s-prod.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'ww01.old8s-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s-prod.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],ww01.old8s.lifeomic.life,300,,"{'name': 'ww01.old8s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'ww01.old8s.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,,,,,,,,,
