input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,final_url,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_expired
secure-eugo.arrow.com,,200,16735,secure-eugo.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-11T00:00:00Z,2023-08-11T23:59:59Z,"CN=secure-eugo.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",secure-eugo.arrow.com,"Arrow Electronics, Inc",secure-eugo.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b806163f1df619b4a9f0503a97c358cf,ed13d6d076fde9c348c5397224a3ffd7ec53434c1b823a75f52d8376c660bb34,ctls,secure-eugo.arrow.com,443,https://secure-eugo.arrow.com:443,https,,text/html,GET,192.29.202.52,/,-1270699277,192.29.202.52,HSTS,46,False,oracle,,True,,,,
secure.arrow.com,,200,17764,secure.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-07T23:59:59Z,"CN=secure.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US, serialNumber=60328, businessCategory=Private Organization, jurisdictionStateOrProvince=New York, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=New York, jurisdictionCountry=US",secure.arrow.com,"Arrow Electronics, Inc",secure.arrow.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,552ed0db5667d23465a44870391505e5,69eaf45adf78acd040c348cca77baaee370359fdc09f77065417304d4a803ca0,ctls,secure.arrow.com,80,http://secure.arrow.com:80,http,,text/html,GET,142.0.173.16,/,-1270699277,142.0.173.16,HSTS,49,False,,https://secure.arrow.com/,,,,,
shop.richardsonrfpd.com,RichardsonRFPD | Shop,200,265281,shop.richardsonrfpd.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=www.richardsonrfpd.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",www.richardsonrfpd.com,"Arrow Electronics, Inc.",shop.richardsonrfpd.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,392d4981e16e702d12a019796847ea3c,1032094a8f127341de0ae577b39b0b46cbaefbc99abd68861c80b934582d95ad,ctls,shop.richardsonrfpd.com,443,https://shop.richardsonrfpd.com:443,https,Microsoft-IIS/10.0,text/html,GET,95.101.111.164,/,-1434648214,2a02:26f0:480:d::210:f14e,Windows Server,4091,False,,,,,,,
siliconexpert.com,Product Lifecycle Risk Management Platform & Support Services,200,225168,www.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,www.siliconexpert.com,443,https://siliconexpert.com:443,https,,text/html,GET,45.60.251.45,/,1431469027,45.60.241.45,Yoast SEO:20.7,2916,False,incapsula,https://www.siliconexpert.com/,True,,True,*.hubapi.com,
sip.aepetsche.com,,404,75,sip.aepetsche.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.aepetsche.com,443,https://sip.aepetsche.com:443,https,RTC/7.0,text/plain,GET,52.112.193.13,/,-788979795,2603:1027:0:3::b,HSTS,4,False,,,,True,True,,
sip.arrow.com,,404,75,sip.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.arrow.com,443,https://sip.arrow.com:443,https,RTC/7.0,text/plain,GET,52.112.192.11,/,-871902092,2603:1027:0:48::20,HSTS,4,False,,,,True,True,,
sip.chip1stop.com,,404,75,sip.chip1stop.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.chip1stop.com,443,https://sip.chip1stop.com:443,https,RTC/7.0,text/plain,GET,52.112.196.46,/,85715182,2603:1027:0:48::20,HSTS,4,False,,,,True,True,,
sip.richardsonrfpd.com,,404,75,sip.richardsonrfpd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.richardsonrfpd.com,443,https://sip.richardsonrfpd.com:443,https,RTC/7.0,text/plain,GET,52.112.192.11,/,-744793030,2603:1027:0:2::b,HSTS,4,False,,,,True,True,,
sip.transim.com,,404,75,sip.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.transim.com,443,https://sip.transim.com:443,https,RTC/7.0,text/plain,GET,52.112.193.13,/,-769380748,2603:1027:0:48::20,HSTS,4,False,,,,True,True,,
sip.verical.com,,404,75,sip.verical.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.verical.com,443,https://sip.verical.com:443,https,RTC/7.0,text/plain,GET,52.112.193.13,/,-152381093,2603:1027:0:2::b,HSTS,4,False,,,,True,True,,
sl.aepetsche.com,,204,,sl.aepetsche.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T02:58:49Z,2023-07-16T02:58:48Z,CN=sl.aepetsche.com,sl.aepetsche.com,,sl.aepetsche.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b7c95a3c4ecf2ab0a2e27ba79061f687,a2682deec726f66f0b0a2e2368f31d72502155b9bd1aaaf52f12b3bd6a80acdb,ctls,sl.aepetsche.com,443,https://sl.aepetsche.com:443,https,,,GET,18.235.9.115,/,-1840324437,54.85.128.104,HSTS,1,False,,,,,,,
sl.arrow.com,,204,,sl.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-02T01:10:55Z,2023-07-01T01:10:54Z,CN=sl.arrow.com,sl.arrow.com,,sl.arrow.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e571fa27c53d5f8934a997a894ad6259,94f29f5289f1f1776fa4f8385d3dd26e96519373b21a6306cfc84e582b15bf7c,ctls,sl.arrow.com,443,https://sl.arrow.com:443,https,,,GET,18.235.9.115,/,-1840324437,18.209.131.43,HSTS,1,False,,,,,,,
sp.chip1stop.com,無効なURLです,200,678,sp.chip1stop.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-31T00:00:00Z,2024-04-30T23:59:59Z,CN=*.xserver.jp,*.xserver.jp,,xserver.jp,"CN=SecureCore RSA DV CA, O=SecureCore, L=OSAKA, ST=OSAKA, C=JP",SecureCore RSA DV CA,SecureCore,bcddba55ecb55bf6b5114272e5ddfeaa,1922b684f701478a89120a54d6f950d65719872a63cb060a407bd8ac811999aa,ctls,sp.chip1stop.com,443,https://sp.chip1stop.com:443,https,nginx,text/html,GET,157.112.176.36,/,-1017580843,157.112.176.36,Nginx,22,False,,,,True,True,,
stage-analytics.transim.com,Sign In | Transim Analytics,200,3708,stage-analytics.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,stage-analytics.transim.com,80,http://stage-analytics.transim.com:80,http,Microsoft-IIS/7.5,text/html,GET,13.91.100.14,/,-523615290,13.91.100.14,Windows Server,76,False,azure,https://stage-analytics.transim.com/login?ReturnUrl=%2f,True,,True,,
stage-api.transim.com,403 - Access denied,403,3204,stage-api.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,stage-api.transim.com,443,https://stage-api.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,13.91.100.14,/,-523615290,13.91.100.14,Windows Server,36,False,azure,,True,,True,,
stage-engage.transim.com,Engage Login,200,62486,stage-engage.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,stage-engage.transim.com,80,http://stage-engage.transim.com:80,http,Microsoft-IIS/7.5,text/html,GET,13.91.100.14,/,-523615290,13.91.100.14,Windows Server,808,False,azure,https://stage-engage.transim.com/admin/account/login?ReturnUrl=%2fadmin%2f,True,,True,,
stage-ge.transim.com,ABB | Power Module Wizard - Login,200,34619,stage-ge.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,stage-ge.transim.com,443,https://stage-ge.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,13.91.100.14,/,1551964178,13.91.100.14,Windows Server,468,False,azure,https://stage-ge.transim.com/login.aspx,True,,True,,
stage-go.transim.com,Index - Transim Short Url Service,200,1407,stage-go.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,stage-go.transim.com,443,https://stage-go.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,13.91.100.14,/,551133194,13.91.100.14,Windows Server,45,False,azure,,True,,True,,
stage-intel-designcenter.transim.com,Not Found,404,315,stage-intel-designcenter.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,stage-intel-designcenter.transim.com,443,https://stage-intel-designcenter.transim.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,13.91.100.14,/,225052475,13.91.100.14,Microsoft HTTPAPI:2.0,7,False,azure,,True,,True,,
stage-productadvisor.transim.com,Not Found,404,315,,,,,,,,,,,,,,,,,,,80,http://stage-productadvisor.transim.com:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,40.118.161.231,/,225052475,40.118.161.231,Microsoft HTTPAPI:2.0,7,False,azure,,True,,,,
stage.renesas.transim.com,Transim - Home,200,139919,www.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,www.transim.com,443,https://stage.renesas.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,13.91.100.14,/,-799184642,13.91.100.14,YouTube,1076,False,azure,https://www.transim.com/,True,,True,,
stage2.transim.com,,200,323,stage2.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,stage2.transim.com,443,https://stage2.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,13.91.100.14,/,-523615290,13.91.100.14,Windows Server,11,False,azure,,True,,True,,
start.arrow.com,,403,13,arrowelectronics.sharepoint.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-21T23:59:59Z,"CN=*.sharepoint.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",*.sharepoint.com,Microsoft Corporation,*.gr.global.aa-rt.sharepoint.com,"CN=DigiCert Cloud Services CA-1, O=DigiCert Inc, C=US",DigiCert Cloud Services CA-1,DigiCert Inc,7cc424bbc8aa2b05237bd30d2601bc54,0f06c11b5b074e17655e51cf48d31db11e811848dce8ab59ac8b6127e272fa0f,ctls,arrowelectronics.sharepoint.com,80,http://start.arrow.com:80,http,Microsoft-IIS/10.0,text/plain,GET,13.93.163.20,/,-179725653,13.93.163.20,Windows Server,1,False,azure,https://arrowelectronics.sharepoint.com/sites/americas,True,,True,,
static.arrow.com,400 Bad Request,400,226,static.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,2023-06-13T23:59:59Z,"CN=*.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.arrow.com,"Arrow Electronics, Inc",www.fiveyearsout.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32f19d06e6ca84869295df9049688e60,fa5cd6912e28fa8f5149a2f5692d277e90dc9fe491aef52b916fbd52a3730854,ctls,static.arrow.com,443,https://static.arrow.com:443,https,*,text/html,GET,216.150.168.137,/,-1160811950,216.150.168.137,HSTS,9,False,,,,,True,,
static.transim.com,403 - Access denied,403,3150,static.transim.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-16T23:59:59Z,"CN=webassets.arrow.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",webassets.arrow.com,"Arrow Electronics, Inc.",archive.ednasia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,69c7cb8a0027f2b07099cba9f8d87c61,debadbdb9394fc6396f401df34b09b1f32a347ae0766e916a42ef70e8340eb7a,ctls,static.transim.com,443,https://static.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,2.17.181.42,/,-642457103,2.17.181.42,Windows Server,35,False,,,,,,,
static2.arrow.com,400 Bad Request,400,226,static2.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-16T23:59:59Z,"CN=webassets.arrow.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",webassets.arrow.com,"Arrow Electronics, Inc.",archive.ednasia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,69c7cb8a0027f2b07099cba9f8d87c61,debadbdb9394fc6396f401df34b09b1f32a347ae0766e916a42ef70e8340eb7a,ctls,static2.arrow.com,443,https://static2.arrow.com:443,https,*,text/html,GET,104.102.19.238,/,-1160811950,104.102.19.238,HSTS,9,False,,,,,,,
static2s.arrow.com,400 Bad Request,400,226,static2s.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,2023-06-13T23:59:59Z,"CN=*.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.arrow.com,"Arrow Electronics, Inc",www.fiveyearsout.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32f19d06e6ca84869295df9049688e60,fa5cd6912e28fa8f5149a2f5692d277e90dc9fe491aef52b916fbd52a3730854,ctls,static2s.arrow.com,443,https://static2s.arrow.com:443,https,*,text/html,GET,216.150.168.137,/,-1160811950,216.150.168.137,HSTS,9,False,,,,,True,,
static3.arrow.com,,200,,static3.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-16T23:59:59Z,"CN=webassets.arrow.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",webassets.arrow.com,"Arrow Electronics, Inc.",archive.ednasia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,69c7cb8a0027f2b07099cba9f8d87c61,debadbdb9394fc6396f401df34b09b1f32a347ae0766e916a42ef70e8340eb7a,ctls,static3.arrow.com,443,https://static3.arrow.com:443,https,nginx,text/html,GET,2.17.181.42,/,190856733,2.17.181.42,Nginx,1,False,,,,,,,
static4i.arrow.com,Access Denied,403,266,static4i.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-16T23:59:59Z,"CN=webassets.arrow.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",webassets.arrow.com,"Arrow Electronics, Inc.",archive.ednasia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,69c7cb8a0027f2b07099cba9f8d87c61,debadbdb9394fc6396f401df34b09b1f32a347ae0766e916a42ef70e8340eb7a,ctls,static4i.arrow.com,443,https://static4i.arrow.com:443,https,AkamaiGHost,text/html,GET,104.102.19.238,/,,104.102.19.238,,10,False,,,,,,,
static4uat.arrow.com,Access Denied,403,268,static4uat.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-16T23:59:59Z,"CN=webassets.arrow.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",webassets.arrow.com,"Arrow Electronics, Inc.",archive.ednasia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,69c7cb8a0027f2b07099cba9f8d87c61,debadbdb9394fc6396f401df34b09b1f32a347ae0766e916a42ef70e8340eb7a,ctls,static4uat.arrow.com,443,https://static4uat.arrow.com:443,https,AkamaiGHost,text/html,GET,104.102.19.238,/,,104.102.19.238,,10,False,,,,,,,
statici.arrow.com,,200,5,statici.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T00:00:00Z,2023-06-27T23:59:59Z,"CN=ww2.arrowcdn.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",ww2.arrowcdn.com,"Arrow Electronics, Inc",www.arrowcdn.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7f2aaa8b4817f4359aae25da5d917b40,214ebfda1ae0ecc06d5ed24fcb7051d4f20bf61960b1ea33e0df26ef6f483691,ctls,statici.arrow.com,443,https://statici.arrow.com:443,https,nginx,text/html,GET,63.94.171.171,/,1506877856,63.94.171.171,Nginx,6,False,,,,True,,,
staticx.arrow.com,Movable Ink Domain,200,79,staticx.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T23:03:55Z,2023-07-03T23:03:54Z,CN=staticx.arrow.com,staticx.arrow.com,,staticx.arrow.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,016761fe66ab1dd0a536a8425140c678,b655040b22ae82577d43bb69afd743ca5f7b286cbdd2616890c0e44c8d259c95,ctls,staticx.arrow.com,443,https://staticx.arrow.com:443,https,,,GET,34.235.84.219,/,-1542678720,34.235.84.219,,1,False,,,,,,,
studio.aspencore.com,AspenCore Studio – Just another WordPress site,200,7487,studio.aspencore.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,studio.aspencore.com,443,https://studio.aspencore.com:443,https,nginx,text/html,GET,34.82.242.230,/,-1840324437,34.82.242.230,WordPress,147,False,google,,True,,True,,
support-anz.arrow.com,ManageEngine SupportCenter Plus,200,13649,support-anz.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-02T00:00:00Z,2023-06-03T23:59:59Z,"CN=globalsupport.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",globalsupport.arrow.com,"Arrow Electronics, Inc",globalsupport.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a9cb8315a92b68259d8ebaf28ce0377b,6d7f3010a580676c686f6c2112665523a5c7af2dd18a9895eb4e3b5bd4a22505,ctls,support-anz.arrow.com,443,https://support-anz.arrow.com:443,https,-,text/html,GET,20.190.104.78,/,-1351286506,20.190.104.78,HSTS,332,False,azure,,True,True,,,
