input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url
security.bigcommerce.com,BigCommerce Platform Trust Center | SafeBase,200,264652,security.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-26T23:26:45Z,2023-08-24T23:26:44Z,CN=security.bigcommerce.com,security.bigcommerce.com,,security.bigcommerce.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f2e59a513a04614702a6884cf42c85ce,0ba07516ff4965cb1f8014f77eb94f30f9cb56187981b9c9e332ed0b3056168b,,ctls,security.bigcommerce.com,,443,https://security.bigcommerce.com:443,https,,text/html,GET,77.83.142.191,/,-1323166996,2a09:8280:1:667:634a:5608:6788:3e70,Linkedin Ads,215,False,,https://app.livestorm.co,
service-registry.bigcommerce.net,,401,,service-registry.bigcommerce.net,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T00:00:00Z,2024-04-01T23:59:59Z,"CN=*.bigcommerce.net, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.net,"BigCommerce, Inc.",bigcommerce.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ccbbea029c32a1ca623e48ea30f37510,330f8570810f8e2a1ab2761d5da84069ccdd52a474873df6b74934f1858f53cd,True,ctls,service-registry.bigcommerce.net,google,443,https://service-registry.bigcommerce.net:443,https,,text/html,GET,34.102.180.173,/,-1840324437,34.102.180.173,HSTS,1,False,True,,
shared-lb-lb1.gcp.bigcommerce.net,503 Service Temporarily Unavailable,503,194,shared-lb-lb1.gcp.bigcommerce.net,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-03-02T00:00:00Z,2024-04-01T23:59:59Z,"CN=*.bigcommerce.net, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.net,"BigCommerce, Inc.",bigcommerce.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ccbbea029c32a1ca623e48ea30f37510,330f8570810f8e2a1ab2761d5da84069ccdd52a474873df6b74934f1858f53cd,True,ctls,shared-lb-lb1.gcp.bigcommerce.net,google,443,https://shared-lb-lb1.gcp.bigcommerce.net:443,https,,text/html,GET,35.227.219.245,/,631132634,35.227.219.245,HSTS,8,False,True,,
shop.bigcommerce.com,BigCommerce Shop,200,110968,shop.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-20T23:59:59Z,CN=shop.bigcommerce.com,shop.bigcommerce.com,,shop.bigcommerce.com,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,59a03a07524c954f9b6a93475c16363a,17841e5f2745aa086de10d053c3a0d37f440c1dce3a724e4144dab25303eb54f,,ctls,shop.bigcommerce.com,,443,https://shop.bigcommerce.com:443,https,cloudflare,text/html,GET,192.200.160.23,/,-1840324437,192.200.160.23,PayPal,1817,False,,*.moatads.com,
staff.bigcommerce.net,Staff Center,200,765,staff.bigcommerce.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-02T00:00:00Z,2024-04-01T23:59:59Z,"CN=*.bigcommerce.net, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.net,"BigCommerce, Inc.",bigcommerce.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ccbbea029c32a1ca623e48ea30f37510,330f8570810f8e2a1ab2761d5da84069ccdd52a474873df6b74934f1858f53cd,True,ctls,staff.bigcommerce.net,google,443,https://staff.bigcommerce.net:443,https,,text/html,GET,35.244.212.253,/,-695334103,35.244.212.253,HTTP/3,35,False,True,*.bigcommerce.com,https://staff.bigcommerce.net/login?referer=%2F
start.bigcommerce.com,Start with BigCommerce – Start selling online with BigCommerce,200,20691,start.bigcommerce.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-31T04:25:04Z,2023-08-29T04:25:03Z,CN=start.bigcommerce.com,start.bigcommerce.com,,start.bigcommerce.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8679d63646617cf3e59e2a28cc3aa8f3,9f7cd96eddc3917c17c3ef11fcc9668b082b2dabbe68993b39db3ffc0adf8ad8,,ctls,start.bigcommerce.com,google,443,https://start.bigcommerce.com:443,https,nginx,text/html,GET,34.139.118.111,/,-1840324437,34.139.118.111,WordPress,123,False,True,,
status.bigcommerce.com,BigCommerce Status,200,73844,status.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-19T10:37:42Z,2023-10-17T10:37:41Z,CN=status.airbrake.io,status.airbrake.io,,www.zironstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,29292faaef708e5c408df40177d58008,80e4b20a53b2272083ad820f825f18e1ed150e37da88f20e0a7e8e20b452ebbe,,ctls,status.bigcommerce.com,cloudfront,443,https://status.bigcommerce.com:443,https,AtlassianEdge,text/html,GET,18.66.122.38,/,-1840324437,18.66.122.116,HSTS,2045,False,True,,
stencil-bundle.bigcommerce.net,,404,60,stencil-bundle.bigcommerce.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-02T00:00:00Z,2024-04-01T23:59:59Z,"CN=*.bigcommerce.net, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.net,"BigCommerce, Inc.",bigcommerce.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ccbbea029c32a1ca623e48ea30f37510,330f8570810f8e2a1ab2761d5da84069ccdd52a474873df6b74934f1858f53cd,True,ctls,stencil-bundle.bigcommerce.net,google,443,https://stencil-bundle.bigcommerce.net:443,https,,application/json,GET,35.244.212.253,/,1390603384,35.244.212.253,HTTP/3,1,False,True,,
stencil.bigcommerce.com,,200,316142,www.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=*.bigcommerce.com, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.com,"BigCommerce, Inc.",bigcommerce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ddb3dd189f720a4ead106c5a88ebd37,7e81e9bb71728e0f11674646c435332856f0b11ca9d6a1fb9cd65bcabd0f6464,True,ctls,www.bigcommerce.com,google,443,https://stencil.bigcommerce.com:443,https,cloudflare,text/html,GET,34.98.114.7,/,-186850405,34.98.114.7,webpack,308,False,True,,https://www.bigcommerce.com:443/
support.bigcommerce.com,,200,545,support.bigcommerce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-01T04:16:08Z,2023-08-30T04:16:07Z,CN=na68-1.cdn.salesforce-communities.com,na68-1.cdn.salesforce-communities.com,,support.yottaa.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f57a1a7b29f5d5c79e32e0c057b96029,4aee89931636af14ac5376a360ec455c5f070f550f51cf39baec5ebb90038035,,ctls,support.bigcommerce.com,,443,https://support.bigcommerce.com:443,https,,text/html,GET,184.86.251.27,/,199803729,2a02:26f0:3500:1b::1724:a39b,Salesforce,28,False,,,
themes.bigcommerce.com,BigCommerce Support - 404 Page Not Found,404,13100,support.bigcommerce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-06-01T04:16:08Z,2023-08-30T04:16:07Z,CN=na68-1.cdn.salesforce-communities.com,na68-1.cdn.salesforce-communities.com,,support.yottaa.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f57a1a7b29f5d5c79e32e0c057b96029,4aee89931636af14ac5376a360ec455c5f070f550f51cf39baec5ebb90038035,,ctls,support.bigcommerce.com,google,443,https://themes.bigcommerce.com:443,https,,text/html,GET,34.102.196.0,/,-552031337,34.102.196.0,Salesforce,306,False,True,https://*.visualforce.com,https://support.bigcommerce.com/theme-store
tools.bigcommerce.com,,200,123591,www.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=*.bigcommerce.com, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.com,"BigCommerce, Inc.",bigcommerce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ddb3dd189f720a4ead106c5a88ebd37,7e81e9bb71728e0f11674646c435332856f0b11ca9d6a1fb9cd65bcabd0f6464,True,ctls,www.bigcommerce.com,google,443,https://tools.bigcommerce.com:443,https,cloudflare,text/html,GET,34.102.196.0,/,1422014193,34.102.196.0,webpack,5,False,True,,https://www.bigcommerce.com/resources/tools/
translation.bigcommerce.com,Health Check,200,136,translation.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=*.bigcommerce.com, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.com,"BigCommerce, Inc.",bigcommerce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ddb3dd189f720a4ead106c5a88ebd37,7e81e9bb71728e0f11674646c435332856f0b11ca9d6a1fb9cd65bcabd0f6464,True,ctls,translation.bigcommerce.com,google,443,https://translation.bigcommerce.com:443,https,,text/html,GET,34.117.221.47,/,190856733,34.117.221.47,HTTP/3,10,False,True,,
wp-login.bigcommerce.com,404 Page not found,404,272,wp-login.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=*.bigcommerce.com, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.com,"BigCommerce, Inc.",bigcommerce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ddb3dd189f720a4ead106c5a88ebd37,7e81e9bb71728e0f11674646c435332856f0b11ca9d6a1fb9cd65bcabd0f6464,True,ctls,wp-login.bigcommerce.com,google,443,https://wp-login.bigcommerce.com:443,https,,text/html,GET,34.96.77.187,/,-1320609807,34.96.77.187,HTTP/3,11,False,True,,
www-cdn.bigcommerce.com,,403,243,www-cdn.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=*.bigcommerce.com, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.com,"BigCommerce, Inc.",bigcommerce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ddb3dd189f720a4ead106c5a88ebd37,7e81e9bb71728e0f11674646c435332856f0b11ca9d6a1fb9cd65bcabd0f6464,True,ctls,www-cdn.bigcommerce.com,,443,https://www-cdn.bigcommerce.com:443,https,cloudflare,application/xml,GET,63.141.128.3,/,-1907615542,192.200.160.253,HTTP/3,2,False,,,
www.bigcommerce.com,,200,316142,www.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=*.bigcommerce.com, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.com,"BigCommerce, Inc.",bigcommerce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ddb3dd189f720a4ead106c5a88ebd37,7e81e9bb71728e0f11674646c435332856f0b11ca9d6a1fb9cd65bcabd0f6464,True,ctls,www.bigcommerce.com,,443,https://www.bigcommerce.com:443,https,cloudflare,text/html,GET,63.141.128.3,/,-186850405,192.200.160.253,webpack,308,False,,,
wwwcdn.bigcommerce.com,,403,243,wwwcdn.bigcommerce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=*.bigcommerce.com, O=BigCommerce\, Inc., L=Austin, ST=Texas, C=US",*.bigcommerce.com,"BigCommerce, Inc.",bigcommerce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4ddb3dd189f720a4ead106c5a88ebd37,7e81e9bb71728e0f11674646c435332856f0b11ca9d6a1fb9cd65bcabd0f6464,True,ctls,wwwcdn.bigcommerce.com,,443,https://wwwcdn.bigcommerce.com:443,https,cloudflare,application/xml,GET,192.200.160.253,/,-445672472,63.141.128.3,HTTP/3,2,False,,,
