new,host,a,cname,soa,status_code,ns,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,mx,txt,caa
,parquet-aggregator-alt.stn100syd.ctr.sophos.com,,internal-tf-p-parquet-aggregator-b21be743-778423011.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,parquet-aggregator-cloudstation-eu-central-1.prod.hydra.sophos.com,"172.20.204.253, 172.20.165.249",internal-tf-p-parquet-aggregator-f95e5cb3-637099105.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.20.204.253, 172.20.165.249",,,,,,
,parquet-aggregator-cloudstation-eu-west-1.dev.hydra.sophos.com,"172.19.174.37, 172.19.201.246",internal-tf-p-parquet-aggregator-e22e0e50-1723176741.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.174.37, 172.19.201.246",,,,,,
,parquet-aggregator-cloudstation-eu-west-1.prod.hydra.sophos.com,"172.19.134.38, 172.19.184.36",internal-tf-p-parquet-aggregator-8259669f-722939441.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.134.38, 172.19.184.36",,,,,,
,parquet-aggregator-cloudstation-us-east-2.prod.hydra.sophos.com,"172.21.150.183, 172.21.197.148",internal-tf-p-parquet-aggregator-08ee85e1-998830589.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.150.183, 172.21.197.148",,,,,,
,parquet-aggregator-cloudstation-us-west-2.prod.hydra.sophos.com,"172.17.220.65, 172.17.182.169",internal-tf-p-parquet-aggregator-e2649f88-88190614.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.220.65, 172.17.182.169",,,,,,
,parquet-aggregator-cloudstation-us-west-2.qa.hydra.sophos.com,"172.17.156.131, 172.17.222.233",internal-tf-p-parquet-aggregator-e3566be3-48270783.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.156.131, 172.17.222.233",,,,,,
,parquet-aggregator.cloudstation.eu-central-1.prod.hydra.sophos.com,"172.20.165.249, 172.20.204.253",internal-tf-p-parquet-aggregator-f95e5cb3-637099105.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.20.165.249, 172.20.204.253",,,,,,
,parquet-aggregator.cloudstation.eu-west-1.dev.hydra.sophos.com,"172.19.174.37, 172.19.201.246",internal-tf-p-parquet-aggregator-e22e0e50-1723176741.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.174.37, 172.19.201.246",,,,,,
,parquet-aggregator.cloudstation.eu-west-1.prod.hydra.sophos.com,"172.19.134.38, 172.19.184.36",internal-tf-p-parquet-aggregator-8259669f-722939441.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.134.38, 172.19.184.36",,,,,,
,parquet-aggregator.cloudstation.us-west-2.qa.hydra.sophos.com,"172.17.222.233, 172.17.156.131",internal-tf-p-parquet-aggregator-e3566be3-48270783.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.222.233, 172.17.156.131",,,,,,
,parquet-aggregator.stn100syd.ctr.sophos.com,"172.28.68.255, 172.28.41.218",internal-tf-p-parquet-aggregator-b21be743-778423011.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1456.awsdns-54.org, ns-1910.awsdns-46.co.uk, ns-654.awsdns-17.net, ns-99.awsdns-12.com",True,"172.28.68.255, 172.28.41.218",,,,,,
,parquet-aggregator.stn100yul.ctr.sophos.com,"172.28.94.198, 172.28.36.99",internal-tf-p-parquet-aggregator-f596017d-583023123.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.94.198, 172.28.36.99",,,,,,
,partner-billing-cloudhub-eu-west-1.dev.hydra.sophos.com,"52.18.239.51, 52.49.82.164",tf-partner-billing-16b5dcad-1290900723.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,partner-billing-cloudhub-eu-west-1.qa.hydra.sophos.com,"54.154.45.167, 108.128.22.142",tf-partner-billing-ce780aaf-1273412103.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,partner-billing.cloudhub.eu-west-1.dev.hydra.sophos.com,"52.49.82.164, 52.18.239.51",tf-partner-billing-16b5dcad-1290900723.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,partner-billing.cloudhub.eu-west-1.prod.hydra.sophos.com,"52.30.227.141, 52.214.201.130",tf-partner-billing-45bd1be0-288838835.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,partner-billing.cloudhub.eu-west-1.qa.hydra.sophos.com,"54.154.45.167, 108.128.22.142",tf-partner-billing-ce780aaf-1273412103.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,partner.sophos.com,209.170.205.126,"partners.sophos.com, prm1.impartner.com","ns-732.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,mail.thiemail.com,"_globalsign-domain-verification=Wcu1sck3BYr3S2BfvfNSEoZzQlfvI7Edvj2-OENzKE, v=spf1 ip4:206.71.93.0/25 ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ip4:192.174.86.136 include:spf.protection.outlook.com include:mta.impartner.com ~all, v=spf2.0/pra ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ~all",
,partnernews.sophos.com,192.0.66.31,sophos-partners.go-vip.net,"ns1.go-vip.net, hostmaster.go-vip.net",NOERROR,,,,,,2a04:fa87:fffd::c000:421f,,,
,partnerportal.sophos.com,"23.53.42.242, 23.53.43.89","partnerportal.sophos.com.edgekey.net, e131187.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,partners.cyberoam.com,"18.173.233.103, 18.173.233.36, 18.173.233.63, 18.173.233.34","partner.cyberoam.com, d3bllnu03kus61.cloudfront.net","ns-1347.awsdns-40.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1347.awsdns-40.org, ns-1962.awsdns-53.co.uk, ns-587.awsdns-09.net, ns-73.awsdns-09.com",,,True,cloudfront,,,,
,partners.esp.sophos.com,209.170.205.126,"partners.sophos.com, prm1.impartner.com","ns-732.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,mail.thiemail.com,"_globalsign-domain-verification=Wcu1sck3BYr3S2BfvfNSEoZzQlfvI7Edvj2-OENzKE, v=spf1 ip4:206.71.93.0/25 ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ip4:192.174.86.136 include:spf.protection.outlook.com include:mta.impartner.com ~all, v=spf2.0/pra ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ~all",
,partners.sophos.com,209.170.205.126,prm1.impartner.com,"ns-732.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,mail.thiemail.com,"v=spf1 ip4:206.71.93.0/25 ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ip4:192.174.86.136 include:spf.protection.outlook.com include:mta.impartner.com ~all, _globalsign-domain-verification=Wcu1sck3BYr3S2BfvfNSEoZzQlfvI7Edvj2-OENzKE, v=spf2.0/pra ip4:206.71.77.1/25 ip4:206.71.94.128/25 ip4:54.244.54.138 ~all",
,pasha-audit-demo-cloudstation-eu-west-1.inf.hydra.sophos.com,52.48.61.11,tf-pasha-audit-demo-4a5a336d-787263573.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",,,,,,,,
,pasha-audit-demo.cloudstation.eu-west-1.inf.hydra.sophos.com,52.48.61.11,tf-pasha-audit-demo-4a5a336d-787263573.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,passthrough.fw-notify.net,213.144.15.19,,"ns-202.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,pbgd0t2b.stn100bom.ctr.sophos.com,"3.111.164.35, 13.234.161.154, 13.234.55.145",tf-metaproducer-44706050-2129821401.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,pdnjtipb.stn100hnd.ctr.sophos.com,"54.65.116.18, 52.68.84.68, 52.69.125.53",tf-exclusions-manager-b662ef4f-93775894.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,people.astaro.com,93.189.156.227,,"ns-90.awsdns-11.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,pfo9q6qk.stn100yul.ctr.sophos.com,"172.28.89.13, 172.28.45.34",internal-tf-p-xge-snd-rpt-pmgr-7b397422-1314741797.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.89.13, 172.28.45.34",,,,,,
,pg06eubu.cloudstation.eu-west-1.dev.hydra.sophos.com,108.128.19.56,tf-ui-regression-34c5df72-261962786.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,pg7yivr1.eu-west-1.dev.o365.sophos.com,"54.154.124.35, 18.200.190.241, 54.78.63.161",tf-o365-orchestrator-c28fd40f-1128108515.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,pggqlzk6.cloudstation.us-west-2.qa.hydra.sophos.com,"52.32.222.122, 35.161.241.55",tf-ztna-registration-644cf46a-1457293504.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,pgu6de7d.cloudstation.us-east-2.prod.hydra.sophos.com,"172.21.144.223, 172.21.201.178",internal-tf-p-snd-clawback-f6ccfed3-1490947807.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.144.223, 172.21.201.178",,,,,,
,phish-campaign-shim-cloudstation-eu-west-1.dev.hydra.sophos.com,54.77.173.152,tf-phish-campaign-shim-51c9d223-341494890.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-inbox-cloudstation-eu-central-1.prod.hydra.sophos.com,"52.28.193.26, 54.93.162.32",tf-phish-inbox-06ec6f0e-763824432.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-inbox-cloudstation-eu-west-1.dev.hydra.sophos.com,"52.19.30.139, 54.77.222.200",tf-phish-inbox-135c8738-250571685.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-inbox-cloudstation-eu-west-1.prod.hydra.sophos.com,"52.17.75.227, 52.214.213.215",tf-phish-inbox-35e1098f-1938369754.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-inbox-cloudstation-us-west-2.prod.hydra.sophos.com,"35.167.181.82, 44.228.66.46",tf-phish-inbox-065503bd-1556308631.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net, ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,phish-inbox-cloudstation-us-west-2.qa.hydra.sophos.com,"44.240.36.79, 35.81.202.14",tf-phish-inbox-f0058e38-1993921720.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-inbox.cloudstation.eu-central-1.prod.hydra.sophos.com,"54.93.162.32, 52.28.193.26",tf-phish-inbox-06ec6f0e-763824432.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net, ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,phish-inbox.cloudstation.us-east-2.prod.hydra.sophos.com,"3.21.20.21, 3.134.203.97",tf-phish-inbox-47df0cc0-904899725.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-inbox.cloudstation.us-west-2.prod.hydra.sophos.com,,tf-phish-inbox-065503bd-1556308631.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-inbox.cloudstation.us-west-2.qa.hydra.sophos.com,"44.240.36.79, 35.81.202.14",tf-phish-inbox-f0058e38-1993921720.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-nginx-one.dev.hydra.sophos.com,,,"ns-415.awsdns-51.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1020.awsdns-63.net, ns-1123.awsdns-12.org, ns-2005.awsdns-58.co.uk, ns-415.awsdns-51.com",,,,,,mail.google.com,,
,phish-nginx-one.qa.hydra.sophos.com,"34.249.19.209, 108.128.94.219",,"ns-735.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-265.awsdns-33.com, ns-735.awsdns-27.net, ns-1529.awsdns-63.org, ns-1976.awsdns-55.co.uk",,,,,,,google-site-verification=dummy_one,
,phish-nginx-test-one.inf.hydra.sophos.com,,,"ns-1474.awsdns-56.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-658.awsdns-18.net, ns-1474.awsdns-56.org, ns-204.awsdns-25.com, ns-1781.awsdns-30.co.uk",,,,,,,,
,phish-nginx-two.dev.hydra.sophos.com,"54.76.73.99, 52.19.28.112",,"ns-1673.awsdns-17.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1079.awsdns-06.org, ns-276.awsdns-34.com, ns-1673.awsdns-17.co.uk, ns-873.awsdns-45.net",,,,,,,google-site-verification=dummy_two,
,phish-nginx-two.inf.hydra.sophos.com,"52.16.64.31, 52.50.171.86",,"ns-1657.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1475.awsdns-56.org, ns-1657.awsdns-15.co.uk, ns-440.awsdns-55.com, ns-805.awsdns-36.net",,,,,,,google-site-verification=dummy_two,
,phish-nginx-two.qa.hydra.sophos.com,"108.128.94.219, 34.249.19.209, 205.251.192.229, 205.251.194.191, 205.251.197.80, 205.251.198.201",,"ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-703.awsdns-23.net, ns-229.awsdns-28.com, ns-1737.awsdns-25.co.uk, ns-1360.awsdns-42.org",,,,,,,google-site-verification=dummy_two,
,phish-outlook-cloudstation-eu-central-1.prod.hydra.sophos.com,"3.69.91.137, 52.28.74.101",tf-phish-outlook-fe30637b-1296768260.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook-cloudstation-eu-west-1.dev.hydra.sophos.com,"52.209.236.237, 52.30.160.221",tf-phish-outlook-63aef96d-1042573594.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook-cloudstation-eu-west-1.prod.hydra.sophos.com,"63.32.81.164, 54.72.200.195",tf-phish-outlook-453a2b94-2109878744.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook-cloudstation-us-east-2.prod.hydra.sophos.com,"3.128.21.172, 3.12.99.11",tf-phish-outlook-cbd168f3-886288437.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook-cloudstation-us-west-2.prod.hydra.sophos.com,"52.12.68.100, 52.24.128.218",tf-phish-outlook-424098f6-1628220129.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook.cloudstation.eu-central-1.prod.hydra.sophos.com,"3.69.91.137, 52.28.74.101",tf-phish-outlook-fe30637b-1296768260.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook.cloudstation.eu-west-1.dev.hydra.sophos.com,,tf-phish-outlook-63aef96d-1042573594.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook.cloudstation.eu-west-1.prod.hydra.sophos.com,"63.32.81.164, 54.72.200.195",tf-phish-outlook-453a2b94-2109878744.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook.cloudstation.us-east-2.prod.hydra.sophos.com,"3.128.21.172, 3.12.99.11",tf-phish-outlook-cbd168f3-886288437.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook.cloudstation.us-west-2.prod.hydra.sophos.com,"52.12.68.100, 52.24.128.218",tf-phish-outlook-424098f6-1628220129.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-outlook.cloudstation.us-west-2.qa.hydra.sophos.com,"54.148.46.95, 52.35.207.153",tf-phish-outlook-69fa6983-1669425614.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phish-threat-cloudstation-us-west-2.prod.hydra.sophos.com,162.255.119.118,app.phishthreat.com,"dns1.registrar-servers.com, hostmaster.registrar-servers.com",NOERROR,,,,,,,,,
,phishing-campaign-cloudstation-eu-central-1.prod.hydra.sophos.com,"3.124.76.165, 18.184.186.107, 18.156.168.94",tf-phishing-campaign-bc302eb1-288942539.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-campaign-cloudstation-eu-west-1.dev.hydra.sophos.com,"52.209.122.104, 54.154.46.223",tf-phishing-campaign-46c24bff-277458867.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-campaign-cloudstation-us-east-2.prod.hydra.sophos.com,"3.139.120.195, 3.140.67.110, 3.129.101.114",tf-phishing-campaign-df2bc7b0-724239643.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-campaign-cloudstation-us-west-2.prod.hydra.sophos.com,"52.27.95.39, 52.42.202.191, 54.190.253.236",tf-phishing-campaign-92617955-2071028765.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-campaign.cloudstation.eu-central-1.prod.hydra.sophos.com,"3.124.76.165, 18.156.168.94, 18.184.186.107",tf-phishing-campaign-bc302eb1-288942539.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-campaign.cloudstation.eu-west-1.dev.hydra.sophos.com,"54.154.46.223, 52.209.122.104",tf-phishing-campaign-46c24bff-277458867.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",,,,,,,,
,phishing-campaign.cloudstation.eu-west-1.prod.hydra.sophos.com,,tf-phishing-campaign-9302fed8-478780477.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-campaign.cloudstation.us-east-2.prod.hydra.sophos.com,"3.129.101.114, 3.139.120.195, 3.140.67.110",tf-phishing-campaign-df2bc7b0-724239643.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-campaign.cloudstation.us-west-2.qa.hydra.sophos.com,"44.236.49.88, 52.34.254.40",tf-phishing-campaign-5b5835d1-1928143510.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-series-cloudstation-eu-west-1.dev.hydra.sophos.com,"54.228.53.100, 52.213.23.248",tf-phishing-series-9d1d6f79-1270249163.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-series-cloudstation-eu-west-1.prod.hydra.sophos.com,"99.81.185.161, 99.80.211.203",tf-phishing-series-d3dd801c-1238594490.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-series-cloudstation-us-east-2.prod.hydra.sophos.com,"3.17.126.11, 3.133.239.231",tf-phishing-series-5a9ab587-1800884728.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-series-cloudstation-us-west-2.prod.hydra.sophos.com,"44.238.213.223, 35.83.141.210",tf-phishing-series-f912b481-1530287102.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-series.cloudstation.eu-central-1.prod.hydra.sophos.com,"3.77.81.80, 3.122.111.20",tf-phishing-series-003b3920-1302926559.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,,
,phishing-series.cloudstation.us-west-2.prod.hydra.sophos.com,"44.238.213.223, 35.83.141.210",tf-phishing-series-f912b481-1530287102.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,phishing-series.cloudstation.us-west-2.qa.hydra.sophos.com,"52.12.227.93, 44.241.141.175",tf-phishing-series-3971a4e5-121545418.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-global-cloudhub-eu-west-1.dev.hydra.sophos.com,"63.35.68.169, 54.229.20.47",tf-ping-global-5ab46d65-1403787613.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-global-cloudhub-eu-west-1.prod.hydra.sophos.com,"54.76.97.53, 34.250.186.64",tf-ping-global-57534011-1783262846.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-global-cloudhub-eu-west-1.qa.hydra.sophos.com,"54.155.61.132, 54.155.36.210",tf-ping-global-0b6a2d32-736751884.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-global.cloudhub.eu-west-1.dev.hydra.sophos.com,,tf-ping-global-5ab46d65-1403787613.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-global.cloudhub.eu-west-1.inf.hydra.sophos.com,,tf-ping-global-56250b44-1953082551.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-global.cloudhub.eu-west-1.prod.hydra.sophos.com,,tf-ping-global-57534011-1783262846.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-global.cloudhub.eu-west-1.qa.hydra.sophos.com,"54.155.61.132, 54.155.36.210",tf-ping-global-0b6a2d32-736751884.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-regional-alt.stn000cmh.ctr.sophos.com,"52.14.40.251, 3.135.141.151, 3.138.84.25",tf-ping-regional-57908fca-762282626.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-regional-alt.stn010yul.ctr.sophos.com,"52.60.87.112, 3.99.18.216",tf-ping-regional-1e2a8cd3-2032181300.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-regional-alt.stn030bom.ctr.sophos.com,"35.154.86.38, 35.154.137.21",tf-ping-regional-28579701-648432061.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-regional-alt.stn100bom.ctr.sophos.com,"3.6.207.164, 3.111.148.54",tf-ping-regional-2eb6b9ae-731056513.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-regional-alt.stn100hnd.ctr.sophos.com,3.115.108.61,tf-ping-regional-70a5c239-925951067.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-regional-alt.stn100yul.ctr.sophos.com,"3.98.82.235, 52.60.195.103",tf-ping-regional-2f7a36c3-2004760686.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,ping-regional-cloudstation-eu-west-1.dev.hydra.sophos.com,"99.80.76.10, 52.19.190.12",tf-ping-regional-ea927b1f-592981585.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
