new,host,a,aaaa,cname,soa,ns,status_code,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa,mx
,dbms-alphaalpha-auth-antiviruspre.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.126, 18.66.112.15","2600:9000:223f:cc00:b:dfaf:7b40:93a1, 2600:9000:223f:4200:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:b000:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:6000:b:dfaf:7b40:93a1, 2600:9000:223f:ee00:b:dfaf:7b40:93a1, 2600:9000:223f:5800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,dbms-nz-p3-scontent.proxy.brave.com,"18.66.112.48, 18.66.112.15, 18.66.112.82, 18.66.112.126","2600:9000:223f:e000:b:dfaf:7b40:93a1, 2600:9000:223f:6000:b:dfaf:7b40:93a1, 2600:9000:223f:ee00:b:dfaf:7b40:93a1, 2600:9000:223f:9200:b:dfaf:7b40:93a1, 2600:9000:223f:a000:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:2a00:b:dfaf:7b40:93a1, 2600:9000:223f:3000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,dbms-preferencess3-cache-production.proxy.brave.com,"18.66.112.126, 18.66.112.82, 18.66.112.15, 18.66.112.48","2600:9000:223f:1600:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:3600:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:6a00:b:dfaf:7b40:93a1, 2600:9000:223f:5e00:b:dfaf:7b40:93a1, 2600:9000:223f:c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-782.awsdns-33.net, ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,dbms-temp-sftp.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.48, 18.66.112.82","2600:9000:223f:4200:b:dfaf:7b40:93a1, 2600:9000:223f:7e00:b:dfaf:7b40:93a1, 2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:9200:b:dfaf:7b40:93a1, 2600:9000:223f:e800:b:dfaf:7b40:93a1, 2600:9000:223f:1600:b:dfaf:7b40:93a1, 2600:9000:223f:de00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,dbmsaaaaaaaooooo.proxy.brave.com,"18.66.112.15, 18.66.112.82, 18.66.112.48, 18.66.112.126","2600:9000:223f:ec00:b:dfaf:7b40:93a1, 2600:9000:223f:9a00:b:dfaf:7b40:93a1, 2600:9000:223f:6c00:b:dfaf:7b40:93a1, 2600:9000:223f:7000:b:dfaf:7b40:93a1, 2600:9000:223f:ea00:b:dfaf:7b40:93a1, 2600:9000:223f:5a00:b:dfaf:7b40:93a1, 2600:9000:223f:ce00:b:dfaf:7b40:93a1, 2600:9000:223f:3c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,dbmsbeta-deploy-start-storage.proxy.brave.com,"18.66.112.48, 18.66.112.15, 18.66.112.82, 18.66.112.126","2600:9000:223f:cc00:b:dfaf:7b40:93a1, 2600:9000:223f:5800:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:b000:b:dfaf:7b40:93a1, 2600:9000:223f:ee00:b:dfaf:7b40:93a1, 2600:9000:223f:6000:b:dfaf:7b40:93a1, 2600:9000:223f:4200:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,dbmsnorthernsdarkness.proxy.brave.com,"52.85.132.40, 52.85.132.51, 52.85.132.122, 52.85.132.8, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:1800:b:dfaf:7b40:93a1, 2600:9000:2073:4a00:b:dfaf:7b40:93a1, 2600:9000:2073:b400:b:dfaf:7b40:93a1, 2600:9000:2073:e600:b:dfaf:7b40:93a1, 2600:9000:2073:e200:b:dfaf:7b40:93a1, 2600:9000:2073:e00:b:dfaf:7b40:93a1, 2600:9000:2073:f800:b:dfaf:7b40:93a1, 2600:9000:2073:ba00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,dbmspostmaster-m.proxy.brave.com,"13.32.145.9, 13.32.145.51, 13.32.145.116, 13.32.145.2","2600:9000:20e1:dc00:b:dfaf:7b40:93a1, 2600:9000:20e1:5600:b:dfaf:7b40:93a1, 2600:9000:20e1:6600:b:dfaf:7b40:93a1, 2600:9000:20e1:f400:b:dfaf:7b40:93a1, 2600:9000:20e1:1800:b:dfaf:7b40:93a1, 2600:9000:20e1:e000:b:dfaf:7b40:93a1, 2600:9000:20e1:2000:b:dfaf:7b40:93a1, 2600:9000:20e1:600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,dbmsscott1.proxy.brave.com,"52.85.96.95, 52.85.96.7, 52.85.96.42, 52.85.96.30","2600:9000:2246:7600:b:dfaf:7b40:93a1, 2600:9000:2246:7c00:b:dfaf:7b40:93a1, 2600:9000:2246:3e00:b:dfaf:7b40:93a1, 2600:9000:2246:3a00:b:dfaf:7b40:93a1, 2600:9000:2246:b800:b:dfaf:7b40:93a1, 2600:9000:2246:2000:b:dfaf:7b40:93a1, 2600:9000:2246:fa00:b:dfaf:7b40:93a1, 2600:9000:2246:e200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,dbmswwwold-db2-corp.proxy.brave.com,"52.85.132.51, 52.85.132.40, 52.85.132.8, 52.85.132.122, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:b400:b:dfaf:7b40:93a1, 2600:9000:2073:e00:b:dfaf:7b40:93a1, 2600:9000:2073:e200:b:dfaf:7b40:93a1, 2600:9000:2073:4a00:b:dfaf:7b40:93a1, 2600:9000:2073:f800:b:dfaf:7b40:93a1, 2600:9000:2073:1800:b:dfaf:7b40:93a1, 2600:9000:2073:ba00:b:dfaf:7b40:93a1, 2600:9000:2073:e600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,dbsoceania-mx.proxy.brave.com,"13.32.145.9, 13.32.145.2, 13.32.145.51, 13.32.145.116","2600:9000:20e1:4400:b:dfaf:7b40:93a1, 2600:9000:20e1:2600:b:dfaf:7b40:93a1, 2600:9000:20e1:1600:b:dfaf:7b40:93a1, 2600:9000:20e1:1200:b:dfaf:7b40:93a1, 2600:9000:20e1:6200:b:dfaf:7b40:93a1, 2600:9000:20e1:6800:b:dfaf:7b40:93a1, 2600:9000:20e1:8800:b:dfaf:7b40:93a1, 2600:9000:20e1:b000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,dbspares-base01-sjc1.proxy.brave.com,"52.85.132.8, 52.85.132.51, 52.85.132.40, 52.85.132.122, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:b400:b:dfaf:7b40:93a1, 2600:9000:2073:e600:b:dfaf:7b40:93a1, 2600:9000:2073:f800:b:dfaf:7b40:93a1, 2600:9000:2073:4a00:b:dfaf:7b40:93a1, 2600:9000:2073:e00:b:dfaf:7b40:93a1, 2600:9000:2073:ba00:b:dfaf:7b40:93a1, 2600:9000:2073:e200:b:dfaf:7b40:93a1, 2600:9000:2073:1800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,dch-2-77-77.proxy.brave.com,,"2600:9000:25a2:ce00:b:dfaf:7b40:93a1, 2600:9000:25a2:2200:b:dfaf:7b40:93a1, 2600:9000:25a2:4a00:b:dfaf:7b40:93a1, 2600:9000:25a2:9a00:b:dfaf:7b40:93a1, 2600:9000:25a2:b400:b:dfaf:7b40:93a1, 2600:9000:25a2:1200:b:dfaf:7b40:93a1, 2600:9000:25a2:a00:b:dfaf:7b40:93a1, 2600:9000:25a2:8000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,dcl6-prd.proxy.brave.com,"18.66.112.82, 18.66.112.48, 18.66.112.126, 18.66.112.15","2600:9000:21c3:2800:b:dfaf:7b40:93a1, 2600:9000:21c3:b000:b:dfaf:7b40:93a1, 2600:9000:21c3:4a00:b:dfaf:7b40:93a1, 2600:9000:21c3:a400:b:dfaf:7b40:93a1, 2600:9000:21c3:5a00:b:dfaf:7b40:93a1, 2600:9000:21c3:1200:b:dfaf:7b40:93a1, 2600:9000:21c3:5800:b:dfaf:7b40:93a1, 2600:9000:21c3:2c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,dclb02-dca1.proxy.brave.com,"18.66.112.126, 18.66.112.15, 18.66.112.82, 18.66.112.48","2600:9000:21c3:8e00:b:dfaf:7b40:93a1, 2600:9000:21c3:ca00:b:dfaf:7b40:93a1, 2600:9000:21c3:8200:b:dfaf:7b40:93a1, 2600:9000:21c3:1400:b:dfaf:7b40:93a1, 2600:9000:21c3:1800:b:dfaf:7b40:93a1, 2600:9000:21c3:e00:b:dfaf:7b40:93a1, 2600:9000:21c3:a00:b:dfaf:7b40:93a1, 2600:9000:21c3:2a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
