input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,webserver,tls_self_signed,tls_mismatched,tls_subject_org_,final_url,tls_wildcard_certificate,csp_domains_,location,tls_expired
locust.main.sandbox.encore.ecobee.com,Sign in - Google Accounts,200,606582,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:24:31Z,2023-09-25T08:24:30Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,de4b9c98530e55feba72a4b39c3a0c79,d1eba1767bf6f805da19ee0576898a3867fbcd05803643a12aa6f12c457d08e7,ctls,accounts.google.com,google,443,https://locust.main.sandbox.encore.ecobee.com:443,https,text/html,GET,34.36.86.97,/,-1820397402,34.36.86.97,HTTP/3,76,False,True,ESF,,,,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue&dsh=S-1559832614%3A1689913186148222&client_id=714210884633-g4bo0uv9mfv0djuueejqlenbk6bb5ho1.apps.googleusercontent.com&code_challenge=u5g1JIS95EoViAzbcBnFL8n2_hth0yuGNdjLdk2MD3k&code_challenge_method=S256&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F714210884633-g4bo0uv9mfv0djuueejqlenbk6bb5ho1.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AWdvEPAEIPWlWBIhfecynDXusFf8cDRMBrWe13LrOVKde3EWSzvEl6so5EBzWumeTPr5jZAF5fzEnrh7rHhAREvsYrFvdZtC9AmAjkvDcuaYYNthMQwPPYDpX_NGrJPOhGiWoNSpc7J8UtoyGpLv2jqzJ9jUfpKYlr_emhWAvwMGZwa8YPtU0NEMGeplQRmkk4X2O8NKQJRaVPilCVX94XqN5xJ5k2Cn_43ERQ5T5ClcZugmuK2ZaOi-6qfBnGgz1SfeyRARPQt0YMrn1q0dJdCsKvPm4c3L7rvTQ9piwnIR4HRjUBWv4g-lshZ2keEfbrR59tjO7sL74fg3374GfE4bGEStoTFakcAnoK9w3a9ji840eCGmCdZ3Ag2dGQnrQd_jg6EmA6FHJGtsZafBJDBDhCEqEcqssDVisgi40QbSOG0i0XIJyDy1CqBzSF5y9Y6-2L-c-6CSPwJOc1ZnXH5XX_UqxtJ1LrFJ6DEgF8QsVnKs-R5mtRS7c9l9tqhSD-cZn-SQAMw9X9dyW9VQPUQ6HFQNEyJdWJ8TJPCndnTeudRgLyicMMvjYH3dWvsk0OnYCwba-7Ogj-1UaH0Zhs_Hl5ZET-FbHyhgh6uDwCPy0C41tyHdbQTk24WaJyNYFq1N65CMdks5VVkMYtjRRLBPEDXIs7xHBUcEJ-oguBBT9CN0hFpVRST84cmk6gGTFplbrD8qZ0wJdwL0U2LAFyMgfmObonUumelJuUsp_cCrCVteLHLW2Cdw_9hgX_ZFykWv29nxYA0YPr0iqrZSkAeVzRnOpzDFbjkR80HW_ibXbEDa9TWRDHaETLAaWBiLjgjFF2m8l-h_HsPWLfg-vrezb556U3hIpuvNafrb4ZXkGhMP2o3vQLLkK_u2-D4brI60V-CQmA9lxCqcRpCPcw5CAOL8KmYQJgzBH6C9wx-zuwDOFupRi8_bWWNdpOQ5vfrZdVZ3tctL-W4oiHghsAhnG0_IxkjZfOiua9E6vwxosRvz_CtvH_t2nmW96-_U126zKDbUPw_JWvylaMIrHa6NRdc96Lgqy5k7uyUBaf5Dz8lNbIpLSWmTW6TBarRW-nRoYMo30N8cOTzcA6bkZg&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAOOLSr7zacNvSfaCsDUlheE_YjLiUZwBUJO5k9Pryb5WWUJ9I8EJZEI2u5-r7LJ91YeLNy0n9dYc3XuSBuq1z2DZ1Logc1yhbbkIxPJXFRLr3Oc6nD3Hz1wVBFyTtm1vtyLCCq4_oKeqLbJnNjBaJLYp4ZicsWMFjnLkSAibjXgGmVIS69Tkumfkd3lSxFfYq6il61eFO9g6N1XPPJsL4Ze05O3W2g-HUfiOZ1wZyKrXTFQYJ4znDnpgpT-hTJjmsAUP7vs80ldLc8ICMBLTJPAJwnVNxJcZa0zZRbNByOPnHw2uiy8dMw5dmeea716gQy5qyOnoplr0Y8h3p6C2WWpO56iz0O5jszTF9r7qhIn7hF7IY8JMpH3UOhv_ujvunmD1NRXdEJiXJB2LDP-mdyG5Pj5VH6Yg6cFDie5r2NBKCzlLEU0COv_ZMTChLha90Zlt5VpMBmjbqLGCLt70GdSjehAnw%26as%3DS-1559832614%253A1689913186148222%26client_id%3D714210884633-g4bo0uv9mfv0djuueejqlenbk6bb5ho1.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxcf9vpoMhKQu0A605rPzLNJorvBVJrpQaW0wnJNyelB5O8GUn_bmCEudk0f4QF_JDhWpf_kYrP0J6KDqssYQSmzV4L9FJg,True,,,
lofn.ecobee.com,,404,,lofn.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2021-08-12T00:00:00Z,2022-08-27T23:59:59Z,"CN=lofn.ecobee.com, O=ecobee\, Inc., L=Toronto, ST=Ontario, C=CA",lofn.ecobee.com,lofn.ecobee.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,40ab347bcc3140d63a1685698d584713,003c4c27885e395aac3d252b95dc6e85f47f5fc6dd963d65920623a20fe27869,ctls,lofn.ecobee.com,google,443,https://lofn.ecobee.com:443,https,,GET,34.96.97.135,/,-1840324437,34.96.97.135,HTTP/3,1,False,True,,,,"ecobee, Inc.",,,,,True
lrts.ecobee.com,,404,19,lrts.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-01T23:32:35Z,2023-09-30T00:20:45Z,CN=lrts.ecobee.com,lrts.ecobee.com,lrts.ecobee.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,11a6fe609fcf3c60f0a2b4aa49d66052,b89ca1a1f70d366a28b1ea310ebbc35c1b732b1502bf4d1e62f20a61f6c4c944,ctls,lrts.ecobee.com,,443,https://lrts.ecobee.com:443,https,text/plain,GET,142.250.186.83,/,-138391155,2a00:1450:4001:813::2013,Google Cloud Trace,2,False,,Google Frontend,,,,,,,,
lrts.stage.ecobee.com,,404,19,lrts.stage.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-28T20:06:36Z,2023-09-26T20:53:45Z,CN=lrts.stage.ecobee.com,lrts.stage.ecobee.com,lrts.stage.ecobee.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,211b7210dc681a51b1c1089802605ab9,029302ef0580dd571fdcdb4895de0af2219de712f0eeb414a1263adbaebd89aa,ctls,lrts.stage.ecobee.com,,443,https://lrts.stage.ecobee.com:443,https,text/plain,GET,172.217.18.19,/,-138391155,172.217.18.19,Google Cloud Trace,2,False,,Google Frontend,,,,,,,,
ls-api.ecobee.com,,404,,ls-api.ecobee.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,2024-01-29T23:59:59Z,"CN=ls-api.ecobee.com, O=ecobee\, Inc., L=Toronto, ST=Ontario, C=CA",ls-api.ecobee.com,ls-api.ecobee.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fd6ce21d1da6b77c9d13f9490f454a07,b304f81ac2f6b433e6038aa9e08306f0021e5b501414fc2812904c4458b5de31,ctls,ls-api.ecobee.com,,443,https://ls-api.ecobee.com:443,https,,GET,52.70.98.10,/,-1840324437,18.210.113.52,,1,False,,,,,"ecobee, Inc.",,,,,
ls-api.stage.ecobee.com,,404,,ls-api.stage.ecobee.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-04-18T23:59:59Z,CN=ls-api.stage.ecobee.com,ls-api.stage.ecobee.com,ls-api.stage.ecobee.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,776ec7e93e3b49bce8a37e35238936c0,ae23a0c8e8a216ee8fb73fd20a99bffdad4daef0de4144c97c08e4b04f56a2a3,ctls,ls-api.stage.ecobee.com,,443,https://ls-api.stage.ecobee.com:443,https,,GET,54.146.240.121,/,-1840324437,52.22.48.3,,1,False,,,,,,,,,,
ls.ecobee.com,,404,,ls.ecobee.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-29T15:45:21Z,2025-05-29T03:22:52Z,"CN=ls.ecobee.com, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",ls.ecobee.com,,"CN=Hyperion Intermediate, OU=Hyperion, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",Hyperion Intermediate,ecobee Technologies ULC,9220c8a1d820be98dc06b36c5fdf91eb,3caeda94b6e3ef51878285e1db0c2378f7015f2895548d138433114d49467aee,ctls,ls.ecobee.com,,443,https://ls.ecobee.com:443,https,,GET,35.171.103.194,/,-1840324437,52.86.79.19,,1,False,,,,,ecobee Technologies ULC,,,,,
ls.stage.ecobee.com,,404,,ls.stage.ecobee.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-26T14:50:05Z,2025-05-26T02:27:36Z,"CN=ls-staging.ecobee.com, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",ls-staging.ecobee.com,,"CN=Hyperion Intermediate, OU=Hyperion, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",Hyperion Intermediate,ecobee Technologies ULC,5aeebb927d2954c869e7cd749e26e3fc,46a8786b0586dd7512af5ecb414a348aaf38e442329e220b92a6e80d91cbe384,ctls,ls.stage.ecobee.com,,443,https://ls.stage.ecobee.com:443,https,,GET,52.5.49.237,/,-1840324437,34.196.75.238,,1,False,,,,True,ecobee Technologies ULC,,,,,
lyncdiscover.ecobee.com,,200,356,lyncdiscover.ecobee.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.ecobee.com,,443,https://lyncdiscover.ecobee.com:443,https,application/json,GET,52.112.192.14,/,-434827748,2603:1027:0:48::21,Azure,1,False,,,,True,Microsoft Corporation,,True,,,
matillion.bi-prod.ecobee.com,Sign in - Google Accounts,200,606322,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:24:31Z,2023-09-25T08:24:30Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,de4b9c98530e55feba72a4b39c3a0c79,d1eba1767bf6f805da19ee0576898a3867fbcd05803643a12aa6f12c457d08e7,ctls,accounts.google.com,google,443,https://matillion.bi-prod.ecobee.com:443,https,text/html,GET,34.102.183.126,/,1032738273,34.102.183.126,HTTP/3,76,False,True,ESF,,,,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue&dsh=S1644414353%3A1689913212278864&client_id=1018645435033-e23nlr4abd1hqr42jt16d5muhmru25tc.apps.googleusercontent.com&code_challenge=l2aS99YjEfPhmwY62A3OgC56bGg5NYWP8yuFFwFLOO8&code_challenge_method=S256&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F1018645435033-e23nlr4abd1hqr42jt16d5muhmru25tc.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AWdvEPAE1REKT3lSXULvP7sAY6NbRM9hC3jGo-bxSh6-4ipoU55uZv4JMdzaBPbozOiJ1Bcj4Wk03WPr-ECHzkqobQTfBWImpgvskkfZWkOCDtqyTRAAqnFWkh8Li7I-HI5yhTIZklFdApXZp6FdJ2nqmocGi8RXMyUi5EoqvgVzv8Z2i2BVamst0zmUvxQ5--YFxu5HM9QmCvCzwYR_0icNpybzCG0Fwew14q5cc4zcLZ_K-7fexScX__XaYBbVK1Tm0Yr0LtJtXmH-r9GyA6TepgeuyPi-G1uMoWevGIdDXp8rzYUcFs83-kCvSzzemdHulWiBZWFwmyKR_eyN8wwQXc3lKaA_eWJMlXz2WNCv_ZB8uXF9PQX5ekJsWpXJMiPZDb8YeLPYyHHANNYyLMVPPDozNWGZ5ERyfM2xKuwOKA76bDgEOrYnkA12pQOwawANOY6lsNHzxZg3GZKcQS5rsMAxhKbDTCiYv9s5rgpeO6WUW1l2UkkrMjts-1Bq2klryZaARTgVqaGLC9HLqM-NgdOmwhOKNwfG4uN8K73IH4SMTJ0rG0ph7Sbn-JY6ziDNlIqUXenWOZFmEh2jEThiVV1qlEfVyhSu3cqxdITdA072Jj7BBZxust6PKv1oAv7U178jeOzftpOgggTVcOLEoH9aBHE163e0FhDQBGsnqvhvVdNBXChKT6lKUzFtSjaHdIyrWYYi0UoMgQTmNZg_aqO6SaZX8ao3kGNuQDfDeTRha5X_PaHZ-mqRhNylzWE1o-kafDsNJbo5xIUzNhrMlv3HvOjmXlaMLn_LlhFQZiw-Bmj15yGeIGVBFE6ZvcUEfVcTkW7BiGbkscSPN1rVgXvk4j0U4S97IeXQ12dM9v9-of1mo5W_Ui3wftoYvtwcKotPUfunQb7YSe9zarsNGWW5ZDX7Ss7VbVuynYVLXOKNqKthQzeYZ0byCZCKKNFPlZ3kkr7Y5pUrgnyYXbO02tuoay7sRd5LHZpoGjLqpQDx_R-BOr2MzIslX5esSPiBJF8Jg7QnXOW-LDOtn2LqLwpRRJwFH_urPzr0SOIg-NeerL3kW-g&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAPxJzhUOgB9WuUIKjq3gr8Ezd2ckHvrpGTpxcblYUacaEbTyJ54kGtfpp4OpDejUEmHZr9A1TjbXCFTxUSpG6YUUKrRwMu7Dg6xN8nMEr2SKP1KPH5ECxYjaFHhHpELGinL0LuP209bcPXs6fxTjFV9HSrEtmK4OJebBykZ4ZhXVpvaU0_kZG8XcnyTYyvf5Fug9Uzw1G49CmJPICVEkwndWFJJLElqs_8nAh9y_5oyAboFDj3B-JzbTgwsKDozQNCm7uxy8Xxz1vcGxbf6ON9ortQHQbylCPsg2Lnp26XF_CrfJPsFbQfqLTfd4oGhucZHxEzNkekbnP3yZgpasW-9eiF-SGBcB15vvnVf9AMhj4Y_mlcPJhEziPolVylfn78ciZWVWOPA9g_qs2SHkPk0EKJtO5a2pCqfdtbLVED1Gz9uNQet1utdjtiubGLl0lo1PyXgSTuJGNY5EzNGvpa73j6npA%26as%3DS1644414353%253A1689913212278864%26client_id%3D1018645435033-e23nlr4abd1hqr42jt16d5muhmru25tc.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxccksEtPuU_8x6mfUsXVbRl1ejrRJVSWsMjQse2N01L6qLqRJbVTKj_tyDEePu0MqNfxYOhugi0OB72UvTJTp-1yULal4g,True,,,
metrics.lighting.ecobee.com,,401,,metrics.lighting.ecobee.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-30T18:48:05Z,2025-05-30T06:25:36Z,"CN=metrics.lighting.ecobee.com, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",metrics.lighting.ecobee.com,,"CN=Hyperion Intermediate, OU=Hyperion, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",Hyperion Intermediate,ecobee Technologies ULC,65758fd9ea30d534a52404e12c424b3d,7161934302a02f4e7e5d9cc2ede0087979e43134d2741f2148579b236dd41024,ctls,metrics.lighting.ecobee.com,google,443,https://metrics.lighting.ecobee.com:443,https,,GET,35.202.12.177,/,-1840324437,35.202.12.177,,1,False,True,,,,ecobee Technologies ULC,,,,,
metrics.ls-dev.ecobee.com,,401,,metrics.ls-dev.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-26T18:49:55Z,2025-05-26T06:27:26Z,"CN=metrics.ls-dev.ecobee.com, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",metrics.ls-dev.ecobee.com,,"CN=Hyperion Intermediate, OU=Hyperion, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",Hyperion Intermediate,ecobee Technologies ULC,4257e71c57d23a11887d565bed245925,6aca43c8f028b9600279f67d0e22fd1ef361aabeee18c144a4c2485572d8d112,ctls,metrics.ls-dev.ecobee.com,google,443,https://metrics.ls-dev.ecobee.com:443,https,,GET,35.232.59.77,/,-1840324437,35.232.59.77,,1,False,True,,,,ecobee Technologies ULC,,,,,
metrics.ls-prod.ecobee.com,,401,,metrics.ls-prod.ecobee.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-30T18:48:05Z,2025-05-30T06:25:36Z,"CN=metrics.lighting.ecobee.com, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",metrics.lighting.ecobee.com,,"CN=Hyperion Intermediate, OU=Hyperion, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",Hyperion Intermediate,ecobee Technologies ULC,65758fd9ea30d534a52404e12c424b3d,7161934302a02f4e7e5d9cc2ede0087979e43134d2741f2148579b236dd41024,ctls,metrics.ls-prod.ecobee.com,google,443,https://metrics.ls-prod.ecobee.com:443,https,,GET,35.202.12.177,/,-1840324437,35.202.12.177,,1,False,True,,,True,ecobee Technologies ULC,,,,,
metrics.pl-prod.ecobee.com,,401,,metrics.pl-prod.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-06T14:52:07Z,2025-06-06T02:29:38Z,"CN=metrics.pl-prod.ecobee.com, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",metrics.pl-prod.ecobee.com,metrics.ls-prod.ecobee.com,"CN=DMS Platform Intermediate, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",DMS Platform Intermediate,ecobee Technologies ULC,294d730fcbf9db746de6c826843b6de2,ed9ba037543eab7d7a9cde0501e6b4cdae1b155d1fd7de4cfb587e40c8dae474,ctls,metrics.pl-prod.ecobee.com,google,443,https://metrics.pl-prod.ecobee.com:443,https,,GET,35.224.21.224,/,-1840324437,35.224.21.224,,1,False,True,,,,ecobee Technologies ULC,,,,,
metrics.pl-stage.ecobee.com,,401,,metrics.pl-stage.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-06T14:54:20Z,2025-06-06T02:31:51Z,"CN=metrics.pl-stage.ecobee.com, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",metrics.pl-stage.ecobee.com,metrics.ls-dev.ecobee.com,"CN=DMS Platform Intermediate, OU=Device Management Services, O=ecobee Technologies ULC, L=Toronto, ST=Ontario, C=CA",DMS Platform Intermediate,ecobee Technologies ULC,3b44d806b4d00945ba505fba32ac5644,c49543894d5dbd7ba05308bdd3476d33b60edfcb03a65a9b870464067c1f9f53,ctls,metrics.pl-stage.ecobee.com,google,443,https://metrics.pl-stage.ecobee.com:443,https,,GET,35.193.85.155,/,-1840324437,35.193.85.155,,1,False,True,,,,ecobee Technologies ULC,,,,,
mimir-api.pl-prod.ecobee.com,,404,74,mimir-api.pl-prod.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-30T13:45:26Z,2023-08-28T14:38:19Z,CN=mimir-api.pl-prod.ecobee.com,mimir-api.pl-prod.ecobee.com,mimir-api.pl-prod.ecobee.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,98c4d11f27412b9faf95e24b274f60cd,ae59ab055921f0578b2f1bea129922348d289da38507bdd65bee7d4749a4db2c,ctls,mimir-api.pl-prod.ecobee.com,google,443,https://mimir-api.pl-prod.ecobee.com:443,https,text/plain,GET,34.98.67.4,/,-1446740353,34.98.67.4,HTTP/3,2,False,True,,,,,,,,,
mimir-api.pl-stage.ecobee.com,,404,74,mimir-api.pl-stage.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-09T09:47:59Z,2023-09-07T10:42:13Z,CN=mimir-api.pl-stage.ecobee.com,mimir-api.pl-stage.ecobee.com,mimir-api.pl-stage.ecobee.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,82fdb82a86a2fbfce2782837dbbb0e0c,6ff2fad8c6c3ba1975051410d7e2c007eb4395589799e711e749a312fa6b9034,ctls,mimir-api.pl-stage.ecobee.com,google,443,https://mimir-api.pl-stage.ecobee.com:443,https,text/plain,GET,34.107.128.14,/,-1446740353,34.107.128.14,HTTP/3,2,False,True,,,,,,,,,
mosaicbee.cam-prod.ecobee.com,,400,124,mosaicbee.cam-prod.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-19T20:18:50Z,2023-10-17T21:05:19Z,CN=mosaicbee.cam-prod.ecobee.com,mosaicbee.cam-prod.ecobee.com,mosaicbee.cam-prod.ecobee.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,4825fadeb43adc5c81016721d9908e95,aaba52912f1ba76ff0a787a2441e2623b0e7a19ce4bf93ec68221b6a163f177d,ctls,mosaicbee.cam-prod.ecobee.com,,443,https://mosaicbee.cam-prod.ecobee.com:443,https,text/plain,GET,142.250.185.115,/,1885668473,2a00:1450:4001:801::2013,Google Cloud Trace,1,False,,Google Frontend,,,,,,,,
mosaicbee.cam-stage.ecobee.com,,400,124,mosaicbee.cam-stage.ecobee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T20:53:43Z,2023-09-24T21:42:34Z,CN=mosaicbee.cam-stage.ecobee.com,mosaicbee.cam-stage.ecobee.com,mosaicbee.cam-stage.ecobee.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,a9f11942729b2dfd3070725bc417bc70,6edf2fd70127e1cc741451ec13a4fc09351ce18ec3b2a5bd794d1611fb5ce4c8,ctls,mosaicbee.cam-stage.ecobee.com,,443,https://mosaicbee.cam-stage.ecobee.com:443,https,text/plain,GET,142.250.186.179,/,1885668473,2a00:1450:4001:82b::2013,Google Cloud Trace,1,False,,Google Frontend,,,,,,,,
msoid.ecobee.com,Sign in to your account,200,44068,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,azure,443,https://msoid.ecobee.com:443,https,text/html,GET,40.126.32.72,/,-1840324437,2603:1026:3000:d0::d,HSTS,95,False,True,,,,Microsoft Corporation,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638255100661404365.N2Q3YmZhOTgtOGQxNS00ZTdiLWJiOTYtNTA3NDNmNzNhMThjMDdmN2IwNDgtMTA3OS00MTJkLWIyODgtNTA0NjQwZDM4YjQ5&ui_locales=en-US&mkt=en-US&state=OkKT_RdpUduZl0yKitnZDg7ZeYQbvVP5vGPjbKCawf8U1KV3dTIpVGY07Dhll4DwAW7l0WkwSckU3QfqajbxIeqRiqbnxwLgnmyU1TRIpQKJMHxIlbUwOH1kLnM-mzI1_eG8aswPFF_R6zpzNykmLvY9mecplyDChVfN9qp4qn5h9ysrgkO2UZ-TpymIk589S-MtA5qKLQ1TOVqURlfIYlghXq3snRomm3CwlyOVq5Dz2FMEkri3xxONOuh-kZ270FTGw1vM3DcZ01TKQCLqPw&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0,,,,
