new,host,a,soa,status_code,cname,cdn,cdn-name,mx,txt,aaaa,ns,caa
,7wkdx.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,7wkec.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,7wkef.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,90e1.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a-96-118-186-98.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a-96-118-44-43.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a-96-119-11-61.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a-96-119-144-72.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a-96-119-246-83.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a-96-119-44-25.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a-nps2.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,a1-1-7-75.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,a2-1-7-4.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a23-0-181-43.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,a23-1-179-48.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a53.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,a9.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,aa1d.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,aaa.schiphol.nl,145.35.168.12,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,aaatst.schiphol.nl,145.35.168.18,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,abmail.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,abot.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,abs05.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,abs07.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,abuse-data.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accare.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,acceptatie-jet-dal13.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,acceptatiewww.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,acceptation.brandportal.schiphol.nl,37.188.119.145,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,"mxa.mailgun.org, mxb.mailgun.org",v=spf1 include:mailgun.org ~all,,,
,acceptec-services.iot.schiphol.nl,,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,acceptmediaiq.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,acceptrepository-postgresmx.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,acceptuat.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,access-accessdnsservicesjiratunnel-mx.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,access-adminchefmi.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-alpha-alpha-public-panel.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-assetsapp-betaeuauth-antiviruspre.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,access-authwp-mysqlbackups-www-test.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-backup-appsco.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-cbp.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-cms-enassets-defaultproduction.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,access-controller-vpn.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-crmsite.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-debugger.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-engineering-elasticbeanstalk-statusapiconfig-share.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,access-helpdesk-assets-postmanbackups-www-test.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-ipv4-c030-sea003-ix.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-opensettlers.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-preferences-backup-ash2-systemzservices-a2.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,access-trackuploadspanel.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access-v3tunnel.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,access.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accessacc-accantiviruspre.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accessadmin-tempcontainer-corporate.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accessbilling-priv.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accesscp-sqlserverdb.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accessdata.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accessdinheiropublico.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accessdnsservicesjiratunnel-mx.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accesselasticbeanstalk-loghelpdesk.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accesserrorcorporateclients-backupconfig.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accessfms6.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accessh-135-207-54-34.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accessjira.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accesskoreastory1.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accesslog-storage.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accessnonprod.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accesspreferenceslivelogsauth.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accessredirectdoc-corporate.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accesssystempanel-wwwm.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accesstemp-redirect-eurepository-postgresmx.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accesstst.schiphol.nl,13.81.127.22,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,True,azure,,,,,
,accessv4-portal.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accjammer.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,account-apple-gojhbgr9i.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,account-cachejiratunnel-mx.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,account-jenkins-service-git.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,account-pcnoerabikata.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,account-updatenew-helporigin.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountaccounttemp.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountapi-mailrelay.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountbucketjira-beta-origin.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountbucketjira.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountcustomerseuropelog-b2bsystem.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accountdryades.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accountengineering-assetsbetatemp-exchangedns.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountintra.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountlehighuniversity.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accounts-demo-dal12.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountservice.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accountservice.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountsintl.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountssv-se.wilbur.schiphol.nl,40.119.156.135,,NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountsystem-minerva-clients-stats-corp.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountvpncmssslvpn.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,accountwebexamplestunnel-mx.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,accwebvir.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,acekfka.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,acidemic.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,ackbar.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,ad-host112-4.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admin-clipapp-ho-a16e.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admin-mediaconfig-helpdesk.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admin-monitordatabase-intwww-test.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,admin-new-dbmsbackupssso-miembros.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admin-proddockerintra-backups-www-test.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admin-uploadsssldatabasevpn.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,admin-ww.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admin.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,admin.ssu-a.schiphol.nl,20.4.15.207,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,admin.ssu-d.schiphol.nl,20.23.241.77,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,admin.ssu-t.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,"modular-ssu-admin-testing.azurewebsites.net, modular-ssu-admin-testing.privatelink.azurewebsites.net, waws-prod-am2-621.sip.azurewebsites.windows.net, waws-prod-am2-621-8c98.westeurope.cloudapp.azure.com",,,,,,,
,admin.ssu.schiphol.nl,13.80.103.16,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,True,azure,,,,,
,admin6.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminawsmail.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,adminbucket-encorp.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,admincms-ph.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admindownloads-defaultproduction.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminedge-dgw-shv-01-otp1.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,adminengineeringintstatus.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminfc8-2.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminpane3vtndb01.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminprivate.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminprod.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,adminstatus-dbmsprod-datassostreaming.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminuser-data-static.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adminuserteam-examples.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,adminwiki-v3engineering.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,admissions.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adobe-photoshop-cs6-update.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,adv-api-1.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,advamtoasb-a.schiphol.nl,145.35.195.104,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,advisemob.wilbur.schiphol.nl,40.119.156.135,,NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,aet-6-1-5.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,aet-7-1-1.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,afc-6-41-5-10.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,afkseitdrdev.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,age-0-1-6.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,age-0-3-2.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,age-0-3-4.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,agoda.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,ah.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,aib.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,aims-accp.schiphol.nl,145.35.195.99,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,aims-prod.schiphol.nl,145.35.195.105,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,aioadmin-dev.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
,ak.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,akamai-us-dal-oa2.wilbur.schiphol.nl,,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,alaquas.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,alcnxcvfrel-l.wilbur.schiphol.nl,40.119.156.135,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,snbvaz017blbrtrext.westeurope.cloudapp.azure.com,True,azure,,,,,
,alertmanager-cs.iot.schiphol.nl,20.67.126.43,"nsplus5.2is.nl, domain-admin.2is.nl",NOERROR,,,,,,,,
