input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,final_url,csp_domains_,tls_expired
partners.ivanti.com,,200,23441,partners.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-29T23:59:59Z,CN=partners.ivanti.com,partners.ivanti.com,,partners.ivanti.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,231cc6598d73da02b81ecbfdee353a3b,fbeb4df1fc610739aab35431e32b092cc8ea23c91af88bfb880ee2c1a31bfbcf,,ctls,partners.ivanti.com,,443,https://partners.ivanti.com:443,https,,text/html,GET,107.21.146.45,/,-1421718045,107.23.247.110,HSTS,632,False,,,,*.kloudless.com,
payment-qa.ivanti.com,Ivanti Payments,200,635,payment-qa.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-25T00:00:00Z,2023-07-25T23:59:59Z,"CN=payment-qa.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",payment-qa.ivanti.com,"Ivanti, Inc.",csapi-qa.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,34efa06f4839b33dcffea2c27d11bdd2,f2f429b386e21417119f143254c544097888b785f717170ebeba2189abc9a441,,ctls,payment-qa.ivanti.com,azure,443,https://payment-qa.ivanti.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.66.138.97,/,-1439222863,13.66.138.97,Windows Server,16,False,True,,,,
payment.ivanti.com,Ivanti Payments,200,635,payment.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-25T00:00:00Z,2023-07-25T23:59:59Z,"CN=payment.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",payment.ivanti.com,"Ivanti, Inc.",www.payment.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1a329f7b579262be10fa6f840c8fafc,4c7bffb0a6e8c9f15724e0f1fae4427379d595057dc73d0c7248634a3d39559c,,ctls,payment.ivanti.com,azure,443,https://payment.ivanti.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.66.138.106,/,-1439222863,13.66.138.106,Windows Server,16,False,True,,,,
pm-bounces.ivanti.com,Postmark — Email delivery for web apps,200,4374,,,,,,,,,,,,,,,,,,,,,80,http://pm-bounces.ivanti.com:80,http,nginx/1.25.1,text/html,GET,3.20.135.122,/,-1457628171,3.136.219.61,Nginx:1.25.1,85,False,,,,,
podcadence.ivanti.com,Sign in ・ Cloudflare Access,200,30869,ivanti.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ivanti.cloudflareaccess.com,cloudflare,443,https://podcadence.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,982259553,2606:4700::6811:8a6b,HSTS,67,False,True,,https://ivanti.cloudflareaccess.com/cdn-cgi/access/login/podcadence.ivanti.com?kid=94229e4f1b75706847e96d2f653a162e015821e6cfba77b411471aea71d81240&redirect_url=%2F&meta=eyJraWQiOiJhZjNmMjUwZjY3NTI1NDc0NDgzN2JjZDU4Zjc5ODA4Y2RkMDY1N2Q4NWU4NWEzMDZiNjMyZTZiZDQ3ZjEzYTZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTgyMTUwOCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6Ijk0MjI5ZTRmMWI3NTcwNjg0N2U5NmQyZjY1M2ExNjJlMDE1ODIxZTZjZmJhNzdiNDExNDcxYWVhNzFkODEyNDAiLCJob3N0bmFtZSI6InBvZGNhZGVuY2UuaXZhbnRpLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJjMGQ0Y2E4NGEyZDczODA4Mzk1ZmIxODgwZWZjZTQxNWNlNzFlZGJjNGNkZDA4YWJhYjUwZjM2YjA1MWQyYTFiIiwibmJmIjoxNjg5ODIxNTA4LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.o3ZxhS9fuEsz-iJdEvxCyv2beSwHpEdC56MsgTi9iU_8DQLRx2z7D3wNhEN2ye6jB4zARwx80mkjVsbg-ILdCAGxhkc9NMMDUpqly4DAUZA7CHXmU50QEIzgDkyOilf9fqGmLwdZUlyY7Koe4s2V_Yn3nVvgxmDydlBYZCdF7b6Cp6SuD_vXiw0eNpgv0V4fPNqczPAYFS_dEq6SKrLe9LDoMLGPwaX_rnvUnlDtw1lgoo7EtqaCYLCiVU0T4zZqT1w_0sZHNNCw1a5VaPllWtQgxL_PEs2NWDNe52vtYXVRuLqg9cIB91BFr0c1QGDFQJi06iBW0eBJdXWrOJEr9g,https:,
portal.ivanti.com,Ivanti Software Licensing Portal,200,7851,portal.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,portal.ivanti.com,cloudflare,443,https://portal.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1439222863,2606:4700::6811:8a6b,HSTS,16,False,True,,,https:,
portalidentity.ivanti.com,IdentityServer4,200,2506,portalidentity.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,portalidentity.ivanti.com,cloudflare,443,https://portalidentity.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1058990382,2606:4700::6811:8a6b,HSTS,78,False,True,,,,
portalqa.ivanti.com,Ivanti Software Licensing Portal,200,7851,portalqa.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,portalqa.ivanti.com,cloudflare,443,https://portalqa.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1439222863,2606:4700::6811:8a6b,HSTS,16,False,True,,,https:,
preview.ivanti.com,Sign in ・ Cloudflare Access,200,30858,ivanti.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ivanti.cloudflareaccess.com,cloudflare,443,https://preview.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-898154108,2606:4700::6811:8a6b,HSTS,67,False,True,,https://ivanti.cloudflareaccess.com/cdn-cgi/access/login/preview.ivanti.com?kid=83401233745e0a1e13745d990ee6f8e0e8cbfca9eb69620de7820ff5a58c18c6&redirect_url=%2F&meta=eyJraWQiOiJhZjNmMjUwZjY3NTI1NDc0NDgzN2JjZDU4Zjc5ODA4Y2RkMDY1N2Q4NWU4NWEzMDZiNjMyZTZiZDQ3ZjEzYTZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTgyMTUwOCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjgzNDAxMjMzNzQ1ZTBhMWUxMzc0NWQ5OTBlZTZmOGUwZThjYmZjYTllYjY5NjIwZGU3ODIwZmY1YTU4YzE4YzYiLCJob3N0bmFtZSI6InByZXZpZXcuaXZhbnRpLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJmNGQ1MTI4YmY0ZTllMTA1NWUyMGU0YmEzOTRjODk5ZjA2MDk0MDdiNGEyYWVjZGQxZjljZjM4ZmNlNGQ5OTQ0IiwibmJmIjoxNjg5ODIxNTA4LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.OlSX_JycXWENLbAeKZplymJphCph0KmtGNFCT9SWlxlb3hqEZBN9LuIG9hw7HjWpzO_veeHZ2QHFhsnDZtC_CaAYl-b3ivPB4jNarMEaBZbWrUSJYrMuVq-7wNG2-Bp7XQTJpe7ZIZ3THRz0vll89IrldCEHNny1bOnVYCCAhi4vbic1vP_CVuKLG2-81ETudQ9CtU_mbGOyQkv2jAQFUPX4D2K9GBOMiFLWlyP7Jkep2onoyf6fJT1qwwgE-TpZDw2aLx6YzQVaStR_5Jen-1henAhvamahcw7Xgk5KGWm09E8fM3OnrEDEkl0t8Ic2BU0fLwFYaCE91jF0MiySqg,http://127.0.0.1:*,
privacycenter.ivanti.com,,200,1651,privacycenter.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-06-02T23:59:59Z,CN=privacycenter.ivanti.com,privacycenter.ivanti.com,,privacycenter.ivanti.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5cd76d1ecbb9f60b6c90b453a76a48b1,bd5621aff61f2d1c9bd0c92e6140b3d0309a01c709b979221efe843c7b6b07ed,,ctls,privacycenter.ivanti.com,cloudfront,443,https://privacycenter.ivanti.com:443,https,AmazonS3,text/html,GET,52.222.214.17,/,-1731760001,2600:9000:223d:6200:17:221d:5b80:93a1,Typekit,1,False,True,,,,
rapid.ivanti.com,Ivanti Rapid Platform | Ivanti Wavelink,200,18751,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://rapid.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1981904926,2606:4700::6811:8a6b,HSTS,274,False,True,,https://www.ivanti.com/partners/rapid,*.ivanti.com,
rapidmodern.ivanti.com,Ivanti Rapid Platform | Ivanti Wavelink,200,18751,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://rapidmodern.ivanti.com:443,https,cloudflare,text/html,GET,104.17.138.107,/,-1981904926,2606:4700::6811:8a6b,HSTS,274,False,True,,https://www.ivanti.com/partners/rapid,https://dash.cloudflare.com,
rapidvalidation.ivanti.com,Velocity | Device Validation,200,601,rapidvalidation.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,rapidvalidation.ivanti.com,cloudflare,443,https://rapidvalidation.ivanti.com:443,https,cloudflare,text/html,GET,104.17.138.107,/,-514109588,2606:4700::6811:8a6b,HSTS,1,False,True,,,,
rapidweb.ivanti.com,Ivanti Rapid Platform | Ivanti Wavelink,200,18751,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://rapidweb.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1981904926,2606:4700::6811:8a6b,HSTS,274,False,True,,https://www.ivanti.com/partners/rapid,https://dash.cloudflare.com,
rapidzebra.ivanti.com,Ivanti Rapid Platform | Ivanti Wavelink,200,18751,www.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,www.ivanti.com,cloudflare,443,https://rapidzebra.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,-1981904926,2606:4700::6811:8a6b,HSTS,274,False,True,,https://www.ivanti.com/partners/rapid,https://dash.cloudflare.com,
request.ivanti.com,Sign in ・ Cloudflare Access,200,30847,ivanti.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ivanti.cloudflareaccess.com,cloudflare,443,https://request.ivanti.com:443,https,cloudflare,text/html,GET,104.17.137.107,/,1185171947,2606:4700::6811:8a6b,HSTS,67,False,True,,https://ivanti.cloudflareaccess.com/cdn-cgi/access/login/request.ivanti.com?kid=e294d162098268c76271db59ac36172f66426f937b5adbea3fe7a090c046898b&redirect_url=%2F&meta=eyJraWQiOiJhZjNmMjUwZjY3NTI1NDc0NDgzN2JjZDU4Zjc5ODA4Y2RkMDY1N2Q4NWU4NWEzMDZiNjMyZTZiZDQ3ZjEzYTZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTgyMTUwOCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImUyOTRkMTYyMDk4MjY4Yzc2MjcxZGI1OWFjMzYxNzJmNjY0MjZmOTM3YjVhZGJlYTNmZTdhMDkwYzA0Njg5OGIiLCJob3N0bmFtZSI6InJlcXVlc3QuaXZhbnRpLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiI4MjhmYzY4ODE4Yzc3YmJmNGZiYzNmOWZkNDE1NTBjOWE5YzM1MGUxZTIxZjAyMTJkNGU4MGYzYTMzM2I1NDg1IiwibmJmIjoxNjg5ODIxNTA4LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.exEMG1VE33MSVKlzMR5MpWl_5R0MRjqn3PmG-zQDsIP3z4nho5LzLPBJ1LaW2hoLbG9KDfy0GAxHItVsuypuQpyZ4-I9zzUQDK1RCOZPHkJu5fz4qsKE6kqxA7IPYZDFIr2KiVn5VCPsz44alfXkRnYtI3DBTdXPcLs2junuE7Vt8vsB1GkgCcWxZ818cHPP4kEm4ZrrxFD_xv4mVmxt-oLkVdsOwaCtMV8XGorPMFDV6RaItSL8VIFOTStErmJS9Z7mwzJCDQr7bKTr7PZVQ8g-g-Cw3E3Y8NYrMhrg_4dAaXpaS6uAAZs1YXDwTW_uJY4pJZrx6DrpevRFmHVeZA,https:,
rs-vpn-abq.ivanti.com,Pre Sign-In Notification,200,5219,rs-vpn-abq.ivanti.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-12-13T00:00:00Z,2023-12-13T23:59:59Z,"CN=rs-vpn-abq.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",rs-vpn-abq.ivanti.com,"Ivanti, Inc.",rs-vpn-abq.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1622dd908231fc3963bba2d6c140c758,16f939f2ad0686f29d4624a73096cea24d36fcada6140e9c585b0b9d1ba22744,,ctls,rs-vpn-abq.ivanti.com,,443,https://rs-vpn-abq.ivanti.com:443,https,,text/html,GET,208.45.186.92,/,-5636335,208.45.186.92,HSTS,128,False,,,https://rs-vpn-abq.ivanti.com/dana-na/auth/url_default/welcome.cgi,,
rs-vpn.ivanti.com,Pre Sign-In Notification,200,5219,rs-vpn.ivanti.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-12-13T00:00:00Z,2023-12-13T23:59:59Z,"CN=rs-vpn-abq.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",rs-vpn-abq.ivanti.com,"Ivanti, Inc.",rs-vpn-abq.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1622dd908231fc3963bba2d6c140c758,16f939f2ad0686f29d4624a73096cea24d36fcada6140e9c585b0b9d1ba22744,,ctls,rs-vpn.ivanti.com,,443,https://rs-vpn.ivanti.com:443,https,,text/html,GET,208.45.186.92,/,-5636335,208.45.186.92,HSTS,128,False,,True,https://rs-vpn.ivanti.com/dana-na/auth/url_default/welcome.cgi,,
rs.ivanti.com,,404,213,rs.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,rs.ivanti.com,cloudflare,443,https://rs.ivanti.com:443,https,cloudflare,application/xml,GET,104.17.137.107,/,-1165079192,2606:4700::6811:896b,Cloudflare,3,False,True,,,,
selling.ivanti.com,Selling Ivanti,200,441465,selling.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,selling.ivanti.com,cloudflare,443,https://selling.ivanti.com:443,https,cloudflare,text/html,GET,104.17.138.107,/,1157094477,2606:4700::6811:8a6b,HSTS,946,False,True,,https://selling.ivanti.com/s/?language=en_US,https://analytics.cloud.coveo.com,
sgtm.ivanti.com,,400,,sgtm.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T15:24:13Z,2023-09-16T15:24:12Z,CN=sgtm.ivanti.com,sgtm.ivanti.com,,sgtm.ivanti.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1219f8807cf6c0b96395cab7fac24618,58b47efb1d99ac8943fe3ba50c83c23c7f5a846594929e8d559b77d3b14dbda4,,ctls,sgtm.ivanti.com,google,443,https://sgtm.ivanti.com:443,https,,,GET,104.198.8.50,/,-1840324437,104.198.8.50,,1,False,True,,,,
sip.ivanti.com,,404,76,sip.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,True,ctls,sip.ivanti.com,,443,https://sip.ivanti.com:443,https,RTC/7.0,text/plain,GET,52.112.192.139,/,-1868139541,52.112.192.139,HSTS,4,False,,True,,,
slc.vpn.ivanti.com,,200,315,slc.vpn.ivanti.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2023-12-15T23:59:59Z,"CN=slc.vpn.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",slc.vpn.ivanti.com,"Ivanti, Inc.",slc.vpn.ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,99211cf19f37b713f2d1f279a04a5673,56c96bd4100cd6daf5549d6914ad567db0e008daafa372b22183a32d059f10de,,ctls,slc.vpn.ivanti.com,,443,https://slc.vpn.ivanti.com:443,https,,text/html,GET,67.199.253.6,/,-1840324437,67.199.253.6,,9,False,,,,,
software.ivanti.com,,403,16,software.ivanti.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T00:00:00Z,2024-03-17T23:59:59Z,"CN=*.ivanti.com, O=Ivanti\, Inc., ST=Utah, C=US",*.ivanti.com,"Ivanti, Inc.",ivanti.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,820d4f3e2b0fcc02413ea8405358ce58,d3b5a1e9df9a88f92f38b3b1ac3fd4ae2c880dd66cfc3a4ad8d06d8fcf4be2c1,True,ctls,software.ivanti.com,cloudflare,443,https://software.ivanti.com:443,https,cloudflare,text/plain,GET,104.17.137.107,/,1253481126,2606:4700::6811:8a6b,Cloudflare,1,False,True,,,,
