input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,csp_domains_
rollouts.api.ua.com,,404,42,rollouts.api.ua.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,rollouts.api.ua.com,,443,https://rollouts.api.ua.com:443,https,,text/plain,GET,54.80.69.143,/,1382809587,35.172.152.119,,1,False,,True,True,,,
sb-dev01.ecm.underarmour.com,,404,67,sb-dev01.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-21T19:55:02Z,2023-05-22T19:55:01Z,CN=sb-dev01.ecm.underarmour.com,sb-dev01.ecm.underarmour.com,,sb-dev01.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e0cab43707d899f2792bb7f15c3900d9,0b4df520d9d5761b890cab86015a9d3536d77bd5409a964a06ef16d844867743,ctls,sb-dev01.ecm.underarmour.com,,443,https://sb-dev01.ecm.underarmour.com:443,https,Vercel,text/plain,GET,76.76.21.22,/,1307429962,76.76.21.123,Vercel,4,False,,,,,,
sb-dev02.ecm.underarmour.com,,404,67,sb-dev02.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-22T21:06:56Z,2023-05-23T21:06:55Z,CN=sb-dev02.ecm.underarmour.com,sb-dev02.ecm.underarmour.com,,sb-dev02.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e62a3005e35d4703db08cba3a29ef23e,c1b54b8b30be4ac0dcb6c1c1091fb47dbbfde5dc36f406e019f5c7eb7d4f880a,ctls,sb-dev02.ecm.underarmour.com,,443,https://sb-dev02.ecm.underarmour.com:443,https,Vercel,text/plain,GET,76.76.21.61,/,1307429962,76.76.21.142,Vercel,4,False,,,,,,
sb-devmain.ecm.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,530306,sb-devmain.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-08T11:19:48Z,2023-08-06T11:19:47Z,CN=sb-devmain.ecm.underarmour.com,sb-devmain.ecm.underarmour.com,,sb-devmain.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bec39b5a263fa501e95d25e11e03f688,5f2b68f9719411336872efb621bf2e2fefede2faecfb5b311df22f7cd4ae9d06,ctls,sb-devmain.ecm.underarmour.com,,443,https://sb-devmain.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.9,/,-187656003,76.76.21.123,Vercel,101,False,,,,,https://sb-devmain.ecm.underarmour.com/en-us/,
sb473.ecm.underarmour.com,,404,67,sb473.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-02T19:17:47Z,2023-05-03T19:17:46Z,CN=sb473.ecm.underarmour.com,sb473.ecm.underarmour.com,,sb473.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d2b689ba28775d182a040bdd263e1ae1,984500a0580f9a8a5fc90d9c0fc397b2b05d4fc397f918cd9853d385f8349822,ctls,sb473.ecm.underarmour.com,,443,https://sb473.ecm.underarmour.com:443,https,Vercel,text/plain,GET,76.76.21.93,/,1307429962,76.76.21.61,Vercel,4,False,,,,True,,
selfcareirl.myfitnesspal.com,MyFitnessPal X Self Care IRL Podcast,200,38591,selfcareirl.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:22:19Z,2023-08-08T02:22:18Z,CN=selfcareirl.myfitnesspal.com,selfcareirl.myfitnesspal.com,,selfcareirl.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3cfc3735df3222db23038d4bf639b856,e5ae2136a0135c1cc19a2400f46753aecd61d51fb1d2fa2f24d54f055566d080,ctls,selfcareirl.myfitnesspal.com,cloudflare,443,https://selfcareirl.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
selfie.myfitnesspal.com,MyFitnessPal x Selfie Podcast,200,38526,selfie.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T03:57:50Z,2023-08-08T03:57:49Z,CN=selfie.myfitnesspal.com,selfie.myfitnesspal.com,,selfie.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,169145f664844101886977638e30f90a,8ad17e6a8f2e7acda08b64088d54f74182b013f66636dfd674612372e8d3333a,ctls,selfie.myfitnesspal.com,cloudflare,443,https://selfie.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
shop-api-staging.underarmour.com,Page Not Available | Under Armour®,200,14851,shop-api-staging.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T00:00:00Z,2024-03-19T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",admin.underarmour.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,49f794f5e21a3137c8b87c17470c451f,db3610613361f0e4ed80b45f8540a35c6e8f170307761c5f5b4acd65077a188c,ctls,shop-api-staging.underarmour.com,,443,https://shop-api-staging.underarmour.com:443,https,AkamaiNetStorage,text/html,GET,23.201.240.117,/,-1800969441,23.201.240.117,,256,False,,,,,,
shop-content.underarmour.com,,403,243,shop-content.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-28T00:00:00Z,2024-02-26T23:59:59Z,CN=shop-content.underarmour.com,shop-content.underarmour.com,,shop-content.underarmour.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,cc1cd375f9e069520bcea3c00d8c2b2d,493b3a8cabc808a92a4bf122e24cb1c0567e58c056be9f219d500ca542f702ea,ctls,shop-content.underarmour.com,cloudfront,443,https://shop-content.underarmour.com:443,https,AmazonS3,application/xml,GET,13.224.189.71,/,-1457848496,2600:9000:20eb:e00:8:526d:35c0:93a1,Amazon Web Services,2,False,True,,,,,
spam.underarmour.com,403 Forbidden,403,146,spam.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-30T14:58:26Z,2023-11-30T14:57:26Z,"C=US, ST=California, L=San Jose, O=Cisco Systems Inc., CN=*.iphmx.com",*.iphmx.com,Cisco Systems Inc.,*.iphmx.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,fd114ab3c3a6b8a16bd969655e752d01,6c5e87283093eb21168cfe2d03fb53cb5815de6e98b21505e35c80df60a140e7,ctls,spam.underarmour.com,,443,https://spam.underarmour.com:443,https,nginx,text/html,GET,68.232.128.201,/,-1561873722,68.232.128.201,Nginx,8,False,,True,True,,,
sparks.myfitnesspal.com,MyFitnessPal X Alexis Sparks,200,38525,sparks.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:30:15Z,2023-08-08T02:30:14Z,CN=sparks.myfitnesspal.com,sparks.myfitnesspal.com,,sparks.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,76d4f5f8cabcbf2049d6f9c35ef4a2d4,75e2e26d72a9b220f36bce31b44a5041818695fe0248a28b95730745cab65124,ctls,sparks.myfitnesspal.com,cloudflare,443,https://sparks.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
stage-about.underarmour.com,Home,200,71076,stage-about.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,2023-08-09T23:59:59Z,"CN=stage-about.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",stage-about.underarmour.com,"Under Armour, Inc.",www.stage-about.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e6226f51963701154762a063b8f07bb3,0655ffc21a8e6a286187bb5088326cbd0add99b963780b99cbde394b9a132343,ctls,stage-about.underarmour.com,fastly,443,https://stage-about.underarmour.com:443,https,,text/html,GET,151.101.3.10,/,-2039231245,151.101.195.10,Java,1198,False,True,,,,,
staging-na04.ecm.underarmour.com,,404,67,staging-na04.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-02-07T09:59:16Z,2023-05-08T09:59:15Z,CN=staging-na04.ecm.underarmour.com,staging-na04.ecm.underarmour.com,,staging-na04.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,290202cbd02e960b77b071e58fe6714c,4595ab7748cf76e19a4ebc4dbb9d5fefe2246761f9942c8527339ff0937a8af8,ctls,staging-na04.ecm.underarmour.com,,443,https://staging-na04.ecm.underarmour.com:443,https,Vercel,text/plain,GET,76.76.21.164,/,1307429962,76.76.21.93,Vercel,4,False,,,,True,,
staging.mapmyfitness.com,MapMyFitness,200,15935,staging.mapmyfitness.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,staging.mapmyfitness.com,,443,https://staging.mapmyfitness.com:443,https,,text/html,GET,54.85.19.3,/,566218143,54.80.69.143,Sentry:6.17.5,151,False,,True,True,,,
staging.underarmour.co.uk,Under Armour - We'll be back soon!,200,8768,staging.underarmour.co.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-19T00:00:00Z,2023-12-18T23:59:59Z,"CN=*.demandware.net, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.demandware.net,"salesforce.com, inc.",demandware.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b0e11c6e6c503909bca4c6f49b085e81,7e5cd9891f937b4aa2a342cda43d4f16dab6c4f05f8f4b724a1c8686e9f3a72e,ctls,staging.underarmour.co.uk,,443,https://staging.underarmour.co.uk:443,https,Apache,text/html,GET,151.106.151.11,/,-1195934540,151.106.151.11,Salesforce Commerce Cloud,57,False,,True,True,,,
staging.underarmour.com,Page Not Available | Under Armour®,200,14851,staging.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T00:00:00Z,2024-03-19T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",admin.underarmour.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,49f794f5e21a3137c8b87c17470c451f,db3610613361f0e4ed80b45f8540a35c6e8f170307761c5f5b4acd65077a188c,ctls,staging.underarmour.com,,443,https://staging.underarmour.com:443,https,AkamaiNetStorage,text/html,GET,23.201.240.117,/,-1800969441,23.201.240.117,,256,False,,,,,,
static.mapmyfitness.com,,200,244391,static.mapmyfitness.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-28T00:00:00Z,2024-02-26T23:59:59Z,CN=*.mapmyfitness.com,*.mapmyfitness.com,,*.mapmyfitness.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,518b9d355f63dd62dc1e0da71f2cce1f,9679fcb8924b76086acebc3eb7c4993c6307dfe4bfe51e16afcd6d4271a72f74,ctls,static.mapmyfitness.com,cloudfront,443,https://static.mapmyfitness.com:443,https,AmazonS3,application/xml,GET,99.86.4.121,/,-1284573605,2600:9000:2057:e200:17:66b8:c180:93a1,Amazon Web Services,2,False,True,,True,,,
status.myfitnesspal.com,MyFitnessPal Status,200,56162,status.myfitnesspal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T17:36:16Z,2023-07-05T17:36:15Z,CN=bb2status.mambu.com,bb2status.mambu.com,,www.autopilotstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,586578c59f59e2160252724db06495c8,dd3c99390b080bb2bca2287283501d31032b67d78820e05b08d28f697faef411,ctls,status.myfitnesspal.com,,443,https://status.myfitnesspal.com:443,https,,text/html,GET,52.215.192.133,/,-1840324437,52.215.192.133,HSTS,1319,False,,,,,,
status.underarmour.com,UACF Platform Status,200,29668,status.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-17T00:00:00Z,2023-09-03T23:59:59Z,CN=status.underarmour.com,status.underarmour.com,,status.underarmour.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6abd14b299edd566d4c6b3f188fab893,a8c128a8e28d194f07de7629958a3b000f33e375d8d0b505388191ae4239bcce,ctls,status.underarmour.com,cloudfront,443,https://status.underarmour.com:443,https,,text/html,GET,52.222.214.69,/,1277621005,2600:9000:223d:2200:6:eb1d:8e00:93a1,Varnish,515,False,True,,,,,
store-locations.underarmour.com,Under Armour Store Directory | Sports Apparel,200,176868,store-locations.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=store-locations.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",store-locations.underarmour.com,"Under Armour, Inc.",store-locations.underarmour.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,7a334dbd43db2ee7575a742fb30697d2,b53e5faec18e26dfac69a797dbc75856563d274101badf944d27f9e5150c7059,ctls,store-locations.underarmour.com,google,443,https://store-locations.underarmour.com:443,https,,text/html,GET,35.192.67.27,/,956079439,35.192.67.27,Google Tag Manager,1972,False,True,,,,,
store.underarmour.com,,200,441,store.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T15:50:34Z,2023-07-16T15:50:33Z,CN=*.where2getit.com,*.where2getit.com,,*.where2getit.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9227ff831442c9b94114f5a71f776edf,68c32031095555859487e02e34235a125785ffb6554fe48279ac3952096c1005,ctls,store.underarmour.com,google,443,https://store.underarmour.com:443,https,,text/html,GET,35.192.67.27,/,-1840324437,35.192.67.27,,15,False,True,True,True,,,url=https://hosted.where2getit.com/underarmour/2015/index.html
stories.underarmour.com,404 ~ Page Not Found,404,458,stories.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2023-08-24T23:59:59Z,CN=*.ugc.bazaarvoice.com,*.ugc.bazaarvoice.com,,*.reviews.bazaarvoice.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f81c60aa464702da666c96e5e6ebb7bb,697c1e3f0518c6b59abf5cb845eaea60f9bf2d417fa23e1668247f45a6ae5d2d,ctls,stories.underarmour.com,cloudfront,443,https://stories.underarmour.com:443,https,nginx,text/html,GET,99.86.4.96,/,619682541,2600:9000:2057:8200:7:44f0:9100:93a1,Nginx,20,False,True,True,True,,,
strivetofit.myfitnesspal.com,MyFitnessPal X TheStriveToFit,200,38582,strivetofit.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T05:17:25Z,2023-08-08T05:17:24Z,CN=strivetofit.myfitnesspal.com,strivetofit.myfitnesspal.com,,strivetofit.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d54ebfe8e317047e9a92ef9901acad44,ec1f82580c37e540a8c6f07336b62402abd4449ab310e977bf18d6aefa881d53,ctls,strivetofit.myfitnesspal.com,cloudflare,443,https://strivetofit.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
summer-of-you.myfitnesspal.com,Origin DNS error | summer-of-you.myfitnesspal.com | Cloudflare,530,6241,,,,,,,,,,,,,,,,,,,cloudflare,80,http://summer-of-you.myfitnesspal.com:80,http,cloudflare,text/html,GET,104.18.26.189,/,-811244516,2606:4700::6812:1bbd,Cloudflare,93,False,True,,,,,
support.mapmyrun.com,,404,21,support.mapmyrun.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,support.mapmyrun.com,,443,https://support.mapmyrun.com:443,https,nginx/1.13.12,text/plain,GET,52.55.53.168,/,-1669793162,18.214.9.228,Nginx:1.13.12,1,False,,True,True,,,
sweat-myfitnesspal-2021.myfitnesspal.com,Pageserver 404,404,25637,sweat-myfitnesspal-2021.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T21:24:05Z,2023-08-07T21:24:04Z,CN=sweat-myfitnesspal-2021.myfitnesspal.com,sweat-myfitnesspal-2021.myfitnesspal.com,,sweat-myfitnesspal-2021.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cbb2e3031619d404f36ffb1b3d359439,6df32f5a0c4fdcb5e8176ecc9641d384fc4722555084e54caac2f45b24675ac7,ctls,sweat-myfitnesspal-2021.myfitnesspal.com,cloudflare,443,https://sweat-myfitnesspal-2021.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,HSTS,864,False,True,,,,,
tableauonline.underarmour.com,,200,1283,prod-useast-b.online.tableau.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-12-24T23:59:59Z,CN=prod-useast-b.online.tableau.com,prod-useast-b.online.tableau.com,,online.tableau.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d09632a6557a6595077cc4e75108110f,084374753fe59af050adc5b357559720e3bcdc95cef10afb8e5b9e3016802ea0,ctls,prod-useast-b.online.tableau.com,cloudfront,80,http://tableauonline.underarmour.com:80,http,Tableau,text/html,GET,143.204.215.11,/,-1449747502,2600:9000:214f:2e00:14:ca28:de40:93a1,HSTS,1,False,True,,,,https://prod-useast-b.online.tableau.com,
taylor.myfitnesspal.com,MyFitnessPal x Taste of Taylor Podcast,200,38545,taylor.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T04:56:56Z,2023-08-08T04:56:55Z,CN=taylor.myfitnesspal.com,taylor.myfitnesspal.com,,taylor.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7abd0feec381902c6916f6f4faa725d2,edf52cbff8e3b1441f17de041adb14b058783473e681397d48b75075dd20b498,ctls,taylor.myfitnesspal.com,cloudflare,443,https://taylor.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
tdfaa-api.mapmyfitness.com,Invalid URL,400,208,tdfaa-api.mapmyfitness.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,ctls,tdfaa-api.mapmyfitness.com,,443,https://tdfaa-api.mapmyfitness.com:443,https,AkamaiGHost,text/html,GET,23.53.41.243,/,2135191272,23.53.42.59,,8,False,,True,True,,,
team.ua.com,,200,13510,team.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:32:38Z,2023-07-28T01:25:30Z,CN=team.underarmour.com,team.underarmour.com,,team.underarmour.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,e0e85d9af9fc338e333fd105d4511442,1dffaa017f0657bbf4f0e911f25b36d7bf17e3939ee1bc017e57799cdad010b5,ctls,team.underarmour.com,,443,https://team.ua.com:443,https,UploadServer,text/html,GET,96.45.83.103,/,-829122420,96.45.83.195,HTTP/3,41,False,,,,,https://team.underarmour.com,
team.underarmour.com,,200,13510,team.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:32:38Z,2023-07-28T01:25:30Z,CN=team.underarmour.com,team.underarmour.com,,team.underarmour.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,e0e85d9af9fc338e333fd105d4511442,1dffaa017f0657bbf4f0e911f25b36d7bf17e3939ee1bc017e57799cdad010b5,ctls,team.underarmour.com,google,443,https://team.underarmour.com:443,https,UploadServer,text/html,GET,35.241.48.201,/,1678599119,35.241.48.201,HTTP/3,41,False,True,,,,,
teenmom.myfitnesspal.com,MyFitnessPal x Teen Mom Podcast,200,38537,teenmom.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T01:09:17Z,2023-08-08T01:09:16Z,CN=teenmom.myfitnesspal.com,teenmom.myfitnesspal.com,,teenmom.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ad05e8e5000f636524f84f362ad1941c,49f292d5ddf84c7e339ed85bfb08df2f795bbfcfe5e2bcf14819cbf7ef624a37,ctls,teenmom.myfitnesspal.com,cloudflare,443,https://teenmom.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
test.mapmyride.com,404 Not Found,404,548,test.mapmyride.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,test.mapmyride.com,cloudfront,443,https://test.mapmyride.com:443,https,,text/html,GET,13.224.189.52,/,566218143,13.224.189.41,Amazon Web Services,14,False,True,True,True,,,
test.mapmyrun.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://test.mapmyrun.com:80,http,CloudFront,text/html,GET,13.224.189.49,/,537092411,13.224.189.31,Amazon Web Services,20,False,True,,,,,
thick.myfitnesspal.com,MyFitnessPal x Thick and Thin Podcast,200,38529,thick.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:27:34Z,2023-08-08T02:27:33Z,CN=thick.myfitnesspal.com,thick.myfitnesspal.com,,thick.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6cb493bc8c9485341171a50b69464531,0e9ad35ac5af9e4d958638347c49ba46e5616a59cd195e8ab5d8788a6356181a,ctls,thick.myfitnesspal.com,cloudflare,443,https://thick.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
tickers.myfitnesspal.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://tickers.myfitnesspal.com:80,http,CloudFront,text/html,GET,13.225.78.70,/,-192607506,2600:9000:21f3:6400:1e:f4a8:3140:93a1,Amazon Web Services,20,False,True,,,,,
tmp-na04-vercel.ecm.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,530306,tmp-na04-vercel.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-04T19:52:10Z,2023-08-02T19:52:09Z,CN=tmp-na04-vercel.ecm.underarmour.com,tmp-na04-vercel.ecm.underarmour.com,,tmp-na04-vercel.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3d0b2b3185bd816cd4adfa6931413235,f3831c8b5bd883d61c4da2b6c0a78c1bc3429fe26301d2b0e5bc8c7734197654,ctls,tmp-na04-vercel.ecm.underarmour.com,,443,https://tmp-na04-vercel.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.241,/,-187656003,76.76.21.164,Vercel,101,False,,,,,https://tmp-na04-vercel.ecm.underarmour.com/en-us/,
tns.api.ua.com,,404,42,tns.api.ua.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,tns.api.ua.com,,443,https://tns.api.ua.com:443,https,,text/plain,GET,54.85.19.3,/,1382809587,54.80.69.143,,1,False,,True,True,,,
